location,forecast_date,target,target_end_date,type,quantile,value,pop
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.45,236.226,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.5,237.781,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.55,240.776,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.6,243.775,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.65,247.334,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.7,250.779,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.75,255.327,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.8,259.769,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.85,265.9891,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.9,273.792,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.95,288.2477,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.975,302.83,731545
02,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,322.14072,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,point,,259.184,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,204.471,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,209.412575,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,215.297,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,221.726,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,227.628,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,233.771,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,238.23125,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,241.972,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,246.574,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,251.701,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,255.802,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,259.184,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,264.008,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,268.558,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,273.672,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,279.222,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,286.321,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,292.869,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,303.6671,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,315.168,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,336.8877,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,358.35215,731545
02,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,387.48306,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,point,,282.731,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,205.962,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,211.897575,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,219.747,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,228.638,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,237.499,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,245.316,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,252.37625,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,257.726,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,264.393,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,271.594,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,277.246,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,282.731,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,288.661,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,295.316,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,302.535,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,310.742,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,319.947,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,329.1574,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,344.7031,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,360.902,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,390.1877,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,417.08615,731545
02,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,459.0994,731545
04,2020-12-28,1 wk ahead inc death,2021-01-02,point,,364.241,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,95.88929,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,118.760025,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,154.27775,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,193.8477,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,225.9989,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,244.429,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,265.473,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,286.111,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,307.784,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,323.787,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,342.84875,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,364.241,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,386.778,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,412.364,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,439.106,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.7,465.3204,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.75,496.318,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.8,532.9072,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.85,572.1975,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.9,633.3714,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.95,762.5457,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.975,878.59445,7278717
04,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.99,1028.64174,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,point,,438.712,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.01,94.54266,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.025,134.030175,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.05,161.14345,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.1,207.4185,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.15,243.46435,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.2,274.052,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.25,301.336,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.3,328.2585,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.35,357.97175,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.4,380.614,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.45,407.5945,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.5,438.712,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.55,464.4835,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.6,497.422,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.65,536.1424,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.7,573.9714,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.75,615.1155,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.8,667.4716,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.85,715.4631,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.9,789.7388,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.95,902.6759,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.975,1026.41635,7278717
04,2020-12-28,2 wk ahead inc death,2021-01-09,quantile,0.99,1231.55106,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,point,,439.706,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.01,60.68503,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.025,93.629725,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.05,136.5547,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.1,190.974,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.15,224.30625,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.2,258.083,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.25,287.255,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.3,310.8685,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.35,342.25775,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.4,374.47,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.45,406.1392,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.5,439.706,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.55,471.9814,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.6,506.254,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.65,543.6813,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.7,583.468,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.75,628.197,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.8,681.1978,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.85,732.5853,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.9,810.2526,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.95,993.7139,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.975,1139.41295,7278717
04,2020-12-28,3 wk ahead inc death,2021-01-16,quantile,0.99,1353.92232,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,point,,436.0355,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.01,32.46484,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.025,80.041725,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.05,118.2013,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.1,169.4546,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.15,209.42045,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.2,247.638,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.25,281.53425,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.3,315.344,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.35,343.687,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.4,374.211,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.45,405.1135,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.5,436.0355,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.55,467.544,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.6,509.8618,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.65,553.3406,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.7,594.496,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.75,636.2255,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.8,697.1816,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.85,770.9987,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.9,870.1686,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.95,1041.1717,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.975,1191.9317,7278717
04,2020-12-28,4 wk ahead inc death,2021-01-23,quantile,0.99,1444.03398,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,point,,8643.241,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.01,8374.88929,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.025,8397.760025,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.05,8433.27775,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.1,8472.8477,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.15,8504.9989,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.2,8523.429,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.25,8544.473,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.3,8565.111,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.35,8586.784,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.4,8602.787,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.45,8621.84875,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.5,8643.241,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.55,8665.778,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.6,8691.364,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.65,8718.106,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.7,8744.3204,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.75,8775.318,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.8,8811.9072,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.85,8851.1975,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.9,8912.3714,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.95,9041.5457,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.975,9157.59445,7278717
04,2020-12-28,1 wk ahead cum death,2021-01-02,quantile,0.99,9307.64174,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,point,,9081.953,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.01,8469.43195,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.025,8531.7902,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.05,8594.4212,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.1,8680.2662,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.15,8748.46325,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.2,8797.481,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.25,8845.809,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.3,8893.3695,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.35,8944.75575,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.4,8983.401,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.45,9029.44325,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.5,9081.953,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.55,9130.2615,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.6,9188.786,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.65,9254.2484,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.7,9318.2918,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.75,9390.4335,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.8,9479.3788,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.85,9566.6606,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.9,9702.1102,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.95,9944.2216,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.975,10184.0108,7278717
04,2020-12-28,2 wk ahead cum death,2021-01-09,quantile,0.99,10539.1928,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,point,,9521.659,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.01,8530.11698,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.025,8625.419925,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.05,8730.9759,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.1,8871.2402,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.15,8972.7695,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.2,9055.564,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.25,9133.064,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.3,9204.238,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.35,9287.0135,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.4,9357.871,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.45,9435.58245,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.5,9521.659,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.55,9602.2429,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.6,9695.04,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.65,9797.9297,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.7,9901.7598,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.75,10018.6305,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.8,10160.5766,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.85,10299.2459,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.9,10512.3628,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.95,10937.9355,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.975,11323.42375,7278717
04,2020-12-28,3 wk ahead cum death,2021-01-16,quantile,0.99,11893.11512,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,point,,9957.6945,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.01,8562.58182,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.025,8705.46165,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.05,8849.1772,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.1,9040.6948,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.15,9182.18995,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.2,9303.202,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.25,9414.59825,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.3,9519.582,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.35,9630.7005,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.4,9732.082,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.45,9840.69595,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.5,9957.6945,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.55,10069.7869,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.6,10204.9018,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.65,10351.2703,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.7,10496.2558,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.75,10654.856,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.8,10857.7582,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.85,11070.2446,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.9,11382.5314,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.95,11979.1072,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.975,12515.35545,7278717
04,2020-12-28,4 wk ahead cum death,2021-01-23,quantile,0.99,13337.1491,7278717
05,2020-12-28,1 wk ahead inc death,2021-01-02,point,,262.204,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.01,153.60532,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.025,168.6403,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.05,184.61,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.1,201.318,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.15,213.20245,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.2,222.233,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.25,231.605,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.3,238.071,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.35,244.993,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.4,249.898,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.45,255.862,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.5,262.204,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.55,269.73925,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.6,277.554,3017804
05,2020-12-28,1 wk ahead inc death,2021-01-02,quantile,0.65,284.964,3017804
