"","target","location","forecast_date","target_end_date","quantile","value","type"
"13293","18 day ahead inc hosp","24",2023-10-09,2023-10-27,0.975,156.308457139648,"quantile"
"13294","18 day ahead inc hosp","24",2023-10-09,2023-10-27,0.99,178.706346906951,"quantile"
"13295","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.01,0,"quantile"
"13296","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.025,0,"quantile"
"13297","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.05,0,"quantile"
"13298","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.1,0,"quantile"
"13299","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.15,0,"quantile"
"13300","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.2,0,"quantile"
"13301","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.25,5.88095267585519,"quantile"
"13302","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.3,15.1656531715957,"quantile"
"13303","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.35,24.8859607973685,"quantile"
"13304","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.4,31.6737093470745,"quantile"
"13305","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.45,38.468757254579,"quantile"
"13306","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.5,44.9984535659808,"quantile"
"13307","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.55,52.0403933249206,"quantile"
"13308","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.6,59.1797803477282,"quantile"
"13309","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.65,65.6152262353548,"quantile"
"13310","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.7,73.3607815772858,"quantile"
"13311","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.75,82.904299274316,"quantile"
"13312","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.8,92.446312584933,"quantile"
"13313","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.85,103.406283847381,"quantile"
"13314","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.9,117.902170021752,"quantile"
"13315","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.95,141.873924312331,"quantile"
"13316","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.975,159.102258042302,"quantile"
"13317","19 day ahead inc hosp","24",2023-10-09,2023-10-28,0.99,177.41229792133,"quantile"
"13318","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.01,0,"quantile"
"13319","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.025,0,"quantile"
"13320","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.05,0,"quantile"
"13321","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.1,0,"quantile"
"13322","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.15,0,"quantile"
"13323","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.2,0,"quantile"
"13324","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.25,7.85264088107019,"quantile"
"13325","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.3,16.6829994243861,"quantile"
"13326","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.35,26.3817615788885,"quantile"
"13327","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.4,32.7009345281885,"quantile"
"13328","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.45,40.3002912642663,"quantile"
"13329","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.5,47.7576076190492,"quantile"
"13330","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.55,56.9737949811392,"quantile"
"13331","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.6,63.1590953325502,"quantile"
"13332","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.65,72.2658068050559,"quantile"
"13333","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.7,79.8557736158762,"quantile"
"13334","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.75,87.4125243446931,"quantile"
"13335","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.8,96.0825550101182,"quantile"
"13336","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.85,108.369491681314,"quantile"
"13337","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.9,123.625029300677,"quantile"
"13338","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.95,147.880314249726,"quantile"
"13339","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.975,166.207231362666,"quantile"
"13340","20 day ahead inc hosp","24",2023-10-09,2023-10-29,0.99,190.460152514812,"quantile"
"13341","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.01,0,"quantile"
"13342","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.025,0,"quantile"
"13343","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.05,0,"quantile"
"13344","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.1,0,"quantile"
"13345","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.15,0,"quantile"
"13346","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.2,0,"quantile"
"13347","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.25,8.36170553888963,"quantile"
"13348","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.3,16.9965487243903,"quantile"
"13349","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.35,25.2025023081277,"quantile"
"13350","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.4,34.1138425437083,"quantile"
"13351","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.45,40.2322706629978,"quantile"
"13352","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.5,47.3242320034975,"quantile"
"13353","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.55,54.1267360048689,"quantile"
"13354","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.6,60.2023542823047,"quantile"
"13355","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.65,68.420183193831,"quantile"
"13356","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.7,76.5137624220582,"quantile"
"13357","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.75,85.7624700967769,"quantile"
"13358","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.8,97.6829865407669,"quantile"
"13359","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.85,108.638154833051,"quantile"
"13360","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.9,124.488051872134,"quantile"
"13361","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.95,145.826510327341,"quantile"
"13362","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.975,162.974978909371,"quantile"
"13363","21 day ahead inc hosp","24",2023-10-09,2023-10-30,0.99,188.017604248725,"quantile"
"13364","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.01,0,"quantile"
"13365","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.025,0,"quantile"
"13366","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.05,0,"quantile"
"13367","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.1,0,"quantile"
"13368","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.15,0,"quantile"
"13369","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.2,0,"quantile"
"13370","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.25,0,"quantile"
"13371","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.3,6.80146428080508,"quantile"
"13372","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.35,16.3948113805864,"quantile"
"13373","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.4,24.1067831991685,"quantile"
"13374","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.45,32.355219576837,"quantile"
"13375","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.5,40.0600884039757,"quantile"
"13376","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.55,45.484119439392,"quantile"
"13377","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.6,54.0355197853364,"quantile"
"13378","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.65,63.5124534784981,"quantile"
"13379","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.7,72.0736233024474,"quantile"
"13380","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.75,82.2264420618739,"quantile"
"13381","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.8,94.108489416408,"quantile"
"13382","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.85,106.156690763723,"quantile"
"13383","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.9,122.433448370418,"quantile"
"13384","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.95,149.052494614126,"quantile"
"13385","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.975,170.53338655735,"quantile"
"13386","22 day ahead inc hosp","24",2023-10-09,2023-10-31,0.99,194.869091914885,"quantile"
"13387","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.01,0,"quantile"
"13388","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.025,0,"quantile"
"13389","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.05,0,"quantile"
"13390","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.1,0,"quantile"
"13391","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.15,0,"quantile"
"13392","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.2,0,"quantile"
"13393","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.25,0,"quantile"
"13394","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.3,8.29581444789617,"quantile"
"13395","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.35,18.3883420581272,"quantile"
"13396","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.4,28.2516468233374,"quantile"
"13397","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.45,34.7002981186376,"quantile"
"13398","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.5,41.9672566217537,"quantile"
"13399","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.55,50.05119334985,"quantile"
"13400","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.6,59.7634816550725,"quantile"
"13401","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.65,67.5474880168339,"quantile"
"13402","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.7,75.5393739622853,"quantile"
"13403","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.75,84.6265004581082,"quantile"
"13404","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.8,98.0749336786404,"quantile"
"13405","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.85,110.937822738368,"quantile"
"13406","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.9,129.663007518219,"quantile"
"13407","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.95,151.859603850754,"quantile"
"13408","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.975,167.140457204332,"quantile"
"13409","23 day ahead inc hosp","24",2023-10-09,2023-11-01,0.99,188.842263368433,"quantile"
"13410","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.01,0,"quantile"
"13411","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.025,0,"quantile"
"13412","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.05,0,"quantile"
"13413","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.1,0,"quantile"
"13414","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.15,0,"quantile"
"13415","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.2,0,"quantile"
"13416","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.25,0,"quantile"
"13417","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.3,8.85731732754223,"quantile"
"13418","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.35,17.1974954760495,"quantile"
"13419","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.4,24.1140736453767,"quantile"
"13420","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.45,30.9052488073116,"quantile"
"13421","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.5,39.1435840768212,"quantile"
"13422","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.55,48.8399814461749,"quantile"
"13423","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.6,56.7613809689839,"quantile"
"13424","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.65,64.6326424462428,"quantile"
"13425","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.7,73.9307400568128,"quantile"
"13426","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.75,84.299961448958,"quantile"
"13427","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.8,96.2992406400912,"quantile"
"13428","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.85,109.121282448497,"quantile"
"13429","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.9,127.392808481792,"quantile"
"13430","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.95,151.187254021824,"quantile"
"13431","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.975,176.285202392534,"quantile"
"13432","24 day ahead inc hosp","24",2023-10-09,2023-11-02,0.99,195.891606812039,"quantile"
"13433","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.01,0,"quantile"
"13434","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.025,0,"quantile"
"13435","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.05,0,"quantile"
"13436","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.1,0,"quantile"
"13437","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.15,0,"quantile"
"13438","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.2,0,"quantile"
"13439","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.25,1.51743643169753,"quantile"
"13440","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.3,11.9571732376662,"quantile"
"13441","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.35,20.4477761650326,"quantile"
"13442","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.4,30.5928815823279,"quantile"
"13443","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.45,42.2034013538276,"quantile"
"13444","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.5,50.8846100851944,"quantile"
"13445","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.55,60.2127717339783,"quantile"
"13446","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.6,66.8376599414344,"quantile"
"13447","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.65,74.0302259414738,"quantile"
"13448","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.7,82.9081564461818,"quantile"
"13449","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.75,96.8354678537894,"quantile"
"13450","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.8,108.32376411503,"quantile"
"13451","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.85,120.872406972575,"quantile"
"13452","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.9,138.021481809965,"quantile"
"13453","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.95,168.538555017703,"quantile"
"13454","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.975,186.691125611285,"quantile"
"13455","25 day ahead inc hosp","24",2023-10-09,2023-11-03,0.99,210.290855748081,"quantile"
"13456","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.01,0,"quantile"
"13457","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.025,0,"quantile"
"13458","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.05,0,"quantile"
"13459","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.1,0,"quantile"
"13460","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.15,0,"quantile"
"13461","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.2,0,"quantile"
"13462","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.25,1.84977752654201,"quantile"
"13463","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.3,10.3449532908575,"quantile"
"13464","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.35,20.4014321599437,"quantile"
"13465","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.4,28.9655517285073,"quantile"
"13466","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.45,37.5479128919684,"quantile"
"13467","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.5,47.6857250410142,"quantile"
"13468","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.55,54.9725041437506,"quantile"
"13469","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.6,63.6941687123087,"quantile"
"13470","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.65,74.816634921167,"quantile"
"13471","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.7,82.9616538443092,"quantile"
"13472","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.75,94.6324099486215,"quantile"
"13473","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.8,107.12884810136,"quantile"
"13474","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.85,120.407089772366,"quantile"
"13475","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.9,136.479507018689,"quantile"
"13476","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.95,163.340596093993,"quantile"
"13477","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.975,183.33848377088,"quantile"
"13478","26 day ahead inc hosp","24",2023-10-09,2023-11-04,0.99,205.994320164261,"quantile"
"13479","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.01,0,"quantile"
"13480","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.025,0,"quantile"
"13481","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.05,0,"quantile"
"13482","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.1,0,"quantile"
"13483","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.15,0,"quantile"
"13484","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.2,0,"quantile"
"13485","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.25,0.834519441971015,"quantile"
"13486","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.3,11.7946330448971,"quantile"
"13487","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.35,21.3439433763112,"quantile"
"13488","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.4,32.3830745599134,"quantile"
"13489","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.45,40.334824190073,"quantile"
"13490","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.5,48.1854130293513,"quantile"
"13491","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.55,55.7879364761235,"quantile"
"13492","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.6,65.1505743235397,"quantile"
"13493","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.65,74.7470105294243,"quantile"
"13494","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.7,84.8075712371984,"quantile"
"13495","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.75,93.1910771783103,"quantile"
"13496","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.8,104.779484071355,"quantile"
"13497","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.85,117.12142405923,"quantile"
"13498","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.9,134.367818648859,"quantile"
"13499","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.95,160.774555864958,"quantile"
"13500","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.975,181.456184775199,"quantile"
"13501","27 day ahead inc hosp","24",2023-10-09,2023-11-05,0.99,209.546388121521,"quantile"
"13502","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.01,0,"quantile"
"13503","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.025,0,"quantile"
"13504","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.05,0,"quantile"
"13505","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.1,0,"quantile"
"13506","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.15,0,"quantile"
"13507","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.2,0,"quantile"
"13508","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.25,3.56003604739424,"quantile"
"13509","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.3,12.295165782268,"quantile"
"13510","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.35,20.9711550776462,"quantile"
"13511","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.4,29.9696916823516,"quantile"
"13512","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.45,38.6876771823594,"quantile"
"13513","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.5,47.5422241488663,"quantile"
"13514","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.55,55.8517879534084,"quantile"
"13515","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.6,65.4261045252588,"quantile"
"13516","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.65,75.6942228017897,"quantile"
"13517","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.7,85.5333724116801,"quantile"
"13518","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.75,93.7658355249247,"quantile"
"13519","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.8,105.108296035851,"quantile"
"13520","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.85,117.42583928971,"quantile"
"13521","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.9,135.683123156025,"quantile"
"13522","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.95,157.178360866911,"quantile"
"13523","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.975,178.076992729213,"quantile"
"13524","28 day ahead inc hosp","24",2023-10-09,2023-11-06,0.99,205.618684101972,"quantile"
"13525","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.01,65.7050230302852,"quantile"
"13526","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.025,68.3878577080086,"quantile"
"13527","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.05,71.054878798055,"quantile"
"13528","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.1,75.7379291420593,"quantile"
"13529","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.15,78.827589070353,"quantile"
"13530","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.2,81.1495702383938,"quantile"
"13531","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.25,83.0204128176674,"quantile"
"13532","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.3,84.4413171669976,"quantile"
"13533","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.35,85.8675407250556,"quantile"
"13534","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.4,87.274699753023,"quantile"
"13535","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.45,88.5020715985084,"quantile"
"13536","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.5,90.1095907352056,"quantile"
"13537","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.55,91.3462553886109,"quantile"
"13538","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.6,92.7245121916108,"quantile"
"13539","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.65,94.4340312767309,"quantile"
"13540","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.7,96.1285872345142,"quantile"
"13541","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.75,97.995120862644,"quantile"
"13542","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.8,99.8160704316286,"quantile"
"13543","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.85,102.0461030742,"quantile"
"13544","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.9,104.732916833661,"quantile"
"13545","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.95,109.952661977812,"quantile"
"13546","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.975,113.007280696433,"quantile"
"13547","1 day ahead inc hosp","23",2023-10-09,2023-10-10,0.99,116.054400999026,"quantile"
"13548","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.01,44.9205905505607,"quantile"
"13549","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.025,47.8564098423464,"quantile"
"13550","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.05,51.3439581014296,"quantile"
"13551","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.1,55.1977054619393,"quantile"
"13552","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.15,57.5357947685241,"quantile"
"13553","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.2,59.2343473775539,"quantile"
"13554","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.25,61.4568373480955,"quantile"
"13555","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.3,63.1759281507552,"quantile"
"13556","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.35,64.3651418563555,"quantile"
"13557","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.4,65.3699686315292,"quantile"
"13558","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.45,66.6964426373857,"quantile"
"13559","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.5,67.8295949418131,"quantile"
"13560","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.55,69.5515590351696,"quantile"
"13561","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.6,70.7914303109606,"quantile"
"13562","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.65,71.9142205419593,"quantile"
"13563","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.7,73.2407581656392,"quantile"
"13564","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.75,74.5886722880332,"quantile"
"13565","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.8,76.1177684466927,"quantile"
"13566","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.85,78.5084607643936,"quantile"
"13567","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.9,80.6625198153138,"quantile"
"13568","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.95,84.655155365549,"quantile"
"13569","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.975,88.662398909338,"quantile"
"13570","2 day ahead inc hosp","23",2023-10-09,2023-10-11,0.99,92.8551223016602,"quantile"
"13571","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.01,58.0006138929264,"quantile"
"13572","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.025,60.2557467143967,"quantile"
"13573","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.05,63.7782736774623,"quantile"
"13574","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.1,68.2821309854041,"quantile"
"13575","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.15,71.4365899032827,"quantile"
"13576","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.2,73.1592106167583,"quantile"
"13577","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.25,74.888329076754,"quantile"
"13578","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.3,76.4134754484174,"quantile"
"13579","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.35,78.2296839455525,"quantile"
"13580","3 day ahead inc hosp","23",2023-10-09,2023-10-12,0.4,79.6366539142576,"quantile"
