timezero,unit,target,value
2019-12-23,37,4_week_ahead_cum,0
2019-12-23,38,4_week_ahead_cum,0
2019-12-23,39,4_week_ahead_cum,0
2019-12-23,40,4_week_ahead_cum,0
2019-12-23,41,4_week_ahead_cum,0
2019-12-23,42,4_week_ahead_cum,0
2019-12-23,44,4_week_ahead_cum,0
2019-12-23,45,4_week_ahead_cum,0
2019-12-23,46,4_week_ahead_cum,0
2019-12-23,47,4_week_ahead_cum,0
2019-12-23,48,4_week_ahead_cum,0
2019-12-23,49,4_week_ahead_cum,0
2019-12-23,50,4_week_ahead_cum,0
2019-12-23,51,4_week_ahead_cum,0
2019-12-23,53,4_week_ahead_cum,0
2019-12-23,54,4_week_ahead_cum,0
2019-12-23,55,4_week_ahead_cum,0
2019-12-23,56,4_week_ahead_cum,0
2019-12-23,US,4_week_ahead_cum,0
2019-12-30,01,4_week_ahead_cum,0
2019-12-30,02,4_week_ahead_cum,0
2019-12-30,04,4_week_ahead_cum,0
2019-12-30,05,4_week_ahead_cum,0
2019-12-30,06,4_week_ahead_cum,0
2019-12-30,08,4_week_ahead_cum,0
2019-12-30,09,4_week_ahead_cum,0
2019-12-30,10,4_week_ahead_cum,0
2019-12-30,11,4_week_ahead_cum,0
2019-12-30,12,4_week_ahead_cum,0
2019-12-30,13,4_week_ahead_cum,0
2019-12-30,15,4_week_ahead_cum,0
2019-12-30,16,4_week_ahead_cum,0
2019-12-30,17,4_week_ahead_cum,0
2019-12-30,18,4_week_ahead_cum,0
2019-12-30,19,4_week_ahead_cum,0
2019-12-30,20,4_week_ahead_cum,0
2019-12-30,21,4_week_ahead_cum,0
2019-12-30,22,4_week_ahead_cum,0
2019-12-30,23,4_week_ahead_cum,0
2019-12-30,24,4_week_ahead_cum,0
2019-12-30,25,4_week_ahead_cum,0
2019-12-30,26,4_week_ahead_cum,0
2019-12-30,27,4_week_ahead_cum,0
2019-12-30,28,4_week_ahead_cum,0
2019-12-30,29,4_week_ahead_cum,0
2019-12-30,30,4_week_ahead_cum,0
2019-12-30,31,4_week_ahead_cum,0
2019-12-30,32,4_week_ahead_cum,0
2019-12-30,33,4_week_ahead_cum,0
2019-12-30,34,4_week_ahead_cum,0
2019-12-30,35,4_week_ahead_cum,0
2019-12-30,36,4_week_ahead_cum,0
2019-12-30,37,4_week_ahead_cum,0
2019-12-30,38,4_week_ahead_cum,0
2019-12-30,39,4_week_ahead_cum,0
2019-12-30,40,4_week_ahead_cum,0
2019-12-30,41,4_week_ahead_cum,0
2019-12-30,42,4_week_ahead_cum,0
2019-12-30,44,4_week_ahead_cum,0
2019-12-30,45,4_week_ahead_cum,0
2019-12-30,46,4_week_ahead_cum,0
2019-12-30,47,4_week_ahead_cum,0
2019-12-30,48,4_week_ahead_cum,0
2019-12-30,49,4_week_ahead_cum,0
2019-12-30,50,4_week_ahead_cum,0
2019-12-30,51,4_week_ahead_cum,0
2019-12-30,53,4_week_ahead_cum,0
2019-12-30,54,4_week_ahead_cum,0
2019-12-30,55,4_week_ahead_cum,0
2019-12-30,56,4_week_ahead_cum,0
2019-12-30,US,4_week_ahead_cum,0
2020-01-06,01,4_week_ahead_cum,0
2020-01-06,02,4_week_ahead_cum,0
2020-01-06,04,4_week_ahead_cum,0
2020-01-06,05,4_week_ahead_cum,0
2020-01-06,06,4_week_ahead_cum,0
2020-01-06,08,4_week_ahead_cum,0
2020-01-06,09,4_week_ahead_cum,0
2020-01-06,10,4_week_ahead_cum,0
2020-01-06,11,4_week_ahead_cum,0
2020-01-06,12,4_week_ahead_cum,0
2020-01-06,13,4_week_ahead_cum,0
2020-01-06,15,4_week_ahead_cum,0
2020-01-06,16,4_week_ahead_cum,0
2020-01-06,17,4_week_ahead_cum,0
2020-01-06,18,4_week_ahead_cum,0
2020-01-06,19,4_week_ahead_cum,0
2020-01-06,20,4_week_ahead_cum,0
2020-01-06,21,4_week_ahead_cum,0
2020-01-06,22,4_week_ahead_cum,0
2020-01-06,23,4_week_ahead_cum,0
2020-01-06,24,4_week_ahead_cum,0
2020-01-06,25,4_week_ahead_cum,0
2020-01-06,26,4_week_ahead_cum,0
2020-01-06,27,4_week_ahead_cum,0
2020-01-06,28,4_week_ahead_cum,0
2020-01-06,29,4_week_ahead_cum,0
2020-01-06,30,4_week_ahead_cum,0
2020-01-06,31,4_week_ahead_cum,0
2020-01-06,32,4_week_ahead_cum,0
2020-01-06,33,4_week_ahead_cum,0
2020-01-06,34,4_week_ahead_cum,0
2020-01-06,35,4_week_ahead_cum,0
2020-01-06,36,4_week_ahead_cum,0
2020-01-06,37,4_week_ahead_cum,0
2020-01-06,38,4_week_ahead_cum,0
2020-01-06,39,4_week_ahead_cum,0
2020-01-06,40,4_week_ahead_cum,0
2020-01-06,41,4_week_ahead_cum,0
2020-01-06,42,4_week_ahead_cum,0
2020-01-06,44,4_week_ahead_cum,0
2020-01-06,45,4_week_ahead_cum,0
2020-01-06,46,4_week_ahead_cum,0
2020-01-06,47,4_week_ahead_cum,0
2020-01-06,48,4_week_ahead_cum,0
2020-01-06,49,4_week_ahead_cum,0
2020-01-06,50,4_week_ahead_cum,0
2020-01-06,51,4_week_ahead_cum,0
2020-01-06,53,4_week_ahead_cum,0
2020-01-06,54,4_week_ahead_cum,0
2020-01-06,55,4_week_ahead_cum,0
2020-01-06,56,4_week_ahead_cum,0
2020-01-06,US,4_week_ahead_cum,0
2020-01-13,01,4_week_ahead_cum,0
2020-01-13,02,4_week_ahead_cum,0
2020-01-13,04,4_week_ahead_cum,0
2020-01-13,05,4_week_ahead_cum,0
2020-01-13,06,4_week_ahead_cum,0
2020-01-13,08,4_week_ahead_cum,0
2020-01-13,09,4_week_ahead_cum,0
2020-01-13,10,4_week_ahead_cum,0
2020-01-13,11,4_week_ahead_cum,0
2020-01-13,12,4_week_ahead_cum,0
2020-01-13,13,4_week_ahead_cum,0
2020-01-13,15,4_week_ahead_cum,0
2020-01-13,16,4_week_ahead_cum,0
2020-01-13,17,4_week_ahead_cum,0
2020-01-13,18,4_week_ahead_cum,0
2020-01-13,19,4_week_ahead_cum,0
2020-01-13,20,4_week_ahead_cum,0
2020-01-13,21,4_week_ahead_cum,0
2020-01-13,22,4_week_ahead_cum,0
2020-01-13,23,4_week_ahead_cum,0
2020-01-13,24,4_week_ahead_cum,0
2020-01-13,25,4_week_ahead_cum,0
2020-01-13,26,4_week_ahead_cum,0
2020-01-13,27,4_week_ahead_cum,0
2020-01-13,28,4_week_ahead_cum,0
2020-01-13,29,4_week_ahead_cum,0
2020-01-13,30,4_week_ahead_cum,0
2020-01-13,31,4_week_ahead_cum,0
2020-01-13,32,4_week_ahead_cum,0
2020-01-13,33,4_week_ahead_cum,0
2020-01-13,34,4_week_ahead_cum,0
2020-01-13,35,4_week_ahead_cum,0
2020-01-13,36,4_week_ahead_cum,0
2020-01-13,37,4_week_ahead_cum,0
2020-01-13,38,4_week_ahead_cum,0
2020-01-13,39,4_week_ahead_cum,0
2020-01-13,40,4_week_ahead_cum,0
2020-01-13,41,4_week_ahead_cum,0
2020-01-13,42,4_week_ahead_cum,0
2020-01-13,44,4_week_ahead_cum,0
2020-01-13,45,4_week_ahead_cum,0
2020-01-13,46,4_week_ahead_cum,0
2020-01-13,47,4_week_ahead_cum,0
2020-01-13,48,4_week_ahead_cum,0
2020-01-13,49,4_week_ahead_cum,0
2020-01-13,50,4_week_ahead_cum,0
2020-01-13,51,4_week_ahead_cum,0
2020-01-13,53,4_week_ahead_cum,0
2020-01-13,54,4_week_ahead_cum,0
2020-01-13,55,4_week_ahead_cum,0
2020-01-13,56,4_week_ahead_cum,0
2020-01-13,US,4_week_ahead_cum,0
2020-01-20,01,4_week_ahead_cum,0
2020-01-20,02,4_week_ahead_cum,0
2020-01-20,04,4_week_ahead_cum,0
2020-01-20,05,4_week_ahead_cum,0
2020-01-20,06,4_week_ahead_cum,0
2020-01-20,08,4_week_ahead_cum,0
2020-01-20,09,4_week_ahead_cum,0
2020-01-20,10,4_week_ahead_cum,0
2020-01-20,11,4_week_ahead_cum,0
2020-01-20,12,4_week_ahead_cum,0
2020-01-20,13,4_week_ahead_cum,0
2020-01-20,15,4_week_ahead_cum,0
2020-01-20,16,4_week_ahead_cum,0
2020-01-20,17,4_week_ahead_cum,0
2020-01-20,18,4_week_ahead_cum,0
2020-01-20,19,4_week_ahead_cum,0
2020-01-20,20,4_week_ahead_cum,0
2020-01-20,21,4_week_ahead_cum,0
2020-01-20,22,4_week_ahead_cum,0
2020-01-20,23,4_week_ahead_cum,0
2020-01-20,24,4_week_ahead_cum,0
2020-01-20,25,4_week_ahead_cum,0
2020-01-20,26,4_week_ahead_cum,0
2020-01-20,27,4_week_ahead_cum,0
2020-01-20,28,4_week_ahead_cum,0
2020-01-20,29,4_week_ahead_cum,0
2020-01-20,30,4_week_ahead_cum,0
2020-01-20,31,4_week_ahead_cum,0
2020-01-20,32,4_week_ahead_cum,0
2020-01-20,33,4_week_ahead_cum,0
2020-01-20,34,4_week_ahead_cum,0
2020-01-20,35,4_week_ahead_cum,0
2020-01-20,36,4_week_ahead_cum,0
2020-01-20,37,4_week_ahead_cum,0
2020-01-20,38,4_week_ahead_cum,0
2020-01-20,39,4_week_ahead_cum,0
2020-01-20,40,4_week_ahead_cum,0
2020-01-20,41,4_week_ahead_cum,0
2020-01-20,42,4_week_ahead_cum,0
2020-01-20,44,4_week_ahead_cum,0
2020-01-20,45,4_week_ahead_cum,0
2020-01-20,46,4_week_ahead_cum,0
2020-01-20,47,4_week_ahead_cum,0
2020-01-20,48,4_week_ahead_cum,0
2020-01-20,49,4_week_ahead_cum,0
2020-01-20,50,4_week_ahead_cum,0
2020-01-20,51,4_week_ahead_cum,0
2020-01-20,53,4_week_ahead_cum,0
2020-01-20,54,4_week_ahead_cum,0
2020-01-20,55,4_week_ahead_cum,0
2020-01-20,56,4_week_ahead_cum,0
2020-01-20,US,4_week_ahead_cum,0
2020-01-27,01,4_week_ahead_cum,0
2020-01-27,02,4_week_ahead_cum,0
2020-01-27,04,4_week_ahead_cum,0
2020-01-27,05,4_week_ahead_cum,0
2020-01-27,06,4_week_ahead_cum,0
2020-01-27,08,4_week_ahead_cum,0
2020-01-27,09,4_week_ahead_cum,0
2020-01-27,10,4_week_ahead_cum,0
2020-01-27,11,4_week_ahead_cum,0
2020-01-27,12,4_week_ahead_cum,0
2020-01-27,13,4_week_ahead_cum,0
2020-01-27,15,4_week_ahead_cum,0
2020-01-27,16,4_week_ahead_cum,0
2020-01-27,17,4_week_ahead_cum,0
2020-01-27,18,4_week_ahead_cum,0
2020-01-27,19,4_week_ahead_cum,0
2020-01-27,20,4_week_ahead_cum,0
2020-01-27,21,4_week_ahead_cum,0
2020-01-27,22,4_week_ahead_cum,0
2020-01-27,23,4_week_ahead_cum,0
2020-01-27,24,4_week_ahead_cum,0
2020-01-27,25,4_week_ahead_cum,0
2020-01-27,26,4_week_ahead_cum,0
2020-01-27,27,4_week_ahead_cum,0
2020-01-27,28,4_week_ahead_cum,0
2020-01-27,29,4_week_ahead_cum,0
2020-01-27,30,4_week_ahead_cum,0
2020-01-27,31,4_week_ahead_cum,0
2020-01-27,32,4_week_ahead_cum,0
2020-01-27,33,4_week_ahead_cum,0
2020-01-27,34,4_week_ahead_cum,0
2020-01-27,35,4_week_ahead_cum,0
2020-01-27,36,4_week_ahead_cum,0
2020-01-27,37,4_week_ahead_cum,0
2020-01-27,38,4_week_ahead_cum,0
2020-01-27,39,4_week_ahead_cum,0
2020-01-27,40,4_week_ahead_cum,0
2020-01-27,41,4_week_ahead_cum,0
2020-01-27,42,4_week_ahead_cum,0
2020-01-27,44,4_week_ahead_cum,0
2020-01-27,45,4_week_ahead_cum,0
2020-01-27,46,4_week_ahead_cum,0
2020-01-27,47,4_week_ahead_cum,0
2020-01-27,48,4_week_ahead_cum,0
2020-01-27,49,4_week_ahead_cum,0
2020-01-27,50,4_week_ahead_cum,0
2020-01-27,51,4_week_ahead_cum,0
2020-01-27,53,4_week_ahead_cum,1
2020-01-27,54,4_week_ahead_cum,0
2020-01-27,55,4_week_ahead_cum,0
2020-01-27,56,4_week_ahead_cum,0
2020-01-27,US,4_week_ahead_cum,1
2020-02-03,01,4_week_ahead_cum,0
2020-02-03,02,4_week_ahead_cum,0
2020-02-03,04,4_week_ahead_cum,0
2020-02-03,05,4_week_ahead_cum,0
2020-02-03,06,4_week_ahead_cum,1
2020-02-03,08,4_week_ahead_cum,0
2020-02-03,09,4_week_ahead_cum,0
2020-02-03,10,4_week_ahead_cum,0
2020-02-03,11,4_week_ahead_cum,0
2020-02-03,12,4_week_ahead_cum,0
2020-02-03,13,4_week_ahead_cum,0
2020-02-03,15,4_week_ahead_cum,0
2020-02-03,16,4_week_ahead_cum,0
2020-02-03,17,4_week_ahead_cum,0
2020-02-03,18,4_week_ahead_cum,0
2020-02-03,19,4_week_ahead_cum,0
2020-02-03,20,4_week_ahead_cum,0
2020-02-03,21,4_week_ahead_cum,0
2020-02-03,22,4_week_ahead_cum,0
2020-02-03,23,4_week_ahead_cum,0
2020-02-03,24,4_week_ahead_cum,0
2020-02-03,25,4_week_ahead_cum,0
2020-02-03,26,4_week_ahead_cum,0
2020-02-03,27,4_week_ahead_cum,0
2020-02-03,28,4_week_ahead_cum,0
2020-02-03,29,4_week_ahead_cum,0
2020-02-03,30,4_week_ahead_cum,0
2020-02-03,31,4_week_ahead_cum,0
2020-02-03,32,4_week_ahead_cum,0
2020-02-03,33,4_week_ahead_cum,0
2020-02-03,34,4_week_ahead_cum,0
2020-02-03,35,4_week_ahead_cum,0
2020-02-03,36,4_week_ahead_cum,0
2020-02-03,37,4_week_ahead_cum,0
2020-02-03,38,4_week_ahead_cum,0
2020-02-03,39,4_week_ahead_cum,0
2020-02-03,40,4_week_ahead_cum,0
2020-02-03,41,4_week_ahead_cum,0
2020-02-03,42,4_week_ahead_cum,0
2020-02-03,44,4_week_ahead_cum,0
2020-02-03,45,4_week_ahead_cum,0
2020-02-03,46,4_week_ahead_cum,0
2020-02-03,47,4_week_ahead_cum,0
2020-02-03,48,4_week_ahead_cum,0
2020-02-03,49,4_week_ahead_cum,0
2020-02-03,50,4_week_ahead_cum,0
2020-02-03,51,4_week_ahead_cum,0
2020-02-03,53,4_week_ahead_cum,16
2020-02-03,54,4_week_ahead_cum,0
2020-02-03,55,4_week_ahead_cum,0
2020-02-03,56,4_week_ahead_cum,0
2020-02-03,US,4_week_ahead_cum,17
2020-02-10,01,4_week_ahead_cum,0
2020-02-10,02,4_week_ahead_cum,0
2020-02-10,04,4_week_ahead_cum,0
2020-02-10,05,4_week_ahead_cum,0
2020-02-10,06,4_week_ahead_cum,3
2020-02-10,08,4_week_ahead_cum,0
2020-02-10,09,4_week_ahead_cum,0
2020-02-10,10,4_week_ahead_cum,0
2020-02-10,11,4_week_ahead_cum,0
2020-02-10,12,4_week_ahead_cum,2
2020-02-10,13,4_week_ahead_cum,1
2020-02-10,15,4_week_ahead_cum,0
2020-02-10,16,4_week_ahead_cum,0
2020-02-10,17,4_week_ahead_cum,0
2020-02-10,18,4_week_ahead_cum,0
2020-02-10,19,4_week_ahead_cum,0
2020-02-10,20,4_week_ahead_cum,1
2020-02-10,21,4_week_ahead_cum,0
2020-02-10,22,4_week_ahead_cum,1
2020-02-10,23,4_week_ahead_cum,0
2020-02-10,24,4_week_ahead_cum,0
2020-02-10,25,4_week_ahead_cum,0
2020-02-10,26,4_week_ahead_cum,0
2020-02-10,27,4_week_ahead_cum,0
2020-02-10,28,4_week_ahead_cum,0
2020-02-10,29,4_week_ahead_cum,0
2020-02-10,30,4_week_ahead_cum,0
2020-02-10,31,4_week_ahead_cum,0
2020-02-10,32,4_week_ahead_cum,0
2020-02-10,33,4_week_ahead_cum,0
2020-02-10,34,4_week_ahead_cum,1
2020-02-10,35,4_week_ahead_cum,0
2020-02-10,36,4_week_ahead_cum,2
2020-02-10,37,4_week_ahead_cum,0
2020-02-10,38,4_week_ahead_cum,0
2020-02-10,39,4_week_ahead_cum,0
2020-02-10,40,4_week_ahead_cum,0
2020-02-10,41,4_week_ahead_cum,0
2020-02-10,42,4_week_ahead_cum,0
2020-02-10,44,4_week_ahead_cum,0
2020-02-10,45,4_week_ahead_cum,0
2020-02-10,46,4_week_ahead_cum,1
2020-02-10,47,4_week_ahead_cum,0
2020-02-10,48,4_week_ahead_cum,0
2020-02-10,49,4_week_ahead_cum,0
2020-02-10,50,4_week_ahead_cum,0
2020-02-10,51,4_week_ahead_cum,1
2020-02-10,53,4_week_ahead_cum,39
2020-02-10,54,4_week_ahead_cum,0
2020-02-10,55,4_week_ahead_cum,0
2020-02-10,56,4_week_ahead_cum,0
2020-02-10,US,4_week_ahead_cum,52
2020-02-17,01,4_week_ahead_cum,0
2020-02-17,02,4_week_ahead_cum,0
2020-02-17,04,4_week_ahead_cum,1
2020-02-17,05,4_week_ahead_cum,0
2020-02-17,06,4_week_ahead_cum,25
2020-02-17,08,4_week_ahead_cum,6
2020-02-17,09,4_week_ahead_cum,4
2020-02-17,10,4_week_ahead_cum,0
2020-02-17,11,4_week_ahead_cum,0
2020-02-17,12,4_week_ahead_cum,13
2020-02-17,13,4_week_ahead_cum,20
2020-02-17,15,4_week_ahead_cum,0
2020-02-17,16,4_week_ahead_cum,0
2020-02-17,17,4_week_ahead_cum,6
2020-02-17,18,4_week_ahead_cum,4
2020-02-17,19,4_week_ahead_cum,0
2020-02-17,20,4_week_ahead_cum,2
2020-02-17,21,4_week_ahead_cum,3
2020-02-17,22,4_week_ahead_cum,20
2020-02-17,23,4_week_ahead_cum,0
2020-02-17,24,4_week_ahead_cum,2
2020-02-17,25,4_week_ahead_cum,1
2020-02-17,26,4_week_ahead_cum,3
2020-02-17,27,4_week_ahead_cum,1
2020-02-17,28,4_week_ahead_cum,1
2020-02-17,29,4_week_ahead_cum,3
2020-02-17,30,4_week_ahead_cum,0
2020-02-17,31,4_week_ahead_cum,0
2020-02-17,32,4_week_ahead_cum,2
2020-02-17,33,4_week_ahead_cum,0
2020-02-17,34,4_week_ahead_cum,16
2020-02-17,35,4_week_ahead_cum,0
2020-02-17,36,4_week_ahead_cum,60
2020-02-17,37,4_week_ahead_cum,0
2020-02-17,38,4_week_ahead_cum,0
2020-02-17,39,4_week_ahead_cum,3
2020-02-17,40,4_week_ahead_cum,1
2020-02-17,41,4_week_ahead_cum,4
2020-02-17,42,4_week_ahead_cum,2
2020-02-17,44,4_week_ahead_cum,0
2020-02-17,45,4_week_ahead_cum,3
2020-02-17,46,4_week_ahead_cum,1
2020-02-17,47,4_week_ahead_cum,1
2020-02-17,48,4_week_ahead_cum,5
2020-02-17,49,4_week_ahead_cum,0
2020-02-17,50,4_week_ahead_cum,2
2020-02-17,51,4_week_ahead_cum,3
2020-02-17,53,4_week_ahead_cum,94
2020-02-17,54,4_week_ahead_cum,0
2020-02-17,55,4_week_ahead_cum,4
2020-02-17,56,4_week_ahead_cum,0
2020-02-17,US,4_week_ahead_cum,318
2020-02-24,01,4_week_ahead_cum,4
2020-02-24,02,4_week_ahead_cum,2
2020-02-24,04,4_week_ahead_cum,15
2020-02-24,05,4_week_ahead_cum,5
2020-02-24,06,4_week_ahead_cum,110
2020-02-24,08,4_week_ahead_cum,31
2020-02-24,09,4_week_ahead_cum,33
2020-02-24,10,4_week_ahead_cum,5
2020-02-24,11,4_week_ahead_cum,4
2020-02-24,12,4_week_ahead_cum,54
2020-02-24,13,4_week_ahead_cum,69
2020-02-24,15,4_week_ahead_cum,0
2020-02-24,16,4_week_ahead_cum,4
2020-02-24,17,4_week_ahead_cum,47
2020-02-24,18,4_week_ahead_cum,31
2020-02-24,19,4_week_ahead_cum,3
2020-02-24,20,4_week_ahead_cum,4
2020-02-24,21,4_week_ahead_cum,9
2020-02-24,22,4_week_ahead_cum,137
2020-02-24,23,4_week_ahead_cum,1
2020-02-24,24,4_week_ahead_cum,5
2020-02-24,25,4_week_ahead_cum,44
2020-02-24,26,4_week_ahead_cum,111
2020-02-24,27,4_week_ahead_cum,5
2020-02-24,28,4_week_ahead_cum,13
2020-02-24,29,4_week_ahead_cum,10
2020-02-24,30,4_week_ahead_cum,1
2020-02-24,31,4_week_ahead_cum,2
2020-02-24,32,4_week_ahead_cum,10
2020-02-24,33,4_week_ahead_cum,2
2020-02-24,34,4_week_ahead_cum,140
2020-02-24,35,4_week_ahead_cum,1
2020-02-24,36,4_week_ahead_cum,883
2020-02-24,37,4_week_ahead_cum,5
2020-02-24,38,4_week_ahead_cum,1
2020-02-24,39,4_week_ahead_cum,25
2020-02-24,40,4_week_ahead_cum,15
2020-02-24,41,4_week_ahead_cum,13
2020-02-24,42,4_week_ahead_cum,34
2020-02-24,44,4_week_ahead_cum,2
2020-02-24,45,4_week_ahead_cum,15
2020-02-24,46,4_week_ahead_cum,1
2020-02-24,47,4_week_ahead_cum,7
2020-02-24,48,4_week_ahead_cum,30
2020-02-24,49,4_week_ahead_cum,1
2020-02-24,50,4_week_ahead_cum,12
2020-02-24,51,4_week_ahead_cum,13
2020-02-24,53,4_week_ahead_cum,188
2020-02-24,54,4_week_ahead_cum,0
2020-02-24,55,4_week_ahead_cum,17
2020-02-24,56,4_week_ahead_cum,0
2020-02-24,US,4_week_ahead_cum,2181
2020-03-02,01,4_week_ahead_cum,44
2020-03-02,02,4_week_ahead_cum,5
2020-03-02,04,4_week_ahead_cum,52
2020-03-02,05,4_week_ahead_cum,14
2020-03-02,06,4_week_ahead_cum,289
2020-03-02,08,4_week_ahead_cum,111
2020-03-02,09,4_week_ahead_cum,165
2020-03-02,10,4_week_ahead_cum,14
2020-03-02,11,4_week_ahead_cum,21
2020-03-02,12,4_week_ahead_cum,195
2020-03-02,13,4_week_ahead_cum,201
2020-03-02,15,4_week_ahead_cum,3
2020-03-02,16,4_week_ahead_cum,10
2020-03-02,17,4_week_ahead_cum,244
2020-03-02,18,4_week_ahead_cum,116
2020-03-02,19,4_week_ahead_cum,14
2020-03-02,20,4_week_ahead_cum,21
2020-03-02,21,4_week_ahead_cum,40
2020-03-02,22,4_week_ahead_cum,409
2020-03-02,23,4_week_ahead_cum,10
2020-03-02,24,4_week_ahead_cum,54
2020-03-02,25,4_week_ahead_cum,216
2020-03-02,26,4_week_ahead_cum,540
2020-03-02,27,4_week_ahead_cum,24
2020-03-02,28,4_week_ahead_cum,35
2020-03-02,29,4_week_ahead_cum,33
2020-03-02,30,4_week_ahead_cum,6
2020-03-02,31,4_week_ahead_cum,6
2020-03-02,32,4_week_ahead_cum,46
2020-03-02,33,4_week_ahead_cum,7
2020-03-02,34,4_week_ahead_cum,846
2020-03-02,35,4_week_ahead_cum,10
2020-03-02,36,4_week_ahead_cum,3544
2020-03-02,37,4_week_ahead_cum,34
2020-03-02,38,4_week_ahead_cum,3
2020-03-02,39,4_week_ahead_cum,102
2020-03-02,40,4_week_ahead_cum,42
2020-03-02,41,4_week_ahead_cum,22
2020-03-02,42,4_week_ahead_cum,136
2020-03-02,44,4_week_ahead_cum,17
2020-03-02,45,4_week_ahead_cum,40
2020-03-02,46,4_week_ahead_cum,2
2020-03-02,47,4_week_ahead_cum,50
2020-03-02,48,4_week_ahead_cum,116
2020-03-02,49,4_week_ahead_cum,8
2020-03-02,50,4_week_ahead_cum,20
2020-03-02,51,4_week_ahead_cum,52
2020-03-02,53,4_week_ahead_cum,315
2020-03-02,54,4_week_ahead_cum,2
2020-03-02,55,4_week_ahead_cum,54
2020-03-02,56,4_week_ahead_cum,0
2020-03-02,US,4_week_ahead_cum,8386
2020-03-09,01,4_week_ahead_cum,92
2020-03-09,02,4_week_ahead_cum,8
2020-03-09,04,4_week_ahead_cum,108
2020-03-09,05,4_week_ahead_cum,25
2020-03-09,06,4_week_ahead_cum,604
2020-03-09,08,4_week_ahead_cum,250
2020-03-09,09,4_week_ahead_cum,494
2020-03-09,10,4_week_ahead_cum,33
2020-03-09,11,4_week_ahead_cum,47
2020-03-09,12,4_week_ahead_cum,438
2020-03-09,13,4_week_ahead_cum,429
2020-03-09,15,4_week_ahead_cum,8
2020-03-09,16,4_week_ahead_cum,25
2020-03-09,17,4_week_ahead_cum,677
2020-03-09,18,4_week_ahead_cum,330
2020-03-09,19,4_week_ahead_cum,34
2020-03-09,20,4_week_ahead_cum,55
2020-03-09,21,4_week_ahead_cum,90
2020-03-09,22,4_week_ahead_cum,806
2020-03-09,23,4_week_ahead_cum,19
2020-03-09,24,4_week_ahead_cum,206
2020-03-09,25,4_week_ahead_cum,686
2020-03-09,26,4_week_ahead_cum,1384
2020-03-09,27,4_week_ahead_cum,64
2020-03-09,28,4_week_ahead_cum,93
2020-03-09,29,4_week_ahead_cum,116
2020-03-09,30,4_week_ahead_cum,6
2020-03-09,31,4_week_ahead_cum,17
2020-03-09,32,4_week_ahead_cum,102
2020-03-09,33,4_week_ahead_cum,22
2020-03-09,34,4_week_ahead_cum,2183
2020-03-09,35,4_week_ahead_cum,19
2020-03-09,36,4_week_ahead_cum,8627
2020-03-09,37,4_week_ahead_cum,89
2020-03-09,38,4_week_ahead_cum,7
2020-03-09,39,4_week_ahead_cum,247
2020-03-09,40,4_week_ahead_cum,94
2020-03-09,41,4_week_ahead_cum,48
2020-03-09,42,4_week_ahead_cum,503
2020-03-09,44,4_week_ahead_cum,56
2020-03-09,45,4_week_ahead_cum,80
2020-03-09,46,4_week_ahead_cum,6
2020-03-09,47,4_week_ahead_cum,106
2020-03-09,48,4_week_ahead_cum,266
2020-03-09,49,4_week_ahead_cum,18
2020-03-09,50,4_week_ahead_cum,25
2020-03-09,51,4_week_ahead_cum,130
2020-03-09,53,4_week_ahead_cum,495
2020-03-09,54,4_week_ahead_cum,5
2020-03-09,55,4_week_ahead_cum,137
2020-03-09,56,4_week_ahead_cum,0
2020-03-09,US,4_week_ahead_cum,20462
