,level_0,location_long,value,year,week,day,state,state_code,state_name
460,1/29/20,South Dakota,0.0,2020,5,4,SD,46,South Dakota
461,1/29/20,Tennessee,0.0,2020,5,4,TN,47,Tennessee
462,1/29/20,Texas,0.0,2020,5,4,TX,48,Texas
463,1/29/20,Utah,0.0,2020,5,4,UT,49,Utah
464,1/29/20,Vermont,0.0,2020,5,4,VT,50,Vermont
466,1/29/20,Virginia,0.0,2020,5,4,VA,51,Virginia
467,1/29/20,Washington,0.0,2020,5,4,WA,53,Washington
468,1/29/20,West Virginia,0.0,2020,5,4,WV,54,West Virginia
469,1/29/20,Wisconsin,0.0,2020,5,4,WI,55,Wisconsin
470,1/29/20,Wyoming,0.0,2020,5,4,WY,56,Wyoming
471,1/29/20,US,0.0,2020,5,4,nat,US,
472,1/30/20,Alabama,0.0,2020,5,5,AL,01,Alabama
473,1/30/20,Alaska,0.0,2020,5,5,AK,02,Alaska
475,1/30/20,Arizona,0.0,2020,5,5,AZ,04,Arizona
476,1/30/20,Arkansas,0.0,2020,5,5,AR,05,Arkansas
477,1/30/20,California,0.0,2020,5,5,CA,06,California
478,1/30/20,Colorado,0.0,2020,5,5,CO,08,Colorado
479,1/30/20,Connecticut,0.0,2020,5,5,CT,09,Connecticut
480,1/30/20,Delaware,0.0,2020,5,5,DE,10,Delaware
482,1/30/20,District of Columbia,0.0,2020,5,5,DC,11,District of Columbia
483,1/30/20,Florida,0.0,2020,5,5,FL,12,Florida
484,1/30/20,Georgia,0.0,2020,5,5,GA,13,Georgia
487,1/30/20,Hawaii,0.0,2020,5,5,HI,15,Hawaii
488,1/30/20,Idaho,0.0,2020,5,5,ID,16,Idaho
489,1/30/20,Illinois,0.0,2020,5,5,IL,17,Illinois
490,1/30/20,Indiana,0.0,2020,5,5,IN,18,Indiana
491,1/30/20,Iowa,0.0,2020,5,5,IA,19,Iowa
492,1/30/20,Kansas,0.0,2020,5,5,KS,20,Kansas
493,1/30/20,Kentucky,0.0,2020,5,5,KY,21,Kentucky
494,1/30/20,Louisiana,0.0,2020,5,5,LA,22,Louisiana
495,1/30/20,Maine,0.0,2020,5,5,ME,23,Maine
496,1/30/20,Maryland,0.0,2020,5,5,MD,24,Maryland
497,1/30/20,Massachusetts,0.0,2020,5,5,MA,25,Massachusetts
498,1/30/20,Michigan,0.0,2020,5,5,MI,26,Michigan
499,1/30/20,Minnesota,0.0,2020,5,5,MN,27,Minnesota
500,1/30/20,Mississippi,0.0,2020,5,5,MS,28,Mississippi
501,1/30/20,Missouri,0.0,2020,5,5,MO,29,Missouri
502,1/30/20,Montana,0.0,2020,5,5,MT,30,Montana
503,1/30/20,Nebraska,0.0,2020,5,5,NE,31,Nebraska
504,1/30/20,Nevada,0.0,2020,5,5,NV,32,Nevada
505,1/30/20,New Hampshire,0.0,2020,5,5,NH,33,New Hampshire
506,1/30/20,New Jersey,0.0,2020,5,5,NJ,34,New Jersey
507,1/30/20,New Mexico,0.0,2020,5,5,NM,35,New Mexico
508,1/30/20,New York,0.0,2020,5,5,NY,36,New York
509,1/30/20,North Carolina,0.0,2020,5,5,NC,37,North Carolina
510,1/30/20,North Dakota,0.0,2020,5,5,ND,38,North Dakota
512,1/30/20,Ohio,0.0,2020,5,5,OH,39,Ohio
513,1/30/20,Oklahoma,0.0,2020,5,5,OK,40,Oklahoma
514,1/30/20,Oregon,0.0,2020,5,5,OR,41,Oregon
515,1/30/20,Pennsylvania,0.0,2020,5,5,PA,42,Pennsylvania
517,1/30/20,Rhode Island,0.0,2020,5,5,RI,44,Rhode Island
518,1/30/20,South Carolina,0.0,2020,5,5,SC,45,South Carolina
519,1/30/20,South Dakota,0.0,2020,5,5,SD,46,South Dakota
520,1/30/20,Tennessee,0.0,2020,5,5,TN,47,Tennessee
521,1/30/20,Texas,0.0,2020,5,5,TX,48,Texas
522,1/30/20,Utah,0.0,2020,5,5,UT,49,Utah
523,1/30/20,Vermont,0.0,2020,5,5,VT,50,Vermont
525,1/30/20,Virginia,0.0,2020,5,5,VA,51,Virginia
526,1/30/20,Washington,0.0,2020,5,5,WA,53,Washington
527,1/30/20,West Virginia,0.0,2020,5,5,WV,54,West Virginia
528,1/30/20,Wisconsin,0.0,2020,5,5,WI,55,Wisconsin
529,1/30/20,Wyoming,0.0,2020,5,5,WY,56,Wyoming
530,1/30/20,US,0.0,2020,5,5,nat,US,
531,1/31/20,Alabama,0.0,2020,5,6,AL,01,Alabama
532,1/31/20,Alaska,0.0,2020,5,6,AK,02,Alaska
534,1/31/20,Arizona,0.0,2020,5,6,AZ,04,Arizona
535,1/31/20,Arkansas,0.0,2020,5,6,AR,05,Arkansas
536,1/31/20,California,0.0,2020,5,6,CA,06,California
537,1/31/20,Colorado,0.0,2020,5,6,CO,08,Colorado
538,1/31/20,Connecticut,0.0,2020,5,6,CT,09,Connecticut
539,1/31/20,Delaware,0.0,2020,5,6,DE,10,Delaware
541,1/31/20,District of Columbia,0.0,2020,5,6,DC,11,District of Columbia
542,1/31/20,Florida,0.0,2020,5,6,FL,12,Florida
543,1/31/20,Georgia,0.0,2020,5,6,GA,13,Georgia
546,1/31/20,Hawaii,0.0,2020,5,6,HI,15,Hawaii
547,1/31/20,Idaho,0.0,2020,5,6,ID,16,Idaho
548,1/31/20,Illinois,0.0,2020,5,6,IL,17,Illinois
549,1/31/20,Indiana,0.0,2020,5,6,IN,18,Indiana
550,1/31/20,Iowa,0.0,2020,5,6,IA,19,Iowa
551,1/31/20,Kansas,0.0,2020,5,6,KS,20,Kansas
552,1/31/20,Kentucky,0.0,2020,5,6,KY,21,Kentucky
553,1/31/20,Louisiana,0.0,2020,5,6,LA,22,Louisiana
554,1/31/20,Maine,0.0,2020,5,6,ME,23,Maine
555,1/31/20,Maryland,0.0,2020,5,6,MD,24,Maryland
556,1/31/20,Massachusetts,0.0,2020,5,6,MA,25,Massachusetts
557,1/31/20,Michigan,0.0,2020,5,6,MI,26,Michigan
558,1/31/20,Minnesota,0.0,2020,5,6,MN,27,Minnesota
559,1/31/20,Mississippi,0.0,2020,5,6,MS,28,Mississippi
560,1/31/20,Missouri,0.0,2020,5,6,MO,29,Missouri
561,1/31/20,Montana,0.0,2020,5,6,MT,30,Montana
562,1/31/20,Nebraska,0.0,2020,5,6,NE,31,Nebraska
563,1/31/20,Nevada,0.0,2020,5,6,NV,32,Nevada
564,1/31/20,New Hampshire,0.0,2020,5,6,NH,33,New Hampshire
565,1/31/20,New Jersey,0.0,2020,5,6,NJ,34,New Jersey
566,1/31/20,New Mexico,0.0,2020,5,6,NM,35,New Mexico
567,1/31/20,New York,0.0,2020,5,6,NY,36,New York
568,1/31/20,North Carolina,0.0,2020,5,6,NC,37,North Carolina
569,1/31/20,North Dakota,0.0,2020,5,6,ND,38,North Dakota
571,1/31/20,Ohio,0.0,2020,5,6,OH,39,Ohio
572,1/31/20,Oklahoma,0.0,2020,5,6,OK,40,Oklahoma
573,1/31/20,Oregon,0.0,2020,5,6,OR,41,Oregon
574,1/31/20,Pennsylvania,0.0,2020,5,6,PA,42,Pennsylvania
576,1/31/20,Rhode Island,0.0,2020,5,6,RI,44,Rhode Island
577,1/31/20,South Carolina,0.0,2020,5,6,SC,45,South Carolina
578,1/31/20,South Dakota,0.0,2020,5,6,SD,46,South Dakota
579,1/31/20,Tennessee,0.0,2020,5,6,TN,47,Tennessee
580,1/31/20,Texas,0.0,2020,5,6,TX,48,Texas
581,1/31/20,Utah,0.0,2020,5,6,UT,49,Utah
582,1/31/20,Vermont,0.0,2020,5,6,VT,50,Vermont
584,1/31/20,Virginia,0.0,2020,5,6,VA,51,Virginia
585,1/31/20,Washington,0.0,2020,5,6,WA,53,Washington
586,1/31/20,West Virginia,0.0,2020,5,6,WV,54,West Virginia
587,1/31/20,Wisconsin,0.0,2020,5,6,WI,55,Wisconsin
588,1/31/20,Wyoming,0.0,2020,5,6,WY,56,Wyoming
589,1/31/20,US,0.0,2020,5,6,nat,US,
590,2/1/20,Alabama,0.0,2020,5,7,AL,01,Alabama
591,2/1/20,Alaska,0.0,2020,5,7,AK,02,Alaska
593,2/1/20,Arizona,0.0,2020,5,7,AZ,04,Arizona
594,2/1/20,Arkansas,0.0,2020,5,7,AR,05,Arkansas
595,2/1/20,California,0.0,2020,5,7,CA,06,California
596,2/1/20,Colorado,0.0,2020,5,7,CO,08,Colorado
597,2/1/20,Connecticut,0.0,2020,5,7,CT,09,Connecticut
598,2/1/20,Delaware,0.0,2020,5,7,DE,10,Delaware
600,2/1/20,District of Columbia,0.0,2020,5,7,DC,11,District of Columbia
601,2/1/20,Florida,0.0,2020,5,7,FL,12,Florida
602,2/1/20,Georgia,0.0,2020,5,7,GA,13,Georgia
605,2/1/20,Hawaii,0.0,2020,5,7,HI,15,Hawaii
606,2/1/20,Idaho,0.0,2020,5,7,ID,16,Idaho
607,2/1/20,Illinois,0.0,2020,5,7,IL,17,Illinois
608,2/1/20,Indiana,0.0,2020,5,7,IN,18,Indiana
609,2/1/20,Iowa,0.0,2020,5,7,IA,19,Iowa
610,2/1/20,Kansas,0.0,2020,5,7,KS,20,Kansas
611,2/1/20,Kentucky,0.0,2020,5,7,KY,21,Kentucky
612,2/1/20,Louisiana,0.0,2020,5,7,LA,22,Louisiana
613,2/1/20,Maine,0.0,2020,5,7,ME,23,Maine
614,2/1/20,Maryland,0.0,2020,5,7,MD,24,Maryland
615,2/1/20,Massachusetts,0.0,2020,5,7,MA,25,Massachusetts
616,2/1/20,Michigan,0.0,2020,5,7,MI,26,Michigan
617,2/1/20,Minnesota,0.0,2020,5,7,MN,27,Minnesota
618,2/1/20,Mississippi,0.0,2020,5,7,MS,28,Mississippi
619,2/1/20,Missouri,0.0,2020,5,7,MO,29,Missouri
620,2/1/20,Montana,0.0,2020,5,7,MT,30,Montana
621,2/1/20,Nebraska,0.0,2020,5,7,NE,31,Nebraska
622,2/1/20,Nevada,0.0,2020,5,7,NV,32,Nevada
623,2/1/20,New Hampshire,0.0,2020,5,7,NH,33,New Hampshire
624,2/1/20,New Jersey,0.0,2020,5,7,NJ,34,New Jersey
625,2/1/20,New Mexico,0.0,2020,5,7,NM,35,New Mexico
626,2/1/20,New York,0.0,2020,5,7,NY,36,New York
627,2/1/20,North Carolina,0.0,2020,5,7,NC,37,North Carolina
628,2/1/20,North Dakota,0.0,2020,5,7,ND,38,North Dakota
630,2/1/20,Ohio,0.0,2020,5,7,OH,39,Ohio
631,2/1/20,Oklahoma,0.0,2020,5,7,OK,40,Oklahoma
632,2/1/20,Oregon,0.0,2020,5,7,OR,41,Oregon
633,2/1/20,Pennsylvania,0.0,2020,5,7,PA,42,Pennsylvania
635,2/1/20,Rhode Island,0.0,2020,5,7,RI,44,Rhode Island
636,2/1/20,South Carolina,0.0,2020,5,7,SC,45,South Carolina
637,2/1/20,South Dakota,0.0,2020,5,7,SD,46,South Dakota
638,2/1/20,Tennessee,0.0,2020,5,7,TN,47,Tennessee
639,2/1/20,Texas,0.0,2020,5,7,TX,48,Texas
640,2/1/20,Utah,0.0,2020,5,7,UT,49,Utah
641,2/1/20,Vermont,0.0,2020,5,7,VT,50,Vermont
643,2/1/20,Virginia,0.0,2020,5,7,VA,51,Virginia
644,2/1/20,Washington,0.0,2020,5,7,WA,53,Washington
645,2/1/20,West Virginia,0.0,2020,5,7,WV,54,West Virginia
646,2/1/20,Wisconsin,0.0,2020,5,7,WI,55,Wisconsin
647,2/1/20,Wyoming,0.0,2020,5,7,WY,56,Wyoming
648,2/1/20,US,0.0,2020,5,7,nat,US,
649,2/2/20,Alabama,0.0,2020,6,1,AL,01,Alabama
650,2/2/20,Alaska,0.0,2020,6,1,AK,02,Alaska
652,2/2/20,Arizona,0.0,2020,6,1,AZ,04,Arizona
653,2/2/20,Arkansas,0.0,2020,6,1,AR,05,Arkansas
654,2/2/20,California,0.0,2020,6,1,CA,06,California
655,2/2/20,Colorado,0.0,2020,6,1,CO,08,Colorado
656,2/2/20,Connecticut,0.0,2020,6,1,CT,09,Connecticut
657,2/2/20,Delaware,0.0,2020,6,1,DE,10,Delaware
659,2/2/20,District of Columbia,0.0,2020,6,1,DC,11,District of Columbia
660,2/2/20,Florida,0.0,2020,6,1,FL,12,Florida
661,2/2/20,Georgia,0.0,2020,6,1,GA,13,Georgia
664,2/2/20,Hawaii,0.0,2020,6,1,HI,15,Hawaii
665,2/2/20,Idaho,0.0,2020,6,1,ID,16,Idaho
666,2/2/20,Illinois,0.0,2020,6,1,IL,17,Illinois
667,2/2/20,Indiana,0.0,2020,6,1,IN,18,Indiana
668,2/2/20,Iowa,0.0,2020,6,1,IA,19,Iowa
669,2/2/20,Kansas,0.0,2020,6,1,KS,20,Kansas
670,2/2/20,Kentucky,0.0,2020,6,1,KY,21,Kentucky
671,2/2/20,Louisiana,0.0,2020,6,1,LA,22,Louisiana
672,2/2/20,Maine,0.0,2020,6,1,ME,23,Maine
673,2/2/20,Maryland,0.0,2020,6,1,MD,24,Maryland
674,2/2/20,Massachusetts,0.0,2020,6,1,MA,25,Massachusetts
675,2/2/20,Michigan,0.0,2020,6,1,MI,26,Michigan
676,2/2/20,Minnesota,0.0,2020,6,1,MN,27,Minnesota
677,2/2/20,Mississippi,0.0,2020,6,1,MS,28,Mississippi
678,2/2/20,Missouri,0.0,2020,6,1,MO,29,Missouri
679,2/2/20,Montana,0.0,2020,6,1,MT,30,Montana
680,2/2/20,Nebraska,0.0,2020,6,1,NE,31,Nebraska
681,2/2/20,Nevada,0.0,2020,6,1,NV,32,Nevada
682,2/2/20,New Hampshire,0.0,2020,6,1,NH,33,New Hampshire
683,2/2/20,New Jersey,0.0,2020,6,1,NJ,34,New Jersey
684,2/2/20,New Mexico,0.0,2020,6,1,NM,35,New Mexico
685,2/2/20,New York,0.0,2020,6,1,NY,36,New York
686,2/2/20,North Carolina,0.0,2020,6,1,NC,37,North Carolina
687,2/2/20,North Dakota,0.0,2020,6,1,ND,38,North Dakota
689,2/2/20,Ohio,0.0,2020,6,1,OH,39,Ohio
690,2/2/20,Oklahoma,0.0,2020,6,1,OK,40,Oklahoma
691,2/2/20,Oregon,0.0,2020,6,1,OR,41,Oregon
692,2/2/20,Pennsylvania,0.0,2020,6,1,PA,42,Pennsylvania
694,2/2/20,Rhode Island,0.0,2020,6,1,RI,44,Rhode Island
695,2/2/20,South Carolina,0.0,2020,6,1,SC,45,South Carolina
696,2/2/20,South Dakota,0.0,2020,6,1,SD,46,South Dakota
697,2/2/20,Tennessee,0.0,2020,6,1,TN,47,Tennessee
698,2/2/20,Texas,0.0,2020,6,1,TX,48,Texas
699,2/2/20,Utah,0.0,2020,6,1,UT,49,Utah
700,2/2/20,Vermont,0.0,2020,6,1,VT,50,Vermont
702,2/2/20,Virginia,0.0,2020,6,1,VA,51,Virginia
703,2/2/20,Washington,0.0,2020,6,1,WA,53,Washington
704,2/2/20,West Virginia,0.0,2020,6,1,WV,54,West Virginia
705,2/2/20,Wisconsin,0.0,2020,6,1,WI,55,Wisconsin
706,2/2/20,Wyoming,0.0,2020,6,1,WY,56,Wyoming
707,2/2/20,US,0.0,2020,6,1,nat,US,
708,2/3/20,Alabama,0.0,2020,6,2,AL,01,Alabama
709,2/3/20,Alaska,0.0,2020,6,2,AK,02,Alaska
711,2/3/20,Arizona,0.0,2020,6,2,AZ,04,Arizona
712,2/3/20,Arkansas,0.0,2020,6,2,AR,05,Arkansas
713,2/3/20,California,0.0,2020,6,2,CA,06,California
714,2/3/20,Colorado,0.0,2020,6,2,CO,08,Colorado
715,2/3/20,Connecticut,0.0,2020,6,2,CT,09,Connecticut
716,2/3/20,Delaware,0.0,2020,6,2,DE,10,Delaware
718,2/3/20,District of Columbia,0.0,2020,6,2,DC,11,District of Columbia
719,2/3/20,Florida,0.0,2020,6,2,FL,12,Florida
720,2/3/20,Georgia,0.0,2020,6,2,GA,13,Georgia
723,2/3/20,Hawaii,0.0,2020,6,2,HI,15,Hawaii
724,2/3/20,Idaho,0.0,2020,6,2,ID,16,Idaho
725,2/3/20,Illinois,0.0,2020,6,2,IL,17,Illinois
726,2/3/20,Indiana,0.0,2020,6,2,IN,18,Indiana
727,2/3/20,Iowa,0.0,2020,6,2,IA,19,Iowa
728,2/3/20,Kansas,0.0,2020,6,2,KS,20,Kansas
729,2/3/20,Kentucky,0.0,2020,6,2,KY,21,Kentucky
730,2/3/20,Louisiana,0.0,2020,6,2,LA,22,Louisiana
731,2/3/20,Maine,0.0,2020,6,2,ME,23,Maine
732,2/3/20,Maryland,0.0,2020,6,2,MD,24,Maryland
733,2/3/20,Massachusetts,0.0,2020,6,2,MA,25,Massachusetts
734,2/3/20,Michigan,0.0,2020,6,2,MI,26,Michigan
735,2/3/20,Minnesota,0.0,2020,6,2,MN,27,Minnesota
736,2/3/20,Mississippi,0.0,2020,6,2,MS,28,Mississippi
737,2/3/20,Missouri,0.0,2020,6,2,MO,29,Missouri
738,2/3/20,Montana,0.0,2020,6,2,MT,30,Montana
739,2/3/20,Nebraska,0.0,2020,6,2,NE,31,Nebraska
740,2/3/20,Nevada,0.0,2020,6,2,NV,32,Nevada
741,2/3/20,New Hampshire,0.0,2020,6,2,NH,33,New Hampshire
742,2/3/20,New Jersey,0.0,2020,6,2,NJ,34,New Jersey
743,2/3/20,New Mexico,0.0,2020,6,2,NM,35,New Mexico
744,2/3/20,New York,0.0,2020,6,2,NY,36,New York
745,2/3/20,North Carolina,0.0,2020,6,2,NC,37,North Carolina
746,2/3/20,North Dakota,0.0,2020,6,2,ND,38,North Dakota
748,2/3/20,Ohio,0.0,2020,6,2,OH,39,Ohio
749,2/3/20,Oklahoma,0.0,2020,6,2,OK,40,Oklahoma
750,2/3/20,Oregon,0.0,2020,6,2,OR,41,Oregon
751,2/3/20,Pennsylvania,0.0,2020,6,2,PA,42,Pennsylvania
753,2/3/20,Rhode Island,0.0,2020,6,2,RI,44,Rhode Island
754,2/3/20,South Carolina,0.0,2020,6,2,SC,45,South Carolina
755,2/3/20,South Dakota,0.0,2020,6,2,SD,46,South Dakota
756,2/3/20,Tennessee,0.0,2020,6,2,TN,47,Tennessee
757,2/3/20,Texas,0.0,2020,6,2,TX,48,Texas
758,2/3/20,Utah,0.0,2020,6,2,UT,49,Utah
759,2/3/20,Vermont,0.0,2020,6,2,VT,50,Vermont
761,2/3/20,Virginia,0.0,2020,6,2,VA,51,Virginia
762,2/3/20,Washington,0.0,2020,6,2,WA,53,Washington
763,2/3/20,West Virginia,0.0,2020,6,2,WV,54,West Virginia
764,2/3/20,Wisconsin,0.0,2020,6,2,WI,55,Wisconsin
765,2/3/20,Wyoming,0.0,2020,6,2,WY,56,Wyoming
766,2/3/20,US,0.0,2020,6,2,nat,US,
767,2/4/20,Alabama,0.0,2020,6,3,AL,01,Alabama
768,2/4/20,Alaska,0.0,2020,6,3,AK,02,Alaska
770,2/4/20,Arizona,0.0,2020,6,3,AZ,04,Arizona
771,2/4/20,Arkansas,0.0,2020,6,3,AR,05,Arkansas
772,2/4/20,California,0.0,2020,6,3,CA,06,California
773,2/4/20,Colorado,0.0,2020,6,3,CO,08,Colorado
774,2/4/20,Connecticut,0.0,2020,6,3,CT,09,Connecticut
775,2/4/20,Delaware,0.0,2020,6,3,DE,10,Delaware
777,2/4/20,District of Columbia,0.0,2020,6,3,DC,11,District of Columbia
778,2/4/20,Florida,0.0,2020,6,3,FL,12,Florida
779,2/4/20,Georgia,0.0,2020,6,3,GA,13,Georgia
782,2/4/20,Hawaii,0.0,2020,6,3,HI,15,Hawaii
783,2/4/20,Idaho,0.0,2020,6,3,ID,16,Idaho
784,2/4/20,Illinois,0.0,2020,6,3,IL,17,Illinois
785,2/4/20,Indiana,0.0,2020,6,3,IN,18,Indiana
786,2/4/20,Iowa,0.0,2020,6,3,IA,19,Iowa
787,2/4/20,Kansas,0.0,2020,6,3,KS,20,Kansas
788,2/4/20,Kentucky,0.0,2020,6,3,KY,21,Kentucky
789,2/4/20,Louisiana,0.0,2020,6,3,LA,22,Louisiana
790,2/4/20,Maine,0.0,2020,6,3,ME,23,Maine
791,2/4/20,Maryland,0.0,2020,6,3,MD,24,Maryland
792,2/4/20,Massachusetts,0.0,2020,6,3,MA,25,Massachusetts
793,2/4/20,Michigan,0.0,2020,6,3,MI,26,Michigan
794,2/4/20,Minnesota,0.0,2020,6,3,MN,27,Minnesota
795,2/4/20,Mississippi,0.0,2020,6,3,MS,28,Mississippi
796,2/4/20,Missouri,0.0,2020,6,3,MO,29,Missouri
797,2/4/20,Montana,0.0,2020,6,3,MT,30,Montana
798,2/4/20,Nebraska,0.0,2020,6,3,NE,31,Nebraska
799,2/4/20,Nevada,0.0,2020,6,3,NV,32,Nevada
800,2/4/20,New Hampshire,0.0,2020,6,3,NH,33,New Hampshire
801,2/4/20,New Jersey,0.0,2020,6,3,NJ,34,New Jersey
802,2/4/20,New Mexico,0.0,2020,6,3,NM,35,New Mexico
803,2/4/20,New York,0.0,2020,6,3,NY,36,New York
804,2/4/20,North Carolina,0.0,2020,6,3,NC,37,North Carolina
805,2/4/20,North Dakota,0.0,2020,6,3,ND,38,North Dakota
807,2/4/20,Ohio,0.0,2020,6,3,OH,39,Ohio
808,2/4/20,Oklahoma,0.0,2020,6,3,OK,40,Oklahoma
809,2/4/20,Oregon,0.0,2020,6,3,OR,41,Oregon
810,2/4/20,Pennsylvania,0.0,2020,6,3,PA,42,Pennsylvania
812,2/4/20,Rhode Island,0.0,2020,6,3,RI,44,Rhode Island
813,2/4/20,South Carolina,0.0,2020,6,3,SC,45,South Carolina
814,2/4/20,South Dakota,0.0,2020,6,3,SD,46,South Dakota
815,2/4/20,Tennessee,0.0,2020,6,3,TN,47,Tennessee
816,2/4/20,Texas,0.0,2020,6,3,TX,48,Texas
817,2/4/20,Utah,0.0,2020,6,3,UT,49,Utah
818,2/4/20,Vermont,0.0,2020,6,3,VT,50,Vermont
820,2/4/20,Virginia,0.0,2020,6,3,VA,51,Virginia
821,2/4/20,Washington,0.0,2020,6,3,WA,53,Washington
822,2/4/20,West Virginia,0.0,2020,6,3,WV,54,West Virginia
823,2/4/20,Wisconsin,0.0,2020,6,3,WI,55,Wisconsin
824,2/4/20,Wyoming,0.0,2020,6,3,WY,56,Wyoming
825,2/4/20,US,0.0,2020,6,3,nat,US,
826,2/5/20,Alabama,0.0,2020,6,4,AL,01,Alabama
827,2/5/20,Alaska,0.0,2020,6,4,AK,02,Alaska
829,2/5/20,Arizona,0.0,2020,6,4,AZ,04,Arizona
830,2/5/20,Arkansas,0.0,2020,6,4,AR,05,Arkansas
831,2/5/20,California,0.0,2020,6,4,CA,06,California
832,2/5/20,Colorado,0.0,2020,6,4,CO,08,Colorado
833,2/5/20,Connecticut,0.0,2020,6,4,CT,09,Connecticut
834,2/5/20,Delaware,0.0,2020,6,4,DE,10,Delaware
836,2/5/20,District of Columbia,0.0,2020,6,4,DC,11,District of Columbia
837,2/5/20,Florida,0.0,2020,6,4,FL,12,Florida
838,2/5/20,Georgia,0.0,2020,6,4,GA,13,Georgia
841,2/5/20,Hawaii,0.0,2020,6,4,HI,15,Hawaii
842,2/5/20,Idaho,0.0,2020,6,4,ID,16,Idaho
843,2/5/20,Illinois,0.0,2020,6,4,IL,17,Illinois
844,2/5/20,Indiana,0.0,2020,6,4,IN,18,Indiana
845,2/5/20,Iowa,0.0,2020,6,4,IA,19,Iowa
846,2/5/20,Kansas,0.0,2020,6,4,KS,20,Kansas
847,2/5/20,Kentucky,0.0,2020,6,4,KY,21,Kentucky
848,2/5/20,Louisiana,0.0,2020,6,4,LA,22,Louisiana
849,2/5/20,Maine,0.0,2020,6,4,ME,23,Maine
850,2/5/20,Maryland,0.0,2020,6,4,MD,24,Maryland
851,2/5/20,Massachusetts,0.0,2020,6,4,MA,25,Massachusetts
852,2/5/20,Michigan,0.0,2020,6,4,MI,26,Michigan
853,2/5/20,Minnesota,0.0,2020,6,4,MN,27,Minnesota
854,2/5/20,Mississippi,0.0,2020,6,4,MS,28,Mississippi
855,2/5/20,Missouri,0.0,2020,6,4,MO,29,Missouri
856,2/5/20,Montana,0.0,2020,6,4,MT,30,Montana
857,2/5/20,Nebraska,0.0,2020,6,4,NE,31,Nebraska
858,2/5/20,Nevada,0.0,2020,6,4,NV,32,Nevada
859,2/5/20,New Hampshire,0.0,2020,6,4,NH,33,New Hampshire
860,2/5/20,New Jersey,0.0,2020,6,4,NJ,34,New Jersey
861,2/5/20,New Mexico,0.0,2020,6,4,NM,35,New Mexico
862,2/5/20,New York,0.0,2020,6,4,NY,36,New York
863,2/5/20,North Carolina,0.0,2020,6,4,NC,37,North Carolina
864,2/5/20,North Dakota,0.0,2020,6,4,ND,38,North Dakota
866,2/5/20,Ohio,0.0,2020,6,4,OH,39,Ohio
867,2/5/20,Oklahoma,0.0,2020,6,4,OK,40,Oklahoma
868,2/5/20,Oregon,0.0,2020,6,4,OR,41,Oregon
869,2/5/20,Pennsylvania,0.0,2020,6,4,PA,42,Pennsylvania
871,2/5/20,Rhode Island,0.0,2020,6,4,RI,44,Rhode Island
872,2/5/20,South Carolina,0.0,2020,6,4,SC,45,South Carolina
873,2/5/20,South Dakota,0.0,2020,6,4,SD,46,South Dakota
874,2/5/20,Tennessee,0.0,2020,6,4,TN,47,Tennessee
875,2/5/20,Texas,0.0,2020,6,4,TX,48,Texas
876,2/5/20,Utah,0.0,2020,6,4,UT,49,Utah
877,2/5/20,Vermont,0.0,2020,6,4,VT,50,Vermont
879,2/5/20,Virginia,0.0,2020,6,4,VA,51,Virginia
880,2/5/20,Washington,0.0,2020,6,4,WA,53,Washington
881,2/5/20,West Virginia,0.0,2020,6,4,WV,54,West Virginia
882,2/5/20,Wisconsin,0.0,2020,6,4,WI,55,Wisconsin
883,2/5/20,Wyoming,0.0,2020,6,4,WY,56,Wyoming
884,2/5/20,US,0.0,2020,6,4,nat,US,
885,2/6/20,Alabama,0.0,2020,6,5,AL,01,Alabama
886,2/6/20,Alaska,0.0,2020,6,5,AK,02,Alaska
888,2/6/20,Arizona,0.0,2020,6,5,AZ,04,Arizona
889,2/6/20,Arkansas,0.0,2020,6,5,AR,05,Arkansas
890,2/6/20,California,0.0,2020,6,5,CA,06,California
891,2/6/20,Colorado,0.0,2020,6,5,CO,08,Colorado
892,2/6/20,Connecticut,0.0,2020,6,5,CT,09,Connecticut
893,2/6/20,Delaware,0.0,2020,6,5,DE,10,Delaware
895,2/6/20,District of Columbia,0.0,2020,6,5,DC,11,District of Columbia
896,2/6/20,Florida,0.0,2020,6,5,FL,12,Florida
897,2/6/20,Georgia,0.0,2020,6,5,GA,13,Georgia
900,2/6/20,Hawaii,0.0,2020,6,5,HI,15,Hawaii
901,2/6/20,Idaho,0.0,2020,6,5,ID,16,Idaho
902,2/6/20,Illinois,0.0,2020,6,5,IL,17,Illinois
903,2/6/20,Indiana,0.0,2020,6,5,IN,18,Indiana
904,2/6/20,Iowa,0.0,2020,6,5,IA,19,Iowa
905,2/6/20,Kansas,0.0,2020,6,5,KS,20,Kansas
906,2/6/20,Kentucky,0.0,2020,6,5,KY,21,Kentucky
907,2/6/20,Louisiana,0.0,2020,6,5,LA,22,Louisiana
908,2/6/20,Maine,0.0,2020,6,5,ME,23,Maine
909,2/6/20,Maryland,0.0,2020,6,5,MD,24,Maryland
910,2/6/20,Massachusetts,0.0,2020,6,5,MA,25,Massachusetts
911,2/6/20,Michigan,0.0,2020,6,5,MI,26,Michigan
912,2/6/20,Minnesota,0.0,2020,6,5,MN,27,Minnesota
913,2/6/20,Mississippi,0.0,2020,6,5,MS,28,Mississippi
914,2/6/20,Missouri,0.0,2020,6,5,MO,29,Missouri
915,2/6/20,Montana,0.0,2020,6,5,MT,30,Montana
916,2/6/20,Nebraska,0.0,2020,6,5,NE,31,Nebraska
