location,target_end_date,quantile,value,forecast_date,horizon
20,2022-12-21,0.850,79.12690095763874,2022-12-04,17
21,2022-12-21,0.850,120.21373423594333,2022-12-04,17
22,2022-12-21,0.850,132.35513898368413,2022-12-04,17
23,2022-12-21,0.850,16.169121365355842,2022-12-04,17
24,2022-12-21,0.850,109.73756223843219,2022-12-04,17
25,2022-12-21,0.850,201.75673127650526,2022-12-04,17
26,2022-12-21,0.850,215.19820563651717,2022-12-04,17
27,2022-12-21,0.850,117.57060925589448,2022-12-04,17
28,2022-12-21,0.850,61.552150628116586,2022-12-04,17
29,2022-12-21,0.850,187.34847401736573,2022-12-04,17
30,2022-12-21,0.850,28.91437597314294,2022-12-04,17
31,2022-12-21,0.850,67.53115481782498,2022-12-04,17
32,2022-12-21,0.850,77.35996648752403,2022-12-04,17
33,2022-12-21,0.850,30.028829236316323,2022-12-04,17
34,2022-12-21,0.850,304.1876232212451,2022-12-04,17
35,2022-12-21,0.850,50.527719385920925,2022-12-04,17
36,2022-12-21,0.850,704.2015053521144,2022-12-04,17
37,2022-12-21,0.850,138.34249376198449,2022-12-04,17
38,2022-12-21,0.850,22.275700517733384,2022-12-04,17
39,2022-12-21,0.850,381.6957133742066,2022-12-04,17
40,2022-12-21,0.850,111.9278920508774,2022-12-04,17
41,2022-12-21,0.850,89.95206819109939,2022-12-04,17
42,2022-12-21,0.850,344.7719740656876,2022-12-04,17
44,2022-12-21,0.850,22.23477805551642,2022-12-04,17
45,2022-12-21,0.850,89.59746506794454,2022-12-04,17
46,2022-12-21,0.850,19.50199675840757,2022-12-04,17
47,2022-12-21,0.850,136.58835653550898,2022-12-04,17
48,2022-12-21,0.850,868.4198767603514,2022-12-04,17
49,2022-12-21,0.850,83.46215823526191,2022-12-04,17
50,2022-12-21,0.850,10.0433113585994,2022-12-04,17
51,2022-12-21,0.850,113.35195716179983,2022-12-04,17
53,2022-12-21,0.850,93.6493499565354,2022-12-04,17
54,2022-12-21,0.850,37.97104619230605,2022-12-04,17
55,2022-12-21,0.850,151.95247626492906,2022-12-04,17
56,2022-12-21,0.850,21.76527922595389,2022-12-04,17
60,2022-12-21,0.850,0.26351207297624396,2022-12-04,17
72,2022-12-21,0.850,41.61129524154832,2022-12-04,17
78,2022-12-21,0.850,0.31806239577484385,2022-12-04,17
US,2022-12-21,0.850,9134.775501665908,2022-12-04,17
01,2022-12-22,0.850,138.53791906061602,2022-12-04,18
02,2022-12-22,0.850,16.09581547197914,2022-12-04,18
04,2022-12-22,0.850,282.7448720967883,2022-12-04,18
05,2022-12-22,0.850,71.97794379993904,2022-12-04,18
06,2022-12-22,0.850,1491.223513269835,2022-12-04,18
08,2022-12-22,0.850,167.62236293332865,2022-12-04,18
09,2022-12-22,0.850,135.32783142205344,2022-12-04,18
10,2022-12-22,0.850,38.480581310944636,2022-12-04,18
11,2022-12-22,0.850,29.414737361376062,2022-12-04,18
12,2022-12-22,0.850,391.8387672087068,2022-12-04,18
13,2022-12-22,0.850,212.01261024789787,2022-12-04,18
15,2022-12-22,0.850,21.30330503436903,2022-12-04,18
16,2022-12-22,0.850,45.09568385971445,2022-12-04,18
17,2022-12-22,0.850,363.56168278803125,2022-12-04,18
18,2022-12-22,0.850,186.1540759347064,2022-12-04,18
19,2022-12-22,0.850,64.10860573938405,2022-12-04,18
20,2022-12-22,0.850,82.60857510672098,2022-12-04,18
21,2022-12-22,0.850,121.12350277913309,2022-12-04,18
22,2022-12-22,0.850,135.497091070011,2022-12-04,18
23,2022-12-22,0.850,16.419492944398318,2022-12-04,18
24,2022-12-22,0.850,109.62392673121629,2022-12-04,18
25,2022-12-22,0.850,204.82630048365726,2022-12-04,18
26,2022-12-22,0.850,220.52599663785992,2022-12-04,18
27,2022-12-22,0.850,120.23284646151684,2022-12-04,18
28,2022-12-22,0.850,64.66532780594085,2022-12-04,18
29,2022-12-22,0.850,190.63784690802336,2022-12-04,18
30,2022-12-22,0.850,29.090724461685614,2022-12-04,18
31,2022-12-22,0.850,68.03948573785915,2022-12-04,18
32,2022-12-22,0.850,78.6616057682265,2022-12-04,18
33,2022-12-22,0.850,30.46070674952249,2022-12-04,18
34,2022-12-22,0.850,309.0767602949211,2022-12-04,18
35,2022-12-22,0.850,51.274494833487275,2022-12-04,18
36,2022-12-22,0.850,704.1289399111549,2022-12-04,18
37,2022-12-22,0.850,140.31402494095806,2022-12-04,18
38,2022-12-22,0.850,22.57377502852622,2022-12-04,18
39,2022-12-22,0.850,381.9561191723865,2022-12-04,18
40,2022-12-22,0.850,113.1535696916835,2022-12-04,18
41,2022-12-22,0.850,91.9052719211393,2022-12-04,18
42,2022-12-22,0.850,349.3007151183571,2022-12-04,18
44,2022-12-22,0.850,22.88952146244659,2022-12-04,18
45,2022-12-22,0.850,92.65916277730481,2022-12-04,18
46,2022-12-22,0.850,19.59880169202797,2022-12-04,18
47,2022-12-22,0.850,140.53425339065768,2022-12-04,18
48,2022-12-22,0.850,887.9742773898438,2022-12-04,18
49,2022-12-22,0.850,84.48653904128054,2022-12-04,18
50,2022-12-22,0.850,10.116679052390692,2022-12-04,18
51,2022-12-22,0.850,112.75494640174922,2022-12-04,18
53,2022-12-22,0.850,94.70253032567719,2022-12-04,18
54,2022-12-22,0.850,39.69990439800458,2022-12-04,18
55,2022-12-22,0.850,151.66990349672128,2022-12-04,18
56,2022-12-22,0.850,22.079694201263152,2022-12-04,18
60,2022-12-22,0.850,0.2537859433698404,2022-12-04,18
72,2022-12-22,0.850,41.92345500651866,2022-12-04,18
78,2022-12-22,0.850,0.32492365442857524,2022-12-04,18
US,2022-12-22,0.850,9243.033114607175,2022-12-04,18
01,2022-12-23,0.850,139.9599283876321,2022-12-04,19
02,2022-12-23,0.850,16.099500301496057,2022-12-04,19
04,2022-12-23,0.850,290.0163267417136,2022-12-04,19
05,2022-12-23,0.850,74.5752417966221,2022-12-04,19
06,2022-12-23,0.850,1524.7263306675704,2022-12-04,19
08,2022-12-23,0.850,167.03437778304226,2022-12-04,19
09,2022-12-23,0.850,140.98027719243987,2022-12-04,19
10,2022-12-23,0.850,39.623043635619304,2022-12-04,19
11,2022-12-23,0.850,29.700713648703356,2022-12-04,19
12,2022-12-23,0.850,400.65388270696144,2022-12-04,19
13,2022-12-23,0.850,210.7136003619475,2022-12-04,19
15,2022-12-23,0.850,21.109401852467336,2022-12-04,19
16,2022-12-23,0.850,45.9595917020643,2022-12-04,19
17,2022-12-23,0.850,372.01235646989886,2022-12-04,19
18,2022-12-23,0.850,189.4425210588098,2022-12-04,19
19,2022-12-23,0.850,63.692821930917404,2022-12-04,19
20,2022-12-23,0.850,82.55331389663242,2022-12-04,19
21,2022-12-23,0.850,122.6782288533213,2022-12-04,19
22,2022-12-23,0.850,134.89661753174187,2022-12-04,19
23,2022-12-23,0.850,16.319836398719037,2022-12-04,19
24,2022-12-23,0.850,111.24282271468431,2022-12-04,19
25,2022-12-23,0.850,207.5535544006322,2022-12-04,19
26,2022-12-23,0.850,221.6780324294132,2022-12-04,19
27,2022-12-23,0.850,117.97765500405869,2022-12-04,19
28,2022-12-23,0.850,66.97043591925626,2022-12-04,19
29,2022-12-23,0.850,196.23215458853534,2022-12-04,19
30,2022-12-23,0.850,29.829467652663677,2022-12-04,19
31,2022-12-23,0.850,69.58923925975562,2022-12-04,19
32,2022-12-23,0.850,79.36362686662854,2022-12-04,19
33,2022-12-23,0.850,31.49829541975017,2022-12-04,19
34,2022-12-23,0.850,313.85350641124694,2022-12-04,19
35,2022-12-23,0.850,51.25012876493714,2022-12-04,19
36,2022-12-23,0.850,710.5577735329148,2022-12-04,19
37,2022-12-23,0.850,142.5137779213657,2022-12-04,19
38,2022-12-23,0.850,22.492224878524542,2022-12-04,19
39,2022-12-23,0.850,396.46055378307227,2022-12-04,19
40,2022-12-23,0.850,116.67106896746985,2022-12-04,19
41,2022-12-23,0.850,92.36366898870973,2022-12-04,19
42,2022-12-23,0.850,353.98422111374344,2022-12-04,19
44,2022-12-23,0.850,23.59862719160219,2022-12-04,19
45,2022-12-23,0.850,93.0696266898954,2022-12-04,19
46,2022-12-23,0.850,19.64464771381402,2022-12-04,19
47,2022-12-23,0.850,138.67857022859096,2022-12-04,19
48,2022-12-23,0.850,905.8378582561102,2022-12-04,19
49,2022-12-23,0.850,84.44551444451645,2022-12-04,19
50,2022-12-23,0.850,10.1920206132842,2022-12-04,19
51,2022-12-23,0.850,115.93615952817333,2022-12-04,19
53,2022-12-23,0.850,94.78194964564524,2022-12-04,19
54,2022-12-23,0.850,40.25791023596247,2022-12-04,19
55,2022-12-23,0.850,153.00857309098518,2022-12-04,19
56,2022-12-23,0.850,22.35281905131019,2022-12-04,19
60,2022-12-23,0.850,0.2286043699531879,2022-12-04,19
72,2022-12-23,0.850,43.15892156986781,2022-12-04,19
78,2022-12-23,0.850,0.3182561760609558,2022-12-04,19
US,2022-12-23,0.850,9332.482096298161,2022-12-04,19
01,2022-12-24,0.850,142.80270650334245,2022-12-04,20
02,2022-12-24,0.850,16.213506962231165,2022-12-04,20
04,2022-12-24,0.850,291.3033455021434,2022-12-04,20
05,2022-12-24,0.850,74.75574808380588,2022-12-04,20
06,2022-12-24,0.850,1541.2321734754198,2022-12-04,20
08,2022-12-24,0.850,169.0746262374325,2022-12-04,20
09,2022-12-24,0.850,146.24800333577502,2022-12-04,20
10,2022-12-24,0.850,40.59874932771106,2022-12-04,20
11,2022-12-24,0.850,29.96735311899341,2022-12-04,20
12,2022-12-24,0.850,411.1277738883127,2022-12-04,20
13,2022-12-24,0.850,214.1726529969574,2022-12-04,20
15,2022-12-24,0.850,21.461178721856975,2022-12-04,20
16,2022-12-24,0.850,47.77039991973739,2022-12-04,20
17,2022-12-24,0.850,375.9504019762742,2022-12-04,20
18,2022-12-24,0.850,191.95461063114175,2022-12-04,20
19,2022-12-24,0.850,65.8055729036011,2022-12-04,20
20,2022-12-24,0.850,82.71127436318375,2022-12-04,20
21,2022-12-24,0.850,123.53320053594665,2022-12-04,20
22,2022-12-24,0.850,139.21450262893927,2022-12-04,20
23,2022-12-24,0.850,16.589760163758353,2022-12-04,20
24,2022-12-24,0.850,113.81897452802217,2022-12-04,20
25,2022-12-24,0.850,212.25996769870815,2022-12-04,20
26,2022-12-24,0.850,228.6588874718982,2022-12-04,20
27,2022-12-24,0.850,120.72160638190351,2022-12-04,20
28,2022-12-24,0.850,68.15385441174423,2022-12-04,20
29,2022-12-24,0.850,198.06192723525422,2022-12-04,20
30,2022-12-24,0.850,30.70290840925437,2022-12-04,20
31,2022-12-24,0.850,70.41577948210605,2022-12-04,20
32,2022-12-24,0.850,82.2158180517809,2022-12-04,20
33,2022-12-24,0.850,31.25844656467944,2022-12-04,20
34,2022-12-24,0.850,319.7411599516202,2022-12-04,20
35,2022-12-24,0.850,52.94568959773587,2022-12-04,20
36,2022-12-24,0.850,718.6848699158857,2022-12-04,20
37,2022-12-24,0.850,146.22921486995972,2022-12-04,20
38,2022-12-24,0.850,22.69029021157222,2022-12-04,20
39,2022-12-24,0.850,402.48155634809876,2022-12-04,20
40,2022-12-24,0.850,117.18582362687587,2022-12-04,20
41,2022-12-24,0.850,94.26759515241993,2022-12-04,20
42,2022-12-24,0.850,359.62631139673596,2022-12-04,20
44,2022-12-24,0.850,23.9629889376091,2022-12-04,20
45,2022-12-24,0.850,95.38481669893571,2022-12-04,20
46,2022-12-24,0.850,19.10637414357387,2022-12-04,20
47,2022-12-24,0.850,139.3294789924281,2022-12-04,20
48,2022-12-24,0.850,925.1253894097345,2022-12-04,20
49,2022-12-24,0.850,87.77401908151991,2022-12-04,20
50,2022-12-24,0.850,10.203600509210228,2022-12-04,20
51,2022-12-24,0.850,117.46384513908384,2022-12-04,20
53,2022-12-24,0.850,96.97497475869343,2022-12-04,20
54,2022-12-24,0.850,41.39396511036155,2022-12-04,20
55,2022-12-24,0.850,155.97983746006386,2022-12-04,20
56,2022-12-24,0.850,22.65243955693508,2022-12-04,20
60,2022-12-24,0.850,0.2240624107069279,2022-12-04,20
72,2022-12-24,0.850,43.6412523609975,2022-12-04,20
78,2022-12-24,0.850,0.3141060893186191,2022-12-04,20
US,2022-12-24,0.850,9515.191632651298,2022-12-04,20
01,2022-12-25,0.850,147.00005574810788,2022-12-04,21
02,2022-12-25,0.850,16.222670161024773,2022-12-04,21
04,2022-12-25,0.850,290.0833191263939,2022-12-04,21
05,2022-12-25,0.850,77.18051284406035,2022-12-04,21
06,2022-12-25,0.850,1579.6638516657915,2022-12-04,21
08,2022-12-25,0.850,170.2604295418563,2022-12-04,21
09,2022-12-25,0.850,148.5383590980153,2022-12-04,21
10,2022-12-25,0.850,41.74268430817549,2022-12-04,21
11,2022-12-25,0.850,30.334857670026906,2022-12-04,21
12,2022-12-25,0.850,416.367844712834,2022-12-04,21
13,2022-12-25,0.850,221.63466693388736,2022-12-04,21
15,2022-12-25,0.850,21.861578110721872,2022-12-04,21
16,2022-12-25,0.850,48.26288836517345,2022-12-04,21
17,2022-12-25,0.850,382.36749648694257,2022-12-04,21
18,2022-12-25,0.850,193.80395344273387,2022-12-04,21
19,2022-12-25,0.850,66.28495354605568,2022-12-04,21
20,2022-12-25,0.850,84.50266802155787,2022-12-04,21
21,2022-12-25,0.850,126.32040794527872,2022-12-04,21
22,2022-12-25,0.850,140.9814215899343,2022-12-04,21
23,2022-12-25,0.850,17.238798922536247,2022-12-04,21
24,2022-12-25,0.850,116.11969500330159,2022-12-04,21
25,2022-12-25,0.850,216.77010411567232,2022-12-04,21
26,2022-12-25,0.850,229.54911452698758,2022-12-04,21
27,2022-12-25,0.850,121.82969531287075,2022-12-04,21
28,2022-12-25,0.850,69.7076443069371,2022-12-04,21
29,2022-12-25,0.850,199.90733474244198,2022-12-04,21
30,2022-12-25,0.850,31.091871535523744,2022-12-04,21
31,2022-12-25,0.850,72.10421313921182,2022-12-04,21
32,2022-12-25,0.850,85.71166341793939,2022-12-04,21
33,2022-12-25,0.850,31.700309002891053,2022-12-04,21
34,2022-12-25,0.850,320.95335316370154,2022-12-04,21
35,2022-12-25,0.850,53.52240790512559,2022-12-04,21
36,2022-12-25,0.850,729.7809872028381,2022-12-04,21
37,2022-12-25,0.850,149.73870532975923,2022-12-04,21
38,2022-12-25,0.850,22.880459722220767,2022-12-04,21
39,2022-12-25,0.850,413.47141609332374,2022-12-04,21
40,2022-12-25,0.850,119.18007853138512,2022-12-04,21
41,2022-12-25,0.850,97.11840124410226,2022-12-04,21
42,2022-12-25,0.850,360.6305306749314,2022-12-04,21
44,2022-12-25,0.850,25.08447202006489,2022-12-04,21
45,2022-12-25,0.850,96.6319840297113,2022-12-04,21
46,2022-12-25,0.850,19.40002515351074,2022-12-04,21
47,2022-12-25,0.850,145.59618136086283,2022-12-04,21
48,2022-12-25,0.850,937.467290255208,2022-12-04,21
49,2022-12-25,0.850,89.23446546848783,2022-12-04,21
50,2022-12-25,0.850,10.445224213594765,2022-12-04,21
51,2022-12-25,0.850,119.47062000489609,2022-12-04,21
53,2022-12-25,0.850,98.2745245761053,2022-12-04,21
54,2022-12-25,0.850,42.2042406239886,2022-12-04,21
55,2022-12-25,0.850,159.66825441806353,2022-12-04,21
56,2022-12-25,0.850,22.51141194222024,2022-12-04,21
60,2022-12-25,0.850,0.2279718879413847,2022-12-04,21
72,2022-12-25,0.850,43.85921318761257,2022-12-04,21
78,2022-12-25,0.850,0.3127310858773399,2022-12-04,21
US,2022-12-25,0.850,9777.616776309796,2022-12-04,21
01,2022-12-26,0.850,149.3728029433729,2022-12-04,22
02,2022-12-26,0.850,16.09174589151072,2022-12-04,22
04,2022-12-26,0.850,294.3000575407954,2022-12-04,22
05,2022-12-26,0.850,78.9209995409225,2022-12-04,22
06,2022-12-26,0.850,1603.4403559768593,2022-12-04,22
08,2022-12-26,0.850,172.40428170204558,2022-12-04,22
09,2022-12-26,0.850,148.17019348476927,2022-12-04,22
10,2022-12-26,0.850,42.15775024027163,2022-12-04,22
11,2022-12-26,0.850,30.441310749735017,2022-12-04,22
12,2022-12-26,0.850,421.2066552403206,2022-12-04,22
13,2022-12-26,0.850,223.175674049951,2022-12-04,22
15,2022-12-26,0.850,22.037560077576966,2022-12-04,22
16,2022-12-26,0.850,48.27052510266656,2022-12-04,22
17,2022-12-26,0.850,384.41455347381543,2022-12-04,22
18,2022-12-26,0.850,196.95320687989224,2022-12-04,22
19,2022-12-26,0.850,66.36343788651193,2022-12-04,22
20,2022-12-26,0.850,85.42875181402398,2022-12-04,22
21,2022-12-26,0.850,127.85642129895923,2022-12-04,22
22,2022-12-26,0.850,144.7148630542252,2022-12-04,22
23,2022-12-26,0.850,17.253957975693474,2022-12-04,22
24,2022-12-26,0.850,116.5301832770255,2022-12-04,22
25,2022-12-26,0.850,219.7584319728238,2022-12-04,22
26,2022-12-26,0.850,230.25186912792375,2022-12-04,22
27,2022-12-26,0.850,122.45049777582187,2022-12-04,22
28,2022-12-26,0.850,71.35591436761166,2022-12-04,22
29,2022-12-26,0.850,200.4318250749825,2022-12-04,22
30,2022-12-26,0.850,31.624732438511217,2022-12-04,22
31,2022-12-26,0.850,73.05959665399841,2022-12-04,22
32,2022-12-26,0.850,85.24744387113543,2022-12-04,22
33,2022-12-26,0.850,31.568636060416924,2022-12-04,22
34,2022-12-26,0.850,327.84256754429424,2022-12-04,22
35,2022-12-26,0.850,55.054009690725884,2022-12-04,22
36,2022-12-26,0.850,751.8818611501978,2022-12-04,22
37,2022-12-26,0.850,153.24475757286731,2022-12-04,22
38,2022-12-26,0.850,22.809842853893507,2022-12-04,22
39,2022-12-26,0.850,410.9885091098033,2022-12-04,22
40,2022-12-26,0.850,117.71952309487857,2022-12-04,22
41,2022-12-26,0.850,97.60521051326718,2022-12-04,22
42,2022-12-26,0.850,362.2181952663191,2022-12-04,22
44,2022-12-26,0.850,25.42208205747244,2022-12-04,22
45,2022-12-26,0.850,97.38036139289757,2022-12-04,22
46,2022-12-26,0.850,19.93801505088708,2022-12-04,22
47,2022-12-26,0.850,147.80279723382736,2022-12-04,22
48,2022-12-26,0.850,958.4646467247377,2022-12-04,22
49,2022-12-26,0.850,90.23010651668584,2022-12-04,22
50,2022-12-26,0.850,10.633456153485291,2022-12-04,22
51,2022-12-26,0.850,119.67216112668714,2022-12-04,22
53,2022-12-26,0.850,99.61349875372161,2022-12-04,22
54,2022-12-26,0.850,42.690238679858375,2022-12-04,22
55,2022-12-26,0.850,160.20937528996342,2022-12-04,22
56,2022-12-26,0.850,22.654988965501516,2022-12-04,22
60,2022-12-26,0.850,0.2921936810601242,2022-12-04,22
72,2022-12-26,0.850,43.755354031366835,2022-12-04,22
78,2022-12-26,0.850,0.32732552235282997,2022-12-04,22
US,2022-12-26,0.850,9932.052895236717,2022-12-04,22
01,2022-12-27,0.850,154.23418057379195,2022-12-04,23
02,2022-12-27,0.850,16.34193814746431,2022-12-04,23
04,2022-12-27,0.850,297.48033752643863,2022-12-04,23
05,2022-12-27,0.850,79.70631503392913,2022-12-04,23
06,2022-12-27,0.850,1611.4562221139643,2022-12-04,23
08,2022-12-27,0.850,173.11556261075634,2022-12-04,23
09,2022-12-27,0.850,149.63833445822016,2022-12-04,23
10,2022-12-27,0.850,43.71114886681529,2022-12-04,23
11,2022-12-27,0.850,31.24654237743126,2022-12-04,23
12,2022-12-27,0.850,431.3401559918893,2022-12-04,23
13,2022-12-27,0.850,231.88523524511425,2022-12-04,23
15,2022-12-27,0.850,22.22466269789245,2022-12-04,23
16,2022-12-27,0.850,48.9233924303458,2022-12-04,23
17,2022-12-27,0.850,393.2181556397764,2022-12-04,23
18,2022-12-27,0.850,201.78238376813732,2022-12-04,23
19,2022-12-27,0.850,67.2833260954832,2022-12-04,23
20,2022-12-27,0.850,86.62971706531347,2022-12-04,23
21,2022-12-27,0.850,129.63113816266363,2022-12-04,23
22,2022-12-27,0.850,147.13014118225493,2022-12-04,23
23,2022-12-27,0.850,17.772109453876567,2022-12-04,23
24,2022-12-27,0.850,118.93269422597842,2022-12-04,23
25,2022-12-27,0.850,221.19341190970877,2022-12-04,23
26,2022-12-27,0.850,233.0687157133465,2022-12-04,23
27,2022-12-27,0.850,127.23705314476732,2022-12-04,23
28,2022-12-27,0.850,71.49446617040729,2022-12-04,23
29,2022-12-27,0.850,205.3064864136855,2022-12-04,23
30,2022-12-27,0.850,32.637241363121646,2022-12-04,23
31,2022-12-27,0.850,72.80075341347428,2022-12-04,23
32,2022-12-27,0.850,88.95047100486103,2022-12-04,23
33,2022-12-27,0.850,31.84568169105972,2022-12-04,23
34,2022-12-27,0.850,321.167350735478,2022-12-04,23
35,2022-12-27,0.850,55.128286652013635,2022-12-04,23
36,2022-12-27,0.850,763.0366588735653,2022-12-04,23
37,2022-12-27,0.850,156.79902430926472,2022-12-04,23
38,2022-12-27,0.850,22.475904333354354,2022-12-04,23
39,2022-12-27,0.850,416.5182374129225,2022-12-04,23
40,2022-12-27,0.850,118.8776048570001,2022-12-04,23
41,2022-12-27,0.850,100.60037854244744,2022-12-04,23
42,2022-12-27,0.850,368.59517028514296,2022-12-04,23
44,2022-12-27,0.850,25.062977005530104,2022-12-04,23
45,2022-12-27,0.850,102.2859801879165,2022-12-04,23
46,2022-12-27,0.850,20.037063514186958,2022-12-04,23
47,2022-12-27,0.850,146.88888410643946,2022-12-04,23
48,2022-12-27,0.850,978.3967097378487,2022-12-04,23
49,2022-12-27,0.850,90.2885606548882,2022-12-04,23
50,2022-12-27,0.850,10.496740136463492,2022-12-04,23
51,2022-12-27,0.850,121.50483784761666,2022-12-04,23
53,2022-12-27,0.850,101.4979556705444,2022-12-04,23
54,2022-12-27,0.850,43.30005685072602,2022-12-04,23
55,2022-12-27,0.850,165.07513403623156,2022-12-04,23
56,2022-12-27,0.850,23.656404930821815,2022-12-04,23
60,2022-12-27,0.850,0.3103369972235689,2022-12-04,23
72,2022-12-27,0.850,43.489256822739385,2022-12-04,23
78,2022-12-27,0.850,0.3274499597733741,2022-12-04,23
US,2022-12-27,0.850,10022.486071646124,2022-12-04,23
01,2022-12-28,0.850,155.01126412078216,2022-12-04,24
02,2022-12-28,0.850,16.700122571211093,2022-12-04,24
04,2022-12-28,0.850,302.67907378717734,2022-12-04,24
05,2022-12-28,0.850,81.66348272217392,2022-12-04,24
06,2022-12-28,0.850,1638.1041003548821,2022-12-04,24
08,2022-12-28,0.850,175.5598286675874,2022-12-04,24
09,2022-12-28,0.850,153.79768246407647,2022-12-04,24
10,2022-12-28,0.850,43.85750516445781,2022-12-04,24
11,2022-12-28,0.850,31.302719364864295,2022-12-04,24
12,2022-12-28,0.850,440.31079742546416,2022-12-04,24
13,2022-12-28,0.850,233.8309736743236,2022-12-04,24
15,2022-12-28,0.850,22.215057127840748,2022-12-04,24
16,2022-12-28,0.850,49.369730390527515,2022-12-04,24
17,2022-12-28,0.850,394.3089994074561,2022-12-04,24
18,2022-12-28,0.850,200.1928070690756,2022-12-04,24
19,2022-12-28,0.850,69.10672549913421,2022-12-04,24
20,2022-12-28,0.850,84.99940788015547,2022-12-04,24
21,2022-12-28,0.850,131.6438467358375,2022-12-04,24
22,2022-12-28,0.850,150.0215278097702,2022-12-04,24
23,2022-12-28,0.850,17.809260115538645,2022-12-04,24
24,2022-12-28,0.850,120.06898666989025,2022-12-04,24
25,2022-12-28,0.850,227.20911417241382,2022-12-04,24
26,2022-12-28,0.850,232.06561338750885,2022-12-04,24
27,2022-12-28,0.850,125.81505704634232,2022-12-04,24
28,2022-12-28,0.850,72.80610769771397,2022-12-04,24
29,2022-12-28,0.850,206.99923189171386,2022-12-04,24
30,2022-12-28,0.850,33.706511117909145,2022-12-04,24
31,2022-12-28,0.850,74.28628548469393,2022-12-04,24
32,2022-12-28,0.850,89.25885563523492,2022-12-04,24
33,2022-12-28,0.850,31.762533104690803,2022-12-04,24
34,2022-12-28,0.850,322.677652421437,2022-12-04,24
35,2022-12-28,0.850,56.18837995305569,2022-12-04,24
36,2022-12-28,0.850,771.1849785215946,2022-12-04,24
37,2022-12-28,0.850,154.4270078554792,2022-12-04,24
38,2022-12-28,0.850,22.748456464279915,2022-12-04,24
39,2022-12-28,0.850,416.0908843847513,2022-12-04,24
40,2022-12-28,0.850,122.20866670067998,2022-12-04,24
41,2022-12-28,0.850,99.3197298822454,2022-12-04,24
42,2022-12-28,0.850,378.50780617179487,2022-12-04,24
44,2022-12-28,0.850,26.009457443036997,2022-12-04,24
45,2022-12-28,0.850,102.07792024278876,2022-12-04,24
46,2022-12-28,0.850,20.011966270188378,2022-12-04,24
47,2022-12-28,0.850,149.1439357268951,2022-12-04,24
48,2022-12-28,0.850,993.4788280184481,2022-12-04,24
49,2022-12-28,0.850,91.76364089708196,2022-12-04,24
50,2022-12-28,0.850,10.527106109690308,2022-12-04,24
51,2022-12-28,0.850,122.8814925298574,2022-12-04,24
53,2022-12-28,0.850,102.85187315410273,2022-12-04,24
54,2022-12-28,0.850,43.37328322102696,2022-12-04,24
55,2022-12-28,0.850,171.05892816974782,2022-12-04,24
56,2022-12-28,0.850,24.348302362403764,2022-12-04,24
60,2022-12-28,0.850,0.31450960782898324,2022-12-04,24
72,2022-12-28,0.850,45.08047233894918,2022-12-04,24
78,2022-12-28,0.850,0.33007006944683365,2022-12-04,24
US,2022-12-28,0.850,10176.845559543772,2022-12-04,24
01,2022-12-29,0.850,160.25663923150867,2022-12-04,25
02,2022-12-29,0.850,17.584403927818684,2022-12-04,25
04,2022-12-29,0.850,304.92518953259724,2022-12-04,25
05,2022-12-29,0.850,81.93506661267584,2022-12-04,25
06,2022-12-29,0.850,1664.9037991597522,2022-12-04,25
08,2022-12-29,0.850,178.6853383991873,2022-12-04,25
09,2022-12-29,0.850,154.02496455801662,2022-12-04,25
10,2022-12-29,0.850,44.21121859933595,2022-12-04,25
11,2022-12-29,0.850,31.479149966209953,2022-12-04,25
12,2022-12-29,0.850,445.6066446404459,2022-12-04,25
13,2022-12-29,0.850,235.61463501425365,2022-12-04,25
15,2022-12-29,0.850,22.210796016670596,2022-12-04,25
16,2022-12-29,0.850,49.99719989164926,2022-12-04,25
17,2022-12-29,0.850,398.56996488551647,2022-12-04,25
18,2022-12-29,0.850,202.86385882389277,2022-12-04,25
19,2022-12-29,0.850,69.59819200235398,2022-12-04,25
20,2022-12-29,0.850,87.05861088757446,2022-12-04,25
21,2022-12-29,0.850,134.83633301414883,2022-12-04,25
22,2022-12-29,0.850,149.83843843491417,2022-12-04,25
23,2022-12-29,0.850,18.324930039064057,2022-12-04,25
24,2022-12-29,0.850,125.46684693506403,2022-12-04,25
25,2022-12-29,0.850,232.9452728746885,2022-12-04,25
26,2022-12-29,0.850,236.58587931280957,2022-12-04,25
27,2022-12-29,0.850,128.71467755859118,2022-12-04,25
28,2022-12-29,0.850,74.70566608964207,2022-12-04,25
29,2022-12-29,0.850,208.0460893321523,2022-12-04,25
30,2022-12-29,0.850,32.92156211773169,2022-12-04,25
31,2022-12-29,0.850,76.0387358790766,2022-12-04,25
32,2022-12-29,0.850,90.29297798052679,2022-12-04,25
33,2022-12-29,0.850,32.49318484330303,2022-12-04,25
34,2022-12-29,0.850,327.1948634282957,2022-12-04,25
35,2022-12-29,0.850,56.408751345992,2022-12-04,25
36,2022-12-29,0.850,786.6073574300261,2022-12-04,25
37,2022-12-29,0.850,159.2309168969038,2022-12-04,25
38,2022-12-29,0.850,23.80151534301025,2022-12-04,25
39,2022-12-29,0.850,420.9286910536901,2022-12-04,25
40,2022-12-29,0.850,123.090981317617,2022-12-04,25
41,2022-12-29,0.850,100.90098982650085,2022-12-04,25
42,2022-12-29,0.850,381.2777578382639,2022-12-04,25
44,2022-12-29,0.850,25.869231321366325,2022-12-04,25
45,2022-12-29,0.850,102.78605157202354,2022-12-04,25
