location,target_id,quantile,value,location_id,type
Arizona,7 day ahead inc,0.975,44,4,quantile
Alaska,1 day ahead inc,0.975,26,2,quantile
Alaska,2 day ahead inc,0.975,26.025,2,quantile
Alaska,3 day ahead inc,0.975,39,2,quantile
Alaska,4 day ahead inc,0.975,23.025,2,quantile
Alaska,5 day ahead inc,0.975,44,2,quantile
Alaska,6 day ahead inc,0.975,24.025,2,quantile
Alaska,7 day ahead inc,0.975,24.05,2,quantile
Alabama,1 day ahead inc,0.975,42,1,quantile
Alabama,2 day ahead inc,0.975,39,1,quantile
Alabama,3 day ahead inc,0.975,39.025,1,quantile
Alabama,4 day ahead inc,0.975,45.025,1,quantile
Alabama,5 day ahead inc,0.975,51,1,quantile
Alabama,6 day ahead inc,0.975,54.025,1,quantile
Alabama,7 day ahead inc,0.975,62,1,quantile
Wyoming,1 day ahead cum,NA,0.023,56,point
Wyoming,2 day ahead cum,NA,0.044,56,point
Wyoming,3 day ahead cum,NA,0.119,56,point
Wyoming,4 day ahead cum,NA,0.215,56,point
Wyoming,5 day ahead cum,NA,0.336,56,point
Wyoming,6 day ahead cum,NA,0.598,56,point
Wyoming,7 day ahead cum,NA,0.949,56,point
Wisconsin,1 day ahead cum,NA,107.473,55,point
Wisconsin,2 day ahead cum,NA,122.955,55,point
Wisconsin,3 day ahead cum,NA,139.561,55,point
Wisconsin,4 day ahead cum,NA,156.892,55,point
Wisconsin,5 day ahead cum,NA,175.343,55,point
Wisconsin,6 day ahead cum,NA,193.469,55,point
Wisconsin,7 day ahead cum,NA,211.827,55,point
West Virginia,1 day ahead cum,NA,7.847,54,point
West Virginia,2 day ahead cum,NA,11.344,54,point
West Virginia,3 day ahead cum,NA,15.4,54,point
West Virginia,4 day ahead cum,NA,20.022,54,point
West Virginia,5 day ahead cum,NA,25.369,54,point
West Virginia,6 day ahead cum,NA,30.885,54,point
West Virginia,7 day ahead cum,NA,37.803,54,point
Washington,1 day ahead cum,NA,425.091,53,point
Washington,2 day ahead cum,NA,444.607,53,point
Washington,3 day ahead cum,NA,463.794,53,point
Washington,4 day ahead cum,NA,482.542,53,point
Washington,5 day ahead cum,NA,500.931,53,point
Washington,6 day ahead cum,NA,518.847,53,point
Washington,7 day ahead cum,NA,535.86,53,point
Virginia,1 day ahead cum,NA,86.452,51,point
Virginia,2 day ahead cum,NA,101.865,51,point
Virginia,3 day ahead cum,NA,119.201,51,point
Virginia,4 day ahead cum,NA,138.217,51,point
Virginia,5 day ahead cum,NA,158.592,51,point
Virginia,6 day ahead cum,NA,181.185,51,point
Virginia,7 day ahead cum,NA,205.933,51,point
Vermont,1 day ahead cum,NA,24.912,50,point
Vermont,2 day ahead cum,NA,26.387,50,point
Vermont,3 day ahead cum,NA,27.836,50,point
Vermont,4 day ahead cum,NA,29.273,50,point
Vermont,5 day ahead cum,NA,30.678,50,point
Vermont,6 day ahead cum,NA,32.09,50,point
Vermont,7 day ahead cum,NA,33.413,50,point
Utah,1 day ahead cum,NA,14.946,49,point
Utah,2 day ahead cum,NA,17.176,49,point
Utah,3 day ahead cum,NA,19.601,49,point
Utah,4 day ahead cum,NA,22.369,49,point
Utah,5 day ahead cum,NA,25.325,49,point
Utah,6 day ahead cum,NA,28.498,49,point
Utah,7 day ahead cum,NA,31.898,49,point
Texas,1 day ahead cum,NA,192.18,48,point
Texas,2 day ahead cum,NA,225.108,48,point
Texas,3 day ahead cum,NA,260.874,48,point
Texas,4 day ahead cum,NA,301.3,48,point
Texas,5 day ahead cum,NA,343.454,48,point
Texas,6 day ahead cum,NA,390.336,48,point
Texas,7 day ahead cum,NA,440.24,48,point
Tennessee,1 day ahead cum,NA,87.881,47,point
Tennessee,2 day ahead cum,NA,105.013,47,point
Tennessee,3 day ahead cum,NA,123.01,47,point
Tennessee,4 day ahead cum,NA,142.829,47,point
Tennessee,5 day ahead cum,NA,163.544,47,point
Tennessee,6 day ahead cum,NA,185.389,47,point
Tennessee,7 day ahead cum,NA,208.43,47,point
South Dakota,1 day ahead cum,NA,6.443,46,point
South Dakota,2 day ahead cum,NA,7.073,46,point
South Dakota,3 day ahead cum,NA,7.864,46,point
South Dakota,4 day ahead cum,NA,8.884,46,point
South Dakota,5 day ahead cum,NA,10.162,46,point
South Dakota,6 day ahead cum,NA,11.791,46,point
South Dakota,7 day ahead cum,NA,13.69,46,point
South Carolina,1 day ahead cum,NA,58.373,45,point
South Carolina,2 day ahead cum,NA,65.937,45,point
South Carolina,3 day ahead cum,NA,74.043,45,point
South Carolina,4 day ahead cum,NA,82.792,45,point
South Carolina,5 day ahead cum,NA,92.234,45,point
South Carolina,6 day ahead cum,NA,102.024,45,point
South Carolina,7 day ahead cum,NA,112.593,45,point
Rhode Island,1 day ahead cum,NA,39.947,44,point
Rhode Island,2 day ahead cum,NA,50.062,44,point
Rhode Island,3 day ahead cum,NA,61.691,44,point
Rhode Island,4 day ahead cum,NA,74.756,44,point
Rhode Island,5 day ahead cum,NA,89.204,44,point
Rhode Island,6 day ahead cum,NA,105.077,44,point
Rhode Island,7 day ahead cum,NA,122.353,44,point
Pennsylvania,1 day ahead cum,NA,272.399,42,point
Pennsylvania,2 day ahead cum,NA,306.017,42,point
Pennsylvania,3 day ahead cum,NA,341.519,42,point
Pennsylvania,4 day ahead cum,NA,378.781,42,point
Pennsylvania,5 day ahead cum,NA,416.958,42,point
Pennsylvania,6 day ahead cum,NA,455.793,42,point
Pennsylvania,7 day ahead cum,NA,494.089,42,point
Oregon,1 day ahead cum,NA,32.016,41,point
Oregon,2 day ahead cum,NA,34.877,41,point
Oregon,3 day ahead cum,NA,37.933,41,point
Oregon,4 day ahead cum,NA,41.152,41,point
Oregon,5 day ahead cum,NA,44.485,41,point
Oregon,6 day ahead cum,NA,48.092,41,point
Oregon,7 day ahead cum,NA,51.822,41,point
Oklahoma,1 day ahead cum,NA,75.589,40,point
Oklahoma,2 day ahead cum,NA,87.165,40,point
Oklahoma,3 day ahead cum,NA,99.491,40,point
Oklahoma,4 day ahead cum,NA,112.856,40,point
Oklahoma,5 day ahead cum,NA,127.589,40,point
Oklahoma,6 day ahead cum,NA,142.862,40,point
Oklahoma,7 day ahead cum,NA,159.404,40,point
Ohio,1 day ahead cum,NA,190.394,39,point
Ohio,2 day ahead cum,NA,215.194,39,point
Ohio,3 day ahead cum,NA,240.457,39,point
Ohio,4 day ahead cum,NA,265.93,39,point
Ohio,5 day ahead cum,NA,291.511,39,point
Ohio,6 day ahead cum,NA,315.733,39,point
Ohio,7 day ahead cum,NA,338.602,39,point
North Dakota,1 day ahead cum,NA,11.845,38,point
North Dakota,2 day ahead cum,NA,19.286,38,point
North Dakota,3 day ahead cum,NA,26.728,38,point
North Dakota,4 day ahead cum,NA,35.298,38,point
North Dakota,5 day ahead cum,NA,44.779,38,point
North Dakota,6 day ahead cum,NA,53.905,38,point
North Dakota,7 day ahead cum,NA,64.558,38,point
North Carolina,1 day ahead cum,NA,67.936,37,point
North Carolina,2 day ahead cum,NA,84.919,37,point
North Carolina,3 day ahead cum,NA,104.417,37,point
North Carolina,4 day ahead cum,NA,125.497,37,point
North Carolina,5 day ahead cum,NA,148.628,37,point
North Carolina,6 day ahead cum,NA,173.304,37,point
North Carolina,7 day ahead cum,NA,199.501,37,point
New York,1 day ahead cum,NA,6264.391,36,point
New York,2 day ahead cum,NA,7044.781,36,point
New York,3 day ahead cum,NA,7803.902,36,point
New York,4 day ahead cum,NA,8546.58,36,point
New York,5 day ahead cum,NA,9262.035,36,point
New York,6 day ahead cum,NA,9901.137,36,point
New York,7 day ahead cum,NA,10495.619,36,point
New Mexico,1 day ahead cum,NA,17.985,35,point
New Mexico,2 day ahead cum,NA,23.829,35,point
New Mexico,3 day ahead cum,NA,30.232,35,point
New Mexico,4 day ahead cum,NA,37.746,35,point
New Mexico,5 day ahead cum,NA,46.72,35,point
New Mexico,6 day ahead cum,NA,56.199,35,point
New Mexico,7 day ahead cum,NA,66.702,35,point
New Jersey,1 day ahead cum,NA,1457.181,34,point
New Jersey,2 day ahead cum,NA,1711.535,34,point
New Jersey,3 day ahead cum,NA,1988.732,34,point
New Jersey,4 day ahead cum,NA,2267.607,34,point
New Jersey,5 day ahead cum,NA,2556.022,34,point
New Jersey,6 day ahead cum,NA,2829.786,34,point
New Jersey,7 day ahead cum,NA,3083.38,34,point
New Hampshire,1 day ahead cum,NA,10.83,33,point
New Hampshire,2 day ahead cum,NA,12.461,33,point
New Hampshire,3 day ahead cum,NA,14.363,33,point
New Hampshire,4 day ahead cum,NA,16.55,33,point
New Hampshire,5 day ahead cum,NA,19.001,33,point
New Hampshire,6 day ahead cum,NA,21.668,33,point
New Hampshire,7 day ahead cum,NA,24.536,33,point
Nevada,1 day ahead cum,NA,79.703,32,point
Nevada,2 day ahead cum,NA,93.126,32,point
Nevada,3 day ahead cum,NA,107.741,32,point
Nevada,4 day ahead cum,NA,123.912,32,point
Nevada,5 day ahead cum,NA,141.157,32,point
Nevada,6 day ahead cum,NA,159.782,32,point
Nevada,7 day ahead cum,NA,177.862,32,point
Nebraska,1 day ahead cum,NA,12.689,31,point
Nebraska,2 day ahead cum,NA,15.545,31,point
Nebraska,3 day ahead cum,NA,18.829,31,point
Nebraska,4 day ahead cum,NA,22.593,31,point
Nebraska,5 day ahead cum,NA,26.71,31,point
Nebraska,6 day ahead cum,NA,31.476,31,point
Nebraska,7 day ahead cum,NA,36.645,31,point
Montana,1 day ahead cum,NA,7.755,30,point
Montana,2 day ahead cum,NA,8.52,30,point
Montana,3 day ahead cum,NA,9.61,30,point
Montana,4 day ahead cum,NA,10.983,30,point
Montana,5 day ahead cum,NA,12.69,30,point
Montana,6 day ahead cum,NA,14.698,30,point
Montana,7 day ahead cum,NA,16.992,30,point
Missouri,1 day ahead cum,NA,72.319,29,point
Missouri,2 day ahead cum,NA,80.812,29,point
Missouri,3 day ahead cum,NA,90.027,29,point
Missouri,4 day ahead cum,NA,100.268,29,point
Missouri,5 day ahead cum,NA,111.216,29,point
Missouri,6 day ahead cum,NA,123.011,29,point
Missouri,7 day ahead cum,NA,135.293,29,point
Mississippi,1 day ahead cum,NA,68.232,28,point
Mississippi,2 day ahead cum,NA,76.397,28,point
Mississippi,3 day ahead cum,NA,85.217,28,point
Mississippi,4 day ahead cum,NA,94.526,28,point
Mississippi,5 day ahead cum,NA,104.187,28,point
Mississippi,6 day ahead cum,NA,114.44,28,point
Mississippi,7 day ahead cum,NA,124.819,28,point
Minnesota,1 day ahead cum,NA,40.863,27,point
Minnesota,2 day ahead cum,NA,48.27,27,point
Minnesota,3 day ahead cum,NA,56.457,27,point
Minnesota,4 day ahead cum,NA,65.221,27,point
Minnesota,5 day ahead cum,NA,74.738,27,point
Minnesota,6 day ahead cum,NA,85.24,27,point
Minnesota,7 day ahead cum,NA,96.092,27,point
Michigan,1 day ahead cum,NA,974.973,26,point
Michigan,2 day ahead cum,NA,1106.381,26,point
Michigan,3 day ahead cum,NA,1232.419,26,point
Michigan,4 day ahead cum,NA,1353.812,26,point
Michigan,5 day ahead cum,NA,1469.404,26,point
Michigan,6 day ahead cum,NA,1573.78,26,point
Michigan,7 day ahead cum,NA,1668.954,26,point
Massachusetts,1 day ahead cum,NA,433.431,25,point
Massachusetts,2 day ahead cum,NA,534.472,25,point
Massachusetts,3 day ahead cum,NA,648.041,25,point
Massachusetts,4 day ahead cum,NA,772.871,25,point
Massachusetts,5 day ahead cum,NA,912.491,25,point
Massachusetts,6 day ahead cum,NA,1058.993,25,point
Massachusetts,7 day ahead cum,NA,1231.237,25,point
Maryland,1 day ahead cum,NA,130.894,24,point
Maryland,2 day ahead cum,NA,160.538,24,point
Maryland,3 day ahead cum,NA,194.279,24,point
Maryland,4 day ahead cum,NA,232.61,24,point
Maryland,5 day ahead cum,NA,274.685,24,point
Maryland,6 day ahead cum,NA,321.384,24,point
Maryland,7 day ahead cum,NA,371.88,24,point
Maine,1 day ahead cum,NA,14.149,23,point
Maine,2 day ahead cum,NA,16.963,23,point
Maine,3 day ahead cum,NA,20.012,23,point
Maine,4 day ahead cum,NA,23.368,23,point
Maine,5 day ahead cum,NA,26.974,23,point
Maine,6 day ahead cum,NA,30.671,23,point
Maine,7 day ahead cum,NA,34.783,23,point
Louisiana,1 day ahead cum,NA,627.228,22,point
Louisiana,2 day ahead cum,NA,669.226,22,point
Louisiana,3 day ahead cum,NA,707.868,22,point
Louisiana,4 day ahead cum,NA,743.152,22,point
Louisiana,5 day ahead cum,NA,774.53,22,point
Louisiana,6 day ahead cum,NA,802.283,22,point
Louisiana,7 day ahead cum,NA,826.8,22,point
Kentucky,1 day ahead cum,NA,74.65,21,point
Kentucky,2 day ahead cum,NA,88.404,21,point
Kentucky,3 day ahead cum,NA,103.548,21,point
Kentucky,4 day ahead cum,NA,120.572,21,point
Kentucky,5 day ahead cum,NA,139.597,21,point
Kentucky,6 day ahead cum,NA,160.999,21,point
Kentucky,7 day ahead cum,NA,184.823,21,point
Kansas,1 day ahead cum,NA,33.339,20,point
Kansas,2 day ahead cum,NA,38.511,20,point
Kansas,3 day ahead cum,NA,44.201,20,point
Kansas,4 day ahead cum,NA,50.438,20,point
Kansas,5 day ahead cum,NA,57.251,20,point
Kansas,6 day ahead cum,NA,64.478,20,point
Kansas,7 day ahead cum,NA,72.391,20,point
Iowa,1 day ahead cum,NA,29.87,19,point
Iowa,2 day ahead cum,NA,35.282,19,point
Iowa,3 day ahead cum,NA,41.443,19,point
Iowa,4 day ahead cum,NA,48.342,19,point
Iowa,5 day ahead cum,NA,56.051,19,point
Iowa,6 day ahead cum,NA,64.805,19,point
Iowa,7 day ahead cum,NA,74.131,19,point
Indiana,1 day ahead cum,NA,198.491,18,point
Indiana,2 day ahead cum,NA,230.246,18,point
Indiana,3 day ahead cum,NA,264.481,18,point
Indiana,4 day ahead cum,NA,300.631,18,point
Indiana,5 day ahead cum,NA,337.323,18,point
Indiana,6 day ahead cum,NA,374.276,18,point
Indiana,7 day ahead cum,NA,414.051,18,point
Illinois,1 day ahead cum,NA,382.508,17,point
Illinois,2 day ahead cum,NA,453.252,17,point
Illinois,3 day ahead cum,NA,525.082,17,point
Illinois,4 day ahead cum,NA,601.603,17,point
Illinois,5 day ahead cum,NA,693.015,17,point
Illinois,6 day ahead cum,NA,765.311,17,point
Illinois,7 day ahead cum,NA,845.998,17,point
Idaho,1 day ahead cum,NA,14.214,16,point
Idaho,2 day ahead cum,NA,16.136,16,point
Idaho,3 day ahead cum,NA,18.125,16,point
Idaho,4 day ahead cum,NA,20.239,16,point
Idaho,5 day ahead cum,NA,22.526,16,point
Idaho,6 day ahead cum,NA,24.91,16,point
Idaho,7 day ahead cum,NA,27.366,16,point
Hawaii,1 day ahead cum,NA,11.6,15,point
Hawaii,2 day ahead cum,NA,16.536,15,point
Hawaii,3 day ahead cum,NA,22.861,15,point
Hawaii,4 day ahead cum,NA,30.721,15,point
Hawaii,5 day ahead cum,NA,40.459,15,point
Hawaii,6 day ahead cum,NA,48.586,15,point
Hawaii,7 day ahead cum,NA,56.813,15,point
Georgia,1 day ahead cum,NA,356.725,13,point
Georgia,2 day ahead cum,NA,403.123,13,point
Georgia,3 day ahead cum,NA,454.756,13,point
Georgia,4 day ahead cum,NA,510.018,13,point
Georgia,5 day ahead cum,NA,568.831,13,point
Georgia,6 day ahead cum,NA,632.995,13,point
Georgia,7 day ahead cum,NA,699.764,13,point
Florida,1 day ahead cum,NA,339.171,12,point
Florida,2 day ahead cum,NA,404.623,12,point
Florida,3 day ahead cum,NA,477.293,12,point
Florida,4 day ahead cum,NA,559.197,12,point
Florida,5 day ahead cum,NA,649.204,12,point
Florida,6 day ahead cum,NA,743.7,12,point
Florida,7 day ahead cum,NA,856.974,12,point
District of Columbia,1 day ahead cum,NA,28.344,11,point
District of Columbia,2 day ahead cum,NA,31.9,11,point
District of Columbia,3 day ahead cum,NA,35.534,11,point
District of Columbia,4 day ahead cum,NA,39.182,11,point
District of Columbia,5 day ahead cum,NA,42.838,11,point
District of Columbia,6 day ahead cum,NA,46.497,11,point
District of Columbia,7 day ahead cum,NA,50.082,11,point
Delaware,1 day ahead cum,NA,17.625,10,point
Delaware,2 day ahead cum,NA,19.424,10,point
Delaware,3 day ahead cum,NA,21.231,10,point
Delaware,4 day ahead cum,NA,23.061,10,point
Delaware,5 day ahead cum,NA,24.799,10,point
Delaware,6 day ahead cum,NA,26.459,10,point
Delaware,7 day ahead cum,NA,28.099,10,point
Connecticut,1 day ahead cum,NA,326.203,9,point
Connecticut,2 day ahead cum,NA,388.135,9,point
Connecticut,3 day ahead cum,NA,458.992,9,point
Connecticut,4 day ahead cum,NA,533.547,9,point
Connecticut,5 day ahead cum,NA,619.759,9,point
Connecticut,6 day ahead cum,NA,710.816,9,point
Connecticut,7 day ahead cum,NA,815.368,9,point
Colorado,1 day ahead cum,NA,198.976,8,point
Colorado,2 day ahead cum,NA,218.52,8,point
Colorado,3 day ahead cum,NA,237.999,8,point
Colorado,4 day ahead cum,NA,257.521,8,point
Colorado,5 day ahead cum,NA,276.37,8,point
Colorado,6 day ahead cum,NA,294.694,8,point
Colorado,7 day ahead cum,NA,312.405,8,point
California,1 day ahead cum,NA,487.321,6,point
California,2 day ahead cum,NA,543.058,6,point
California,3 day ahead cum,NA,602.879,6,point
California,4 day ahead cum,NA,663.534,6,point
California,5 day ahead cum,NA,726.477,6,point
California,6 day ahead cum,NA,792.011,6,point
California,7 day ahead cum,NA,857.658,6,point
Arkansas,1 day ahead cum,NA,21.038,5,point
Arkansas,2 day ahead cum,NA,24.433,5,point
Arkansas,3 day ahead cum,NA,28.032,5,point
Arkansas,4 day ahead cum,NA,31.791,5,point
Arkansas,5 day ahead cum,NA,35.95,5,point
Arkansas,6 day ahead cum,NA,40.468,5,point
Arkansas,7 day ahead cum,NA,45.176,5,point
Arizona,1 day ahead cum,NA,85.599,4,point
Arizona,2 day ahead cum,NA,98.22,4,point
Arizona,3 day ahead cum,NA,112.016,4,point
Arizona,4 day ahead cum,NA,126.947,4,point
Arizona,5 day ahead cum,NA,143.149,4,point
Arizona,6 day ahead cum,NA,160.696,4,point
Arizona,7 day ahead cum,NA,179.356,4,point
Alaska,1 day ahead cum,NA,11.688,2,point
Alaska,2 day ahead cum,NA,16.607,2,point
Alaska,3 day ahead cum,NA,22.896,2,point
Alaska,4 day ahead cum,NA,27.883,2,point
Alaska,5 day ahead cum,NA,34.725,2,point
Alaska,6 day ahead cum,NA,39.878,2,point
Alaska,7 day ahead cum,NA,45.072,2,point
Alabama,1 day ahead cum,NA,75.344,1,point
Alabama,2 day ahead cum,NA,89.788,1,point
Alabama,3 day ahead cum,NA,105.217,1,point
Alabama,4 day ahead cum,NA,122.587,1,point
Alabama,5 day ahead cum,NA,141.63,1,point
Alabama,6 day ahead cum,NA,161.727,1,point
Alabama,7 day ahead cum,NA,183.845,1,point
Wyoming,1 day ahead cum,0.025,0,56,quantile
Wyoming,2 day ahead cum,0.025,0,56,quantile
Wyoming,3 day ahead cum,0.025,0,56,quantile
Wyoming,4 day ahead cum,0.025,0,56,quantile
Wyoming,5 day ahead cum,0.025,0,56,quantile
Wyoming,6 day ahead cum,0.025,0,56,quantile
Wyoming,7 day ahead cum,0.025,0,56,quantile
Wisconsin,1 day ahead cum,0.025,98,55,quantile
Wisconsin,2 day ahead cum,0.025,104,55,quantile
Wisconsin,3 day ahead cum,0.025,111,55,quantile
Wisconsin,4 day ahead cum,0.025,118,55,quantile
Wisconsin,5 day ahead cum,0.025,126,55,quantile
Wisconsin,6 day ahead cum,0.025,132,55,quantile
Wisconsin,7 day ahead cum,0.025,140.975,55,quantile
West Virginia,1 day ahead cum,0.025,4,54,quantile
West Virginia,2 day ahead cum,0.025,4,54,quantile
West Virginia,3 day ahead cum,0.025,4,54,quantile
West Virginia,4 day ahead cum,0.025,5,54,quantile
West Virginia,5 day ahead cum,0.025,6,54,quantile
West Virginia,6 day ahead cum,0.025,7,54,quantile
West Virginia,7 day ahead cum,0.025,8,54,quantile
Washington,1 day ahead cum,0.025,417,53,quantile
Washington,2 day ahead cum,0.025,428.975,53,quantile
Washington,3 day ahead cum,0.025,440,53,quantile
Washington,4 day ahead cum,0.025,451,53,quantile
Washington,5 day ahead cum,0.025,463.975,53,quantile
Washington,6 day ahead cum,0.025,473,53,quantile
Washington,7 day ahead cum,0.025,483,53,quantile
Virginia,1 day ahead cum,0.025,76,51,quantile
Virginia,2 day ahead cum,0.025,84,51,quantile
Virginia,3 day ahead cum,0.025,94,51,quantile
Virginia,4 day ahead cum,0.025,104,51,quantile
Virginia,5 day ahead cum,0.025,115,51,quantile
Virginia,6 day ahead cum,0.025,127,51,quantile
Virginia,7 day ahead cum,0.025,136,51,quantile
Vermont,1 day ahead cum,0.025,24,50,quantile
Vermont,2 day ahead cum,0.025,25,50,quantile
Vermont,3 day ahead cum,0.025,25.975,50,quantile
Vermont,4 day ahead cum,0.025,26,50,quantile
Vermont,5 day ahead cum,0.025,27,50,quantile
Vermont,6 day ahead cum,0.025,27,50,quantile
Vermont,7 day ahead cum,0.025,28,50,quantile
Utah,1 day ahead cum,0.025,13,49,quantile
Utah,2 day ahead cum,0.025,14,49,quantile
Utah,3 day ahead cum,0.025,15,49,quantile
Utah,4 day ahead cum,0.025,16,49,quantile
Utah,5 day ahead cum,0.025,17,49,quantile
Utah,6 day ahead cum,0.025,18,49,quantile
Utah,7 day ahead cum,0.025,20,49,quantile
Texas,1 day ahead cum,0.025,173,48,quantile
Texas,2 day ahead cum,0.025,186,48,quantile
Texas,3 day ahead cum,0.025,202,48,quantile
Texas,4 day ahead cum,0.025,218.975,48,quantile
Texas,5 day ahead cum,0.025,239,48,quantile
Texas,6 day ahead cum,0.025,256,48,quantile
Texas,7 day ahead cum,0.025,277,48,quantile
Tennessee,1 day ahead cum,0.025,77,47,quantile
Tennessee,2 day ahead cum,0.025,83,47,quantile
Tennessee,3 day ahead cum,0.025,91,47,quantile
Tennessee,4 day ahead cum,0.025,100,47,quantile
Tennessee,5 day ahead cum,0.025,108,47,quantile
Tennessee,6 day ahead cum,0.025,117.975,47,quantile
Tennessee,7 day ahead cum,0.025,126,47,quantile
South Dakota,1 day ahead cum,0.025,6,46,quantile
South Dakota,2 day ahead cum,0.025,6,46,quantile
South Dakota,3 day ahead cum,0.025,6,46,quantile
South Dakota,4 day ahead cum,0.025,6,46,quantile
South Dakota,5 day ahead cum,0.025,6,46,quantile
South Dakota,6 day ahead cum,0.025,6,46,quantile
South Dakota,7 day ahead cum,0.025,6,46,quantile
South Carolina,1 day ahead cum,0.025,54,45,quantile
South Carolina,2 day ahead cum,0.025,56,45,quantile
South Carolina,3 day ahead cum,0.025,59,45,quantile
South Carolina,4 day ahead cum,0.025,63,45,quantile
South Carolina,5 day ahead cum,0.025,67,45,quantile
South Carolina,6 day ahead cum,0.025,71,45,quantile
South Carolina,7 day ahead cum,0.025,75,45,quantile
Rhode Island,1 day ahead cum,0.025,32.975,44,quantile
Rhode Island,2 day ahead cum,0.025,35,44,quantile
Rhode Island,3 day ahead cum,0.025,37,44,quantile
Rhode Island,4 day ahead cum,0.025,40,44,quantile
Rhode Island,5 day ahead cum,0.025,43,44,quantile
Rhode Island,6 day ahead cum,0.025,46,44,quantile
Rhode Island,7 day ahead cum,0.025,49,44,quantile
Pennsylvania,1 day ahead cum,0.025,251,42,quantile
Pennsylvania,2 day ahead cum,0.025,264.975,42,quantile
Pennsylvania,3 day ahead cum,0.025,277.975,42,quantile
Pennsylvania,4 day ahead cum,0.025,292,42,quantile
Pennsylvania,5 day ahead cum,0.025,306,42,quantile
Pennsylvania,6 day ahead cum,0.025,320,42,quantile
Pennsylvania,7 day ahead cum,0.025,336.975,42,quantile
Oregon,1 day ahead cum,0.025,31,41,quantile
Oregon,2 day ahead cum,0.025,32,41,quantile
Oregon,3 day ahead cum,0.025,33,41,quantile
Oregon,4 day ahead cum,0.025,35,41,quantile
Oregon,5 day ahead cum,0.025,36,41,quantile
Oregon,6 day ahead cum,0.025,38,41,quantile
Oregon,7 day ahead cum,0.025,39,41,quantile
Oklahoma,1 day ahead cum,0.025,69,40,quantile
Oklahoma,2 day ahead cum,0.025,74,40,quantile
Oklahoma,3 day ahead cum,0.025,79.975,40,quantile
Oklahoma,4 day ahead cum,0.025,86,40,quantile
Oklahoma,5 day ahead cum,0.025,92,40,quantile
Oklahoma,6 day ahead cum,0.025,99,40,quantile
Oklahoma,7 day ahead cum,0.025,107,40,quantile
Ohio,1 day ahead cum,0.025,175,39,quantile
Ohio,2 day ahead cum,0.025,186,39,quantile
Ohio,3 day ahead cum,0.025,198,39,quantile
Ohio,4 day ahead cum,0.025,209,39,quantile
Ohio,5 day ahead cum,0.025,219,39,quantile
Ohio,6 day ahead cum,0.025,230,39,quantile
Ohio,7 day ahead cum,0.025,240.975,39,quantile
North Dakota,1 day ahead cum,0.025,5,38,quantile
North Dakota,2 day ahead cum,0.025,6,38,quantile
North Dakota,3 day ahead cum,0.025,8,38,quantile
North Dakota,4 day ahead cum,0.025,10,38,quantile
North Dakota,5 day ahead cum,0.025,13,38,quantile
North Dakota,6 day ahead cum,0.025,16,38,quantile
North Dakota,7 day ahead cum,0.025,20,38,quantile
North Carolina,1 day ahead cum,0.025,56,37,quantile
North Carolina,2 day ahead cum,0.025,62,37,quantile
North Carolina,3 day ahead cum,0.025,68,37,quantile
North Carolina,4 day ahead cum,0.025,76,37,quantile
North Carolina,5 day ahead cum,0.025,85,37,quantile
North Carolina,6 day ahead cum,0.025,94,37,quantile
North Carolina,7 day ahead cum,0.025,102.95,37,quantile
New York,1 day ahead cum,0.025,5804.95,36,quantile
New York,2 day ahead cum,0.025,6163.9,36,quantile
New York,3 day ahead cum,0.025,6506.75,36,quantile
New York,4 day ahead cum,0.025,6845.95,36,quantile
New York,5 day ahead cum,0.025,7169.75,36,quantile
New York,6 day ahead cum,0.025,7442,36,quantile
New York,7 day ahead cum,0.025,7741.2,36,quantile
New Mexico,1 day ahead cum,0.025,14,35,quantile
New Mexico,2 day ahead cum,0.025,15,35,quantile
New Mexico,3 day ahead cum,0.025,18,35,quantile
New Mexico,4 day ahead cum,0.025,20,35,quantile
New Mexico,5 day ahead cum,0.025,22,35,quantile
New Mexico,6 day ahead cum,0.025,24,35,quantile
New Mexico,7 day ahead cum,0.025,27,35,quantile
New Jersey,1 day ahead cum,0.025,1286,34,quantile
New Jersey,2 day ahead cum,0.025,1382.95,34,quantile
New Jersey,3 day ahead cum,0.025,1488,34,quantile
New Jersey,4 day ahead cum,0.025,1600.875,34,quantile
New Jersey,5 day ahead cum,0.025,1696,34,quantile
New Jersey,6 day ahead cum,0.025,1804.85,34,quantile
New Jersey,7 day ahead cum,0.025,1896.825,34,quantile
New Hampshire,1 day ahead cum,0.025,9,33,quantile
New Hampshire,2 day ahead cum,0.025,9,33,quantile
New Hampshire,3 day ahead cum,0.025,9,33,quantile
New Hampshire,4 day ahead cum,0.025,9,33,quantile
New Hampshire,5 day ahead cum,0.025,10,33,quantile
New Hampshire,6 day ahead cum,0.025,10,33,quantile
New Hampshire,7 day ahead cum,0.025,10,33,quantile
Nevada,1 day ahead cum,0.025,72,32,quantile
Nevada,2 day ahead cum,0.025,79,32,quantile
Nevada,3 day ahead cum,0.025,87,32,quantile
Nevada,4 day ahead cum,0.025,96,32,quantile
Nevada,5 day ahead cum,0.025,104,32,quantile
Nevada,6 day ahead cum,0.025,112.975,32,quantile
Nevada,7 day ahead cum,0.025,123,32,quantile
Nebraska,1 day ahead cum,0.025,11,31,quantile
Nebraska,2 day ahead cum,0.025,12,31,quantile
Nebraska,3 day ahead cum,0.025,13,31,quantile
Nebraska,4 day ahead cum,0.025,14,31,quantile
