target_end_date,location,value,type,quantile,forecast_date,target
2024-01-29,24,72.18,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,24,71.67,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,24,71.14,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,24,70.62,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,24,70.09,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,24,69.56,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,24,69.03,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,24,68.51,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,24,68.0,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,24,67.49,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,24,66.99,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,24,66.5,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,24,66.02,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,24,65.55,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,24,65.08,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,24,64.62,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,24,64.16,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,24,63.71,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,24,63.26,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,24,62.81,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,24,62.37,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,24,61.93,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,24,61.5,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,25,130.85,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,25,129.77,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,25,128.62,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,25,127.44,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,25,126.23,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,25,125.03,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,25,123.85,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,25,122.71,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,25,121.65,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,25,120.68,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,25,119.78,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,25,118.95,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,25,118.16,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,25,117.41,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,25,116.66,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,25,115.92,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,25,115.17,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,25,114.4,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,25,113.63,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,25,112.86,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,25,112.09,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,25,111.33,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,25,110.57,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,25,109.84,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,25,109.12,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,25,108.43,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,25,107.75,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,25,107.09,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,25,106.45,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,25,105.83,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,25,105.23,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,25,104.66,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,25,104.11,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,25,103.58,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,25,103.08,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,25,102.6,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,25,102.15,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,26,164.25,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,26,162.79,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,26,161.33,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,26,159.87,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,26,158.44,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,26,157.04,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,26,155.68,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,26,154.37,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,26,153.14,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,26,151.98,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,26,150.9,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,26,149.88,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,26,148.93,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,26,148.04,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,26,147.19,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,26,146.39,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,26,145.63,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,26,144.91,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,26,144.23,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,26,143.58,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,26,142.96,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,26,142.38,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,26,141.82,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,26,141.3,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,26,140.81,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,26,140.34,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,26,139.89,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,26,139.47,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,26,139.06,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,26,138.67,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,26,138.3,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,26,137.93,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,26,137.58,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,26,137.23,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,26,136.88,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,26,136.54,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,26,136.19,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,27,68.14,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,27,67.6,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,27,67.05,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,27,66.48,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,27,65.91,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,27,65.34,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,27,64.77,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,27,64.21,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,27,63.67,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,27,63.14,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,27,62.64,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,27,62.16,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,27,61.69,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,27,61.25,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,27,60.83,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,27,60.42,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,27,60.03,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,27,59.65,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,27,59.29,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,27,58.93,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,27,58.58,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,27,58.23,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,27,57.87,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,27,57.51,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,27,57.14,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,27,56.78,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,27,56.42,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,27,56.07,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,27,55.74,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,27,55.42,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,27,55.13,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,27,54.87,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,27,54.64,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,27,54.45,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,27,54.29,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,27,54.19,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,27,54.13,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,28,31.93,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,28,31.72,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,28,31.5,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,28,31.27,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,28,31.03,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,28,30.8,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,28,30.56,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,28,30.33,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,28,30.1,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,28,29.88,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,28,29.66,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,28,29.45,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,28,29.25,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,28,29.06,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,28,28.87,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,28,28.7,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,28,28.53,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,28,28.36,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,28,28.2,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,28,28.03,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,28,27.87,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,28,27.71,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,28,27.53,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,28,27.36,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,28,27.17,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,28,26.98,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,28,26.79,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,28,26.59,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,28,26.38,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,28,26.18,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,28,25.97,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,28,25.77,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,28,25.56,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,28,25.35,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,28,25.15,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,28,24.95,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,28,24.75,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,29,109.33,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,29,108.19,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,29,107.04,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,29,105.88,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,29,104.75,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,29,103.65,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,29,102.62,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,29,101.65,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,29,100.78,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,29,100.02,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,29,99.35,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,29,98.74,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,29,98.18,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,29,97.63,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,29,97.07,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,29,96.49,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,29,95.85,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,29,95.18,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,29,94.49,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,29,93.79,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,29,93.12,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,29,92.47,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,29,91.88,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,29,91.34,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,29,90.87,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,29,90.43,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,29,90.02,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,29,89.62,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,29,89.21,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,29,88.79,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,29,88.33,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,29,87.83,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,29,87.27,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,29,86.63,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,29,85.9,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,29,85.07,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,29,84.11,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,30,18.48,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,30,18.38,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,30,18.28,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,30,18.17,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,30,18.07,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,30,17.96,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,30,17.85,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,30,17.75,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,30,17.64,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,30,17.53,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,30,17.42,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,30,17.31,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,30,17.21,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,30,17.11,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,30,17.01,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,30,16.92,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,30,16.84,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,30,16.76,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,30,16.68,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,30,16.61,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,30,16.54,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,30,16.46,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,30,16.38,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,30,16.3,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,30,16.22,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,30,16.13,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,30,16.04,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,30,15.96,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,30,15.88,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,30,15.8,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,30,15.73,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,30,15.67,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,30,15.62,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,30,15.58,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,30,15.55,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,30,15.54,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,30,15.55,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,31,28.52,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,31,28.23,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,31,27.92,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,31,27.6,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,31,27.28,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,31,26.97,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,31,26.68,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,31,26.4,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,31,26.15,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,31,25.93,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,31,25.74,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,31,25.58,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,31,25.42,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,31,25.27,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,31,25.11,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,31,24.95,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,31,24.76,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,31,24.57,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,31,24.37,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,31,24.18,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,31,23.99,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,31,23.83,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,31,23.69,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,31,23.57,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,31,23.49,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,31,23.43,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,31,23.39,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,31,23.36,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,31,23.33,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,31,23.32,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,31,23.3,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,31,23.27,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,31,23.23,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,31,23.18,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,31,23.11,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,31,23.01,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,31,22.89,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,32,32.85,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,32,32.59,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,32,32.31,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,32,32.01,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,32,31.69,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,32,31.36,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,32,31.04,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,32,30.72,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,32,30.42,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,32,30.14,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,32,29.87,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,32,29.63,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,32,29.4,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,32,29.19,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,32,28.99,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,32,28.8,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,32,28.62,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,32,28.45,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,32,28.28,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,32,28.12,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,32,27.95,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,32,27.79,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,32,27.61,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,32,27.44,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,32,27.26,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,32,27.08,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,32,26.9,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,32,26.72,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,32,26.55,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,32,26.38,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,32,26.23,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,32,26.08,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,32,25.96,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,32,25.84,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,32,25.75,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,32,25.68,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,32,25.63,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,33,25.08,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,33,24.95,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,33,24.8,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,33,24.66,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,33,24.52,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,33,24.38,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,33,24.25,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,33,24.12,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,33,23.99,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,33,23.87,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,33,23.76,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,33,23.65,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,33,23.55,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,33,23.45,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,33,23.35,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,33,23.25,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,33,23.16,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,33,23.06,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,33,22.96,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,33,22.86,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,33,22.76,point,NA,2024-01-15,20 day ahead inc hosp
2024-02-05,33,22.66,point,NA,2024-01-15,21 day ahead inc hosp
2024-02-06,33,22.55,point,NA,2024-01-15,22 day ahead inc hosp
2024-02-07,33,22.45,point,NA,2024-01-15,23 day ahead inc hosp
2024-02-08,33,22.34,point,NA,2024-01-15,24 day ahead inc hosp
2024-02-09,33,22.24,point,NA,2024-01-15,25 day ahead inc hosp
2024-02-10,33,22.13,point,NA,2024-01-15,26 day ahead inc hosp
2024-02-11,33,22.02,point,NA,2024-01-15,27 day ahead inc hosp
2024-02-12,33,21.92,point,NA,2024-01-15,28 day ahead inc hosp
2024-02-13,33,21.82,point,NA,2024-01-15,29 day ahead inc hosp
2024-02-14,33,21.72,point,NA,2024-01-15,30 day ahead inc hosp
2024-02-15,33,21.62,point,NA,2024-01-15,31 day ahead inc hosp
2024-02-16,33,21.53,point,NA,2024-01-15,32 day ahead inc hosp
2024-02-17,33,21.44,point,NA,2024-01-15,33 day ahead inc hosp
2024-02-18,33,21.36,point,NA,2024-01-15,34 day ahead inc hosp
2024-02-19,33,21.29,point,NA,2024-01-15,35 day ahead inc hosp
2024-02-20,33,21.21,point,NA,2024-01-15,36 day ahead inc hosp
2024-01-15,34,188.14,point,NA,2024-01-15,0 day ahead inc hosp
2024-01-16,34,186.42,point,NA,2024-01-15,1 day ahead inc hosp
2024-01-17,34,184.61,point,NA,2024-01-15,2 day ahead inc hosp
2024-01-18,34,182.74,point,NA,2024-01-15,3 day ahead inc hosp
2024-01-19,34,180.86,point,NA,2024-01-15,4 day ahead inc hosp
2024-01-20,34,179.03,point,NA,2024-01-15,5 day ahead inc hosp
2024-01-21,34,177.3,point,NA,2024-01-15,6 day ahead inc hosp
2024-01-22,34,175.7,point,NA,2024-01-15,7 day ahead inc hosp
2024-01-23,34,174.3,point,NA,2024-01-15,8 day ahead inc hosp
2024-01-24,34,173.11,point,NA,2024-01-15,9 day ahead inc hosp
2024-01-25,34,172.12,point,NA,2024-01-15,10 day ahead inc hosp
2024-01-26,34,171.24,point,NA,2024-01-15,11 day ahead inc hosp
2024-01-27,34,170.43,point,NA,2024-01-15,12 day ahead inc hosp
2024-01-28,34,169.62,point,NA,2024-01-15,13 day ahead inc hosp
2024-01-29,34,168.76,point,NA,2024-01-15,14 day ahead inc hosp
2024-01-30,34,167.79,point,NA,2024-01-15,15 day ahead inc hosp
2024-01-31,34,166.66,point,NA,2024-01-15,16 day ahead inc hosp
2024-02-01,34,165.42,point,NA,2024-01-15,17 day ahead inc hosp
2024-02-02,34,164.1,point,NA,2024-01-15,18 day ahead inc hosp
2024-02-03,34,162.77,point,NA,2024-01-15,19 day ahead inc hosp
2024-02-04,34,161.48,point,NA,2024-01-15,20 day ahead inc hosp
