location,model,missingness_eligibility,q10_eligibility,nondecreasing_quantiles_eligibility,baseline_eligibility,overall_eligibility
46,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
46,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
46,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
46,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
46,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
46,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
46,UT-Mobility,eligible,eligible,eligible,"NA",eligible
46,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
47,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
47,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
47,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
47,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
47,CU-select,eligible,eligible,eligible,"NA",eligible
47,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
47,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
47,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
47,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
47,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
47,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
47,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
47,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
47,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
47,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
47,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
47,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
47,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
47,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
47,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
47,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
47,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
47,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
47,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
47,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
47,UMich-RidgeTfReg,eligible,eligible,decreasing quantiles over time,"NA",ineligible
47,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
47,UT-Mobility,eligible,eligible,eligible,"NA",eligible
47,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
48,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
48,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
48,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,CU-select,eligible,eligible,eligible,"NA",eligible
48,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
48,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
48,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
48,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
48,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
48,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
48,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
48,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
48,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
48,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
48,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
48,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
48,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
48,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
48,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
48,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
48,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
48,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
48,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
48,UT-Mobility,eligible,eligible,eligible,"NA",eligible
48,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
49,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
49,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
49,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,CU-select,eligible,eligible,eligible,"NA",eligible
49,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
49,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
49,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
49,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
49,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
49,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
49,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
49,MITCovAlliance-SIR,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
49,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
49,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
49,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
49,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
49,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
49,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
49,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
49,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
49,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
49,UMich-RidgeTfReg,eligible,eligible,decreasing quantiles over time,"NA",ineligible
49,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
49,UT-Mobility,eligible,eligible,eligible,"NA",eligible
49,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
50,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
50,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
50,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,CU-select,eligible,eligible,eligible,"NA",eligible
50,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
50,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
50,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
50,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
50,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
50,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
50,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
50,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
50,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
50,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
50,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
50,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
50,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
50,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
50,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
50,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
50,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
50,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
50,UT-Mobility,eligible,eligible,eligible,"NA",eligible
50,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
51,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
51,Covid19Sim-Simulator,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
51,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
51,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
51,CU-select,eligible,eligible,eligible,"NA",eligible
51,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
51,epiforecasts-ensemble1,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
51,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
51,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
51,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
51,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
51,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
51,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
51,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
51,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
51,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
51,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
51,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
51,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
51,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
51,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
51,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
51,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
51,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
51,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
51,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
51,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
51,UT-Mobility,eligible,eligible,eligible,"NA",eligible
51,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
53,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
53,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
53,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,CU-select,eligible,eligible,eligible,"NA",eligible
53,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
53,epiforecasts-ensemble1,eligible,eligible,eligible,"NA",eligible
53,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
53,IHME-CurveFit,eligible,eligible,eligible,"NA",eligible
53,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
53,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
53,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
53,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
53,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
53,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
53,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
53,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
53,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
53,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
53,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
53,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
53,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
53,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
53,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
53,UT-Mobility,eligible,eligible,eligible,"NA",eligible
53,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
54,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
54,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
54,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,CU-select,eligible,eligible,eligible,"NA",eligible
54,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
54,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,GT-DeepCOVID,eligible,eligible,decreasing quantiles over time,"NA",ineligible
54,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
54,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
54,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
54,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
54,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
54,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
54,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
54,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
54,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
54,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
54,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
54,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
54,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
54,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
54,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
54,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
54,UT-Mobility,eligible,eligible,eligible,"NA",eligible
54,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
55,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
55,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
55,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
55,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
55,CU-select,eligible,eligible,eligible,"NA",eligible
55,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
55,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
55,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
55,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
55,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
55,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
55,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
55,Karlen-pypm,eligible,eligible,eligible,"NA",eligible
55,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
55,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
55,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
55,NotreDame-FRED,eligible,eligible,eligible,"NA",eligible
55,NotreDame-mobility,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
55,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
55,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
55,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
55,RobertWalraven-ESG,eligible,eligible,eligible,"NA",eligible
55,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
55,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
55,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
55,UMich-RidgeTfReg,eligible,eligible,eligible,"NA",eligible
55,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
55,UT-Mobility,eligible,eligible,eligible,"NA",eligible
55,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
56,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,Covid19Sim-Simulator,eligible,eligible,eligible,"NA",eligible
56,CovidAnalytics-DELPHI,eligible,eligible,eligible,"NA",eligible
56,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,CU-select,eligible,eligible,eligible,"NA",eligible
56,DDS-NBDS,eligible,eligible,eligible,"NA",eligible
56,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,GT-DeepCOVID,eligible,eligible,eligible,"NA",eligible
56,IHME-CurveFit,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,eligible,"NA",ineligible
56,IowaStateLW-STEM,eligible,eligible,eligible,"NA",eligible
56,JHU_IDD-CovidSP,eligible,eligible,eligible,"NA",eligible
56,Karlen-pypm,eligible,eligible,decreasing quantiles over time,"NA",ineligible
56,LANL-GrowthRate,eligible,eligible,eligible,"NA",eligible
56,MITCovAlliance-SIR,eligible,eligible,eligible,"NA",eligible
56,MOBS-GLEAM_COVID,eligible,eligible,eligible,"NA",eligible
56,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,NotreDame-mobility,eligible,eligible,eligible,"NA",eligible
56,OliverWyman-Navigator,eligible,eligible,eligible,"NA",eligible
56,PSI-DRAFT,eligible,eligible,eligible,"NA",eligible
56,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,RobertWalraven-ESG,eligible,quantile 0.1 of forecast for horizon 1 is less than most recent observed,decreasing quantiles over time,"NA",ineligible
56,UA-EpiCovDA,eligible,eligible,eligible,"NA",eligible
56,UCLA-SuEIR,eligible,eligible,eligible,"NA",eligible
56,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
56,UMich-RidgeTfReg,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
56,USACE-ERDC_SEIR,eligible,eligible,eligible,"NA",eligible
56,UT-Mobility,eligible,eligible,eligible,"NA",eligible
56,YYG-ParamSearch,eligible,eligible,eligible,"NA",eligible
60,Columbia_UNC-SurvCon,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,Covid19Sim-Simulator,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,CovidAnalytics-DELPHI,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,COVIDhub-baseline,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,CU-select,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,DDS-NBDS,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,epiforecasts-ensemble1,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,GT_CHHS-COVID19,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,GT-DeepCOVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,IHME-CurveFit,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,IowaStateLW-STEM,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,JHU_IDD-CovidSP,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,Karlen-pypm,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,LANL-GrowthRate,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,MITCovAlliance-SIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,MOBS-GLEAM_COVID,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,NotreDame-FRED,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,NotreDame-mobility,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,OliverWyman-Navigator,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,PSI-DRAFT,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,QJHong-Encounter,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,RobertWalraven-ESG,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,UA-EpiCovDA,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,UCLA-SuEIR,missing required forecasts,quantile 0.1 of forecast for horizon 1 is missing,missing forecasts; cannot evaluate decreasing quantiles criterion,"NA",ineligible
60,UMass-MechBayes,eligible,eligible,eligible,"NA",eligible
