location,abbreviation,location_name,COVIDhub-baseline,LNQ-ens1,UCLA-SuEIR,UMass-MechBayes,LANL-GrowthRate,Columbia_UNC-SurvCon
12039,0,Gadsden County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12041,0,Gilchrist County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12043,0,Glades County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12045,0,Gulf County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12047,0,Hamilton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12049,0,Hardee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12051,0,Hendry County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12053,0,Hernando County,0.2,0.2,0.2,0.2,0.2,0
12055,0,Highlands County,0.25,0.25,0.25,0,0.25,0
12057,0,Hillsborough County,0.2,0.2,0.2,0.2,0.2,0
12059,0,Holmes County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12061,0,Indian River County,0.2,0.2,0.2,0.2,0.2,0
12063,0,Jackson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12065,0,Jefferson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12067,0,Lafayette County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12069,0,Lake County,0.2,0.2,0.2,0.2,0.2,0
12071,0,Lee County,0.2,0.2,0.2,0.2,0.2,0
12073,0,Leon County,0.2,0.2,0.2,0.2,0.2,0
12075,0,Levy County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12077,0,Liberty County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12079,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12081,0,Manatee County,0.2,0.2,0.2,0.2,0.2,0
12083,0,Marion County,0.2,0.2,0.2,0.2,0.2,0
12085,0,Martin County,0.2,0.2,0.2,0.2,0.2,0
12086,0,Miami-Dade County,0.2,0.2,0.2,0.2,0.2,0
12087,0,Monroe County,0.25,0.25,0.25,0,0.25,0
12089,0,Nassau County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12091,0,Okaloosa County,0.2,0.2,0.2,0.2,0.2,0
12093,0,Okeechobee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12095,0,Orange County,0.2,0.2,0.2,0.2,0.2,0
12097,0,Osceola County,0.2,0.2,0.2,0.2,0.2,0
12099,0,Palm Beach County,0.2,0.2,0.2,0.2,0.2,0
12101,0,Pasco County,0.2,0.2,0.2,0.2,0.2,0
12103,0,Pinellas County,0.2,0.2,0.2,0.2,0.2,0
12105,0,Polk County,0.2,0.2,0.2,0.2,0.2,0
12107,0,Putnam County,0.25,0.25,0.25,0,0.25,0
12109,0,St. Johns County,0.2,0.2,0.2,0.2,0.2,0
12111,0,St. Lucie County,0.2,0.2,0.2,0.2,0.2,0
12113,0,Santa Rosa County,0.2,0.2,0.2,0.2,0.2,0
12115,0,Sarasota County,0.2,0.2,0.2,0.2,0.2,0
12117,0,Seminole County,0.2,0.2,0.2,0.2,0.2,0
12119,0,Sumter County,0.2,0.2,0.2,0.2,0.2,0
12121,0,Suwannee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12123,0,Taylor County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12125,0,Union County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12127,0,Volusia County,0.2,0.2,0.2,0.2,0.2,0
12129,0,Wakulla County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12131,0,Walton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
12133,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13,GA,Georgia,0.25,0.25,0.25,0,0.25,0
13001,0,Appling County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13003,0,Atkinson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13005,0,Bacon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13007,0,Baker County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13009,0,Baldwin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13011,0,Banks County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13013,0,Barrow County,0.25,0.25,0.25,0,0.25,0
13015,0,Bartow County,0.25,0.25,0.25,0,0.25,0
13017,0,Ben Hill County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13019,0,Berrien County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13021,0,Bibb County,0.2,0.2,0.2,0.2,0.2,0
13023,0,Bleckley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13025,0,Brantley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13027,0,Brooks County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13029,0,Bryan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13031,0,Bulloch County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13033,0,Burke County,0.5,0.5,0,0,0,0
13035,0,Butts County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13037,0,Calhoun County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13039,0,Camden County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13043,0,Candler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13045,0,Carroll County,0.25,0.25,0.25,0,0.25,0
13047,0,Catoosa County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13049,0,Charlton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13051,0,Chatham County,0.2,0.2,0.2,0.2,0.2,0
13053,0,Chattahoochee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13055,0,Chattooga County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13057,0,Cherokee County,0.2,0.2,0.2,0.2,0.2,0
13059,0,Clarke County,0.2,0.2,0.2,0.2,0.2,0
13061,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13063,0,Clayton County,0.2,0.2,0.2,0.2,0.2,0
13065,0,Clinch County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13067,0,Cobb County,0.2,0.2,0.2,0.2,0.2,0
13069,0,Coffee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13071,0,Colquitt County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13073,0,Columbia County,0.2,0.2,0.2,0.2,0.2,0
13075,0,Cook County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13077,0,Coweta County,0.2,0.2,0.2,0.2,0.2,0
13079,0,Crawford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13081,0,Crisp County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13083,0,Dade County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13085,0,Dawson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13087,0,Decatur County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13089,0,DeKalb County,0.2,0.2,0.2,0.2,0.2,0
13091,0,Dodge County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13093,0,Dooly County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13095,0,Dougherty County,0.25,0.25,0.25,0,0.25,0
13097,0,Douglas County,0.2,0.2,0.2,0.2,0.2,0
13099,0,Early County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13101,0,Echols County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13103,0,Effingham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13105,0,Elbert County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13107,0,Emanuel County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13109,0,Evans County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13111,0,Fannin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13113,0,Fayette County,0.25,0.25,0.25,0,0.25,0
13115,0,Floyd County,0.25,0.25,0.25,0,0.25,0
13117,0,Forsyth County,0.2,0.2,0.2,0.2,0.2,0
13119,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13121,0,Fulton County,0.2,0.2,0.2,0.2,0.2,0
13123,0,Gilmer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13125,0,Glascock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13127,0,Glynn County,0.25,0.25,0.25,0,0.25,0
13129,0,Gordon County,0.25,0.25,0.25,0,0.25,0
13131,0,Grady County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13133,0,Greene County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13135,0,Gwinnett County,0.2,0.2,0.2,0.2,0.2,0
13137,0,Habersham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13139,0,Hall County,0.2,0.2,0.2,0.2,0.2,0
13141,0,Hancock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13143,0,Haralson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13145,0,Harris County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13147,0,Hart County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13149,0,Heard County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13151,0,Henry County,0.2,0.2,0.2,0.2,0.2,0
13153,0,Houston County,0.2,0.2,0.2,0.2,0.2,0
13155,0,Irwin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13157,0,Jackson County,0.25,0.25,0.25,0,0.25,0
13159,0,Jasper County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13161,0,Jeff Davis County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13163,0,Jefferson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13165,0,Jenkins County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13167,0,Johnson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13169,0,Jones County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13171,0,Lamar County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13173,0,Lanier County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13175,0,Laurens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13177,0,Lee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13179,0,Liberty County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13181,0,Lincoln County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13183,0,Long County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13185,0,Lowndes County,0.25,0.25,0.25,0,0.25,0
13187,0,Lumpkin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13189,0,McDuffie County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13191,0,McIntosh County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13193,0,Macon County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13195,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13197,0,Marion County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13199,0,Meriwether County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13201,0,Miller County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13205,0,Mitchell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13207,0,Monroe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13209,0,Montgomery County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13211,0,Morgan County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13213,0,Murray County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13215,0,Muscogee County,0.2,0.2,0.2,0.2,0.2,0
13217,0,Newton County,0.25,0.25,0.25,0,0.25,0
13219,0,Oconee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13221,0,Oglethorpe County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13223,0,Paulding County,0.2,0.2,0.2,0.2,0.2,0
13225,0,Peach County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13227,0,Pickens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13229,0,Pierce County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13231,0,Pike County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13233,0,Polk County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13235,0,Pulaski County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13237,0,Putnam County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13239,0,Quitman County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13241,0,Rabun County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13243,0,Randolph County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13245,0,Richmond County,0.2,0.2,0.2,0.2,0.2,0
13247,0,Rockdale County,0.25,0.25,0.25,0,0.25,0
13249,0,Schley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13251,0,Screven County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13253,0,Seminole County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13255,0,Spalding County,0.25,0.25,0.25,0,0.25,0
13257,0,Stephens County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13259,0,Stewart County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13261,0,Sumter County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13263,0,Talbot County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13265,0,Taliaferro County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13267,0,Tattnall County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13269,0,Taylor County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13271,0,Telfair County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13273,0,Terrell County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13275,0,Thomas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13277,0,Tift County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13279,0,Toombs County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13281,0,Towns County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13283,0,Treutlen County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13285,0,Troup County,0.25,0.25,0.25,0,0.25,0
13287,0,Turner County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13289,0,Twiggs County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13291,0,Union County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13293,0,Upson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13295,0,Walker County,0.25,0.25,0.25,0,0.25,0
13297,0,Walton County,0.25,0.25,0.25,0,0.25,0
13299,0,Ware County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13301,0,Warren County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13303,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13305,0,Wayne County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13307,0,Webster County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13309,0,Wheeler County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13311,0,White County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13313,0,Whitfield County,0.25,0.25,0.25,0,0.25,0
13315,0,Wilcox County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13317,0,Wilkes County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13319,0,Wilkinson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
13321,0,Worth County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
15,HI,Hawaii,0.25,0.25,0.25,0,0.25,0
15001,0,Hawaii County,0.25,0.25,0,0.25,0.25,0
15003,0,Honolulu County,0.2,0.2,0.2,0.2,0.2,0
15005,0,Kalawao County,0.5,0.5,0,0,0,0
15007,0,Kauai County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
15009,0,Maui County,0.25,0.25,0,0.25,0.25,0
16,ID,Idaho,0.25,0.25,0.25,0,0.25,0
16001,0,Ada County,0.2,0.2,0.2,0.2,0.2,0
16003,0,Adams County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16005,0,Bannock County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16007,0,Bear Lake County,0.5,0.5,0,0,0,0
16009,0,Benewah County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16011,0,Bingham County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16013,0,Blaine County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16015,0,Boise County,0.5,0.5,0,0,0,0
16017,0,Bonner County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16019,0,Bonneville County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16021,0,Boundary County,0.5,0.5,0,0,0,0
16023,0,Butte County,0.5,0.5,0,0,0,0
16025,0,Camas County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16027,0,Canyon County,0.2,0.2,0.2,0.2,0.2,0
16029,0,Caribou County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16031,0,Cassia County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16033,0,Clark County,0.5,0.5,0,0,0,0
16035,0,Clearwater County,0.5,0.5,0,0,0,0
16037,0,Custer County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16039,0,Elmore County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16041,0,Franklin County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16043,0,Fremont County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16045,0,Gem County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16047,0,Gooding County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16049,0,Idaho County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16051,0,Jefferson County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16053,0,Jerome County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16055,0,Kootenai County,0.25,0.25,0,0.25,0.25,0
16057,0,Latah County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16059,0,Lemhi County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16061,0,Lewis County,0.5,0.5,0,0,0,0
16063,0,Lincoln County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16065,0,Madison County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16067,0,Minidoka County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16069,0,Nez Perce County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16071,0,Oneida County,0.5,0.5,0,0,0,0
16073,0,Owyhee County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16075,0,Payette County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16077,0,Power County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16079,0,Shoshone County,0.5,0.5,0,0,0,0
16081,0,Teton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16083,0,Twin Falls County,0.25,0.25,0.25,0,0.25,0
16085,0,Valley County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
16087,0,Washington County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17,IL,Illinois,0.25,0.25,0.25,0,0.25,0
17001,0,Adams County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17003,0,Alexander County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17005,0,Bond County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17007,0,Boone County,0.25,0.25,0.25,0,0.25,0
17009,0,Brown County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17011,0,Bureau County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17013,0,Calhoun County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17015,0,Carroll County,0.5,0.5,0,0,0,0
17017,0,Cass County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17019,0,Champaign County,0.2,0.2,0.2,0.2,0.2,0
17021,0,Christian County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17023,0,Clark County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17025,0,Clay County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17027,0,Clinton County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17029,0,Coles County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17031,0,Cook County,0.2,0.2,0.2,0.2,0.2,0
17033,0,Crawford County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17035,0,Cumberland County,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0
17037,0,DeKalb County,0.25,0.25,0.25,0,0.25,0
