CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,COVIDhub-baseline,CU-select,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,UVA-Ensemble,locations
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18165
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18171
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,18175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19109
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19117
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19145
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19177
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19189
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19191
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,19195
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20025
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20121
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20141
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20157
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20163
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20171
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20179
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20181
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20183
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20185
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20189
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20191
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20195
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20197
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,20205
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21077
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21099
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21103
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21155
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21163
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21165
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21167
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21171
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21189
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21191
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21203
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21205
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21207
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21215
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21217
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21219
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21221
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21225
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21229
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21231
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21235
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,21237
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,22107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,23029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,24023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26019
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26029
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26031
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26039
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26041
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26047
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26061
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26109
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26113
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26119
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26141
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26153
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,26165
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27021
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27023
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27043
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27069
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27071
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27089
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27095
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27097
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27113
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27133
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27143
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27151
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27155
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27157
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27159
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27167
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,27173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,28009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,28037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29003
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29005
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29013
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29015
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29017
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29027
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29033
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29045
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29049
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29053
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29055
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29063
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29075
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29079
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29087
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29091
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29111
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29115
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29123
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29125
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29127
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29129
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29131
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29135
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29137
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29139
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29141
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29147
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29149
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29161
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29163
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29173
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29175
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29177
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29181
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29185
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29186
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29197
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29199
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29205
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29209
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29217
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29221
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29225
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29227
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,29229
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30001
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30007
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30009
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30035
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30037
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30051
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30059
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30065
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30067
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30073
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30081
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30083
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30085
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30093
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30101
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,30107
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31011
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,31013
