location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Connecticut,9,04/13/20, 110, 154, 177, 207, 225, 255, 278, 291, 327, 358, 376, 402, 420, 445, 505, 520, 558, 622, 675, 709, 846, 921, 1162, 12, 13, 19, 20, 22, 24, 28, 30, 33, 34, 36, 39, 41, 43, 46, 50, 53, 58, 62, 69, 73, 93, 106, 58, 125, 198, 501, 698, 864, 1157, 1327, 1496, 1647, 1891, 2049, 2295, 2487, 2716, 2933, 3156, 3353, 3514, 3765, 3973, 4088, 4162
Delaware,10,04/13/20, 2, 3, 4, 6, 7, 8, 11, 12, 14, 16, 19, 20, 22, 26, 29, 33, 36, 46, 51, 64, 76, 99, 142, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 5, 6, 7, 10, 13, 1, 6, 11, 17, 25, 34, 49, 61, 81, 104, 123, 129, 137, 155, 170, 178, 194, 204, 214, 221, 229, 233, 239
Florida,12,04/13/20, 204, 273, 347, 443, 478, 508, 562, 618, 686, 725, 771, 811, 886, 930, 1018, 1083, 1126, 1206, 1275, 1500, 1872, 2051, 2297, 19, 22, 35, 43, 47, 49, 53, 57, 62, 66, 70, 74, 79, 85, 90, 96, 98, 111, 115, 126, 153, 166, 196, 103, 228, 415, 848, 1335, 1763, 2336, 2856, 3266, 3628, 3978, 4293, 4658, 5065, 5427, 5808, 6190, 6561, 6854, 7338, 7747, 7938, 8025
Georgia,13,04/13/20, 69, 75, 101, 113, 141, 149, 158, 179, 184, 194, 210, 222, 236, 252, 268, 278, 299, 312, 357, 414, 562, 722, 751, 5, 6, 6, 9, 11, 12, 14, 15, 16, 17, 17, 18, 19, 21, 23, 25, 27, 29, 32, 36, 48, 52, 54, 27, 54, 81, 164, 265, 386, 573, 705, 824, 921, 1029, 1117, 1215, 1335, 1407, 1499, 1609, 1707, 1812, 1939, 2043, 2093, 2119
Hawaii,15,04/13/20, 0, 0, 0, 1, 2, 3, 3, 5, 6, 7, 7, 10, 12, 13, 16, 19, 26, 32, 39, 49, 68, 79, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 6, 7, 8, 1, 2, 2, 13, 26, 27, 30, 35, 46, 51, 58, 69, 79, 89, 101, 106, 108, 113, 114, 122, 127, 131, 140
Idaho,16,04/13/20, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 4, 6, 8, 9, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 5, 5, 5, 5, 5, 5, 6, 7, 7, 8, 8, 8
Illinois,17,04/13/20, 257, 266, 291, 361, 438, 516, 537, 563, 653, 682, 724, 772, 815, 886, 957, 1071, 1156, 1201, 1344, 1439, 1733, 2870, 3956, 24, 27, 33, 41, 47, 55, 59, 62, 66, 70, 77, 79, 82, 85, 89, 97, 107, 115, 123, 131, 156, 188, 277, 74, 240, 396, 929, 1484, 2114, 2679, 3075, 3453, 3770, 4274, 4697, 5078, 5503, 5869, 6323, 6659, 7084, 7507, 7944, 8247, 8395, 8524
Indiana,18,04/13/20, 37, 42, 53, 66, 75, 82, 91, 97, 104, 112, 119, 134, 143, 157, 168, 182, 195, 207, 237, 273, 337, 359, 455, 2, 2, 3, 4, 5, 6, 7, 9, 9, 10, 11, 12, 12, 12, 14, 15, 16, 17, 20, 23, 28, 33, 34, 12, 28, 51, 122, 203, 250, 315, 384, 481, 542, 602, 650, 701, 746, 788, 845, 917, 978, 1038, 1137, 1192, 1236, 1246
Iowa,19,04/13/20, 4, 6, 8, 12, 16, 17, 20, 23, 25, 28, 29, 32, 35, 38, 42, 45, 50, 54, 59, 76, 100, 126, 232, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 6, 8, 14, 1, 2, 3, 11, 20, 32, 60, 64, 79, 82, 98, 110, 122, 141, 145, 154, 161, 166, 173, 191, 204, 205, 210
Kansas,20,04/13/20, 3, 9, 10, 12, 15, 16, 17, 20, 21, 22, 23, 25, 27, 28, 30, 32, 34, 38, 49, 58, 73, 106, 112, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 5, 7, 7, 10, 3, 6, 13, 30, 41, 49, 65, 72, 83, 91, 105, 116, 127, 149, 163, 170, 180, 193, 202, 217, 221, 231, 233
Kentucky,21,04/13/20, 4, 5, 7, 11, 17, 19, 21, 25, 27, 29, 32, 35, 44, 49, 54, 59, 67, 82, 94, 108, 130, 144, 222, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 6, 7, 7, 8, 12, 13, 18, 5, 10, 20, 35, 55, 59, 88, 122, 140, 156, 181, 196, 207, 229, 242, 267, 284, 298, 324, 356, 361, 364, 366
Louisiana,22,04/13/20, 80, 86, 94, 116, 141, 152, 164, 182, 203, 227, 245, 265, 276, 297, 347, 380, 411, 497, 563, 617, 795, 852, 962, 5, 5, 6, 10, 12, 13, 14, 17, 19, 20, 21, 24, 29, 32, 34, 37, 38, 46, 50, 62, 76, 83, 86, 24, 43, 104, 230, 446, 526, 728, 952, 1208, 1295, 1431, 1543, 1627, 1738, 1916, 2072, 2289, 2456, 2612, 2794, 2886, 2965, 3023
Maine,23,04/13/20, 4, 5, 7, 11, 13, 14, 16, 18, 21, 22, 24, 25, 26, 28, 30, 32, 35, 42, 47, 57, 70, 77, 167, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 7, 8, 13, 8, 9, 11, 19, 29, 42, 58, 71, 84, 90, 96, 109, 119, 139, 159, 169, 177, 194, 201, 230, 248, 250, 253
Maryland,24,04/13/20, 32, 36, 45, 61, 68, 83, 89, 97, 103, 114, 122, 125, 130, 140, 146, 160, 168, 198, 226, 253, 351, 402, 529, 1, 2, 2, 4, 5, 6, 7, 8, 9, 9, 10, 11, 11, 12, 14, 14, 16, 17, 19, 24, 32, 37, 49, 15, 31, 48, 131, 203, 239, 367, 439, 497, 539, 586, 659, 726, 801, 869, 919, 986, 1047, 1090, 1168, 1216, 1239, 1251
Massachusetts,25,04/13/20, 364, 397, 449, 484, 511, 523, 548, 604, 642, 661, 673, 696, 720, 742, 812, 889, 938, 989, 1052, 1166, 1364, 1467, 2549, 35, 41, 48, 52, 56, 58, 60, 61, 63, 68, 70, 73, 76, 78, 81, 89, 92, 97, 100, 110, 128, 147, 226, 119, 267, 371, 801, 1243, 1634, 2169, 2596, 2950, 3300, 3806, 4205, 4569, 4954, 5314, 5649, 6016, 6421, 6793, 7267, 7563, 7761, 7868
Michigan,26,04/13/20, 493, 621, 724, 830, 887, 911, 976, 1094, 1171, 1272, 1326, 1371, 1532, 1584, 1632, 1765, 1906, 1952, 2165, 2438, 3052, 3469, 3765, 70, 73, 81, 86, 91, 97, 105, 108, 116, 121, 128, 135, 139, 144, 150, 157, 163, 174, 179, 200, 247, 286, 323, 178, 338, 663, 1511, 2297, 3028, 3792, 4540, 5178, 5731, 6489, 7030, 7515, 8183, 8906, 9649, 10405, 11101, 11755, 12799, 13415, 13733, 13991
Minnesota,27,04/13/20, 13, 16, 17, 22, 28, 30, 34, 38, 41, 47, 50, 55, 56, 61, 66, 73, 79, 85, 109, 142, 165, 288, 330, 0, 0, 1, 1, 2, 2, 2, 2, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 9, 10, 13, 17, 22, 4, 17, 31, 54, 74, 86, 139, 164, 186, 210, 243, 266, 295, 324, 356, 370, 392, 409, 424, 444, 466, 479, 489
Mississippi,28,04/13/20, 7, 8, 9, 12, 15, 17, 17, 18, 21, 22, 24, 26, 30, 31, 34, 41, 45, 47, 51, 60, 79, 91, 101, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 4, 4, 5, 6, 2, 5, 5, 12, 19, 20, 32, 37, 52, 54, 61, 66, 75, 81, 88, 95, 102, 111, 119, 127, 133, 135, 135
Missouri,29,04/13/20, 50, 78, 80, 92, 101, 109, 113, 118, 124, 133, 147, 160, 166, 175, 184, 193, 201, 209, 216, 235, 292, 348, 382, 6, 6, 8, 8, 9, 10, 11, 11, 12, 12, 14, 15, 16, 17, 17, 18, 19, 20, 21, 23, 25, 28, 32, 20, 42, 89, 170, 275, 354, 436, 515, 589, 646, 720, 799, 871, 944, 1029, 1117, 1185, 1261, 1323, 1409, 1470, 1491, 1504
Montana,30,04/13/20, 2, 3, 9, 12, 15, 16, 18, 19, 21, 22, 24, 25, 27, 30, 31, 34, 40, 44, 47, 52, 68, 80, 106, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 6, 7, 2, 3, 6, 16, 28, 38, 51, 62, 73, 81, 95, 104, 115, 134, 144, 152, 162, 176, 184, 196, 206, 211, 213
Nebraska,31,04/13/20, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 5, 7, 8, 11, 12, 16, 19, 20, 25, 42, 67, 77, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 6, 8, 0, 0, 0, 1, 10, 11, 12, 20, 22, 23, 29, 30, 33, 38, 40, 41, 44, 44, 46, 47, 51, 58, 58
Nevada,32,04/13/20, 2, 3, 5, 9, 14, 17, 20, 22, 25, 28, 31, 34, 35, 37, 45, 52, 57, 66, 79, 93, 120, 133, 195, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 5, 6, 7, 8, 8, 12, 13, 15, 7, 14, 19, 55, 75, 90, 117, 139, 158, 182, 196, 202, 219, 238, 248, 270, 288, 313, 343, 370, 384, 389, 395
New Hampshire,33,04/13/20, 9, 9, 13, 15, 18, 20, 22, 25, 26, 29, 32, 35, 39, 41, 45, 51, 57, 62, 75, 95, 124, 201, 228, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 4, 4, 4, 6, 7, 9, 12, 14, 15, 0, 3, 10, 39, 58, 74, 113, 143, 157, 173, 199, 211, 227, 250, 264, 275, 285, 303, 314, 334, 339, 347, 355
New Jersey,34,04/13/20, 768, 869, 903, 1001, 1079, 1165, 1220, 1300, 1354, 1440, 1535, 1615, 1732, 1809, 1880, 1942, 1994, 2094, 2209, 2555, 3101, 3280, 3744, 94, 98, 109, 115, 124, 131, 135, 140, 146, 151, 158, 166, 172, 182, 186, 192, 195, 211, 225, 258, 299, 317, 370, 218, 395, 767, 1565, 2723, 3647, 4707, 5582, 6485, 7255, 8184, 9101, 9851, 10772, 11646, 12585, 13500, 14403, 15238, 16120, 16836, 17232, 17500
New Mexico,35,04/13/20, 1, 2, 3, 3, 4, 5, 7, 9, 11, 13, 15, 17, 18, 21, 27, 28, 31, 34, 43, 56, 83, 105, 158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 4, 5, 6, 7, 13, 1, 2, 5, 10, 20, 32, 41, 52, 62, 69, 85, 87, 95, 108, 121, 127, 133, 139, 146, 161, 164, 166, 166
New York,36,04/13/20, 3298, 4616, 5270, 5676, 6004, 6374, 6871, 6961, 7166, 7787, 7919, 8456, 8606, 9019, 9351, 9715, 10312, 10867, 11508, 12191, 12825, 13775, 15143, 534, 594, 656, 697, 735, 767, 802, 840, 878, 906, 924, 962, 988, 1011, 1027, 1062, 1122, 1144, 1236, 1308, 1475, 1504, 1655, 1101, 2467, 4652, 9435, 14624, 19773, 25784, 30595, 34823, 39278, 44647, 49926, 54312, 59208, 64057, 68786, 73820, 78978, 83567, 89087, 93613, 96007, 97583
North Carolina,37,04/13/20, 58, 84, 95, 106, 117, 125, 135, 143, 153, 161, 168, 175, 197, 212, 233, 246, 256, 278, 295, 314, 381, 439, 585, 2, 4, 6, 8, 9, 10, 11, 11, 12, 12, 13, 15, 16, 17, 18, 19, 20, 22, 24, 27, 31, 34, 38, 12, 34, 71, 163, 221, 317, 403, 479, 563, 639, 719, 793, 846, 934, 1021, 1131, 1214, 1277, 1363, 1439, 1530, 1557, 1582
North Dakota,38,04/13/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 8, 14, 26, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5, 0, 0, 0, 0, 0, 0, 2, 2, 8, 8, 8, 8, 8, 9, 9, 12, 14, 14, 14, 15, 15, 16, 16
Ohio,39,04/13/20, 29, 41, 43, 46, 52, 60, 64, 69, 70, 72, 82, 85, 88, 100, 107, 122, 134, 154, 174, 212, 264, 317, 362, 0, 1, 2, 2, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 11, 13, 15, 16, 21, 24, 29, 33, 10, 21, 40, 81, 142, 186, 237, 292, 342, 381, 416, 453, 490, 553, 641, 677, 725, 778, 800, 848, 875, 884, 918
Oklahoma,40,04/13/20, 9, 10, 17, 19, 21, 25, 27, 32, 34, 36, 39, 44, 49, 55, 57, 59, 61, 68, 75, 97, 124, 132, 144, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 3, 4, 4, 5, 5, 6, 7, 8, 10, 11, 14, 3, 6, 23, 46, 70, 100, 120, 135, 145, 156, 175, 196, 228, 252, 271, 283, 305, 315, 333, 356, 369, 374, 378
Oregon,41,04/13/20, 20, 21, 29, 39, 45, 47, 53, 57, 61, 72, 78, 83, 87, 101, 113, 125, 132, 135, 159, 189, 211, 239, 577, 0, 0, 1, 1, 2, 3, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 10, 11, 14, 19, 21, 35, 6, 10, 22, 68, 104, 130, 185, 225, 259, 295, 322, 361, 395, 424, 468, 504, 551, 584, 615, 696, 722, 739, 756
Pennsylvania,42,04/13/20, 158, 198, 226, 301, 338, 382, 426, 444, 475, 514, 539, 571, 593, 634, 689, 735, 767, 787, 881, 942, 1128, 1490, 1672, 17, 20, 24, 31, 38, 40, 44, 47, 48, 50, 52, 55, 59, 62, 64, 66, 71, 76, 80, 90, 101, 122, 136, 92, 181, 279, 534, 876, 1187, 1492, 1770, 2021, 2318, 2643, 3027, 3321, 3595, 3948, 4181, 4459, 4737, 4982, 5314, 5559, 5730, 5829
Rhode Island,44,04/13/20, 13, 15, 16, 18, 20, 24, 26, 26, 28, 29, 32, 33, 35, 37, 39, 41, 43, 44, 49, 58, 63, 82, 86, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 6, 7, 10, 11, 5, 8, 15, 39, 62, 74, 100, 118, 132, 143, 163, 176, 194, 206, 218, 231, 241, 252, 264, 275, 286, 295, 299
South Carolina,45,04/13/20, 22, 33, 36, 42, 48, 53, 56, 60, 64, 67, 74, 80, 84, 88, 100, 107, 124, 141, 145, 178, 234, 262, 310, 0, 0, 1, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6, 7, 7, 8, 10, 11, 13, 15, 18, 19, 25, 16, 26, 37, 63, 103, 147, 226, 262, 289, 312, 343, 375, 393, 439, 470, 509, 541, 571, 602, 646, 668, 682, 695
South Dakota,46,04/13/20, 0, 0, 0, 1, 3, 4, 8, 9, 11, 12, 14, 16, 19, 22, 26, 30, 44, 51, 67, 95, 142, 200, 342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 6, 7, 10, 12, 19, 0, 0, 1, 11, 11, 15, 42, 56, 77, 95, 131, 136, 145, 165, 174, 174, 182, 183, 188, 211, 225, 232, 233
Tennessee,47,04/13/20, 45, 46, 58, 74, 93, 104, 109, 115, 122, 128, 143, 151, 165, 183, 195, 204, 229, 249, 275, 317, 360, 379, 406, 3, 4, 4, 5, 7, 8, 9, 9, 10, 11, 12, 13, 14, 15, 17, 18, 19, 20, 23, 24, 29, 30, 33, 19, 37, 61, 121, 201, 265, 378, 458, 532, 571, 636, 707, 753, 821, 914, 982, 1045, 1143, 1223, 1299, 1368, 1391, 1404
Texas,48,04/13/20, 130, 147, 169, 198, 209, 228, 259, 271, 284, 295, 304, 317, 333, 355, 370, 385, 405, 437, 484, 544, 682, 767, 877, 12, 13, 15, 18, 19, 20, 22, 23, 23, 24, 25, 25, 26, 28, 30, 32, 34, 34, 38, 43, 51, 60, 70, 37, 84, 144, 272, 425, 557, 750, 894, 1059, 1179, 1353, 1452, 1555, 1722, 1887, 2011, 2141, 2287, 2437, 2626, 2746, 2806, 2850
Utah,49,04/13/20, 9, 12, 16, 17, 20, 24, 28, 30, 35, 41, 45, 48, 53, 58, 67, 77, 82, 90, 105, 111, 140, 178, 197, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 9, 10, 11, 14, 21, 11, 14, 31, 77, 113, 141, 165, 190, 213, 230, 252, 269, 294, 315, 342, 365, 391, 400, 415, 441, 458, 468, 492
Vermont,50,04/13/20, 12, 17, 19, 25, 28, 31, 35, 39, 44, 46, 48, 51, 55, 56, 61, 64, 70, 78, 85, 95, 113, 132, 177, 0, 0, 0, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 13, 2, 8, 24, 60, 82, 92, 117, 138, 154, 169, 200, 219, 229, 242, 261, 285, 313, 332, 345, 368, 387, 392, 394
Virginia,51,04/13/20, 31, 38, 45, 53, 60, 69, 78, 86, 93, 100, 109, 120, 128, 136, 143, 149, 164, 178, 193, 229, 311, 406, 584, 0, 0, 1, 1, 2, 2, 3, 4, 4, 5, 6, 7, 7, 8, 8, 10, 12, 13, 15, 17, 20, 20, 36, 10, 19, 30, 61, 96, 114, 192, 232, 280, 316, 376, 405, 437, 481, 527, 556, 580, 617, 647, 744, 767, 786, 799
Washington,53,04/13/20, 59, 71, 79, 96, 117, 134, 146, 154, 164, 169, 201, 230, 262, 301, 336, 350, 451, 511, 690, 787, 940, 986, 1552, 4, 6, 7, 8, 9, 10, 12, 13, 15, 17, 18, 20, 21, 25, 30, 34, 38, 46, 57, 68, 77, 96, 119, 108, 158, 203, 324, 493, 577, 748, 923, 1138, 1217, 1312, 1446, 1594, 1706, 1854, 2003, 2143, 2222, 2330, 2600, 2769, 2902, 2922
West Virginia,54,04/13/20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 5, 9, 25, 33, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 0, 0, 0, 0, 3, 4, 4, 4, 5, 5, 5, 5, 5, 9, 9, 9, 10, 12, 12, 15, 15, 15, 15
Wisconsin,55,04/13/20, 44, 49, 55, 69, 80, 89, 102, 109, 115, 126, 138, 155, 163, 173, 179, 191, 206, 223, 253, 289, 319, 339, 488, 4, 4, 5, 5, 6, 7, 8, 9, 11, 11, 12, 13, 14, 14, 16, 16, 17, 18, 20, 24, 32, 35, 40, 27, 49, 86, 158, 246, 329, 401, 456, 548, 609, 677, 744, 833, 900, 951, 1031, 1097, 1157, 1223, 1286, 1327, 1354, 1382
Wyoming,56,04/13/20, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 5, 7, 10, 14, 15, 21, 26, 33, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 4, 1, 1, 1, 3, 6, 6, 8, 9, 10, 11, 15, 16, 20, 21, 21, 25, 25, 29, 31, 36, 36, 36, 36
US National,US,04/13/20, 9841, 11525, 12059, 13326, 14365, 15198, 16473, 16992, 17381, 17643, 18306, 19683, 20955, 21395, 21884, 22614, 23581, 25237, 26421, 28893, 33268, 36552, 42946, 1308, 1344, 1410, 1507, 1544, 1627, 1672, 1734, 1786, 1851, 1907, 1969, 2062, 2114, 2156, 2246, 2372, 2454, 2526, 2741, 3038, 3462, 3939, 2532, 5379, 9704, 20293, 31840, 42457, 55402, 65878, 75703, 84702, 95897, 106062, 115238, 125651, 135819, 145928, 156268, 166705, 176100, 188312, 197380, 202406, 205560
Alabama,1,04/14/20, 23, 26, 30, 38, 42, 44, 51, 54, 58, 60, 64, 68, 74, 76, 79, 84, 91, 99, 105, 120, 152, 207, 245, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 5, 5, 6, 6, 7, 7, 8, 9, 9, 10, 12, 14, 17, 5, 11, 29, 54, 94, 124, 170, 199, 230, 261, 296, 320, 349, 378, 407, 429, 450, 480, 512, 546, 566, 587, 597
Alaska,2,04/14/20, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 10, 13, 14, 16, 18, 19, 21, 24, 27, 31, 37, 44, 55, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 6, 6, 0, 2, 4, 7, 16, 24, 38, 50, 56, 66, 77, 87, 89, 101, 105, 109, 114, 119, 122, 127, 135, 140, 143
Arizona,4,04/14/20, 38, 73, 82, 100, 137, 157, 171, 192, 205, 214, 224, 243, 263, 283, 302, 313, 342, 370, 403, 429, 491, 574, 691, 2, 5, 8, 10, 11, 12, 14, 15, 16, 18, 20, 21, 23, 25, 27, 28, 30, 31, 34, 36, 42, 47, 59, 32, 59, 103, 228, 342, 437, 546, 692, 805, 872, 975, 1089, 1195, 1332, 1436, 1571, 1691, 1815, 1933, 2038, 2155, 2196, 2239
Arkansas,5,04/14/20, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 15, 18, 19, 21, 23, 27, 29, 31, 34, 40, 53, 60, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 4, 5, 6, 7, 2, 6, 8, 19, 37, 43, 54, 59, 67, 71, 80, 80, 84, 92, 100, 106, 110, 117, 125, 134, 144, 146, 146
California,6,04/14/20, 141, 201, 285, 362, 380, 478, 547, 587, 683, 731, 782, 889, 944, 979, 1098, 1197, 1280, 1400, 1595, 1844, 2328, 3048, 4330, 14, 18, 27, 37, 41, 49, 52, 55, 60, 69, 74, 77, 84, 92, 96, 112, 119, 131, 150, 168, 193, 253, 363, 127, 244, 414, 946, 1457, 1981, 2592, 3107, 3704, 4132, 4686, 5028, 5485, 6000, 6377, 6794, 7182, 7625, 7916, 8591, 8925, 9267, 9325
Colorado,8,04/14/20, 77, 112, 140, 159, 171, 202, 227, 244, 268, 276, 285, 299, 318, 328, 348, 382, 400, 421, 462, 589, 702, 832, 968, 7, 8, 12, 14, 16, 18, 20, 21, 24, 25, 26, 27, 28, 29, 30, 33, 35, 39, 42, 48, 62, 69, 73, 28, 62, 149, 327, 514, 659, 832, 966, 1089, 1191, 1365, 1490, 1629, 1795, 1925, 2075, 2217, 2383, 2520, 2704, 2827, 2893, 2931
Connecticut,9,04/14/20, 117, 149, 194, 216, 244, 273, 293, 314, 355, 385, 419, 436, 456, 489, 528, 551, 621, 672, 707, 776, 898, 939, 1247, 13, 16, 18, 21, 22, 23, 28, 34, 37, 37, 41, 42, 44, 48, 53, 56, 59, 62, 69, 75, 84, 98, 120, 62, 132, 233, 580, 799, 952, 1251, 1444, 1665, 1823, 2092, 2278, 2540, 2749, 2981, 3198, 3435, 3670, 3854, 4134, 4363, 4507, 4577
Delaware,10,04/14/20, 2, 3, 4, 6, 8, 9, 10, 13, 17, 19, 21, 22, 26, 27, 31, 34, 38, 45, 57, 66, 88, 100, 143, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 5, 5, 6, 8, 9, 13, 2, 5, 10, 16, 26, 37, 54, 64, 81, 98, 120, 132, 136, 147, 164, 183, 198, 216, 228, 235, 244, 250, 257
Florida,12,04/14/20, 204, 289, 346, 423, 500, 538, 574, 652, 699, 759, 825, 881, 950, 1012, 1076, 1142, 1237, 1302, 1405, 1640, 2019, 2335, 2581, 22, 23, 34, 41, 47, 52, 60, 63, 67, 74, 77, 81, 90, 99, 104, 111, 117, 120, 129, 143, 167, 193, 235, 97, 206, 429, 863, 1376, 1856, 2499, 3151, 3644, 4063, 4395, 4756, 5184, 5639, 6022, 6424, 6839, 7333, 7667, 8224, 8661, 8861, 8961
Georgia,13,04/14/20, 74, 83, 109, 142, 150, 164, 173, 189, 198, 215, 232, 244, 260, 283, 291, 315, 333, 350, 400, 462, 615, 753, 811, 6, 6, 7, 9, 11, 12, 13, 14, 16, 16, 18, 21, 22, 25, 26, 27, 29, 31, 34, 38, 50, 60, 70, 28, 51, 79, 165, 296, 401, 624, 786, 911, 1024, 1128, 1235, 1320, 1464, 1543, 1632, 1741, 1854, 1967, 2098, 2186, 2243, 2276
Hawaii,15,04/14/20, 0, 0, 0, 1, 2, 3, 4, 5, 5, 7, 8, 9, 12, 15, 18, 22, 24, 30, 38, 53, 70, 87, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 5, 8, 9, 11, 1, 1, 3, 11, 21, 21, 24, 32, 36, 43, 55, 66, 88, 102, 113, 119, 122, 134, 134, 144, 149, 152, 154
Idaho,16,04/14/20, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 9, 10, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 1, 1, 2, 2, 2, 2, 4, 5, 5, 5, 5, 5, 5, 6, 6, 6, 6, 6, 6
Illinois,17,04/14/20, 249, 272, 294, 365, 440, 517, 564, 594, 671, 719, 773, 805, 845, 931, 987, 1151, 1218, 1304, 1399, 1538, 1871, 3106, 4503, 23, 32, 37, 50, 56, 62, 66, 70, 76, 78, 85, 89, 91, 96, 103, 106, 114, 119, 132, 148, 171, 243, 313, 93, 278, 474, 1020, 1668, 2359, 2929, 3372, 3791, 4131, 4749, 5208, 5625, 6069, 6490, 7019, 7413, 7902, 8311, 8789, 9193, 9366, 9521
