location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Connecticut,9,04/13/20, 85, 109, 123, 138, 155, 177, 185, 197, 227, 258, 268, 275, 288, 305, 331, 354, 384, 412, 439, 480, 548, 586, 778, 6, 9, 15, 17, 19, 20, 22, 24, 25, 28, 29, 33, 35, 35, 38, 41, 42, 47, 50, 56, 66, 75, 82, 49, 92, 162, 394, 563, 694, 924, 1068, 1236, 1358, 1550, 1672, 1866, 2022, 2193, 2379, 2570, 2726, 2886, 3106, 3271, 3361, 3409
Delaware,10,04/13/20, 1, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 14, 17, 19, 20, 22, 25, 26, 30, 40, 51, 66, 91, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 6, 8, 9, 11, 1, 8, 10, 18, 25, 30, 40, 48, 67, 76, 100, 105, 111, 123, 136, 139, 145, 158, 170, 177, 189, 195, 201
Florida,12,04/13/20, 145, 202, 241, 300, 335, 360, 410, 439, 464, 494, 528, 547, 611, 654, 713, 746, 785, 816, 860, 987, 1255, 1342, 1532, 16, 20, 23, 32, 35, 38, 41, 44, 49, 53, 56, 59, 66, 69, 75, 79, 83, 88, 99, 104, 119, 128, 150, 68, 150, 313, 633, 1025, 1391, 1840, 2272, 2635, 2900, 3146, 3385, 3704, 4027, 4328, 4620, 4947, 5280, 5517, 5917, 6225, 6360, 6417
Georgia,13,04/13/20, 50, 59, 69, 87, 96, 108, 122, 131, 141, 147, 153, 168, 179, 183, 193, 205, 216, 229, 244, 291, 394, 507, 548, 3, 3, 6, 8, 9, 10, 11, 11, 12, 13, 14, 15, 16, 17, 18, 19, 21, 23, 24, 28, 32, 45, 48, 23, 49, 77, 146, 235, 313, 455, 574, 683, 753, 841, 913, 975, 1061, 1140, 1205, 1272, 1346, 1424, 1527, 1594, 1631, 1653
Hawaii,15,04/13/20, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 6, 8, 9, 10, 13, 18, 21, 25, 39, 47, 59, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 6, 6, 7, 0, 0, 0, 6, 17, 19, 21, 28, 32, 37, 43, 49, 60, 64, 78, 89, 90, 99, 100, 108, 112, 114, 120
Idaho,16,04/13/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 7, 8, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 4, 5, 5, 5, 5, 5
Illinois,17,04/13/20, 185, 186, 214, 254, 324, 374, 394, 413, 443, 483, 532, 548, 575, 625, 661, 740, 776, 852, 918, 972, 1162, 1810, 2469, 17, 20, 28, 38, 41, 43, 47, 51, 55, 61, 63, 64, 66, 72, 77, 81, 85, 90, 98, 102, 120, 159, 214, 76, 216, 372, 789, 1240, 1744, 2182, 2484, 2784, 3064, 3498, 3845, 4125, 4450, 4765, 5130, 5421, 5762, 6063, 6408, 6675, 6817, 6923
Indiana,18,04/13/20, 28, 36, 40, 46, 55, 63, 67, 69, 76, 80, 90, 94, 103, 114, 124, 129, 132, 140, 168, 214, 244, 274, 281, 2, 2, 4, 4, 5, 6, 6, 7, 7, 8, 9, 9, 10, 11, 11, 13, 14, 16, 17, 19, 25, 29, 35, 19, 37, 60, 111, 192, 225, 276, 341, 427, 459, 507, 554, 595, 635, 691, 747, 806, 867, 914, 994, 1039, 1079, 1087
Iowa,19,04/13/20, 4, 5, 7, 13, 14, 17, 18, 20, 22, 22, 25, 26, 28, 31, 33, 38, 44, 47, 52, 66, 88, 118, 218, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 4, 6, 10, 16, 1, 1, 2, 11, 18, 25, 59, 62, 72, 79, 90, 94, 109, 127, 135, 139, 145, 146, 150, 172, 184, 185, 189
Kansas,20,04/13/20, 3, 6, 7, 8, 9, 11, 12, 12, 15, 16, 17, 18, 18, 20, 21, 23, 25, 27, 36, 44, 67, 86, 94, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 9, 10, 2, 3, 6, 24, 33, 36, 51, 59, 69, 74, 89, 100, 111, 120, 131, 138, 146, 160, 177, 190, 199, 206, 206
Kentucky,21,04/13/20, 2, 4, 6, 9, 13, 17, 18, 20, 21, 23, 24, 29, 33, 38, 43, 46, 55, 68, 77, 90, 106, 136, 170, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 11, 12, 18, 4, 7, 24, 44, 52, 67, 90, 120, 139, 152, 166, 181, 202, 215, 225, 236, 246, 258, 276, 303, 303, 306, 308
Louisiana,22,04/13/20, 51, 61, 66, 78, 92, 99, 121, 134, 147, 155, 167, 177, 194, 211, 249, 268, 297, 350, 382, 441, 556, 587, 681, 5, 5, 6, 8, 10, 11, 12, 14, 15, 16, 19, 21, 23, 24, 26, 29, 33, 39, 47, 50, 60, 68, 72, 22, 42, 103, 198, 365, 439, 569, 733, 949, 1013, 1105, 1188, 1257, 1351, 1513, 1649, 1835, 1964, 2106, 2261, 2333, 2399, 2459
Maine,23,04/13/20, 5, 6, 7, 9, 10, 10, 13, 14, 15, 16, 17, 18, 20, 21, 23, 25, 27, 31, 38, 46, 55, 69, 117, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 6, 10, 3, 7, 9, 21, 28, 37, 49, 59, 68, 77, 87, 94, 101, 117, 130, 137, 147, 156, 166, 186, 189, 190, 193
Maryland,24,04/13/20, 21, 26, 32, 41, 54, 63, 67, 69, 75, 78, 83, 90, 99, 105, 109, 115, 121, 135, 141, 176, 230, 280, 336, 1, 2, 2, 3, 4, 4, 5, 7, 7, 8, 9, 9, 10, 10, 11, 11, 12, 14, 17, 18, 25, 28, 38, 9, 23, 41, 97, 150, 181, 281, 346, 398, 435, 472, 521, 574, 627, 676, 747, 778, 829, 878, 946, 977, 997, 1009
Massachusetts,25,04/13/20, 281, 293, 309, 345, 359, 371, 392, 414, 435, 458, 477, 485, 496, 516, 554, 611, 641, 665, 675, 770, 913, 1055, 1609, 25, 35, 37, 40, 42, 45, 48, 52, 54, 55, 57, 60, 62, 63, 65, 71, 74, 77, 79, 91, 104, 120, 153, 95, 187, 268, 604, 970, 1263, 1670, 2011, 2311, 2581, 2967, 3277, 3579, 3888, 4166, 4478, 4763, 5104, 5440, 5786, 6027, 6183, 6264
Michigan,26,04/13/20, 380, 441, 537, 604, 632, 656, 699, 736, 802, 879, 941, 985, 1028, 1085, 1139, 1214, 1267, 1329, 1438, 1626, 1940, 2273, 2530, 48, 59, 67, 71, 77, 80, 83, 88, 92, 98, 104, 109, 113, 116, 120, 125, 132, 141, 147, 159, 190, 212, 233, 140, 270, 510, 1192, 1815, 2412, 3046, 3609, 4195, 4623, 5232, 5607, 6016, 6510, 7125, 7715, 8300, 8850, 9413, 10238, 10738, 11006, 11172
Minnesota,27,04/13/20, 9, 11, 15, 19, 21, 24, 25, 27, 30, 33, 37, 41, 43, 45, 50, 56, 62, 73, 78, 117, 145, 232, 288, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 5, 6, 7, 9, 13, 16, 20, 7, 13, 23, 48, 59, 68, 111, 140, 158, 173, 214, 232, 246, 270, 289, 303, 314, 326, 339, 369, 378, 391, 399
Mississippi,28,04/13/20, 3, 4, 7, 9, 11, 12, 15, 16, 17, 18, 19, 22, 23, 25, 31, 34, 36, 39, 43, 50, 82, 95, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 3, 3, 4, 6, 7, 1, 1, 1, 7, 10, 17, 28, 32, 40, 43, 48, 56, 65, 72, 77, 78, 80, 89, 97, 107, 114, 117, 117
Missouri,29,04/13/20, 50, 57, 61, 67, 72, 76, 79, 86, 94, 103, 106, 110, 117, 124, 130, 138, 146, 154, 161, 168, 209, 223, 273, 4, 4, 5, 7, 7, 8, 9, 10, 10, 11, 12, 12, 13, 14, 14, 15, 16, 16, 17, 19, 21, 25, 27, 14, 28, 71, 142, 211, 274, 356, 418, 470, 519, 583, 654, 723, 794, 856, 910, 977, 1038, 1088, 1168, 1224, 1250, 1262
Montana,30,04/13/20, 1, 3, 5, 8, 11, 12, 13, 15, 16, 18, 18, 21, 21, 22, 24, 25, 28, 33, 39, 43, 51, 62, 80, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 3, 4, 5, 7, 8, 4, 6, 8, 16, 32, 42, 55, 67, 77, 81, 90, 100, 110, 125, 132, 137, 142, 151, 162, 182, 193, 197, 198
Nebraska,31,04/13/20, 0, 0, 0, 0, 0, 1, 2, 2, 3, 3, 5, 6, 7, 9, 11, 12, 14, 17, 20, 25, 40, 52, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 5, 0, 2, 2, 2, 5, 5, 7, 11, 16, 19, 30, 32, 35, 40, 42, 42, 44, 46, 50, 58, 59, 62, 62
Nevada,32,04/13/20, 2, 3, 5, 8, 10, 12, 16, 18, 21, 22, 24, 24, 25, 28, 31, 36, 41, 44, 55, 61, 74, 88, 144, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 3, 3, 3, 4, 5, 6, 6, 7, 8, 10, 11, 6, 10, 15, 39, 54, 69, 98, 123, 134, 148, 164, 169, 180, 193, 210, 229, 237, 253, 277, 295, 301, 309, 316
New Hampshire,33,04/13/20, 5, 8, 9, 10, 13, 15, 16, 16, 18, 20, 22, 27, 28, 30, 34, 37, 47, 51, 57, 75, 120, 145, 161, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 5, 7, 7, 10, 11, 15, 1, 2, 4, 21, 28, 38, 73, 100, 123, 137, 158, 167, 181, 199, 210, 217, 228, 239, 249, 261, 264, 270, 273
New Jersey,34,04/13/20, 567, 606, 664, 726, 785, 811, 878, 915, 976, 1022, 1077, 1144, 1169, 1251, 1310, 1340, 1367, 1431, 1507, 1762, 1992, 2202, 2413, 75, 81, 85, 90, 98, 106, 117, 120, 122, 126, 130, 137, 142, 146, 150, 159, 167, 172, 180, 215, 248, 258, 268, 184, 322, 628, 1284, 2140, 2814, 3709, 4449, 5204, 5862, 6640, 7340, 7966, 8762, 9469, 10260, 11004, 11777, 12437, 13197, 13748, 14067, 14288
New Mexico,35,04/13/20, 1, 1, 2, 3, 4, 5, 6, 7, 9, 10, 12, 13, 14, 17, 20, 23, 24, 29, 36, 49, 59, 79, 112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 6, 7, 12, 2, 2, 6, 12, 19, 32, 41, 55, 70, 72, 88, 91, 96, 106, 120, 124, 127, 129, 134, 139, 143, 146, 147
New York,36,04/13/20, 2561, 3397, 3904, 4264, 4513, 4710, 5008, 5158, 5279, 5700, 5857, 6044, 6354, 6538, 6861, 7078, 7339, 7694, 8166, 8722, 9234, 9618, 10236, 423, 498, 594, 611, 638, 656, 672, 704, 740, 758, 792, 804, 821, 834, 852, 879, 906, 952, 1009, 1120, 1167, 1265, 1362, 930, 2070, 4005, 8041, 12458, 16715, 21601, 25707, 29073, 32899, 37235, 41589, 45267, 49302, 53330, 57338, 61683, 65961, 69815, 74459, 78280, 80204, 81465
North Carolina,37,04/13/20, 53, 62, 71, 80, 82, 92, 97, 100, 108, 118, 125, 133, 141, 152, 158, 174, 186, 195, 203, 220, 250, 296, 358, 3, 3, 4, 5, 6, 8, 9, 9, 10, 10, 11, 11, 12, 13, 14, 15, 16, 16, 17, 18, 25, 27, 36, 9, 24, 54, 120, 175, 236, 313, 363, 430, 485, 566, 618, 669, 719, 770, 847, 911, 974, 1036, 1117, 1186, 1211, 1227
North Dakota,38,04/13/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 4, 6, 12, 18, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 6, 6, 6, 7, 7, 8, 10, 10, 10, 10, 11, 12, 12
Ohio,39,04/13/20, 20, 26, 31, 39, 42, 44, 47, 49, 51, 57, 63, 67, 69, 73, 75, 82, 93, 110, 137, 146, 186, 211, 229, 1, 1, 2, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 10, 11, 12, 13, 16, 22, 23, 28, 10, 18, 34, 67, 123, 169, 216, 262, 299, 333, 359, 393, 435, 491, 566, 591, 615, 653, 673, 706, 724, 733, 758
Oklahoma,40,04/13/20, 7, 7, 10, 15, 17, 20, 22, 23, 26, 28, 30, 32, 35, 37, 38, 44, 48, 53, 58, 72, 91, 107, 115, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 3, 4, 4, 4, 5, 6, 7, 8, 9, 13, 4, 8, 16, 35, 52, 76, 98, 104, 110, 126, 140, 158, 190, 211, 223, 238, 254, 262, 274, 296, 315, 321, 327
Oregon,41,04/13/20, 10, 12, 20, 25, 33, 38, 41, 43, 49, 54, 58, 62, 66, 70, 80, 88, 101, 108, 114, 138, 165, 195, 440, 0, 0, 0, 1, 2, 2, 3, 3, 4, 4, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 16, 21, 32, 10, 15, 25, 51, 76, 102, 149, 190, 222, 241, 265, 297, 321, 352, 381, 409, 452, 473, 495, 572, 587, 607, 627
Pennsylvania,42,04/13/20, 128, 163, 178, 220, 251, 276, 289, 310, 329, 354, 369, 383, 401, 424, 473, 493, 519, 569, 600, 631, 740, 920, 1124, 18, 19, 22, 26, 30, 32, 33, 35, 37, 38, 40, 42, 45, 46, 49, 52, 56, 60, 65, 71, 81, 90, 118, 70, 140, 236, 430, 690, 937, 1204, 1444, 1631, 1856, 2101, 2385, 2594, 2835, 3118, 3304, 3524, 3738, 3923, 4181, 4404, 4533, 4605
Rhode Island,44,04/13/20, 8, 9, 12, 13, 15, 16, 18, 19, 20, 21, 22, 25, 25, 26, 27, 28, 30, 32, 34, 40, 44, 48, 59, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 8, 9, 3, 3, 12, 29, 39, 41, 58, 70, 83, 94, 107, 120, 124, 141, 160, 175, 185, 194, 199, 212, 219, 221, 222
South Carolina,45,04/13/20, 20, 20, 23, 27, 33, 37, 43, 46, 49, 51, 57, 61, 67, 70, 73, 79, 84, 93, 111, 126, 156, 177, 215, 1, 1, 1, 1, 2, 2, 2, 3, 4, 4, 4, 5, 5, 5, 6, 6, 7, 8, 9, 10, 12, 14, 16, 6, 13, 24, 42, 61, 92, 140, 165, 191, 204, 228, 246, 266, 298, 326, 345, 371, 396, 425, 462, 484, 499, 508
South Dakota,46,04/13/20, 0, 0, 0, 2, 3, 4, 6, 8, 11, 13, 15, 16, 18, 20, 23, 28, 41, 51, 68, 99, 128, 162, 351, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 3, 4, 6, 10, 15, 24, 0, 0, 0, 18, 19, 22, 50, 62, 73, 86, 130, 131, 135, 154, 163, 164, 171, 177, 186, 208, 215, 217, 219
Tennessee,47,04/13/20, 36, 41, 46, 54, 70, 75, 78, 85, 92, 97, 102, 112, 122, 129, 132, 144, 160, 171, 180, 199, 230, 266, 275, 1, 2, 4, 5, 5, 6, 6, 7, 8, 9, 10, 10, 11, 11, 13, 14, 15, 17, 18, 18, 21, 29, 30, 17, 32, 61, 105, 165, 204, 302, 369, 434, 470, 524, 585, 619, 671, 724, 777, 822, 898, 957, 1015, 1073, 1091, 1104
Texas,48,04/13/20, 102, 114, 125, 137, 154, 170, 177, 187, 198, 211, 220, 229, 235, 242, 251, 266, 275, 291, 321, 358, 445, 466, 598, 8, 9, 12, 14, 15, 16, 17, 18, 19, 20, 21, 21, 22, 22, 24, 26, 26, 28, 30, 35, 39, 40, 56, 30, 56, 99, 203, 322, 435, 605, 726, 822, 916, 1033, 1134, 1233, 1365, 1481, 1580, 1700, 1809, 1925, 2090, 2175, 2231, 2258
Utah,49,04/13/20, 8, 9, 12, 14, 16, 18, 21, 24, 25, 28, 32, 36, 39, 43, 46, 50, 54, 60, 76, 86, 92, 127, 140, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 3, 4, 4, 5, 6, 7, 7, 9, 9, 13, 7, 10, 23, 57, 80, 103, 133, 160, 172, 179, 196, 209, 233, 245, 259, 274, 288, 298, 310, 325, 331, 335, 340
Vermont,50,04/13/20, 8, 10, 14, 17, 21, 25, 27, 29, 31, 36, 38, 40, 43, 45, 48, 52, 55, 58, 65, 76, 85, 96, 126, 0, 0, 1, 1, 1, 1, 2, 2, 2, 3, 3, 3, 4, 4, 4, 5, 6, 6, 6, 7, 8, 9, 10, 5, 11, 26, 47, 69, 85, 110, 129, 146, 158, 181, 202, 214, 228, 247, 266, 286, 300, 317, 336, 352, 361, 364
Virginia,51,04/13/20, 27, 36, 38, 46, 53, 57, 65, 73, 78, 84, 89, 94, 101, 112, 124, 130, 137, 144, 169, 188, 294, 320, 509, 1, 1, 1, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 8, 9, 10, 11, 15, 18, 21, 30, 11, 17, 34, 55, 86, 101, 168, 196, 227, 263, 310, 345, 366, 412, 443, 473, 503, 529, 555, 627, 650, 669, 681
Washington,53,04/13/20, 45, 51, 64, 74, 83, 91, 102, 113, 124, 132, 151, 165, 178, 223, 245, 260, 328, 387, 478, 543, 658, 705, 1024, 4, 4, 5, 7, 7, 9, 10, 12, 13, 14, 16, 18, 19, 21, 26, 28, 31, 38, 48, 56, 64, 81, 99, 99, 149, 184, 278, 412, 488, 648, 783, 950, 1010, 1094, 1217, 1341, 1448, 1560, 1695, 1819, 1892, 2003, 2223, 2350, 2448, 2465
West Virginia,54,04/13/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 6, 8, 11, 19, 22, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 0, 1, 3, 5, 5, 5, 5, 5, 6, 6, 7, 7, 8, 10, 11, 11, 11, 11, 11, 11
Wisconsin,55,04/13/20, 35, 36, 46, 50, 59, 65, 69, 79, 85, 91, 99, 109, 120, 124, 127, 134, 139, 155, 184, 198, 241, 254, 337, 2, 2, 3, 5, 6, 7, 7, 8, 8, 9, 9, 9, 10, 11, 12, 12, 13, 14, 16, 19, 22, 25, 28, 16, 31, 54, 110, 173, 244, 295, 343, 416, 468, 511, 569, 632, 680, 719, 768, 818, 861, 908, 969, 1009, 1040, 1057
Wyoming,56,04/13/20, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 9, 13, 17, 29, 35, 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3, 4, 5, 2, 2, 3, 6, 11, 13, 15, 15, 16, 17, 18, 19, 24, 25, 25, 31, 34, 36, 37, 38, 38, 38, 38
US National,US,04/13/20, 7486, 8468, 8982, 9647, 10514, 11237, 11759, 12293, 12497, 12779, 13075, 14209, 14807, 15175, 15415, 15975, 16736, 17560, 18672, 20533, 22893, 23785, 28773, 1153, 1172, 1197, 1240, 1300, 1356, 1406, 1426, 1489, 1514, 1569, 1641, 1703, 1736, 1772, 1823, 1949, 1982, 2078, 2161, 2445, 2550, 3154, 2112, 4391, 8116, 16757, 26151, 34713, 45234, 54024, 62061, 69500, 78514, 86762, 94348, 102840, 111219, 119597, 128235, 136791, 144580, 154715, 162146, 166237, 168676
Alabama,1,04/14/20, 18, 21, 24, 29, 32, 33, 36, 38, 40, 45, 46, 49, 50, 54, 57, 60, 66, 73, 79, 94, 111, 127, 161, 0, 1, 1, 1, 2, 2, 3, 3, 3, 4, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 10, 13, 15, 2, 6, 24, 48, 71, 88, 118, 146, 167, 200, 226, 246, 272, 295, 306, 326, 342, 364, 402, 435, 458, 472, 484
Alaska,2,04/14/20, 0, 0, 1, 3, 4, 4, 5, 6, 6, 7, 7, 8, 10, 11, 12, 14, 15, 16, 17, 21, 27, 30, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 4, 4, 1, 3, 5, 8, 15, 20, 26, 33, 35, 39, 42, 48, 49, 56, 60, 63, 69, 72, 80, 87, 90, 91, 93
Arizona,4,04/14/20, 28, 47, 56, 71, 94, 107, 114, 126, 137, 146, 160, 168, 179, 186, 199, 209, 234, 250, 271, 288, 312, 359, 434, 2, 4, 5, 8, 9, 10, 11, 12, 12, 13, 14, 16, 17, 18, 19, 20, 22, 23, 26, 27, 30, 32, 42, 20, 40, 78, 170, 248, 332, 424, 520, 609, 678, 753, 830, 897, 999, 1082, 1163, 1252, 1356, 1422, 1507, 1594, 1629, 1662
Arkansas,5,04/14/20, 0, 0, 2, 2, 4, 5, 5, 6, 7, 9, 10, 13, 13, 14, 15, 18, 19, 22, 25, 29, 40, 56, 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 6, 4, 5, 7, 10, 20, 25, 32, 39, 41, 45, 47, 49, 51, 56, 61, 65, 69, 77, 81, 87, 97, 97, 97
California,6,04/14/20, 98, 169, 195, 237, 265, 316, 378, 402, 461, 502, 524, 582, 615, 661, 732, 771, 819, 875, 1072, 1249, 1407, 1946, 2787, 8, 14, 19, 29, 36, 40, 43, 46, 52, 55, 58, 64, 68, 73, 77, 85, 93, 98, 115, 133, 154, 199, 269, 92, 173, 304, 788, 1191, 1555, 2025, 2471, 2939, 3288, 3740, 4009, 4375, 4811, 5126, 5450, 5727, 6081, 6317, 6773, 7032, 7311, 7364
Colorado,8,04/14/20, 59, 91, 100, 114, 127, 132, 146, 156, 175, 184, 191, 205, 218, 225, 238, 251, 261, 281, 314, 364, 431, 535, 632, 8, 9, 10, 13, 14, 16, 17, 18, 18, 19, 20, 21, 23, 25, 26, 28, 30, 32, 34, 39, 44, 53, 59, 22, 54, 118, 250, 383, 487, 648, 755, 875, 974, 1105, 1214, 1320, 1454, 1546, 1649, 1778, 1895, 2019, 2190, 2277, 2331, 2378
Connecticut,9,04/14/20, 75, 114, 125, 146, 169, 176, 183, 194, 215, 252, 278, 291, 301, 313, 344, 365, 396, 430, 466, 504, 589, 628, 798, 9, 9, 13, 15, 18, 20, 22, 24, 26, 27, 30, 32, 34, 36, 38, 42, 44, 51, 53, 59, 73, 76, 97, 35, 81, 153, 417, 604, 730, 975, 1112, 1260, 1373, 1588, 1704, 1916, 2094, 2289, 2468, 2672, 2838, 2993, 3187, 3359, 3452, 3501
Delaware,10,04/14/20, 2, 2, 3, 3, 5, 6, 7, 8, 10, 11, 12, 14, 15, 17, 20, 23, 25, 30, 33, 39, 47, 63, 101, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3, 3, 4, 5, 5, 6, 9, 1, 6, 10, 12, 18, 25, 36, 44, 62, 75, 84, 92, 100, 110, 116, 124, 132, 148, 157, 162, 171, 175, 183
Florida,12,04/14/20, 146, 232, 244, 295, 320, 347, 401, 455, 468, 505, 543, 585, 608, 678, 742, 770, 812, 859, 908, 1031, 1310, 1400, 1706, 18, 22, 26, 33, 38, 41, 45, 47, 51, 54, 57, 61, 63, 70, 78, 79, 88, 90, 98, 110, 129, 139, 161, 80, 166, 356, 724, 1114, 1482, 1961, 2474, 2832, 3104, 3341, 3609, 3950, 4276, 4562, 4848, 5160, 5505, 5731, 6125, 6464, 6621, 6691
Georgia,13,04/14/20, 52, 63, 79, 95, 104, 114, 128, 139, 148, 154, 164, 172, 177, 193, 207, 219, 230, 242, 262, 317, 432, 545, 565, 3, 4, 5, 7, 8, 9, 11, 12, 13, 14, 16, 16, 18, 20, 21, 22, 23, 24, 28, 32, 40, 44, 52, 23, 34, 65, 131, 222, 312, 467, 600, 711, 787, 883, 972, 1065, 1164, 1223, 1281, 1358, 1447, 1537, 1653, 1715, 1774, 1799
Hawaii,15,04/14/20, 0, 0, 0, 1, 1, 2, 2, 2, 3, 4, 5, 6, 7, 8, 12, 14, 19, 22, 25, 32, 45, 47, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 3, 5, 5, 8, 1, 1, 1, 7, 11, 14, 17, 24, 31, 35, 43, 49, 63, 69, 78, 86, 88, 94, 95, 105, 110, 111, 113
Idaho,16,04/14/20, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 2, 2, 2, 2, 3, 3, 4, 6, 7, 10, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 4, 5, 5, 5, 5, 5, 5, 5, 5, 5
Illinois,17,04/14/20, 180, 191, 203, 265, 307, 353, 388, 412, 456, 487, 519, 574, 603, 621, 682, 743, 802, 836, 910, 1018, 1205, 1921, 2589, 20, 22, 29, 39, 44, 45, 48, 53, 57, 62, 65, 67, 71, 74, 79, 84, 92, 97, 105, 113, 129, 173, 233, 73, 218, 353, 796, 1280, 1811, 2271, 2642, 2952, 3252, 3714, 4079, 4382, 4728, 5040, 5425, 5749, 6095, 6410, 6803, 7100, 7223, 7316
Indiana,18,04/14/20, 26, 35, 39, 50, 58, 67, 70, 76, 79, 89, 98, 103, 109, 127, 133, 140, 144, 154, 192, 210, 248, 265, 294, 2, 2, 3, 4, 4, 5, 6, 7, 7, 8, 9, 10, 10, 11, 12, 13, 14, 15, 17, 21, 27, 28, 34, 11, 23, 47, 104, 173, 211, 266, 326, 415, 453, 500, 555, 596, 640, 691, 757, 811, 867, 914, 992, 1045, 1082, 1094
