location,fips,Date, hosp_new_1, hosp_new_2point5, hosp_new_5, hosp_new_10, hosp_new_15, hosp_new_20, hosp_new_25, hosp_new_30, hosp_new_35, hosp_new_40, hosp_new_45, hosp_new_50, hosp_new_55, hosp_new_60, hosp_new_65, hosp_new_70, hosp_new_75, hosp_new_80, hosp_new_85, hosp_new_90, hosp_new_95, hosp_new_97point5, hosp_new_99, death_1, death_2point5, death_5, death_10, death_15, death_20, death_25, death_30, death_35, death_40, death_45, death_50, death_55, death_60, death_65, death_70, death_75, death_80, death_85, death_90, death_95, death_97point5, death_99, cdeath_1, cdeath_2point5, cdeath_5, cdeath_10, cdeath_15, cdeath_20, cdeath_25, cdeath_30, cdeath_35, cdeath_40, cdeath_45, cdeath_50, cdeath_55, cdeath_60, cdeath_65, cdeath_70, cdeath_75, cdeath_80, cdeath_85, cdeath_90, cdeath_95, cdeath_97point5, cdeath_99
Idaho,16,04/21/20, 0, 0, 1, 1, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 10, 11, 13, 16, 25, 50, 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 3, 5, 0, 0, 0, 1, 3, 4, 8, 10, 11, 16, 23, 24, 25, 29, 31, 33, 34, 36, 38, 40, 40, 40, 41
Illinois,17,04/21/20, 272, 416, 486, 546, 711, 819, 987, 1112, 1318, 1416, 1557, 1648, 1723, 1939, 2295, 2581, 2696, 3055, 3273, 3919, 4822, 8951, 12930, 47, 51, 61, 68, 88, 109, 115, 126, 142, 161, 170, 181, 194, 211, 250, 272, 294, 315, 334, 378, 478, 825, 1262, 100, 461, 875, 2083, 3788, 6057, 7389, 8557, 9686, 10334, 12160, 13243, 14267, 15196, 16282, 17471, 18380, 19668, 20771, 21945, 22638, 22899, 23181
Indiana,18,04/21/20, 57, 86, 108, 133, 170, 223, 238, 262, 283, 309, 333, 354, 380, 407, 443, 476, 511, 578, 745, 838, 907, 1081, 1372, 5, 8, 9, 12, 15, 18, 21, 23, 25, 28, 31, 34, 38, 40, 42, 44, 46, 54, 66, 72, 81, 108, 129, 24, 60, 136, 335, 601, 739, 945, 1174, 1443, 1567, 1768, 1942, 2073, 2202, 2377, 2575, 2745, 2974, 3170, 3471, 3636, 3770, 3807
Iowa,19,04/21/20, 15, 20, 25, 33, 40, 54, 66, 75, 79, 83, 89, 109, 119, 131, 139, 161, 175, 184, 199, 248, 330, 437, 776, 0, 0, 0, 1, 1, 2, 3, 4, 4, 5, 6, 6, 7, 8, 10, 11, 13, 14, 16, 19, 22, 27, 61, 3, 6, 23, 76, 107, 147, 285, 319, 377, 394, 440, 470, 529, 597, 619, 648, 688, 718, 742, 828, 861, 872, 877
Kansas,20,04/21/20, 8, 19, 25, 29, 33, 39, 43, 52, 57, 63, 66, 72, 76, 86, 96, 103, 112, 120, 158, 212, 310, 350, 444, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7, 8, 9, 10, 11, 13, 15, 21, 23, 33, 3, 10, 31, 86, 118, 139, 191, 230, 280, 308, 380, 419, 455, 504, 536, 568, 600, 642, 689, 733, 757, 771, 780
Kentucky,21,04/21/20, 11, 15, 17, 26, 38, 53, 67, 74, 80, 91, 104, 127, 142, 148, 167, 189, 223, 250, 279, 377, 498, 603, 715, 0, 0, 0, 2, 2, 3, 4, 6, 6, 7, 7, 8, 10, 11, 12, 15, 18, 22, 26, 30, 38, 47, 63, 12, 25, 57, 118, 170, 217, 317, 434, 527, 577, 661, 738, 822, 879, 911, 945, 980, 1031, 1105, 1224, 1247, 1254, 1264
Louisiana,22,04/21/20, 141, 152, 184, 267, 302, 395, 449, 474, 507, 539, 578, 625, 709, 824, 867, 1043, 1088, 1221, 1358, 1509, 1890, 2241, 2626, 11, 15, 17, 21, 24, 35, 45, 48, 52, 54, 60, 64, 68, 78, 89, 93, 111, 126, 132, 144, 189, 209, 250, 43, 89, 277, 630, 1231, 1513, 2034, 2555, 3137, 3343, 3724, 4005, 4186, 4510, 4866, 5286, 5790, 6239, 6653, 7278, 7502, 7686, 7840
Maine,23,04/21/20, 12, 17, 23, 27, 37, 42, 51, 57, 63, 68, 72, 77, 81, 87, 91, 103, 122, 145, 169, 214, 293, 490, 732, 1, 1, 2, 2, 3, 4, 4, 5, 6, 6, 7, 7, 7, 8, 9, 10, 12, 13, 15, 21, 31, 36, 56, 13, 31, 49, 92, 154, 205, 268, 333, 380, 406, 464, 501, 520, 589, 640, 689, 737, 781, 837, 945, 969, 974, 982
Maryland,24,04/21/20, 49, 52, 85, 113, 164, 210, 232, 245, 255, 267, 285, 298, 320, 356, 413, 451, 480, 530, 636, 750, 1011, 1072, 1552, 3, 4, 8, 11, 16, 19, 22, 24, 26, 29, 31, 32, 34, 37, 42, 45, 53, 58, 66, 80, 100, 113, 142, 27, 78, 138, 417, 654, 769, 1119, 1346, 1549, 1689, 1901, 2123, 2341, 2537, 2702, 2920, 3091, 3279, 3477, 3754, 3878, 3955, 3993
Massachusetts,25,04/21/20, 498, 637, 759, 926, 1040, 1093, 1187, 1280, 1451, 1535, 1584, 1621, 1721, 1800, 1877, 2064, 2342, 2554, 2739, 2997, 3490, 4240, 7281, 80, 93, 104, 114, 121, 132, 140, 145, 154, 164, 171, 179, 184, 201, 215, 227, 257, 280, 293, 320, 376, 432, 802, 169, 408, 715, 1803, 3058, 4000, 5480, 6704, 7607, 8459, 10121, 11335, 12107, 13077, 13937, 14927, 15866, 17058, 18039, 19448, 20235, 20616, 20816
Michigan,26,04/21/20, 793, 987, 1439, 1613, 1745, 1878, 2152, 2474, 2773, 2992, 3216, 3332, 3600, 3978, 4523, 4816, 5233, 5712, 6231, 6687, 8182, 9144, 9475, 105, 111, 165, 192, 200, 217, 238, 259, 306, 319, 346, 373, 390, 439, 471, 488, 524, 568, 637, 731, 885, 1023, 1127, 300, 710, 1671, 3958, 6482, 8938, 11517, 13910, 15870, 17246, 19744, 21110, 22404, 24223, 26515, 28854, 30926, 32915, 34841, 38227, 39951, 40715, 41474
Minnesota,27,04/21/20, 24, 50, 54, 60, 70, 80, 90, 100, 115, 129, 143, 157, 169, 185, 218, 243, 281, 315, 362, 549, 671, 1031, 1302, 1, 1, 3, 4, 5, 5, 6, 7, 9, 9, 10, 12, 14, 15, 17, 19, 22, 25, 34, 41, 49, 66, 84, 13, 33, 55, 145, 213, 256, 470, 603, 699, 760, 938, 1004, 1062, 1151, 1253, 1311, 1374, 1424, 1486, 1602, 1652, 1674, 1710
Mississippi,28,04/21/20, 15, 15, 25, 32, 40, 48, 51, 58, 64, 70, 87, 94, 98, 108, 117, 133, 136, 150, 167, 219, 260, 307, 346, 0, 0, 0, 1, 2, 3, 3, 3, 4, 5, 5, 5, 6, 7, 7, 8, 9, 10, 12, 14, 19, 23, 25, 3, 5, 11, 42, 82, 114, 168, 196, 250, 272, 307, 330, 357, 392, 427, 456, 477, 524, 568, 618, 653, 661, 666
Missouri,29,04/21/20, 87, 150, 159, 182, 205, 223, 255, 280, 297, 318, 367, 391, 421, 441, 461, 511, 540, 557, 587, 794, 1015, 1217, 1377, 11, 11, 17, 19, 21, 23, 25, 26, 31, 34, 36, 39, 43, 46, 47, 49, 52, 55, 63, 73, 95, 111, 119, 43, 105, 285, 501, 723, 929, 1184, 1404, 1567, 1690, 1984, 2229, 2415, 2613, 2822, 3069, 3310, 3525, 3668, 4002, 4131, 4186, 4238
Montana,30,04/21/20, 8, 14, 23, 27, 36, 41, 45, 51, 61, 67, 70, 78, 84, 91, 94, 101, 110, 122, 137, 165, 219, 337, 400, 0, 0, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 8, 8, 9, 10, 12, 15, 22, 26, 34, 4, 11, 22, 60, 112, 148, 206, 240, 270, 299, 354, 386, 413, 458, 473, 508, 538, 558, 593, 677, 700, 718, 727
Nebraska,31,04/21/20, 0, 0, 0, 2, 3, 4, 6, 7, 8, 10, 13, 18, 21, 25, 31, 38, 45, 49, 69, 84, 128, 152, 240, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 4, 5, 7, 10, 14, 22, 1, 8, 9, 14, 40, 45, 57, 88, 102, 103, 131, 134, 144, 155, 163, 164, 171, 173, 183, 202, 214, 222, 224
Nevada,32,04/21/20, 4, 8, 14, 23, 30, 39, 42, 51, 56, 62, 68, 81, 88, 95, 105, 123, 153, 197, 225, 287, 340, 433, 968, 0, 1, 1, 2, 2, 3, 4, 4, 5, 5, 6, 7, 9, 10, 11, 12, 15, 17, 20, 23, 31, 34, 61, 7, 17, 33, 153, 196, 240, 321, 389, 424, 477, 554, 582, 632, 664, 696, 751, 802, 844, 911, 986, 1016, 1034, 1056
New Hampshire,33,04/21/20, 20, 22, 39, 47, 52, 65, 73, 80, 88, 93, 103, 108, 123, 129, 141, 162, 181, 203, 270, 376, 537, 694, 853, 1, 1, 3, 3, 4, 5, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 17, 21, 23, 28, 39, 49, 67, 2, 6, 26, 127, 186, 239, 375, 485, 550, 612, 752, 801, 850, 923, 980, 1028, 1078, 1153, 1196, 1277, 1301, 1317, 1339
New Jersey,34,04/21/20, 959, 1253, 1486, 1842, 2025, 2118, 2316, 2484, 2785, 3080, 3229, 3454, 3728, 3857, 4091, 4345, 4508, 4657, 5187, 5886, 6739, 7562, 8235, 147, 173, 198, 234, 251, 273, 288, 298, 329, 361, 394, 408, 430, 442, 468, 494, 522, 536, 567, 665, 787, 875, 1021, 299, 650, 1557, 3568, 6353, 8690, 11510, 13813, 16019, 17679, 20245, 22393, 24031, 26319, 28309, 30603, 32738, 35137, 37086, 39610, 41175, 41862, 42456
New Mexico,35,04/21/20, 3, 4, 5, 10, 14, 20, 24, 26, 31, 36, 43, 46, 50, 58, 72, 81, 91, 111, 126, 192, 259, 361, 662, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 7, 8, 9, 11, 18, 25, 31, 55, 5, 7, 25, 57, 92, 129, 195, 256, 290, 300, 370, 387, 401, 438, 493, 514, 529, 549, 563, 617, 627, 637, 640
New York,36,04/21/20, 3487, 5105, 6469, 7517, 8018, 8523, 9345, 10275, 10782, 11197, 11714, 11938, 12881, 13722, 14417, 15669, 16651, 17032, 17466, 18497, 19391, 20530, 21509, 565, 871, 970, 1069, 1152, 1266, 1314, 1417, 1503, 1565, 1629, 1680, 1756, 1881, 1950, 2058, 2168, 2330, 2418, 2588, 2695, 2881, 3062, 1272, 3633, 8224, 17262, 26682, 35491, 46705, 55475, 62726, 70370, 80816, 90417, 97450, 107188, 115777, 124490, 133237, 142455, 150426, 160490, 168313, 171833, 175074
North Carolina,37,04/21/20, 73, 199, 231, 262, 314, 339, 365, 379, 406, 449, 512, 574, 618, 676, 727, 789, 843, 876, 1015, 1199, 1619, 1893, 2529, 8, 14, 20, 22, 25, 29, 32, 33, 38, 42, 46, 49, 53, 55, 59, 65, 70, 75, 85, 92, 118, 133, 203, 20, 66, 183, 497, 766, 1136, 1485, 1771, 2029, 2257, 2716, 2937, 3106, 3439, 3708, 4057, 4347, 4577, 4845, 5126, 5367, 5419, 5517
North Dakota,38,04/21/20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 4, 6, 13, 31, 66, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 8, 10, 0, 0, 1, 2, 2, 7, 8, 9, 19, 19, 20, 21, 21, 27, 27, 32, 38, 38, 39, 47, 51, 52, 56
Ohio,39,04/21/20, 39, 64, 79, 102, 122, 135, 158, 179, 198, 208, 235, 252, 270, 290, 307, 328, 351, 407, 524, 682, 884, 1107, 1208, 6, 7, 8, 9, 12, 13, 14, 15, 17, 19, 21, 23, 24, 27, 28, 31, 32, 40, 50, 62, 89, 111, 112, 15, 30, 87, 194, 399, 597, 839, 1041, 1223, 1348, 1482, 1583, 1699, 1863, 2087, 2213, 2330, 2486, 2549, 2710, 2790, 2827, 2923
Oklahoma,40,04/21/20, 16, 23, 32, 41, 53, 62, 69, 77, 98, 102, 112, 133, 146, 154, 163, 174, 204, 234, 280, 324, 447, 503, 623, 2, 2, 2, 3, 3, 5, 5, 5, 7, 8, 9, 9, 11, 11, 13, 14, 16, 18, 21, 30, 34, 43, 50, 5, 11, 44, 125, 208, 310, 381, 424, 466, 513, 591, 663, 749, 811, 882, 913, 1003, 1048, 1085, 1186, 1220, 1231, 1244
Oregon,41,04/21/20, 35, 56, 76, 87, 115, 143, 163, 180, 195, 222, 240, 255, 290, 322, 349, 397, 460, 504, 577, 657, 862, 1073, 1829, 2, 4, 6, 7, 9, 11, 12, 13, 15, 17, 19, 21, 24, 26, 27, 29, 34, 39, 46, 54, 60, 72, 164, 15, 34, 91, 229, 325, 445, 689, 816, 968, 1086, 1231, 1371, 1482, 1586, 1679, 1807, 1959, 2076, 2187, 2526, 2605, 2652, 2701
Pennsylvania,42,04/21/20, 219, 311, 432, 556, 741, 855, 903, 981, 1035, 1181, 1225, 1277, 1386, 1644, 1763, 1878, 2013, 2076, 2282, 2588, 3042, 4699, 4779, 25, 49, 60, 70, 75, 83, 97, 104, 118, 121, 128, 139, 157, 169, 180, 190, 202, 213, 227, 266, 304, 453, 512, 144, 309, 688, 1365, 2318, 3156, 4139, 4924, 5556, 6243, 7181, 8293, 8841, 9748, 10797, 11449, 12271, 13049, 13632, 14658, 15252, 15676, 15944
Rhode Island,44,04/21/20, 18, 26, 33, 39, 44, 51, 54, 61, 64, 70, 80, 84, 88, 94, 105, 110, 117, 125, 140, 168, 195, 220, 261, 0, 1, 2, 3, 4, 5, 6, 7, 7, 7, 8, 8, 10, 10, 11, 12, 13, 15, 18, 20, 23, 25, 26, 6, 21, 48, 106, 170, 223, 285, 336, 386, 419, 491, 532, 564, 615, 663, 724, 770, 829, 868, 936, 967, 983, 994
South Carolina,45,04/21/20, 37, 61, 78, 96, 103, 126, 133, 149, 168, 188, 207, 222, 240, 279, 308, 339, 357, 429, 523, 639, 856, 1086, 1165, 4, 5, 5, 7, 9, 11, 12, 13, 14, 15, 17, 19, 20, 24, 26, 30, 32, 35, 39, 51, 70, 90, 97, 32, 75, 136, 253, 383, 533, 776, 892, 1007, 1076, 1215, 1324, 1411, 1560, 1672, 1787, 1907, 2049, 2204, 2326, 2414, 2454, 2478
South Dakota,46,04/21/20, 1, 1, 4, 6, 10, 18, 21, 26, 29, 39, 44, 49, 62, 69, 89, 106, 134, 171, 224, 273, 381, 490, 795, 0, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 4, 6, 7, 7, 8, 10, 14, 17, 22, 35, 47, 77, 2, 5, 9, 80, 87, 105, 208, 265, 315, 364, 526, 538, 564, 625, 648, 654, 682, 706, 729, 812, 844, 862, 866
Tennessee,47,04/21/20, 86, 95, 116, 158, 172, 215, 235, 262, 291, 331, 373, 416, 478, 564, 594, 629, 656, 715, 809, 998, 1143, 1216, 1246, 5, 6, 10, 14, 17, 20, 24, 28, 30, 32, 34, 39, 44, 47, 50, 54, 58, 65, 69, 85, 100, 109, 115, 45, 103, 214, 371, 646, 888, 1263, 1524, 1732, 1830, 2043, 2240, 2365, 2606, 2907, 3118, 3335, 3619, 3865, 4144, 4315, 4362, 4405
Texas,48,04/21/20, 213, 305, 324, 398, 432, 499, 576, 668, 771, 787, 807, 862, 953, 1057, 1093, 1168, 1210, 1343, 1575, 1892, 2618, 2821, 3272, 25, 28, 33, 43, 46, 52, 57, 62, 64, 70, 71, 76, 81, 90, 100, 106, 110, 117, 130, 159, 206, 226, 263, 81, 184, 383, 818, 1333, 1786, 2448, 2892, 3359, 3638, 4302, 4632, 4937, 5451, 5962, 6355, 6805, 7303, 7770, 8434, 8780, 8912, 9047
Utah,49,04/21/20, 19, 26, 28, 37, 52, 63, 74, 81, 92, 101, 111, 129, 140, 161, 187, 206, 234, 251, 266, 300, 431, 530, 614, 1, 1, 2, 3, 4, 5, 6, 7, 8, 9, 11, 12, 13, 14, 17, 18, 21, 23, 26, 27, 37, 44, 60, 12, 19, 73, 207, 290, 360, 456, 557, 629, 671, 751, 794, 871, 935, 1000, 1083, 1144, 1207, 1258, 1322, 1360, 1379, 1431
Vermont,50,04/21/20, 22, 29, 35, 53, 62, 85, 95, 104, 113, 118, 132, 145, 153, 170, 196, 204, 217, 267, 291, 346, 425, 531, 599, 1, 2, 2, 4, 5, 6, 7, 8, 9, 9, 11, 13, 14, 15, 16, 18, 20, 22, 25, 29, 35, 36, 47, 9, 24, 67, 180, 267, 345, 459, 514, 578, 619, 743, 845, 909, 948, 1013, 1080, 1156, 1224, 1291, 1366, 1413, 1428, 1438
Virginia,51,04/21/20, 50, 69, 129, 143, 165, 205, 225, 234, 270, 299, 314, 328, 358, 371, 402, 452, 494, 576, 662, 762, 1055, 1370, 1941, 2, 5, 7, 10, 12, 14, 15, 17, 20, 21, 23, 25, 29, 32, 34, 37, 38, 44, 50, 56, 87, 99, 143, 22, 44, 110, 269, 411, 504, 824, 977, 1117, 1239, 1496, 1614, 1717, 1914, 2068, 2203, 2347, 2447, 2586, 2956, 3062, 3120, 3160
Washington,53,04/21/20, 109, 144, 180, 239, 295, 351, 407, 447, 482, 533, 602, 668, 717, 751, 891, 1002, 1357, 1607, 1909, 2213, 2717, 3186, 4900, 9, 10, 15, 25, 31, 34, 36, 39, 44, 47, 53, 58, 63, 70, 76, 83, 109, 148, 179, 210, 252, 312, 460, 184, 321, 479, 844, 1469, 1711, 2338, 2824, 3385, 3599, 3966, 4428, 4813, 5230, 5615, 6109, 6527, 6834, 7173, 8170, 8689, 8900, 8943
West Virginia,54,04/21/20, 0, 1, 1, 2, 2, 3, 3, 4, 5, 6, 7, 7, 8, 10, 12, 13, 14, 17, 21, 28, 61, 98, 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 4, 6, 9, 15, 1, 1, 1, 2, 12, 26, 36, 37, 39, 40, 44, 44, 45, 51, 51, 52, 59, 73, 74, 100, 100, 100, 100
Wisconsin,55,04/21/20, 54, 86, 108, 144, 191, 218, 240, 282, 315, 334, 367, 385, 414, 439, 458, 506, 592, 722, 790, 887, 1098, 1426, 1518, 7, 10, 11, 14, 18, 21, 24, 27, 30, 33, 36, 37, 43, 44, 47, 49, 54, 62, 73, 83, 104, 120, 126, 41, 89, 189, 407, 678, 1005, 1246, 1467, 1759, 1945, 2154, 2369, 2638, 2843, 3010, 3239, 3448, 3611, 3801, 4027, 4166, 4259, 4350
Wyoming,56,04/21/20, 0, 1, 1, 2, 3, 4, 4, 5, 6, 8, 9, 10, 13, 15, 18, 24, 30, 35, 42, 65, 109, 126, 151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 3, 5, 6, 8, 9, 15, 1, 2, 5, 16, 28, 34, 43, 51, 55, 63, 78, 89, 109, 113, 117, 132, 142, 157, 166, 183, 185, 186, 186
US National,US,04/21/20, 12053, 16846, 19050, 22663, 25399, 30039, 31344, 33960, 35742, 37213, 39963, 41549, 42920, 45418, 48199, 49752, 53648, 58100, 61270, 69771, 85438, 99790, 107799, 1753, 2259, 2429, 2707, 3083, 3349, 3644, 3800, 3976, 4213, 4314, 4708, 4773, 4992, 5245, 5468, 5624, 6266, 6588, 7221, 8718, 10420, 11280, 3684, 9370, 20627, 46113, 74487, 101015, 134051, 160448, 183758, 202760, 232926, 256580, 275830, 300962, 324485, 348747, 372124, 397080, 418606, 450715, 470347, 479928, 487366
Alabama,1,04/22/20, 39, 56, 77, 94, 118, 131, 137, 158, 176, 183, 191, 194, 207, 222, 240, 257, 272, 299, 343, 398, 655, 832, 928, 2, 3, 6, 7, 9, 10, 11, 12, 14, 15, 16, 17, 19, 19, 21, 23, 25, 29, 32, 36, 53, 69, 87, 13, 27, 128, 213, 345, 452, 607, 712, 794, 901, 1028, 1096, 1188, 1286, 1385, 1460, 1527, 1636, 1798, 1928, 1993, 2036, 2055
Alaska,2,04/22/20, 1, 3, 5, 8, 10, 11, 13, 17, 20, 24, 25, 30, 32, 39, 44, 53, 62, 69, 75, 91, 127, 154, 172, 0, 0, 0, 0, 0, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 6, 6, 7, 8, 11, 13, 15, 16, 4, 7, 9, 20, 35, 61, 114, 135, 155, 175, 207, 220, 228, 256, 276, 283, 304, 334, 359, 382, 391, 399, 406
Arizona,4,04/22/20, 47, 69, 144, 198, 325, 397, 435, 493, 518, 577, 645, 717, 773, 786, 823, 921, 1032, 1090, 1168, 1369, 2030, 2328, 2594, 7, 9, 15, 22, 30, 37, 43, 46, 52, 55, 57, 60, 67, 70, 77, 85, 93, 97, 113, 126, 167, 179, 225, 42, 96, 235, 605, 977, 1264, 1706, 2134, 2549, 2819, 3285, 3757, 4029, 4423, 4692, 5064, 5429, 5805, 6103, 6528, 6817, 6926, 7111
Arkansas,5,04/22/20, 3, 5, 8, 10, 13, 16, 22, 25, 27, 34, 37, 41, 47, 57, 63, 74, 83, 96, 110, 133, 151, 213, 269, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 3, 3, 4, 4, 5, 6, 7, 7, 9, 12, 14, 21, 24, 6, 9, 28, 51, 110, 133, 167, 189, 219, 230, 248, 259, 267, 281, 307, 320, 340, 373, 399, 427, 454, 460, 460
California,6,04/22/20, 251, 535, 606, 795, 905, 1061, 1377, 1548, 1770, 1893, 2121, 2322, 2574, 2741, 2874, 3401, 3501, 4246, 4819, 5658, 7777, 10053, 15309, 29, 42, 60, 81, 95, 113, 137, 154, 175, 190, 207, 220, 237, 267, 289, 307, 337, 388, 436, 520, 684, 923, 1378, 252, 550, 1000, 2750, 4201, 6101, 8039, 9469, 11314, 12412, 14134, 15058, 16408, 17880, 19002, 20274, 21394, 22642, 23495, 25840, 26799, 27867, 28031
Colorado,8,04/22/20, 125, 192, 254, 355, 427, 468, 590, 613, 689, 724, 775, 859, 878, 925, 964, 1029, 1125, 1211, 1424, 1803, 2378, 2696, 3158, 12, 24, 29, 32, 43, 47, 53, 56, 63, 67, 70, 75, 80, 87, 92, 100, 107, 117, 127, 157, 194, 253, 260, 52, 140, 451, 936, 1453, 1962, 2472, 2870, 3280, 3621, 4153, 4479, 4802, 5309, 5633, 6094, 6562, 7014, 7477, 8126, 8453, 8583, 8693
Connecticut,9,04/22/20, 229, 310, 357, 430, 517, 589, 686, 732, 791, 938, 1008, 1071, 1158, 1221, 1311, 1442, 1556, 1681, 1902, 2093, 2439, 2673, 2943, 25, 38, 43, 56, 65, 71, 79, 89, 99, 107, 115, 123, 131, 144, 147, 156, 168, 196, 212, 233, 284, 297, 364, 108, 273, 518, 1509, 2189, 2797, 3759, 4256, 4855, 5305, 6277, 6731, 7439, 7989, 8820, 9578, 10276, 10960, 11471, 12299, 12918, 13171, 13364
Delaware,10,04/22/20, 5, 5, 7, 15, 18, 23, 27, 30, 37, 41, 44, 52, 58, 62, 74, 91, 104, 130, 153, 174, 256, 364, 409, 0, 0, 1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 7, 8, 10, 11, 13, 15, 21, 23, 30, 42, 2, 12, 25, 46, 83, 112, 176, 226, 305, 361, 420, 455, 484, 515, 581, 601, 625, 677, 715, 745, 773, 788, 810
Florida,12,04/22/20, 338, 601, 672, 968, 1052, 1264, 1396, 1577, 1746, 1819, 1995, 2361, 2590, 2820, 3077, 3412, 3647, 4090, 4480, 4986, 6881, 7443, 8998, 42, 59, 80, 107, 121, 128, 144, 166, 178, 193, 218, 236, 253, 278, 300, 321, 343, 371, 400, 473, 610, 712, 798, 177, 409, 1183, 2613, 4252, 6040, 8077, 10214, 11496, 12553, 13743, 14850, 15828, 17213, 18351, 19547, 20645, 21895, 22876, 24582, 25787, 26290, 26570
Georgia,13,04/22/20, 115, 135, 192, 290, 324, 354, 422, 481, 512, 548, 562, 621, 668, 696, 753, 867, 938, 994, 1289, 1401, 1864, 2475, 2655, 12, 18, 21, 28, 31, 36, 39, 44, 47, 51, 56, 64, 66, 69, 75, 81, 86, 93, 111, 123, 179, 209, 229, 58, 129, 226, 531, 945, 1310, 1989, 2506, 2907, 3178, 3633, 3940, 4185, 4560, 4792, 5103, 5384, 5739, 6074, 6559, 6836, 6969, 7034
Hawaii,15,04/22/20, 0, 1, 2, 3, 4, 6, 8, 10, 13, 18, 23, 29, 41, 52, 57, 71, 82, 93, 125, 161, 238, 302, 582, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 2, 3, 4, 4, 7, 7, 9, 12, 14, 21, 27, 41, 2, 5, 9, 51, 94, 99, 122, 158, 181, 193, 225, 248, 279, 312, 345, 376, 388, 412, 413, 475, 490, 498, 519
Idaho,16,04/22/20, 0, 0, 1, 1, 2, 2, 3, 4, 4, 6, 6, 7, 8, 8, 9, 10, 11, 13, 14, 20, 34, 39, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 4, 5, 6, 0, 0, 2, 2, 9, 9, 13, 19, 20, 24, 34, 34, 34, 38, 40, 43, 43, 52, 53, 54, 54, 54, 55
Illinois,17,04/22/20, 269, 410, 474, 538, 686, 838, 998, 1128, 1355, 1467, 1585, 1673, 1753, 1988, 2304, 2612, 2773, 3274, 3425, 4122, 5045, 9629, 13290, 37, 45, 62, 72, 96, 108, 130, 141, 162, 173, 178, 188, 197, 226, 267, 290, 317, 331, 360, 422, 530, 895, 1366, 79, 470, 883, 2261, 4126, 6626, 7980, 9221, 10452, 11136, 13099, 14229, 15258, 16247, 17450, 18840, 19830, 21197, 22328, 23614, 24358, 24619, 24907
Indiana,18,04/22/20, 55, 91, 103, 134, 180, 230, 264, 284, 298, 318, 351, 370, 388, 436, 462, 497, 527, 627, 775, 896, 1002, 1180, 1414, 5, 7, 8, 12, 16, 20, 23, 26, 28, 30, 32, 35, 37, 41, 43, 50, 55, 59, 70, 81, 94, 106, 133, 23, 75, 161, 372, 669, 814, 1062, 1288, 1604, 1735, 1960, 2163, 2338, 2481, 2664, 2877, 3042, 3286, 3498, 3778, 3959, 4079, 4115
Iowa,19,04/22/20, 14, 22, 26, 34, 48, 63, 78, 82, 85, 92, 101, 114, 133, 145, 159, 180, 191, 202, 213, 266, 403, 516, 866, 0, 0, 1, 2, 2, 3, 4, 5, 6, 6, 7, 8, 9, 10, 12, 13, 14, 16, 18, 20, 28, 41, 69, 5, 11, 28, 68, 93, 154, 317, 356, 432, 448, 532, 583, 635, 703, 742, 785, 831, 868, 898, 998, 1043, 1058, 1070
Kansas,20,04/22/20, 10, 17, 22, 31, 38, 40, 46, 55, 61, 66, 70, 76, 81, 89, 96, 104, 114, 131, 167, 211, 326, 418, 505, 0, 0, 1, 1, 2, 3, 4, 4, 5, 5, 6, 7, 7, 8, 9, 9, 10, 12, 14, 16, 25, 34, 41, 3, 9, 26, 92, 126, 154, 224, 254, 312, 332, 409, 442, 492, 542, 574, 617, 656, 690, 737, 794, 810, 825, 833
Kentucky,21,04/22/20, 11, 13, 19, 29, 39, 57, 67, 82, 93, 99, 111, 127, 141, 168, 180, 209, 241, 276, 330, 402, 536, 582, 705, 0, 0, 1, 1, 3, 4, 5, 5, 6, 7, 8, 9, 10, 13, 14, 16, 19, 22, 27, 32, 37, 39, 63, 13, 27, 61, 138, 197, 243, 362, 487, 575, 613, 711, 768, 828, 896, 929, 980, 1027, 1075, 1151, 1282, 1304, 1320, 1328
