cnty,step_ahead,horizon,fct_date,fct_mean,fct_lb,fct_ub,fct_std
01125,4-step_ahead,2021-01-03,2021-01-31,988.8222125136364,448.2612903017972,708.8409856435624,65.80295336913262
01127,1-step_ahead,2021-01-03,2021-01-10,147.61724128439874,134.19723523094765,161.03723976032776,6.777778921560634
01127,2-step_ahead,2021-01-03,2021-01-17,387.9636281646354,0.0,479.7531846831138,121.14979411189742
01127,3-step_ahead,2021-01-03,2021-01-24,389.2162020875834,0.0,851.8968019306766,215.12545503299913
01127,4-step_ahead,2021-01-03,2021-01-31,317.43826705147177,215.63302737267017,419.2435067265709,51.4167877156315
01129,1-step_ahead,2021-01-03,2021-01-10,100.99899870560785,1.9687353384543965e-05,0.00043483227621552117,0.000104834576472469
01129,2-step_ahead,2021-01-03,2021-01-17,100.30715299372824,0.11291615499954905,0.1533768779212523,0.010217354273157385
01129,3-step_ahead,2021-01-03,2021-01-24,99.07449207202643,0.0,3.628936584912974e-06,9.163981275032763e-07
01129,4-step_ahead,2021-01-03,2021-01-31,83.67420219469973,42.65380420768316,124.69460018165972,20.717372720701153
01131,1-step_ahead,2021-01-03,2021-01-10,43.77223462549673,11.008423325749344,18.41091233985876,1.8693154076033882
01131,2-step_ahead,2021-01-03,2021-01-17,41.99568586418801,12.54717257666789,59.723521450966174,11.913219412701586
01131,3-step_ahead,2021-01-03,2021-01-24,15.653821879471671,1.2727240428208286e-05,2.0425328702360464e-05,1.9439616853919643e-06
01131,4-step_ahead,2021-01-03,2021-01-31,60.19255824179442,34.73780898642597,85.64730749659186,12.85593396721361
01133,1-step_ahead,2021-01-03,2021-01-10,140.36112587532585,134.1937810324323,142.04807143357812,1.9834066669560146
01133,2-step_ahead,2021-01-03,2021-01-17,212.0587428460325,0.0,799.7366305022248,201.9536945712689
01133,3-step_ahead,2021-01-03,2021-01-24,146.46348128834782,43.80453265629193,249.12242991950532,51.84795385434681
01133,4-step_ahead,2021-01-03,2021-01-31,114.45957551787264,64.32107034381103,164.59802274652444,25.32246272795793
02013,1-step_ahead,2021-01-03,2021-01-10,0.5634311939602918,0.0,1.84807205957442,0.46668486352889393
02013,2-step_ahead,2021-01-03,2021-01-17,0.8153622084688856,0.0,2.8395241947044285,0.7170515643193002
02013,3-step_ahead,2021-01-03,2021-01-24,0.5554197515857242,0.0,1.7875945305668917,0.45141276024416455
02013,4-step_ahead,2021-01-03,2021-01-31,0.4595082340866199,0.0,1.8867216614928608,0.4764448640133487
02016,1-step_ahead,2021-01-03,2021-01-10,5.7089729091855625,4.154349776847047,7.26359604152408,0.7851631981507659
02016,2-step_ahead,2021-01-03,2021-01-17,10.197716384067952,6.539497112046857,13.855935656089047,1.8475854909197449
02016,3-step_ahead,2021-01-03,2021-01-24,10.450879855775806,2.3191296672201087,18.582630044331513,4.106944539674598
02016,4-step_ahead,2021-01-03,2021-01-31,4.040693522813672,0.8980678145029977,7.1833192311243454,1.587184701167007
02020,1-step_ahead,2021-01-03,2021-01-10,1008.0411819972425,0.0,3369.7979052779106,850.9590669893713
02020,2-step_ahead,2021-01-03,2021-01-17,1140.6985759767185,0.0,5301.405655019454,1338.7388017725893
02020,3-step_ahead,2021-01-03,2021-01-24,1443.072536108084,0.0,5987.108559487006,1511.896100880557
02020,4-step_ahead,2021-01-03,2021-01-31,1232.3872676599194,0.0,5038.0055551528385,1272.2236250385956
02050,1-step_ahead,2021-01-03,2021-01-10,327.7029019390305,201.98081993592209,364.3445609972026,41.00094471244458
02050,2-step_ahead,2021-01-03,2021-01-17,256.4199541116093,248.87161664830884,263.9682914574829,3.8122916184782984
02050,3-step_ahead,2021-01-03,2021-01-24,185.16511448165005,107.76078693849804,262.5694420244406,39.09309471867237
02050,4-step_ahead,2021-01-03,2021-01-31,451.5366370074742,0.0,1025.058613596363,258.8531852516069
02060,1-step_ahead,2021-01-03,2021-01-10,0.945974629667232,0.7248331907092831,1.1671160686251811,0.11168759543330758
02060,2-step_ahead,2021-01-03,2021-01-17,1.0356303315389015,0.7182338917445463,1.3530267713332569,0.16030123221937134
02060,3-step_ahead,2021-01-03,2021-01-24,1.0457258280089294,0.7160843669651943,1.375367289052665,0.16648558638572492
02060,4-step_ahead,2021-01-03,2021-01-31,1.0528521812930076,0.717363126103202,1.3883412364828127,0.16943891676252798
02068,1-step_ahead,2021-01-03,2021-01-10,0.3998572653177801,0.0,2.1846455880335736,0.5516781787963569
02068,2-step_ahead,2021-01-03,2021-01-17,0.3362326779489545,0.0,7.72479168900863,1.9507049719718763
02068,3-step_ahead,2021-01-03,2021-01-24,0.5377082429611093,0.4017010264246193,0.6737154594975994,0.0686905134022677
02068,4-step_ahead,2021-01-03,2021-01-31,1.7783802975689624,0.0,4.8984283241666775,1.2369768495370397
02070,1-step_ahead,2021-01-03,2021-01-10,10.813606213961911,5.3411960062190875,16.28601641826249,2.763843538394799
02070,2-step_ahead,2021-01-03,2021-01-17,15.91931362446391,1.3099209644698615,16.10794876009184,3.7368757059651463
02070,3-step_ahead,2021-01-03,2021-01-24,15.639783945031715,0.0,35.122150276832826,8.869229867887077
02070,4-step_ahead,2021-01-03,2021-01-31,14.946398288407137,0.0,30.253021229160066,7.639651825545471
02090,1-step_ahead,2021-01-03,2021-01-10,289.3751112696798,45.7667113849578,417.36876521689936,93.83890248281354
02090,2-step_ahead,2021-01-03,2021-01-17,362.65886088132163,0.0,805.0235594412061,203.28877763666821
02090,3-step_ahead,2021-01-03,2021-01-24,304.44307364743116,0.0,813.5120750722651,205.43234218996594
02090,4-step_ahead,2021-01-03,2021-01-31,208.267501560769,142.16687992823645,274.36812132707416,33.38415186839336
02100,1-step_ahead,2021-01-03,2021-01-10,0.6859914661422684,0.0,1.6146642648770575,0.40774350123158015
02100,2-step_ahead,2021-01-03,2021-01-17,1.0059153434456711,0.0,2.3926910366441367,0.6042149082434689
02100,3-step_ahead,2021-01-03,2021-01-24,0.8091910218740637,0.0,2.6737790033787023,0.6751967180249249
02100,4-step_ahead,2021-01-03,2021-01-31,0.6576644722021582,0.0,4.118491704170012,1.0400231576186898
02110,1-step_ahead,2021-01-03,2021-01-10,17.711775021760456,0.0,42.35269722732379,10.695125562455502
02110,2-step_ahead,2021-01-03,2021-01-17,11.211763568517652,0.0,25.26440208595308,6.3798995166548185
02110,3-step_ahead,2021-01-03,2021-01-24,19.177854091508983,10.79514317211996,27.560565010898014,4.233692383529811
02110,4-step_ahead,2021-01-03,2021-01-31,25.26163079762589,10.896567359058807,39.626694236192975,7.2550825447308505
02122,1-step_ahead,2021-01-03,2021-01-10,106.70218993251476,71.84792805612122,141.55645180890832,17.603162563835127
02122,2-step_ahead,2021-01-03,2021-01-17,0.22102760361137908,0.14064102114361754,0.3014141860791406,0.04059928407462704
02122,3-step_ahead,2021-01-03,2021-01-24,124.75840254637085,113.300752146094,136.2160529466477,5.786692121351943
02122,4-step_ahead,2021-01-03,2021-01-31,29.771921007572164,17.564643372209648,41.97919864293468,6.165291735031575
02130,1-step_ahead,2021-01-03,2021-01-10,13.661250977227395,6.551449078794861,18.651222935211283,3.0554984485900056
02130,2-step_ahead,2021-01-03,2021-01-17,13.125267940967461,1.1228250174823682,25.12771086445255,6.061839860346006
02130,3-step_ahead,2021-01-03,2021-01-24,14.734585496519294,6.565055938140577,22.904115054898014,4.126025029484201
02130,4-step_ahead,2021-01-03,2021-01-31,10.97933998206342,0.9247079079152212,21.03397205621162,5.078097007145556
02150,1-step_ahead,2021-01-03,2021-01-10,41.45731654738132,0.0,76.7702160537505,19.386418195391542
02150,2-step_ahead,2021-01-03,2021-01-17,76.04239821502193,0.0,159.2059820054103,40.203530809447045
02150,3-step_ahead,2021-01-03,2021-01-24,19.988292610086962,16.795642713014306,23.18094250715961,1.612449442965986
02150,4-step_ahead,2021-01-03,2021-01-31,7.049634379512813,4.817443970077622,9.281824788948008,1.127368893654138
02164,1-step_ahead,2021-01-03,2021-01-10,2.753322322211538,0.18036305512700546,4.416469927446122,1.0697239576563424
02164,2-step_ahead,2021-01-03,2021-01-17,1.949942978868092,0.0,4.628349515865258,1.1687751302690046
02164,3-step_ahead,2021-01-03,2021-01-24,3.89139464221089,0.0,8.236016819932226,2.079802227255613
02164,4-step_ahead,2021-01-03,2021-01-31,4.250037561172275,1.5279919057621592,6.169551710912112,1.1721110619065538
02170,1-step_ahead,2021-01-03,2021-01-10,332.4799167636699,263.2043921664586,292.0582306727416,7.2863228551219725
02170,2-step_ahead,2021-01-03,2021-01-17,197.27904211863503,0.0,16.699203848828198,4.21697066889601
02170,3-step_ahead,2021-01-03,2021-01-24,333.2440103093656,30.96040104350249,635.5276181519388,152.66848916879704
02170,4-step_ahead,2021-01-03,2021-01-31,81.66466204450971,0.0,65.10711202571068,16.441189905482496
02180,1-step_ahead,2021-01-03,2021-01-10,5.80202633422725,0.0,14.035286223903446,3.5442641979554157
02180,2-step_ahead,2021-01-03,2021-01-17,7.305842500186864,2.8492307594105792,11.76245424096315,2.2508140104930736
02180,3-step_ahead,2021-01-03,2021-01-24,6.532562496457907,0.0,16.967774869048714,4.28479163359816
02180,4-step_ahead,2021-01-03,2021-01-31,6.6466989131490815,0.0,20.90678729286481,5.279491740622427
02185,1-step_ahead,2021-01-03,2021-01-10,53.56442009917581,12.531016270627038,94.59782392021982,20.723941325654746
02185,2-step_ahead,2021-01-03,2021-01-17,63.15464250248479,11.586442393121285,114.7228425214184,26.044545486943715
02185,3-step_ahead,2021-01-03,2021-01-24,42.127009814249845,31.203774384520944,53.05024522502101,5.516785565782844
02185,4-step_ahead,2021-01-03,2021-01-31,61.20116838796609,10.518319767253397,111.88401700834665,25.597398293205366
02188,1-step_ahead,2021-01-03,2021-01-10,77.35740015249898,0.0,172.99235471931092,43.68493806043205
02188,2-step_ahead,2021-01-03,2021-01-17,44.90632623547253,11.709873638396113,78.10277882221746,16.765885147429632
02188,3-step_ahead,2021-01-03,2021-01-24,34.41666797699698,4.332644350791922,64.50069158931832,15.193951322860201
02188,4-step_ahead,2021-01-03,2021-01-31,29.25982910760973,0.0,51.247403320361684,12.9412634647378
02220,1-step_ahead,2021-01-03,2021-01-10,4.628275271242553,2.4731848415204496,6.783365700964657,1.0884295099606585
02220,2-step_ahead,2021-01-03,2021-01-17,5.784780395581832,0.0,11.945428047544596,3.0165222342284332
02220,3-step_ahead,2021-01-03,2021-01-24,7.483979017450478,0.0,20.00564491646535,5.051930534460947
02220,4-step_ahead,2021-01-03,2021-01-31,0.9600829170433536,0.0,2.517682250690183,0.6357783461338846
02240,1-step_ahead,2021-01-03,2021-01-10,8.682062462731226,0.0,25.789625479652788,6.512531686781007
02240,2-step_ahead,2021-01-03,2021-01-17,10.675983315050713,2.8986061466948883,18.453360483406538,3.927968266846376
02240,3-step_ahead,2021-01-03,2021-01-24,10.688616191784293,6.408956680414952,14.968275703153632,2.161444197661283
02240,4-step_ahead,2021-01-03,2021-01-31,6.81918722244542,0.0,18.01626407307964,4.5495616346160705
02261,1-step_ahead,2021-01-03,2021-01-10,23.15407305996496,0.0,52.453766767145936,13.245900698774227
02261,2-step_ahead,2021-01-03,2021-01-17,20.653821738210027,2.0937636319774966,32.568865220203016,7.695732724299374
02261,3-step_ahead,2021-01-03,2021-01-24,24.12930312061772,0.0,56.17610667245327,14.185885523346785
02261,4-step_ahead,2021-01-03,2021-01-31,16.3540214758209,0.0,28.460092297029114,7.1868919941992715
02282,1-step_ahead,2021-01-03,2021-01-10,6.211930408412553,1.1616634556321408,8.514712617050183,1.8568305963176874
02282,2-step_ahead,2021-01-03,2021-01-17,4.9459075423456405,1.918472935609231,4.901257742544042,0.7532284865996997
02282,3-step_ahead,2021-01-03,2021-01-24,3.1005187540630144,0.0,7.376691309007334,1.8628008356079127
02282,4-step_ahead,2021-01-03,2021-01-31,4.0578480611708265,0.0,9.535793702440092,2.408028712737397
02290,1-step_ahead,2021-01-03,2021-01-10,20.157404935020303,0.0,61.78802230719182,15.60303593615955
02290,2-step_ahead,2021-01-03,2021-01-17,14.932298535381852,8.222756767855675,21.64184030290803,3.3886574583465543
02290,3-step_ahead,2021-01-03,2021-01-24,21.910024966582764,0.0,44.125606120151176,11.142829828321004
02290,4-step_ahead,2021-01-03,2021-01-31,12.65119490171466,0.0,33.81721652671752,8.539701143110486
04001,1-step_ahead,2021-01-03,2021-01-10,613.4907578437043,322.41038693822827,723.1800654359146,101.2044642670925
04001,2-step_ahead,2021-01-03,2021-01-17,519.5040777650246,44.23225582999972,142.34019093569012,24.774731087295553
04001,3-step_ahead,2021-01-03,2021-01-24,519.4082057532652,143.16162806983974,895.6547834249908,190.0235240795836
04001,4-step_ahead,2021-01-03,2021-01-31,548.7549080787727,0.0,938.8881776455456,237.09297415291556
04003,1-step_ahead,2021-01-03,2021-01-10,635.976393542059,388.18034261916193,507.22346348052076,30.061394156908797
04003,2-step_ahead,2021-01-03,2021-01-17,1103.812299029795,141.23291950421415,1225.2258817570848,273.7355965285027
04003,3-step_ahead,2021-01-03,2021-01-24,549.7220020824053,408.4479814688965,688.8108816919058,70.7987121775276
04003,4-step_ahead,2021-01-03,2021-01-31,796.487164574168,0.0,1753.06740139883,442.69378823202777
04005,1-step_ahead,2021-01-03,2021-01-10,2040.1673214185464,0.0,9642.731077828044,2435.0331004616273
04005,2-step_ahead,2021-01-03,2021-01-17,1342.2010284646915,0.0,2.012778419834925,0.5082773787461932
04005,3-step_ahead,2021-01-03,2021-01-24,1385.7812035349743,0.0,3877.0294096610164,979.0478307224789
04005,4-step_ahead,2021-01-03,2021-01-31,1522.9291271863026,0.0,1101.3618900821066,278.12168941467337
04007,1-step_ahead,2021-01-03,2021-01-10,444.1325505427209,45.43415435056715,689.6085792732104,162.6703093238998
04007,2-step_ahead,2021-01-03,2021-01-17,316.7369204903911,85.9920037011418,547.4818366470346,116.53783660249817
04007,3-step_ahead,2021-01-03,2021-01-24,498.1457548325063,0.0,1283.1718037551186,324.0332837765451
04007,4-step_ahead,2021-01-03,2021-01-31,516.2669685528075,0.0,4.094600166988878,1.0339899411588076
04009,1-step_ahead,2021-01-03,2021-01-10,401.0863803608637,291.4618168579476,510.7109438488449,55.3659411593175
04009,2-step_ahead,2021-01-03,2021-01-17,1008.9116528274187,0.0,4414.371844898716,1114.740364873413
04009,3-step_ahead,2021-01-03,2021-01-24,528.944719450317,0.0,1216.7785324944768,307.26730618547396
04009,4-step_ahead,2021-01-03,2021-01-31,622.6258233312165,0.0,1640.3300049821619,414.22474873286916
04011,1-step_ahead,2021-01-03,2021-01-10,42.18137627067276,0.0,109.07515948610798,27.54423219346161
04011,2-step_ahead,2021-01-03,2021-01-17,38.6318944140177,17.553278668921525,59.71051014758459,10.645765524914916
04011,3-step_ahead,2021-01-03,2021-01-24,38.72930032727288,1.5253582091512667,22.574019770545803,5.315318576109731
04011,4-step_ahead,2021-01-03,2021-01-31,35.03755650197129,7.897679021579662,42.892484714469404,8.837072144669127
04012,1-step_ahead,2021-01-03,2021-01-10,337.04650918097235,0.0,718.5693527983417,181.4569072723085
04012,2-step_ahead,2021-01-03,2021-01-17,362.27190533982514,5.267196375849473e-06,1.2021563247519279e-05,1.7056481999166178e-06
04012,3-step_ahead,2021-01-03,2021-01-24,306.7039493657129,0.0,702.9779119005615,177.51967472236402
04012,4-step_ahead,2021-01-03,2021-01-31,377.68295815788287,0.0,677.1722774107385,171.0031003562471
04013,1-step_ahead,2021-01-03,2021-01-10,392708.6897641703,0.0,7749940.36646858,1957055.6480981263
04013,2-step_ahead,2021-01-03,2021-01-17,106081.96204918067,0.0,476912.1506071314,120432.36126442713
04013,3-step_ahead,2021-01-03,2021-01-24,91393.25990003697,0.0,399127.2191447425,100789.70180422791
04013,4-step_ahead,2021-01-03,2021-01-31,36254.67474668145,14217.450535669956,58291.89895480768,11129.911216953971
04015,1-step_ahead,2021-01-03,2021-01-10,2187.2255310068367,11.044587214478417,15.60535647815186,1.151709410018546
04015,2-step_ahead,2021-01-03,2021-01-17,2848.4896854864,0.0,6776.018303148874,1711.1157331184027
04015,3-step_ahead,2021-01-03,2021-01-24,2631.328003434384,0.0,7429.660769616925,1876.176962024476
04015,4-step_ahead,2021-01-03,2021-01-31,1744.1649668537875,1729.1888810560479,1759.14105222609,7.5636795883945
04017,1-step_ahead,2021-01-03,2021-01-10,722.0592158035587,598.8161980570377,845.3022331969557,62.24394826765607
04017,2-step_ahead,2021-01-03,2021-01-17,902.0018296907718,0.0,1115.3967116833903,281.6658362836844
04017,3-step_ahead,2021-01-03,2021-01-24,710.062932560058,405.883143606326,1014.2427214692801,153.62615602599854
04017,4-step_ahead,2021-01-03,2021-01-31,900.1891175511718,0.0,2142.3719066348967,541.003006725984
04019,1-step_ahead,2021-01-03,2021-01-10,17446.981010988693,0.0,89754.49996452492,22665.277768819426
04019,2-step_ahead,2021-01-03,2021-01-17,7481.1715597095645,7473.723103344839,7488.615310177063,3.760658290965776
04019,3-step_ahead,2021-01-03,2021-01-24,1447.562877318245,1117.8313204780882,1740.4437751225305,157.22536733445514
04019,4-step_ahead,2021-01-03,2021-01-31,7469.870738681154,3226.6064081655486,11713.135069063466,2143.0627931560402
04021,1-step_ahead,2021-01-03,2021-01-10,6883.551648618326,0.0,28366.500798905854,7163.257777501478
04021,2-step_ahead,2021-01-03,2021-01-17,5601.176419032861,0.0,20757.864799668147,5241.88505042125
04021,3-step_ahead,2021-01-03,2021-01-24,4754.722332522688,0.0,14759.424352419876,3727.127361722191
04021,4-step_ahead,2021-01-03,2021-01-31,24428.20878293315,0.0,329985.86548001127,83329.76401010386
04023,1-step_ahead,2021-01-03,2021-01-10,415.5353254192682,7.332294856390752e-08,4.458043862319409e-07,9.406096910808926e-08
04023,2-step_ahead,2021-01-03,2021-01-17,415.85914738561485,0.0,1.2772789805526182e-05,3.2254519710924704e-06
04023,3-step_ahead,2021-01-03,2021-01-24,509.00073132768165,0.0,1320.002235639019,333.33389788864116
04023,4-step_ahead,2021-01-03,2021-01-31,425.24961750287287,242.94719622738685,607.4318230870065,92.0415724392979
04025,1-step_ahead,2021-01-03,2021-01-10,1821.1660951814792,403.8254016707698,2544.2727571071264,540.5170089485749
04025,2-step_ahead,2021-01-03,2021-01-17,1826.1131959674453,0.0,2173.1598907393595,548.777750186707
04025,3-step_ahead,2021-01-03,2021-01-24,1539.772820652107,214.4477640538468,1904.8420566118,426.86724559544274
04025,4-step_ahead,2021-01-03,2021-01-31,1399.642293909091,536.684664371728,2262.5999234350584,435.8371866321541
04027,1-step_ahead,2021-01-03,2021-01-10,3294.7248444311012,0.0,12180.67490408985,3075.9280060832957
04027,2-step_ahead,2021-01-03,2021-01-17,2965.2770372870045,0.0,13203.177778687454,3334.135802698852
04027,3-step_ahead,2021-01-03,2021-01-24,5657.410056936682,0.0,31681.608732899662,8000.406245681733
