location,forecast_date,value,target_end_date,target,type,quantile
13061,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
13063,2020-08-08,795,2020-08-22,2 wk ahead inc case,point,NA
13065,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
13067,2020-08-08,1992,2020-08-22,2 wk ahead inc case,point,NA
13069,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13071,2020-08-08,114,2020-08-22,2 wk ahead inc case,point,NA
13073,2020-08-08,578,2020-08-22,2 wk ahead inc case,point,NA
13075,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13077,2020-08-08,283,2020-08-22,2 wk ahead inc case,point,NA
13079,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13081,2020-08-08,26,2020-08-22,2 wk ahead inc case,point,NA
13083,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
13085,2020-08-08,202,2020-08-22,2 wk ahead inc case,point,NA
13087,2020-08-08,235,2020-08-22,2 wk ahead inc case,point,NA
13089,2020-08-08,2394,2020-08-22,2 wk ahead inc case,point,NA
13091,2020-08-08,61,2020-08-22,2 wk ahead inc case,point,NA
13093,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
13095,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
13097,2020-08-08,377,2020-08-22,2 wk ahead inc case,point,NA
13099,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
13101,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
13103,2020-08-08,94,2020-08-22,2 wk ahead inc case,point,NA
13105,2020-08-08,91,2020-08-22,2 wk ahead inc case,point,NA
13107,2020-08-08,122,2020-08-22,2 wk ahead inc case,point,NA
13109,2020-08-08,58,2020-08-22,2 wk ahead inc case,point,NA
13111,2020-08-08,108,2020-08-22,2 wk ahead inc case,point,NA
13113,2020-08-08,339,2020-08-22,2 wk ahead inc case,point,NA
13115,2020-08-08,393,2020-08-22,2 wk ahead inc case,point,NA
13117,2020-08-08,508,2020-08-22,2 wk ahead inc case,point,NA
13119,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
13121,2020-08-08,2580,2020-08-22,2 wk ahead inc case,point,NA
13123,2020-08-08,167,2020-08-22,2 wk ahead inc case,point,NA
13125,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
13127,2020-08-08,189,2020-08-22,2 wk ahead inc case,point,NA
13129,2020-08-08,328,2020-08-22,2 wk ahead inc case,point,NA
13131,2020-08-08,138,2020-08-22,2 wk ahead inc case,point,NA
13133,2020-08-08,58,2020-08-22,2 wk ahead inc case,point,NA
13135,2020-08-08,4053,2020-08-22,2 wk ahead inc case,point,NA
13137,2020-08-08,252,2020-08-22,2 wk ahead inc case,point,NA
13139,2020-08-08,985,2020-08-22,2 wk ahead inc case,point,NA
13141,2020-08-08,90,2020-08-22,2 wk ahead inc case,point,NA
13143,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
13145,2020-08-08,59,2020-08-22,2 wk ahead inc case,point,NA
13147,2020-08-08,110,2020-08-22,2 wk ahead inc case,point,NA
13149,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13151,2020-08-08,356,2020-08-22,2 wk ahead inc case,point,NA
13153,2020-08-08,174,2020-08-22,2 wk ahead inc case,point,NA
13155,2020-08-08,27,2020-08-22,2 wk ahead inc case,point,NA
13157,2020-08-08,163,2020-08-22,2 wk ahead inc case,point,NA
13159,2020-08-08,98,2020-08-22,2 wk ahead inc case,point,NA
13161,2020-08-08,157,2020-08-22,2 wk ahead inc case,point,NA
13163,2020-08-08,69,2020-08-22,2 wk ahead inc case,point,NA
13165,2020-08-08,68,2020-08-22,2 wk ahead inc case,point,NA
13167,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13169,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
13171,2020-08-08,105,2020-08-22,2 wk ahead inc case,point,NA
13173,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
13175,2020-08-08,490,2020-08-22,2 wk ahead inc case,point,NA
13177,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13179,2020-08-08,213,2020-08-22,2 wk ahead inc case,point,NA
13181,2020-08-08,13,2020-08-22,2 wk ahead inc case,point,NA
13183,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
13185,2020-08-08,254,2020-08-22,2 wk ahead inc case,point,NA
13187,2020-08-08,87,2020-08-22,2 wk ahead inc case,point,NA
13189,2020-08-08,180,2020-08-22,2 wk ahead inc case,point,NA
13191,2020-08-08,33,2020-08-22,2 wk ahead inc case,point,NA
13193,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
13195,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
13197,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13199,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
13201,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
13205,2020-08-08,99,2020-08-22,2 wk ahead inc case,point,NA
13207,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
13209,2020-08-08,27,2020-08-22,2 wk ahead inc case,point,NA
13211,2020-08-08,130,2020-08-22,2 wk ahead inc case,point,NA
13213,2020-08-08,89,2020-08-22,2 wk ahead inc case,point,NA
13215,2020-08-08,938,2020-08-22,2 wk ahead inc case,point,NA
13217,2020-08-08,452,2020-08-22,2 wk ahead inc case,point,NA
13219,2020-08-08,98,2020-08-22,2 wk ahead inc case,point,NA
13221,2020-08-08,120,2020-08-22,2 wk ahead inc case,point,NA
13223,2020-08-08,382,2020-08-22,2 wk ahead inc case,point,NA
13225,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
13227,2020-08-08,266,2020-08-22,2 wk ahead inc case,point,NA
13229,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
13231,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13233,2020-08-08,224,2020-08-22,2 wk ahead inc case,point,NA
13235,2020-08-08,57,2020-08-22,2 wk ahead inc case,point,NA
13237,2020-08-08,88,2020-08-22,2 wk ahead inc case,point,NA
13239,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
13241,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
13243,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
13245,2020-08-08,1972,2020-08-22,2 wk ahead inc case,point,NA
13247,2020-08-08,280,2020-08-22,2 wk ahead inc case,point,NA
13249,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
13251,2020-08-08,42,2020-08-22,2 wk ahead inc case,point,NA
13253,2020-08-08,60,2020-08-22,2 wk ahead inc case,point,NA
13255,2020-08-08,177,2020-08-22,2 wk ahead inc case,point,NA
13257,2020-08-08,59,2020-08-22,2 wk ahead inc case,point,NA
13259,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
13261,2020-08-08,72,2020-08-22,2 wk ahead inc case,point,NA
13263,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
13265,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
13267,2020-08-08,200,2020-08-22,2 wk ahead inc case,point,NA
13269,2020-08-08,54,2020-08-22,2 wk ahead inc case,point,NA
13271,2020-08-08,24,2020-08-22,2 wk ahead inc case,point,NA
13273,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
13275,2020-08-08,252,2020-08-22,2 wk ahead inc case,point,NA
13277,2020-08-08,52,2020-08-22,2 wk ahead inc case,point,NA
13279,2020-08-08,146,2020-08-22,2 wk ahead inc case,point,NA
13281,2020-08-08,116,2020-08-22,2 wk ahead inc case,point,NA
13283,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
13285,2020-08-08,276,2020-08-22,2 wk ahead inc case,point,NA
13287,2020-08-08,65,2020-08-22,2 wk ahead inc case,point,NA
13289,2020-08-08,52,2020-08-22,2 wk ahead inc case,point,NA
13291,2020-08-08,69,2020-08-22,2 wk ahead inc case,point,NA
13293,2020-08-08,138,2020-08-22,2 wk ahead inc case,point,NA
13295,2020-08-08,364,2020-08-22,2 wk ahead inc case,point,NA
13297,2020-08-08,473,2020-08-22,2 wk ahead inc case,point,NA
13299,2020-08-08,51,2020-08-22,2 wk ahead inc case,point,NA
13301,2020-08-08,56,2020-08-22,2 wk ahead inc case,point,NA
13303,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
13305,2020-08-08,254,2020-08-22,2 wk ahead inc case,point,NA
13307,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
13309,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
13311,2020-08-08,271,2020-08-22,2 wk ahead inc case,point,NA
13313,2020-08-08,544,2020-08-22,2 wk ahead inc case,point,NA
13315,2020-08-08,22,2020-08-22,2 wk ahead inc case,point,NA
13317,2020-08-08,56,2020-08-22,2 wk ahead inc case,point,NA
13319,2020-08-08,39,2020-08-22,2 wk ahead inc case,point,NA
13321,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
15001,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
15003,2020-08-08,851,2020-08-22,2 wk ahead inc case,point,NA
15007,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16001,2020-08-08,184,2020-08-22,2 wk ahead inc case,point,NA
16003,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
16005,2020-08-08,109,2020-08-22,2 wk ahead inc case,point,NA
16007,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
16009,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
16011,2020-08-08,48,2020-08-22,2 wk ahead inc case,point,NA
16013,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
16015,2020-08-08,1,2020-08-22,2 wk ahead inc case,point,NA
16017,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
16019,2020-08-08,231,2020-08-22,2 wk ahead inc case,point,NA
16021,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16023,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16025,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16027,2020-08-08,1151,2020-08-22,2 wk ahead inc case,point,NA
16029,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
16031,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
16033,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
16035,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16037,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
16039,2020-08-08,22,2020-08-22,2 wk ahead inc case,point,NA
16041,2020-08-08,9,2020-08-22,2 wk ahead inc case,point,NA
16043,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
16045,2020-08-08,16,2020-08-22,2 wk ahead inc case,point,NA
16047,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
16049,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16051,2020-08-08,53,2020-08-22,2 wk ahead inc case,point,NA
16053,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
16055,2020-08-08,224,2020-08-22,2 wk ahead inc case,point,NA
16057,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
16059,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
16061,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16063,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16065,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
16067,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
16069,2020-08-08,19,2020-08-22,2 wk ahead inc case,point,NA
16071,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
16073,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
16075,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
16077,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
16079,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
16081,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
16083,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
16085,2020-08-08,15,2020-08-22,2 wk ahead inc case,point,NA
16087,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17001,2020-08-08,267,2020-08-22,2 wk ahead inc case,point,NA
17003,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17005,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17007,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
17009,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17011,2020-08-08,147,2020-08-22,2 wk ahead inc case,point,NA
17013,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17015,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
17017,2020-08-08,86,2020-08-22,2 wk ahead inc case,point,NA
17019,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17021,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17023,2020-08-08,49,2020-08-22,2 wk ahead inc case,point,NA
17025,2020-08-08,38,2020-08-22,2 wk ahead inc case,point,NA
17027,2020-08-08,131,2020-08-22,2 wk ahead inc case,point,NA
17029,2020-08-08,208,2020-08-22,2 wk ahead inc case,point,NA
17031,2020-08-08,9428,2020-08-22,2 wk ahead inc case,point,NA
17033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17035,2020-08-08,18,2020-08-22,2 wk ahead inc case,point,NA
17037,2020-08-08,232,2020-08-22,2 wk ahead inc case,point,NA
17039,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
17041,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
17043,2020-08-08,1281,2020-08-22,2 wk ahead inc case,point,NA
17045,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17047,2020-08-08,11,2020-08-22,2 wk ahead inc case,point,NA
17049,2020-08-08,146,2020-08-22,2 wk ahead inc case,point,NA
17051,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17053,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17055,2020-08-08,61,2020-08-22,2 wk ahead inc case,point,NA
17057,2020-08-08,7,2020-08-22,2 wk ahead inc case,point,NA
17059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17061,2020-08-08,108,2020-08-22,2 wk ahead inc case,point,NA
17063,2020-08-08,57,2020-08-22,2 wk ahead inc case,point,NA
17065,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
17067,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17069,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
17071,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
17073,2020-08-08,134,2020-08-22,2 wk ahead inc case,point,NA
17075,2020-08-08,44,2020-08-22,2 wk ahead inc case,point,NA
17077,2020-08-08,156,2020-08-22,2 wk ahead inc case,point,NA
17079,2020-08-08,87,2020-08-22,2 wk ahead inc case,point,NA
17081,2020-08-08,365,2020-08-22,2 wk ahead inc case,point,NA
17083,2020-08-08,191,2020-08-22,2 wk ahead inc case,point,NA
17085,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
17087,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17089,2020-08-08,1380,2020-08-22,2 wk ahead inc case,point,NA
17091,2020-08-08,94,2020-08-22,2 wk ahead inc case,point,NA
17093,2020-08-08,150,2020-08-22,2 wk ahead inc case,point,NA
17095,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17097,2020-08-08,1668,2020-08-22,2 wk ahead inc case,point,NA
17099,2020-08-08,280,2020-08-22,2 wk ahead inc case,point,NA
17101,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
17103,2020-08-08,75,2020-08-22,2 wk ahead inc case,point,NA
17105,2020-08-08,51,2020-08-22,2 wk ahead inc case,point,NA
17107,2020-08-08,147,2020-08-22,2 wk ahead inc case,point,NA
17109,2020-08-08,114,2020-08-22,2 wk ahead inc case,point,NA
17111,2020-08-08,676,2020-08-22,2 wk ahead inc case,point,NA
17113,2020-08-08,317,2020-08-22,2 wk ahead inc case,point,NA
17115,2020-08-08,415,2020-08-22,2 wk ahead inc case,point,NA
17117,2020-08-08,138,2020-08-22,2 wk ahead inc case,point,NA
17119,2020-08-08,1120,2020-08-22,2 wk ahead inc case,point,NA
17121,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17123,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
17125,2020-08-08,14,2020-08-22,2 wk ahead inc case,point,NA
17127,2020-08-08,38,2020-08-22,2 wk ahead inc case,point,NA
17129,2020-08-08,21,2020-08-22,2 wk ahead inc case,point,NA
17131,2020-08-08,17,2020-08-22,2 wk ahead inc case,point,NA
17133,2020-08-08,83,2020-08-22,2 wk ahead inc case,point,NA
17135,2020-08-08,49,2020-08-22,2 wk ahead inc case,point,NA
17137,2020-08-08,97,2020-08-22,2 wk ahead inc case,point,NA
17139,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17141,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17143,2020-08-08,508,2020-08-22,2 wk ahead inc case,point,NA
17145,2020-08-08,99,2020-08-22,2 wk ahead inc case,point,NA
17147,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
17149,2020-08-08,41,2020-08-22,2 wk ahead inc case,point,NA
17151,2020-08-08,2,2020-08-22,2 wk ahead inc case,point,NA
17153,2020-08-08,23,2020-08-22,2 wk ahead inc case,point,NA
17155,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17157,2020-08-08,28,2020-08-22,2 wk ahead inc case,point,NA
17159,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
17161,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17165,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17167,2020-08-08,648,2020-08-22,2 wk ahead inc case,point,NA
17169,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
17171,2020-08-08,73,2020-08-22,2 wk ahead inc case,point,NA
17173,2020-08-08,67,2020-08-22,2 wk ahead inc case,point,NA
17175,2020-08-08,3,2020-08-22,2 wk ahead inc case,point,NA
17177,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
17179,2020-08-08,404,2020-08-22,2 wk ahead inc case,point,NA
17181,2020-08-08,89,2020-08-22,2 wk ahead inc case,point,NA
17183,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17185,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
17187,2020-08-08,27,2020-08-22,2 wk ahead inc case,point,NA
17189,2020-08-08,71,2020-08-22,2 wk ahead inc case,point,NA
17191,2020-08-08,88,2020-08-22,2 wk ahead inc case,point,NA
17193,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17195,2020-08-08,25,2020-08-22,2 wk ahead inc case,point,NA
17197,2020-08-08,1493,2020-08-22,2 wk ahead inc case,point,NA
17199,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17201,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
17203,2020-08-08,167,2020-08-22,2 wk ahead inc case,point,NA
18001,2020-08-08,30,2020-08-22,2 wk ahead inc case,point,NA
18003,2020-08-08,691,2020-08-22,2 wk ahead inc case,point,NA
18005,2020-08-08,100,2020-08-22,2 wk ahead inc case,point,NA
18007,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18009,2020-08-08,60,2020-08-22,2 wk ahead inc case,point,NA
18011,2020-08-08,75,2020-08-22,2 wk ahead inc case,point,NA
18013,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
18015,2020-08-08,212,2020-08-22,2 wk ahead inc case,point,NA
18017,2020-08-08,46,2020-08-22,2 wk ahead inc case,point,NA
18019,2020-08-08,232,2020-08-22,2 wk ahead inc case,point,NA
18021,2020-08-08,29,2020-08-22,2 wk ahead inc case,point,NA
18023,2020-08-08,115,2020-08-22,2 wk ahead inc case,point,NA
18025,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
18027,2020-08-08,4,2020-08-22,2 wk ahead inc case,point,NA
18029,2020-08-08,92,2020-08-22,2 wk ahead inc case,point,NA
18031,2020-08-08,88,2020-08-22,2 wk ahead inc case,point,NA
18033,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18035,2020-08-08,251,2020-08-22,2 wk ahead inc case,point,NA
18037,2020-08-08,5,2020-08-22,2 wk ahead inc case,point,NA
18039,2020-08-08,593,2020-08-22,2 wk ahead inc case,point,NA
18041,2020-08-08,148,2020-08-22,2 wk ahead inc case,point,NA
18043,2020-08-08,154,2020-08-22,2 wk ahead inc case,point,NA
18045,2020-08-08,75,2020-08-22,2 wk ahead inc case,point,NA
18047,2020-08-08,51,2020-08-22,2 wk ahead inc case,point,NA
18049,2020-08-08,45,2020-08-22,2 wk ahead inc case,point,NA
18051,2020-08-08,86,2020-08-22,2 wk ahead inc case,point,NA
18053,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18055,2020-08-08,55,2020-08-22,2 wk ahead inc case,point,NA
18057,2020-08-08,788,2020-08-22,2 wk ahead inc case,point,NA
18059,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18061,2020-08-08,138,2020-08-22,2 wk ahead inc case,point,NA
18063,2020-08-08,213,2020-08-22,2 wk ahead inc case,point,NA
18065,2020-08-08,43,2020-08-22,2 wk ahead inc case,point,NA
18067,2020-08-08,154,2020-08-22,2 wk ahead inc case,point,NA
18069,2020-08-08,20,2020-08-22,2 wk ahead inc case,point,NA
18071,2020-08-08,119,2020-08-22,2 wk ahead inc case,point,NA
18073,2020-08-08,112,2020-08-22,2 wk ahead inc case,point,NA
18075,2020-08-08,34,2020-08-22,2 wk ahead inc case,point,NA
18077,2020-08-08,12,2020-08-22,2 wk ahead inc case,point,NA
18079,2020-08-08,71,2020-08-22,2 wk ahead inc case,point,NA
18081,2020-08-08,172,2020-08-22,2 wk ahead inc case,point,NA
18083,2020-08-08,77,2020-08-22,2 wk ahead inc case,point,NA
18085,2020-08-08,113,2020-08-22,2 wk ahead inc case,point,NA
18087,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18089,2020-08-08,1458,2020-08-22,2 wk ahead inc case,point,NA
18091,2020-08-08,166,2020-08-22,2 wk ahead inc case,point,NA
18093,2020-08-08,6,2020-08-22,2 wk ahead inc case,point,NA
18095,2020-08-08,172,2020-08-22,2 wk ahead inc case,point,NA
18097,2020-08-08,1798,2020-08-22,2 wk ahead inc case,point,NA
18099,2020-08-08,162,2020-08-22,2 wk ahead inc case,point,NA
18101,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18103,2020-08-08,0,2020-08-22,2 wk ahead inc case,point,NA
18105,2020-08-08,112,2020-08-22,2 wk ahead inc case,point,NA
18107,2020-08-08,31,2020-08-22,2 wk ahead inc case,point,NA
18109,2020-08-08,158,2020-08-22,2 wk ahead inc case,point,NA
18111,2020-08-08,8,2020-08-22,2 wk ahead inc case,point,NA
18113,2020-08-08,115,2020-08-22,2 wk ahead inc case,point,NA
18115,2020-08-08,62,2020-08-22,2 wk ahead inc case,point,NA
18117,2020-08-08,10,2020-08-22,2 wk ahead inc case,point,NA
