location,forecast_date,value,target_end_date,target,type,quantile
06051,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
06053,2020-09-21,1746,2020-09-26,1 wk ahead inc case,point,NA
06053,2020-09-21,2470,2020-10-03,2 wk ahead inc case,point,NA
06055,2020-09-21,83,2020-09-26,1 wk ahead inc case,point,NA
06055,2020-09-21,86,2020-10-03,2 wk ahead inc case,point,NA
06057,2020-09-21,77,2020-09-26,1 wk ahead inc case,point,NA
06057,2020-09-21,141,2020-10-03,2 wk ahead inc case,point,NA
06059,2020-09-21,2832,2020-09-26,1 wk ahead inc case,point,NA
06059,2020-09-21,4650,2020-10-03,2 wk ahead inc case,point,NA
06061,2020-09-21,198,2020-09-26,1 wk ahead inc case,point,NA
06061,2020-09-21,230,2020-10-03,2 wk ahead inc case,point,NA
06063,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
06063,2020-09-21,10,2020-10-03,2 wk ahead inc case,point,NA
06065,2020-09-21,1896,2020-09-26,1 wk ahead inc case,point,NA
06065,2020-09-21,2102,2020-10-03,2 wk ahead inc case,point,NA
06067,2020-09-21,3835,2020-09-26,1 wk ahead inc case,point,NA
06067,2020-09-21,5749,2020-10-03,2 wk ahead inc case,point,NA
06069,2020-09-21,152,2020-09-26,1 wk ahead inc case,point,NA
06069,2020-09-21,232,2020-10-03,2 wk ahead inc case,point,NA
06071,2020-09-21,3010,2020-09-26,1 wk ahead inc case,point,NA
06071,2020-09-21,4218,2020-10-03,2 wk ahead inc case,point,NA
06073,2020-09-21,3054,2020-09-26,1 wk ahead inc case,point,NA
06073,2020-09-21,3323,2020-10-03,2 wk ahead inc case,point,NA
06075,2020-09-21,659,2020-09-26,1 wk ahead inc case,point,NA
06075,2020-09-21,736,2020-10-03,2 wk ahead inc case,point,NA
06077,2020-09-21,158,2020-09-26,1 wk ahead inc case,point,NA
06077,2020-09-21,421,2020-10-03,2 wk ahead inc case,point,NA
06079,2020-09-21,199,2020-09-26,1 wk ahead inc case,point,NA
06079,2020-09-21,197,2020-10-03,2 wk ahead inc case,point,NA
06081,2020-09-21,323,2020-09-26,1 wk ahead inc case,point,NA
06081,2020-09-21,170,2020-10-03,2 wk ahead inc case,point,NA
06083,2020-09-21,209,2020-09-26,1 wk ahead inc case,point,NA
06083,2020-09-21,198,2020-10-03,2 wk ahead inc case,point,NA
06085,2020-09-21,814,2020-09-26,1 wk ahead inc case,point,NA
06085,2020-09-21,461,2020-10-03,2 wk ahead inc case,point,NA
06087,2020-09-21,489,2020-09-26,1 wk ahead inc case,point,NA
06087,2020-09-21,743,2020-10-03,2 wk ahead inc case,point,NA
06089,2020-09-21,101,2020-09-26,1 wk ahead inc case,point,NA
06089,2020-09-21,100,2020-10-03,2 wk ahead inc case,point,NA
06091,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
06091,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
06093,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
06093,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
06095,2020-09-21,374,2020-09-26,1 wk ahead inc case,point,NA
06095,2020-09-21,455,2020-10-03,2 wk ahead inc case,point,NA
06097,2020-09-21,1001,2020-09-26,1 wk ahead inc case,point,NA
06097,2020-09-21,1881,2020-10-03,2 wk ahead inc case,point,NA
06099,2020-09-21,543,2020-09-26,1 wk ahead inc case,point,NA
06099,2020-09-21,658,2020-10-03,2 wk ahead inc case,point,NA
06101,2020-09-21,132,2020-09-26,1 wk ahead inc case,point,NA
06101,2020-09-21,141,2020-10-03,2 wk ahead inc case,point,NA
06103,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
06103,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
06105,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
06105,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
06107,2020-09-21,453,2020-09-26,1 wk ahead inc case,point,NA
06107,2020-09-21,390,2020-10-03,2 wk ahead inc case,point,NA
06109,2020-09-21,29,2020-09-26,1 wk ahead inc case,point,NA
06109,2020-09-21,47,2020-10-03,2 wk ahead inc case,point,NA
06111,2020-09-21,905,2020-09-26,1 wk ahead inc case,point,NA
06111,2020-09-21,1242,2020-10-03,2 wk ahead inc case,point,NA
06113,2020-09-21,43,2020-09-26,1 wk ahead inc case,point,NA
06113,2020-09-21,62,2020-10-03,2 wk ahead inc case,point,NA
06115,2020-09-21,60,2020-09-26,1 wk ahead inc case,point,NA
06115,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
08003,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08003,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08005,2020-09-21,321,2020-09-26,1 wk ahead inc case,point,NA
08005,2020-09-21,246,2020-10-03,2 wk ahead inc case,point,NA
08007,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08007,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08009,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08009,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08011,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08011,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08015,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08015,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08017,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08017,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08019,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08019,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08021,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08021,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08023,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08023,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08025,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08025,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08027,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08027,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08029,2020-09-21,16,2020-09-26,1 wk ahead inc case,point,NA
08029,2020-09-21,16,2020-10-03,2 wk ahead inc case,point,NA
08031,2020-09-21,740,2020-09-26,1 wk ahead inc case,point,NA
08031,2020-09-21,750,2020-10-03,2 wk ahead inc case,point,NA
08033,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08033,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08035,2020-09-21,179,2020-09-26,1 wk ahead inc case,point,NA
08035,2020-09-21,271,2020-10-03,2 wk ahead inc case,point,NA
08037,2020-09-21,15,2020-09-26,1 wk ahead inc case,point,NA
08037,2020-09-21,30,2020-10-03,2 wk ahead inc case,point,NA
08039,2020-09-21,14,2020-09-26,1 wk ahead inc case,point,NA
08039,2020-09-21,14,2020-10-03,2 wk ahead inc case,point,NA
08041,2020-09-21,190,2020-09-26,1 wk ahead inc case,point,NA
08041,2020-09-21,187,2020-10-03,2 wk ahead inc case,point,NA
08043,2020-09-21,25,2020-09-26,1 wk ahead inc case,point,NA
08043,2020-09-21,25,2020-10-03,2 wk ahead inc case,point,NA
08045,2020-09-21,19,2020-09-26,1 wk ahead inc case,point,NA
08045,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
08047,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08049,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08049,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
08051,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
08053,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08053,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08055,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
08055,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
08057,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08057,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08061,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08061,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08063,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08063,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08065,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
08065,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
08067,2020-09-21,31,2020-09-26,1 wk ahead inc case,point,NA
08067,2020-09-21,31,2020-10-03,2 wk ahead inc case,point,NA
08069,2020-09-21,199,2020-09-26,1 wk ahead inc case,point,NA
08069,2020-09-21,325,2020-10-03,2 wk ahead inc case,point,NA
08071,2020-09-21,8,2020-09-26,1 wk ahead inc case,point,NA
08071,2020-09-21,8,2020-10-03,2 wk ahead inc case,point,NA
08073,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
08073,2020-09-21,12,2020-10-03,2 wk ahead inc case,point,NA
08075,2020-09-21,46,2020-09-26,1 wk ahead inc case,point,NA
08075,2020-09-21,26,2020-10-03,2 wk ahead inc case,point,NA
08077,2020-09-21,33,2020-09-26,1 wk ahead inc case,point,NA
08077,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
08079,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08079,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08081,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
08081,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
08083,2020-09-21,10,2020-09-26,1 wk ahead inc case,point,NA
08083,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
08085,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
08085,2020-09-21,60,2020-10-03,2 wk ahead inc case,point,NA
08087,2020-09-21,17,2020-09-26,1 wk ahead inc case,point,NA
08087,2020-09-21,34,2020-10-03,2 wk ahead inc case,point,NA
08089,2020-09-21,11,2020-09-26,1 wk ahead inc case,point,NA
08089,2020-09-21,19,2020-10-03,2 wk ahead inc case,point,NA
08091,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08091,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
08093,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
08093,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
08095,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
08095,2020-09-21,5,2020-10-03,2 wk ahead inc case,point,NA
08097,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
08097,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
08099,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
08099,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
08101,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
08101,2020-09-21,35,2020-10-03,2 wk ahead inc case,point,NA
08103,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08103,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08105,2020-09-21,6,2020-09-26,1 wk ahead inc case,point,NA
08105,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
08107,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
08107,2020-09-21,6,2020-10-03,2 wk ahead inc case,point,NA
08109,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
08109,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08111,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08111,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08113,2020-09-21,3,2020-09-26,1 wk ahead inc case,point,NA
08113,2020-09-21,2,2020-10-03,2 wk ahead inc case,point,NA
08115,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
08115,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
08117,2020-09-21,62,2020-09-26,1 wk ahead inc case,point,NA
08117,2020-09-21,92,2020-10-03,2 wk ahead inc case,point,NA
08119,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
08119,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
08121,2020-09-21,2,2020-09-26,1 wk ahead inc case,point,NA
08121,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
08125,2020-09-21,18,2020-09-26,1 wk ahead inc case,point,NA
08125,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
09001,2020-09-21,373,2020-09-26,1 wk ahead inc case,point,NA
09001,2020-09-21,132,2020-10-03,2 wk ahead inc case,point,NA
09003,2020-09-21,466,2020-09-26,1 wk ahead inc case,point,NA
09003,2020-09-21,294,2020-10-03,2 wk ahead inc case,point,NA
09005,2020-09-21,49,2020-09-26,1 wk ahead inc case,point,NA
09005,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
09007,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
09007,2020-09-21,36,2020-10-03,2 wk ahead inc case,point,NA
09009,2020-09-21,345,2020-09-26,1 wk ahead inc case,point,NA
09009,2020-09-21,186,2020-10-03,2 wk ahead inc case,point,NA
09011,2020-09-21,100,2020-09-26,1 wk ahead inc case,point,NA
09011,2020-09-21,90,2020-10-03,2 wk ahead inc case,point,NA
09013,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
09013,2020-09-21,20,2020-10-03,2 wk ahead inc case,point,NA
09015,2020-09-21,43,2020-09-26,1 wk ahead inc case,point,NA
09015,2020-09-21,45,2020-10-03,2 wk ahead inc case,point,NA
10001,2020-09-21,77,2020-09-26,1 wk ahead inc case,point,NA
10001,2020-09-21,66,2020-10-03,2 wk ahead inc case,point,NA
10003,2020-09-21,440,2020-09-26,1 wk ahead inc case,point,NA
10003,2020-09-21,360,2020-10-03,2 wk ahead inc case,point,NA
10005,2020-09-21,87,2020-09-26,1 wk ahead inc case,point,NA
10005,2020-09-21,76,2020-10-03,2 wk ahead inc case,point,NA
11001,2020-09-21,408,2020-09-26,1 wk ahead inc case,point,NA
11001,2020-09-21,413,2020-10-03,2 wk ahead inc case,point,NA
12001,2020-09-21,1858,2020-09-26,1 wk ahead inc case,point,NA
12001,2020-09-21,2282,2020-10-03,2 wk ahead inc case,point,NA
12003,2020-09-21,74,2020-09-26,1 wk ahead inc case,point,NA
12003,2020-09-21,70,2020-10-03,2 wk ahead inc case,point,NA
12005,2020-09-21,38,2020-09-26,1 wk ahead inc case,point,NA
12005,2020-09-21,99,2020-10-03,2 wk ahead inc case,point,NA
12007,2020-09-21,74,2020-09-26,1 wk ahead inc case,point,NA
12007,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
12009,2020-09-21,614,2020-09-26,1 wk ahead inc case,point,NA
12009,2020-09-21,447,2020-10-03,2 wk ahead inc case,point,NA
12011,2020-09-21,1543,2020-09-26,1 wk ahead inc case,point,NA
12011,2020-09-21,1680,2020-10-03,2 wk ahead inc case,point,NA
12013,2020-09-21,7,2020-09-26,1 wk ahead inc case,point,NA
12013,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
12015,2020-09-21,82,2020-09-26,1 wk ahead inc case,point,NA
12015,2020-09-21,120,2020-10-03,2 wk ahead inc case,point,NA
12017,2020-09-21,278,2020-09-26,1 wk ahead inc case,point,NA
12017,2020-09-21,386,2020-10-03,2 wk ahead inc case,point,NA
12019,2020-09-21,42,2020-09-26,1 wk ahead inc case,point,NA
12019,2020-09-21,110,2020-10-03,2 wk ahead inc case,point,NA
12021,2020-09-21,303,2020-09-26,1 wk ahead inc case,point,NA
12021,2020-09-21,283,2020-10-03,2 wk ahead inc case,point,NA
12023,2020-09-21,97,2020-09-26,1 wk ahead inc case,point,NA
12023,2020-09-21,63,2020-10-03,2 wk ahead inc case,point,NA
12027,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
12027,2020-09-21,38,2020-10-03,2 wk ahead inc case,point,NA
12029,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
12029,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
12031,2020-09-21,808,2020-09-26,1 wk ahead inc case,point,NA
12031,2020-09-21,891,2020-10-03,2 wk ahead inc case,point,NA
12033,2020-09-21,107,2020-09-26,1 wk ahead inc case,point,NA
12033,2020-09-21,113,2020-10-03,2 wk ahead inc case,point,NA
12035,2020-09-21,90,2020-09-26,1 wk ahead inc case,point,NA
12035,2020-09-21,33,2020-10-03,2 wk ahead inc case,point,NA
12037,2020-09-21,13,2020-09-26,1 wk ahead inc case,point,NA
12037,2020-09-21,9,2020-10-03,2 wk ahead inc case,point,NA
12039,2020-09-21,146,2020-09-26,1 wk ahead inc case,point,NA
12039,2020-09-21,125,2020-10-03,2 wk ahead inc case,point,NA
12041,2020-09-21,30,2020-09-26,1 wk ahead inc case,point,NA
12041,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
12043,2020-09-21,26,2020-09-26,1 wk ahead inc case,point,NA
12043,2020-09-21,28,2020-10-03,2 wk ahead inc case,point,NA
12045,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
12045,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
12047,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
12047,2020-09-21,42,2020-10-03,2 wk ahead inc case,point,NA
12049,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
12049,2020-09-21,41,2020-10-03,2 wk ahead inc case,point,NA
12051,2020-09-21,34,2020-09-26,1 wk ahead inc case,point,NA
12051,2020-09-21,56,2020-10-03,2 wk ahead inc case,point,NA
12053,2020-09-21,211,2020-09-26,1 wk ahead inc case,point,NA
12053,2020-09-21,192,2020-10-03,2 wk ahead inc case,point,NA
12055,2020-09-21,39,2020-09-26,1 wk ahead inc case,point,NA
12055,2020-09-21,49,2020-10-03,2 wk ahead inc case,point,NA
12057,2020-09-21,1569,2020-09-26,1 wk ahead inc case,point,NA
12057,2020-09-21,1735,2020-10-03,2 wk ahead inc case,point,NA
12059,2020-09-21,26,2020-09-26,1 wk ahead inc case,point,NA
12059,2020-09-21,24,2020-10-03,2 wk ahead inc case,point,NA
12061,2020-09-21,120,2020-09-26,1 wk ahead inc case,point,NA
12061,2020-09-21,140,2020-10-03,2 wk ahead inc case,point,NA
12063,2020-09-21,75,2020-09-26,1 wk ahead inc case,point,NA
12063,2020-09-21,43,2020-10-03,2 wk ahead inc case,point,NA
12065,2020-09-21,5,2020-09-26,1 wk ahead inc case,point,NA
12065,2020-09-21,4,2020-10-03,2 wk ahead inc case,point,NA
12067,2020-09-21,4,2020-09-26,1 wk ahead inc case,point,NA
12067,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
12069,2020-09-21,268,2020-09-26,1 wk ahead inc case,point,NA
12069,2020-09-21,256,2020-10-03,2 wk ahead inc case,point,NA
12071,2020-09-21,547,2020-09-26,1 wk ahead inc case,point,NA
12071,2020-09-21,689,2020-10-03,2 wk ahead inc case,point,NA
12073,2020-09-21,159,2020-09-26,1 wk ahead inc case,point,NA
12073,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
12075,2020-09-21,47,2020-09-26,1 wk ahead inc case,point,NA
12075,2020-09-21,50,2020-10-03,2 wk ahead inc case,point,NA
12077,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
12077,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
12079,2020-09-21,1,2020-09-26,1 wk ahead inc case,point,NA
12079,2020-09-21,1,2020-10-03,2 wk ahead inc case,point,NA
12081,2020-09-21,311,2020-09-26,1 wk ahead inc case,point,NA
12081,2020-09-21,321,2020-10-03,2 wk ahead inc case,point,NA
12083,2020-09-21,268,2020-09-26,1 wk ahead inc case,point,NA
12083,2020-09-21,199,2020-10-03,2 wk ahead inc case,point,NA
12085,2020-09-21,95,2020-09-26,1 wk ahead inc case,point,NA
12085,2020-09-21,131,2020-10-03,2 wk ahead inc case,point,NA
12086,2020-09-21,2358,2020-09-26,1 wk ahead inc case,point,NA
12086,2020-09-21,2958,2020-10-03,2 wk ahead inc case,point,NA
12087,2020-09-21,24,2020-09-26,1 wk ahead inc case,point,NA
12087,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
12089,2020-09-21,105,2020-09-26,1 wk ahead inc case,point,NA
12089,2020-09-21,112,2020-10-03,2 wk ahead inc case,point,NA
12091,2020-09-21,71,2020-09-26,1 wk ahead inc case,point,NA
12091,2020-09-21,115,2020-10-03,2 wk ahead inc case,point,NA
12093,2020-09-21,87,2020-09-26,1 wk ahead inc case,point,NA
12093,2020-09-21,100,2020-10-03,2 wk ahead inc case,point,NA
12095,2020-09-21,1107,2020-09-26,1 wk ahead inc case,point,NA
12095,2020-09-21,1121,2020-10-03,2 wk ahead inc case,point,NA
12097,2020-09-21,335,2020-09-26,1 wk ahead inc case,point,NA
12097,2020-09-21,415,2020-10-03,2 wk ahead inc case,point,NA
12099,2020-09-21,1550,2020-09-26,1 wk ahead inc case,point,NA
12099,2020-09-21,1295,2020-10-03,2 wk ahead inc case,point,NA
12101,2020-09-21,278,2020-09-26,1 wk ahead inc case,point,NA
12101,2020-09-21,389,2020-10-03,2 wk ahead inc case,point,NA
12103,2020-09-21,567,2020-09-26,1 wk ahead inc case,point,NA
12103,2020-09-21,498,2020-10-03,2 wk ahead inc case,point,NA
12105,2020-09-21,1088,2020-09-26,1 wk ahead inc case,point,NA
12105,2020-09-21,1318,2020-10-03,2 wk ahead inc case,point,NA
12107,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
12107,2020-09-21,22,2020-10-03,2 wk ahead inc case,point,NA
12113,2020-09-21,97,2020-09-26,1 wk ahead inc case,point,NA
12113,2020-09-21,99,2020-10-03,2 wk ahead inc case,point,NA
12115,2020-09-21,538,2020-09-26,1 wk ahead inc case,point,NA
12115,2020-09-21,524,2020-10-03,2 wk ahead inc case,point,NA
12117,2020-09-21,319,2020-09-26,1 wk ahead inc case,point,NA
12117,2020-09-21,395,2020-10-03,2 wk ahead inc case,point,NA
12119,2020-09-21,61,2020-09-26,1 wk ahead inc case,point,NA
12119,2020-09-21,68,2020-10-03,2 wk ahead inc case,point,NA
12121,2020-09-21,95,2020-09-26,1 wk ahead inc case,point,NA
12121,2020-09-21,125,2020-10-03,2 wk ahead inc case,point,NA
12123,2020-09-21,63,2020-09-26,1 wk ahead inc case,point,NA
12123,2020-09-21,72,2020-10-03,2 wk ahead inc case,point,NA
12125,2020-09-21,0,2020-09-26,1 wk ahead inc case,point,NA
12125,2020-09-21,0,2020-10-03,2 wk ahead inc case,point,NA
12127,2020-09-21,274,2020-09-26,1 wk ahead inc case,point,NA
12127,2020-09-21,50,2020-10-03,2 wk ahead inc case,point,NA
12129,2020-09-21,22,2020-09-26,1 wk ahead inc case,point,NA
12129,2020-09-21,17,2020-10-03,2 wk ahead inc case,point,NA
12131,2020-09-21,35,2020-09-26,1 wk ahead inc case,point,NA
12131,2020-09-21,39,2020-10-03,2 wk ahead inc case,point,NA
12133,2020-09-21,9,2020-09-26,1 wk ahead inc case,point,NA
12133,2020-09-21,7,2020-10-03,2 wk ahead inc case,point,NA
13001,2020-09-21,106,2020-09-26,1 wk ahead inc case,point,NA
13001,2020-09-21,205,2020-10-03,2 wk ahead inc case,point,NA
13003,2020-09-21,3,2020-10-03,2 wk ahead inc case,point,NA
13005,2020-09-21,25,2020-09-26,1 wk ahead inc case,point,NA
13005,2020-09-21,27,2020-10-03,2 wk ahead inc case,point,NA
