    ,forecast_date,target,target_end_date,location,type,quantile,value
7119,2020-05-04,36 day ahead cum death,2020-06-09,34,point,,14893
7170,2020-05-04,37 day ahead cum death,2020-06-10,34,point,,14997
7221,2020-05-04,38 day ahead cum death,2020-06-11,34,point,,15097
7272,2020-05-04,39 day ahead cum death,2020-06-12,34,point,,15194
7323,2020-05-04,40 day ahead cum death,2020-06-13,34,point,,15288
7374,2020-05-04,41 day ahead cum death,2020-06-14,34,point,,15379
7425,2020-05-04,42 day ahead cum death,2020-06-15,34,point,,15466
7476,2020-05-04,43 day ahead cum death,2020-06-16,34,point,,15550
7527,2020-05-04,44 day ahead cum death,2020-06-17,34,point,,15632
7578,2020-05-04,45 day ahead cum death,2020-06-18,34,point,,15710
7629,2020-05-04,46 day ahead cum death,2020-06-19,34,point,,15786
7680,2020-05-04,47 day ahead cum death,2020-06-20,34,point,,15859
7731,2020-05-04,48 day ahead cum death,2020-06-21,34,point,,15930
7782,2020-05-04,49 day ahead cum death,2020-06-22,34,point,,15998
7833,2020-05-04,50 day ahead cum death,2020-06-23,34,point,,16063
7884,2020-05-04,51 day ahead cum death,2020-06-24,34,point,,16127
7935,2020-05-04,52 day ahead cum death,2020-06-25,34,point,,16188
7986,2020-05-04,53 day ahead cum death,2020-06-26,34,point,,16246
8037,2020-05-04,54 day ahead cum death,2020-06-27,34,point,,16303
8088,2020-05-04,55 day ahead cum death,2020-06-28,34,point,,16357
8139,2020-05-04,56 day ahead cum death,2020-06-29,34,point,,16410
8190,2020-05-04,57 day ahead cum death,2020-06-30,34,point,,16461
8241,2020-05-04,58 day ahead cum death,2020-07-01,34,point,,16509
8292,2020-05-04,59 day ahead cum death,2020-07-02,34,point,,16556
8343,2020-05-04,60 day ahead cum death,2020-07-03,34,point,,16602
8394,2020-05-04,61 day ahead cum death,2020-07-04,34,point,,16645
8445,2020-05-04,62 day ahead cum death,2020-07-05,34,point,,16687
8496,2020-05-04,63 day ahead cum death,2020-07-06,34,point,,16728
8547,2020-05-04,64 day ahead cum death,2020-07-07,34,point,,16767
8598,2020-05-04,65 day ahead cum death,2020-07-08,34,point,,16804
8649,2020-05-04,66 day ahead cum death,2020-07-09,34,point,,16840
8700,2020-05-04,67 day ahead cum death,2020-07-10,34,point,,16875
8751,2020-05-04,68 day ahead cum death,2020-07-11,34,point,,16908
8802,2020-05-04,69 day ahead cum death,2020-07-12,34,point,,16941
8853,2020-05-04,70 day ahead cum death,2020-07-13,34,point,,16971
8904,2020-05-04,71 day ahead cum death,2020-07-14,34,point,,17001
8955,2020-05-04,72 day ahead cum death,2020-07-15,34,point,,17030
9006,2020-05-04,73 day ahead cum death,2020-07-16,34,point,,17058
9057,2020-05-04,74 day ahead cum death,2020-07-17,34,point,,17084
9108,2020-05-04,75 day ahead cum death,2020-07-18,34,point,,17110
9159,2020-05-04,76 day ahead cum death,2020-07-19,34,point,,17134
9210,2020-05-04,77 day ahead cum death,2020-07-20,34,point,,17158
9261,2020-05-04,78 day ahead cum death,2020-07-21,34,point,,17181
9312,2020-05-04,79 day ahead cum death,2020-07-22,34,point,,17202
9363,2020-05-04,80 day ahead cum death,2020-07-23,34,point,,17223
9414,2020-05-04,81 day ahead cum death,2020-07-24,34,point,,17244
9465,2020-05-04,82 day ahead cum death,2020-07-25,34,point,,17263
9516,2020-05-04,83 day ahead cum death,2020-07-26,34,point,,17282
9567,2020-05-04,84 day ahead cum death,2020-07-27,34,point,,17300
9618,2020-05-04,85 day ahead cum death,2020-07-28,34,point,,17317
9669,2020-05-04,86 day ahead cum death,2020-07-29,34,point,,17334
9720,2020-05-04,87 day ahead cum death,2020-07-30,34,point,,17350
9771,2020-05-04,88 day ahead cum death,2020-07-31,34,point,,17365
9822,2020-05-04,89 day ahead cum death,2020-08-01,34,point,,17380
9873,2020-05-04,90 day ahead cum death,2020-08-02,34,point,,17394
9924,2020-05-04,91 day ahead cum death,2020-08-03,34,point,,17408
9975,2020-05-04,92 day ahead cum death,2020-08-04,34,point,,17421
10026,2020-05-04,93 day ahead cum death,2020-08-05,34,point,,17434
10077,2020-05-04,94 day ahead cum death,2020-08-06,34,point,,17446
10128,2020-05-04,95 day ahead cum death,2020-08-07,34,point,,17458
10179,2020-05-04,96 day ahead cum death,2020-08-08,34,point,,17469
10230,2020-05-04,97 day ahead cum death,2020-08-09,34,point,,17480
10281,2020-05-04,98 day ahead cum death,2020-08-10,34,point,,17490
10332,2020-05-04,99 day ahead cum death,2020-08-11,34,point,,17500
10383,2020-05-04,100 day ahead cum death,2020-08-12,34,point,,17510
10434,2020-05-04,101 day ahead cum death,2020-08-13,34,point,,17519
10485,2020-05-04,102 day ahead cum death,2020-08-14,34,point,,17528
10536,2020-05-04,103 day ahead cum death,2020-08-15,34,point,,17536
10587,2020-05-04,104 day ahead cum death,2020-08-16,34,point,,17544
10638,2020-05-04,105 day ahead cum death,2020-08-17,34,point,,17552
10689,2020-05-04,106 day ahead cum death,2020-08-18,34,point,,17560
10740,2020-05-04,107 day ahead cum death,2020-08-19,34,point,,17567
10791,2020-05-04,108 day ahead cum death,2020-08-20,34,point,,17574
10842,2020-05-04,109 day ahead cum death,2020-08-21,34,point,,17581
10893,2020-05-04,110 day ahead cum death,2020-08-22,34,point,,17587
10944,2020-05-04,111 day ahead cum death,2020-08-23,34,point,,17593
10995,2020-05-04,112 day ahead cum death,2020-08-24,34,point,,17599
11046,2020-05-04,113 day ahead cum death,2020-08-25,34,point,,17605
11097,2020-05-04,114 day ahead cum death,2020-08-26,34,point,,17611
11148,2020-05-04,115 day ahead cum death,2020-08-27,34,point,,17616
11199,2020-05-04,116 day ahead cum death,2020-08-28,34,point,,17621
11250,2020-05-04,117 day ahead cum death,2020-08-29,34,point,,17626
11301,2020-05-04,118 day ahead cum death,2020-08-30,34,point,,17631
11352,2020-05-04,119 day ahead cum death,2020-08-31,34,point,,17635
11403,2020-05-04,120 day ahead cum death,2020-09-01,34,point,,17639
11454,2020-05-04,121 day ahead cum death,2020-09-02,34,point,,17644
11505,2020-05-04,122 day ahead cum death,2020-09-03,34,point,,17648
11556,2020-05-04,123 day ahead cum death,2020-09-04,34,point,,17651
11607,2020-05-04,124 day ahead cum death,2020-09-05,34,point,,17655
11658,2020-05-04,125 day ahead cum death,2020-09-06,34,point,,17659
11709,2020-05-04,126 day ahead cum death,2020-09-07,34,point,,17662
11760,2020-05-04,127 day ahead cum death,2020-09-08,34,point,,17665
11811,2020-05-04,128 day ahead cum death,2020-09-09,34,point,,17668
11862,2020-05-04,129 day ahead cum death,2020-09-10,34,point,,17671
5284,2020-05-04,0 day ahead cum death,2020-05-04,35,point,,161
5335,2020-05-04,1 day ahead cum death,2020-05-05,35,point,,171
5386,2020-05-04,2 day ahead cum death,2020-05-06,35,point,,182
5437,2020-05-04,3 day ahead cum death,2020-05-07,35,point,,192
5488,2020-05-04,4 day ahead cum death,2020-05-08,35,point,,203
5539,2020-05-04,5 day ahead cum death,2020-05-09,35,point,,213
5590,2020-05-04,6 day ahead cum death,2020-05-10,35,point,,224
5641,2020-05-04,7 day ahead cum death,2020-05-11,35,point,,235
5692,2020-05-04,8 day ahead cum death,2020-05-12,35,point,,245
5743,2020-05-04,9 day ahead cum death,2020-05-13,35,point,,256
5794,2020-05-04,10 day ahead cum death,2020-05-14,35,point,,267
5845,2020-05-04,11 day ahead cum death,2020-05-15,35,point,,279
5896,2020-05-04,12 day ahead cum death,2020-05-16,35,point,,290
5947,2020-05-04,13 day ahead cum death,2020-05-17,35,point,,302
5998,2020-05-04,14 day ahead cum death,2020-05-18,35,point,,313
6049,2020-05-04,15 day ahead cum death,2020-05-19,35,point,,325
6100,2020-05-04,16 day ahead cum death,2020-05-20,35,point,,337
6151,2020-05-04,17 day ahead cum death,2020-05-21,35,point,,350
6202,2020-05-04,18 day ahead cum death,2020-05-22,35,point,,362
6253,2020-05-04,19 day ahead cum death,2020-05-23,35,point,,375
6304,2020-05-04,20 day ahead cum death,2020-05-24,35,point,,388
6355,2020-05-04,21 day ahead cum death,2020-05-25,35,point,,402
6406,2020-05-04,22 day ahead cum death,2020-05-26,35,point,,415
6457,2020-05-04,23 day ahead cum death,2020-05-27,35,point,,429
6508,2020-05-04,24 day ahead cum death,2020-05-28,35,point,,443
6559,2020-05-04,25 day ahead cum death,2020-05-29,35,point,,458
6610,2020-05-04,26 day ahead cum death,2020-05-30,35,point,,472
6661,2020-05-04,27 day ahead cum death,2020-05-31,35,point,,487
6712,2020-05-04,28 day ahead cum death,2020-06-01,35,point,,503
6763,2020-05-04,29 day ahead cum death,2020-06-02,35,point,,518
6814,2020-05-04,30 day ahead cum death,2020-06-03,35,point,,534
6865,2020-05-04,31 day ahead cum death,2020-06-04,35,point,,550
6916,2020-05-04,32 day ahead cum death,2020-06-05,35,point,,567
6967,2020-05-04,33 day ahead cum death,2020-06-06,35,point,,584
7018,2020-05-04,34 day ahead cum death,2020-06-07,35,point,,601
7069,2020-05-04,35 day ahead cum death,2020-06-08,35,point,,618
7120,2020-05-04,36 day ahead cum death,2020-06-09,35,point,,635
7171,2020-05-04,37 day ahead cum death,2020-06-10,35,point,,653
7222,2020-05-04,38 day ahead cum death,2020-06-11,35,point,,671
7273,2020-05-04,39 day ahead cum death,2020-06-12,35,point,,690
7324,2020-05-04,40 day ahead cum death,2020-06-13,35,point,,708
7375,2020-05-04,41 day ahead cum death,2020-06-14,35,point,,727
7426,2020-05-04,42 day ahead cum death,2020-06-15,35,point,,746
7477,2020-05-04,43 day ahead cum death,2020-06-16,35,point,,765
7528,2020-05-04,44 day ahead cum death,2020-06-17,35,point,,784
7579,2020-05-04,45 day ahead cum death,2020-06-18,35,point,,804
7630,2020-05-04,46 day ahead cum death,2020-06-19,35,point,,823
7681,2020-05-04,47 day ahead cum death,2020-06-20,35,point,,843
7732,2020-05-04,48 day ahead cum death,2020-06-21,35,point,,863
7783,2020-05-04,49 day ahead cum death,2020-06-22,35,point,,883
7834,2020-05-04,50 day ahead cum death,2020-06-23,35,point,,903
7885,2020-05-04,51 day ahead cum death,2020-06-24,35,point,,923
7936,2020-05-04,52 day ahead cum death,2020-06-25,35,point,,943
7987,2020-05-04,53 day ahead cum death,2020-06-26,35,point,,963
8038,2020-05-04,54 day ahead cum death,2020-06-27,35,point,,983
8089,2020-05-04,55 day ahead cum death,2020-06-28,35,point,,1003
8140,2020-05-04,56 day ahead cum death,2020-06-29,35,point,,1023
8191,2020-05-04,57 day ahead cum death,2020-06-30,35,point,,1043
8242,2020-05-04,58 day ahead cum death,2020-07-01,35,point,,1063
8293,2020-05-04,59 day ahead cum death,2020-07-02,35,point,,1083
8344,2020-05-04,60 day ahead cum death,2020-07-03,35,point,,1103
8395,2020-05-04,61 day ahead cum death,2020-07-04,35,point,,1123
8446,2020-05-04,62 day ahead cum death,2020-07-05,35,point,,1143
8497,2020-05-04,63 day ahead cum death,2020-07-06,35,point,,1162
8548,2020-05-04,64 day ahead cum death,2020-07-07,35,point,,1181
8599,2020-05-04,65 day ahead cum death,2020-07-08,35,point,,1201
8650,2020-05-04,66 day ahead cum death,2020-07-09,35,point,,1220
8701,2020-05-04,67 day ahead cum death,2020-07-10,35,point,,1238
8752,2020-05-04,68 day ahead cum death,2020-07-11,35,point,,1257
8803,2020-05-04,69 day ahead cum death,2020-07-12,35,point,,1276
8854,2020-05-04,70 day ahead cum death,2020-07-13,35,point,,1294
8905,2020-05-04,71 day ahead cum death,2020-07-14,35,point,,1312
8956,2020-05-04,72 day ahead cum death,2020-07-15,35,point,,1330
9007,2020-05-04,73 day ahead cum death,2020-07-16,35,point,,1347
9058,2020-05-04,74 day ahead cum death,2020-07-17,35,point,,1365
9109,2020-05-04,75 day ahead cum death,2020-07-18,35,point,,1382
9160,2020-05-04,76 day ahead cum death,2020-07-19,35,point,,1398
9211,2020-05-04,77 day ahead cum death,2020-07-20,35,point,,1415
9262,2020-05-04,78 day ahead cum death,2020-07-21,35,point,,1431
9313,2020-05-04,79 day ahead cum death,2020-07-22,35,point,,1447
9364,2020-05-04,80 day ahead cum death,2020-07-23,35,point,,1463
9415,2020-05-04,81 day ahead cum death,2020-07-24,35,point,,1478
9466,2020-05-04,82 day ahead cum death,2020-07-25,35,point,,1494
9517,2020-05-04,83 day ahead cum death,2020-07-26,35,point,,1509
9568,2020-05-04,84 day ahead cum death,2020-07-27,35,point,,1523
9619,2020-05-04,85 day ahead cum death,2020-07-28,35,point,,1537
9670,2020-05-04,86 day ahead cum death,2020-07-29,35,point,,1552
9721,2020-05-04,87 day ahead cum death,2020-07-30,35,point,,1565
9772,2020-05-04,88 day ahead cum death,2020-07-31,35,point,,1579
9823,2020-05-04,89 day ahead cum death,2020-08-01,35,point,,1592
9874,2020-05-04,90 day ahead cum death,2020-08-02,35,point,,1605
9925,2020-05-04,91 day ahead cum death,2020-08-03,35,point,,1618
9976,2020-05-04,92 day ahead cum death,2020-08-04,35,point,,1630
10027,2020-05-04,93 day ahead cum death,2020-08-05,35,point,,1642
10078,2020-05-04,94 day ahead cum death,2020-08-06,35,point,,1654
10129,2020-05-04,95 day ahead cum death,2020-08-07,35,point,,1665
10180,2020-05-04,96 day ahead cum death,2020-08-08,35,point,,1677
10231,2020-05-04,97 day ahead cum death,2020-08-09,35,point,,1688
10282,2020-05-04,98 day ahead cum death,2020-08-10,35,point,,1698
10333,2020-05-04,99 day ahead cum death,2020-08-11,35,point,,1709
10384,2020-05-04,100 day ahead cum death,2020-08-12,35,point,,1719
10435,2020-05-04,101 day ahead cum death,2020-08-13,35,point,,1729
10486,2020-05-04,102 day ahead cum death,2020-08-14,35,point,,1739
10537,2020-05-04,103 day ahead cum death,2020-08-15,35,point,,1748
10588,2020-05-04,104 day ahead cum death,2020-08-16,35,point,,1757
10639,2020-05-04,105 day ahead cum death,2020-08-17,35,point,,1766
10690,2020-05-04,106 day ahead cum death,2020-08-18,35,point,,1775
10741,2020-05-04,107 day ahead cum death,2020-08-19,35,point,,1784
10792,2020-05-04,108 day ahead cum death,2020-08-20,35,point,,1792
10843,2020-05-04,109 day ahead cum death,2020-08-21,35,point,,1800
10894,2020-05-04,110 day ahead cum death,2020-08-22,35,point,,1808
10945,2020-05-04,111 day ahead cum death,2020-08-23,35,point,,1816
10996,2020-05-04,112 day ahead cum death,2020-08-24,35,point,,1823
11047,2020-05-04,113 day ahead cum death,2020-08-25,35,point,,1830
11098,2020-05-04,114 day ahead cum death,2020-08-26,35,point,,1837
11149,2020-05-04,115 day ahead cum death,2020-08-27,35,point,,1844
11200,2020-05-04,116 day ahead cum death,2020-08-28,35,point,,1851
11251,2020-05-04,117 day ahead cum death,2020-08-29,35,point,,1857
11302,2020-05-04,118 day ahead cum death,2020-08-30,35,point,,1864
11353,2020-05-04,119 day ahead cum death,2020-08-31,35,point,,1870
11404,2020-05-04,120 day ahead cum death,2020-09-01,35,point,,1876
11455,2020-05-04,121 day ahead cum death,2020-09-02,35,point,,1881
11506,2020-05-04,122 day ahead cum death,2020-09-03,35,point,,1887
11557,2020-05-04,123 day ahead cum death,2020-09-04,35,point,,1892
11608,2020-05-04,124 day ahead cum death,2020-09-05,35,point,,1898
11659,2020-05-04,125 day ahead cum death,2020-09-06,35,point,,1903
11710,2020-05-04,126 day ahead cum death,2020-09-07,35,point,,1908
11761,2020-05-04,127 day ahead cum death,2020-09-08,35,point,,1913
11812,2020-05-04,128 day ahead cum death,2020-09-09,35,point,,1917
11863,2020-05-04,129 day ahead cum death,2020-09-10,35,point,,1922
5285,2020-05-04,0 day ahead cum death,2020-05-04,36,point,,25390
5336,2020-05-04,1 day ahead cum death,2020-05-05,36,point,,26055
5387,2020-05-04,2 day ahead cum death,2020-05-06,36,point,,26701
5438,2020-05-04,3 day ahead cum death,2020-05-07,36,point,,27330
5489,2020-05-04,4 day ahead cum death,2020-05-08,36,point,,27942
5540,2020-05-04,5 day ahead cum death,2020-05-09,36,point,,28537
5591,2020-05-04,6 day ahead cum death,2020-05-10,36,point,,29116
5642,2020-05-04,7 day ahead cum death,2020-05-11,36,point,,29678
5693,2020-05-04,8 day ahead cum death,2020-05-12,36,point,,30225
5744,2020-05-04,9 day ahead cum death,2020-05-13,36,point,,30755
5795,2020-05-04,10 day ahead cum death,2020-05-14,36,point,,31271
5846,2020-05-04,11 day ahead cum death,2020-05-15,36,point,,31771
5897,2020-05-04,12 day ahead cum death,2020-05-16,36,point,,32257
5948,2020-05-04,13 day ahead cum death,2020-05-17,36,point,,32728
5999,2020-05-04,14 day ahead cum death,2020-05-18,36,point,,33185
6050,2020-05-04,15 day ahead cum death,2020-05-19,36,point,,33628
6101,2020-05-04,16 day ahead cum death,2020-05-20,36,point,,34057
6152,2020-05-04,17 day ahead cum death,2020-05-21,36,point,,34472
6203,2020-05-04,18 day ahead cum death,2020-05-22,36,point,,34874
6254,2020-05-04,19 day ahead cum death,2020-05-23,36,point,,35264
6305,2020-05-04,20 day ahead cum death,2020-05-24,36,point,,35641
6356,2020-05-04,21 day ahead cum death,2020-05-25,36,point,,36005
6407,2020-05-04,22 day ahead cum death,2020-05-26,36,point,,36357
6458,2020-05-04,23 day ahead cum death,2020-05-27,36,point,,36698
6509,2020-05-04,24 day ahead cum death,2020-05-28,36,point,,37027
6560,2020-05-04,25 day ahead cum death,2020-05-29,36,point,,37345
6611,2020-05-04,26 day ahead cum death,2020-05-30,36,point,,37652
6662,2020-05-04,27 day ahead cum death,2020-05-31,36,point,,37948
6713,2020-05-04,28 day ahead cum death,2020-06-01,36,point,,38234
6764,2020-05-04,29 day ahead cum death,2020-06-02,36,point,,38510
6815,2020-05-04,30 day ahead cum death,2020-06-03,36,point,,38777
6866,2020-05-04,31 day ahead cum death,2020-06-04,36,point,,39034
6917,2020-05-04,32 day ahead cum death,2020-06-05,36,point,,39281
6968,2020-05-04,33 day ahead cum death,2020-06-06,36,point,,39520
7019,2020-05-04,34 day ahead cum death,2020-06-07,36,point,,39751
7070,2020-05-04,35 day ahead cum death,2020-06-08,36,point,,39972
7121,2020-05-04,36 day ahead cum death,2020-06-09,36,point,,40186
7172,2020-05-04,37 day ahead cum death,2020-06-10,36,point,,40392
7223,2020-05-04,38 day ahead cum death,2020-06-11,36,point,,40591
7274,2020-05-04,39 day ahead cum death,2020-06-12,36,point,,40782
7325,2020-05-04,40 day ahead cum death,2020-06-13,36,point,,40966
7376,2020-05-04,41 day ahead cum death,2020-06-14,36,point,,41144
7427,2020-05-04,42 day ahead cum death,2020-06-15,36,point,,41314
7478,2020-05-04,43 day ahead cum death,2020-06-16,36,point,,41479
7529,2020-05-04,44 day ahead cum death,2020-06-17,36,point,,41637
7580,2020-05-04,45 day ahead cum death,2020-06-18,36,point,,41789
7631,2020-05-04,46 day ahead cum death,2020-06-19,36,point,,41936
7682,2020-05-04,47 day ahead cum death,2020-06-20,36,point,,42077
7733,2020-05-04,48 day ahead cum death,2020-06-21,36,point,,42213
7784,2020-05-04,49 day ahead cum death,2020-06-22,36,point,,42343
7835,2020-05-04,50 day ahead cum death,2020-06-23,36,point,,42469
7886,2020-05-04,51 day ahead cum death,2020-06-24,36,point,,42590
7937,2020-05-04,52 day ahead cum death,2020-06-25,36,point,,42706
7988,2020-05-04,53 day ahead cum death,2020-06-26,36,point,,42818
8039,2020-05-04,54 day ahead cum death,2020-06-27,36,point,,42925
8090,2020-05-04,55 day ahead cum death,2020-06-28,36,point,,43029
8141,2020-05-04,56 day ahead cum death,2020-06-29,36,point,,43128
8192,2020-05-04,57 day ahead cum death,2020-06-30,36,point,,43224
8243,2020-05-04,58 day ahead cum death,2020-07-01,36,point,,43316
8294,2020-05-04,59 day ahead cum death,2020-07-02,36,point,,43404
8345,2020-05-04,60 day ahead cum death,2020-07-03,36,point,,43489
8396,2020-05-04,61 day ahead cum death,2020-07-04,36,point,,43571
8447,2020-05-04,62 day ahead cum death,2020-07-05,36,point,,43649
8498,2020-05-04,63 day ahead cum death,2020-07-06,36,point,,43725
8549,2020-05-04,64 day ahead cum death,2020-07-07,36,point,,43798
8600,2020-05-04,65 day ahead cum death,2020-07-08,36,point,,43867
8651,2020-05-04,66 day ahead cum death,2020-07-09,36,point,,43934
8702,2020-05-04,67 day ahead cum death,2020-07-10,36,point,,43999
8753,2020-05-04,68 day ahead cum death,2020-07-11,36,point,,44061
8804,2020-05-04,69 day ahead cum death,2020-07-12,36,point,,44120
8855,2020-05-04,70 day ahead cum death,2020-07-13,36,point,,44178
8906,2020-05-04,71 day ahead cum death,2020-07-14,36,point,,44233
8957,2020-05-04,72 day ahead cum death,2020-07-15,36,point,,44285
9008,2020-05-04,73 day ahead cum death,2020-07-16,36,point,,44336
9059,2020-05-04,74 day ahead cum death,2020-07-17,36,point,,44385
9110,2020-05-04,75 day ahead cum death,2020-07-18,36,point,,44432
9161,2020-05-04,76 day ahead cum death,2020-07-19,36,point,,44477
9212,2020-05-04,77 day ahead cum death,2020-07-20,36,point,,44520
9263,2020-05-04,78 day ahead cum death,2020-07-21,36,point,,44562
9314,2020-05-04,79 day ahead cum death,2020-07-22,36,point,,44602
9365,2020-05-04,80 day ahead cum death,2020-07-23,36,point,,44640
9416,2020-05-04,81 day ahead cum death,2020-07-24,36,point,,44677
9467,2020-05-04,82 day ahead cum death,2020-07-25,36,point,,44712
9518,2020-05-04,83 day ahead cum death,2020-07-26,36,point,,44747
9569,2020-05-04,84 day ahead cum death,2020-07-27,36,point,,44779
9620,2020-05-04,85 day ahead cum death,2020-07-28,36,point,,44811
9671,2020-05-04,86 day ahead cum death,2020-07-29,36,point,,44841
9722,2020-05-04,87 day ahead cum death,2020-07-30,36,point,,44870
9773,2020-05-04,88 day ahead cum death,2020-07-31,36,point,,44898
9824,2020-05-04,89 day ahead cum death,2020-08-01,36,point,,44924
9875,2020-05-04,90 day ahead cum death,2020-08-02,36,point,,44950
9926,2020-05-04,91 day ahead cum death,2020-08-03,36,point,,44975
9977,2020-05-04,92 day ahead cum death,2020-08-04,36,point,,44998
10028,2020-05-04,93 day ahead cum death,2020-08-05,36,point,,45021
10079,2020-05-04,94 day ahead cum death,2020-08-06,36,point,,45043
10130,2020-05-04,95 day ahead cum death,2020-08-07,36,point,,45064
10181,2020-05-04,96 day ahead cum death,2020-08-08,36,point,,45084
10232,2020-05-04,97 day ahead cum death,2020-08-09,36,point,,45104
10283,2020-05-04,98 day ahead cum death,2020-08-10,36,point,,45122
10334,2020-05-04,99 day ahead cum death,2020-08-11,36,point,,45140
10385,2020-05-04,100 day ahead cum death,2020-08-12,36,point,,45157
10436,2020-05-04,101 day ahead cum death,2020-08-13,36,point,,45174
10487,2020-05-04,102 day ahead cum death,2020-08-14,36,point,,45189
10538,2020-05-04,103 day ahead cum death,2020-08-15,36,point,,45205
10589,2020-05-04,104 day ahead cum death,2020-08-16,36,point,,45219
10640,2020-05-04,105 day ahead cum death,2020-08-17,36,point,,45233
10691,2020-05-04,106 day ahead cum death,2020-08-18,36,point,,45247
10742,2020-05-04,107 day ahead cum death,2020-08-19,36,point,,45260
10793,2020-05-04,108 day ahead cum death,2020-08-20,36,point,,45272
10844,2020-05-04,109 day ahead cum death,2020-08-21,36,point,,45284
10895,2020-05-04,110 day ahead cum death,2020-08-22,36,point,,45295
10946,2020-05-04,111 day ahead cum death,2020-08-23,36,point,,45306
10997,2020-05-04,112 day ahead cum death,2020-08-24,36,point,,45317
11048,2020-05-04,113 day ahead cum death,2020-08-25,36,point,,45327
11099,2020-05-04,114 day ahead cum death,2020-08-26,36,point,,45337
11150,2020-05-04,115 day ahead cum death,2020-08-27,36,point,,45346
11201,2020-05-04,116 day ahead cum death,2020-08-28,36,point,,45355
11252,2020-05-04,117 day ahead cum death,2020-08-29,36,point,,45364
11303,2020-05-04,118 day ahead cum death,2020-08-30,36,point,,45372
11354,2020-05-04,119 day ahead cum death,2020-08-31,36,point,,45380
11405,2020-05-04,120 day ahead cum death,2020-09-01,36,point,,45387
11456,2020-05-04,121 day ahead cum death,2020-09-02,36,point,,45395
11507,2020-05-04,122 day ahead cum death,2020-09-03,36,point,,45402
11558,2020-05-04,123 day ahead cum death,2020-09-04,36,point,,45408
11609,2020-05-04,124 day ahead cum death,2020-09-05,36,point,,45415
11660,2020-05-04,125 day ahead cum death,2020-09-06,36,point,,45421
11711,2020-05-04,126 day ahead cum death,2020-09-07,36,point,,45427
11762,2020-05-04,127 day ahead cum death,2020-09-08,36,point,,45433
11813,2020-05-04,128 day ahead cum death,2020-09-09,36,point,,45438
11864,2020-05-04,129 day ahead cum death,2020-09-10,36,point,,45444
5286,2020-05-04,0 day ahead cum death,2020-05-04,37,point,,463
5337,2020-05-04,1 day ahead cum death,2020-05-05,37,point,,491
5388,2020-05-04,2 day ahead cum death,2020-05-06,37,point,,520
5439,2020-05-04,3 day ahead cum death,2020-05-07,37,point,,548
5490,2020-05-04,4 day ahead cum death,2020-05-08,37,point,,576
5541,2020-05-04,5 day ahead cum death,2020-05-09,37,point,,603
5592,2020-05-04,6 day ahead cum death,2020-05-10,37,point,,631
5643,2020-05-04,7 day ahead cum death,2020-05-11,37,point,,659
5694,2020-05-04,8 day ahead cum death,2020-05-12,37,point,,686
5745,2020-05-04,9 day ahead cum death,2020-05-13,37,point,,714
5796,2020-05-04,10 day ahead cum death,2020-05-14,37,point,,743
5847,2020-05-04,11 day ahead cum death,2020-05-15,37,point,,771
5898,2020-05-04,12 day ahead cum death,2020-05-16,37,point,,800
5949,2020-05-04,13 day ahead cum death,2020-05-17,37,point,,829
6000,2020-05-04,14 day ahead cum death,2020-05-18,37,point,,859
6051,2020-05-04,15 day ahead cum death,2020-05-19,37,point,,890
6102,2020-05-04,16 day ahead cum death,2020-05-20,37,point,,921
6153,2020-05-04,17 day ahead cum death,2020-05-21,37,point,,952
6204,2020-05-04,18 day ahead cum death,2020-05-22,37,point,,985
6255,2020-05-04,19 day ahead cum death,2020-05-23,37,point,,1018
6306,2020-05-04,20 day ahead cum death,2020-05-24,37,point,,1052
6357,2020-05-04,21 day ahead cum death,2020-05-25,37,point,,1086
6408,2020-05-04,22 day ahead cum death,2020-05-26,37,point,,1122
6459,2020-05-04,23 day ahead cum death,2020-05-27,37,point,,1159
6510,2020-05-04,24 day ahead cum death,2020-05-28,37,point,,1196
6561,2020-05-04,25 day ahead cum death,2020-05-29,37,point,,1235
6612,2020-05-04,26 day ahead cum death,2020-05-30,37,point,,1274
6663,2020-05-04,27 day ahead cum death,2020-05-31,37,point,,1315
6714,2020-05-04,28 day ahead cum death,2020-06-01,37,point,,1356
6765,2020-05-04,29 day ahead cum death,2020-06-02,37,point,,1399
6816,2020-05-04,30 day ahead cum death,2020-06-03,37,point,,1442
6867,2020-05-04,31 day ahead cum death,2020-06-04,37,point,,1487
6918,2020-05-04,32 day ahead cum death,2020-06-05,37,point,,1532
6969,2020-05-04,33 day ahead cum death,2020-06-06,37,point,,1579
7020,2020-05-04,34 day ahead cum death,2020-06-07,37,point,,1627
7071,2020-05-04,35 day ahead cum death,2020-06-08,37,point,,1675
7122,2020-05-04,36 day ahead cum death,2020-06-09,37,point,,1725
7173,2020-05-04,37 day ahead cum death,2020-06-10,37,point,,1775
7224,2020-05-04,38 day ahead cum death,2020-06-11,37,point,,1826
7275,2020-05-04,39 day ahead cum death,2020-06-12,37,point,,1878
7326,2020-05-04,40 day ahead cum death,2020-06-13,37,point,,1931
7377,2020-05-04,41 day ahead cum death,2020-06-14,37,point,,1984
7428,2020-05-04,42 day ahead cum death,2020-06-15,37,point,,2039
7479,2020-05-04,43 day ahead cum death,2020-06-16,37,point,,2093
7530,2020-05-04,44 day ahead cum death,2020-06-17,37,point,,2149
7581,2020-05-04,45 day ahead cum death,2020-06-18,37,point,,2204
7632,2020-05-04,46 day ahead cum death,2020-06-19,37,point,,2260
