location_name,forecast_date,target,target_end_date,location,type,quantile,value
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.5,600201.0832072252
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.5,602995.190328279
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.5,605986.0467493508
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.5,609129.3025407889
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.5,612388.9184658267
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.5,615738.6012757812
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.5,619158.782572942
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.5,622634.953697039
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.5,626156.2298940413
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.5,629714.3354285008
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.5,633302.8890775578
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.5,636916.9012362079
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.5,640552.1891075545
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.5,644204.9096266334
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.5,2824.083207225194
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.5,2794.1071210538503
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.5,2990.856421071803
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.5,3143.255791438045
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.5,3259.6159250377677
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.5,3349.682809954509
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.5,3420.1812971608015
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.5,3476.1711240970762
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.5,3521.2761970022693
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.5,3558.1055344594643
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.5,3588.553649057052
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.5,3614.01215865009
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.5,3635.287871346576
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.5,3652.7205190788954
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.55,600213.1354222068
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.55,603041.5136286675
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.55,606081.5116267902
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.55,609283.758377475
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.55,612608.5028743958
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.55,616026.8799964379
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.55,619517.5234288815
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.55,623064.6572353133
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.55,626656.5046895298
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.55,630284.1641142973
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.55,633940.8174005533
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.55,637621.1728944139
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.55,641320.8230159902
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.55,645035.8167626082
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.55,2836.1354222068094
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.55,2828.378206460597
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.55,3040.060051125102
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.55,3202.246750684758
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.55,3324.7444969208213
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.55,3418.3771220421654
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.55,3490.643432443636
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.55,3547.1338064317592
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.55,3591.8474542164713
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.55,3627.65942476741
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.55,3656.653286256059
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.55,3680.3554938606453
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.55,3699.6501215762464
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.55,3714.993746618112
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.6,600226.0386386063
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.6,603093.1397381821
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.6,606191.6722935864
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.6,609465.580527768
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.6,612872.3400973444
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.6,616380.6028614544
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.6,619967.3011969901
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.6,623615.4369759146
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.6,627312.3442116207
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.6,631047.1872098626
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.6,634809.7228052185
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.6,638597.3054362021
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.6,642405.2103901702
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.6,646229.403788379
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.6,2849.0386386063183
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.6,2867.101099575707
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.6,3097.855225929478
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.6,3273.9082341816043
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.6,3406.75956957629
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.6,3508.262764109997
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.6,3586.0328316639407
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.6,3646.300531700975
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.6,3693.854410194978
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.6,3731.500236033951
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.6,3760.7698254019488
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.6,3780.8697835599073
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.6,3794.6356572323475
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.6,3809.2009639642665
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.65,600243.141546078
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.65,603158.5359112212
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.65,606324.690818152
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.65,609681.0525895064
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.65,613180.1241074274
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.65,616786.9569190281
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.65,620475.8937615794
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.65,624228.1383319425
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.65,628029.7970221286
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.65,631867.0016729479
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.65,635722.5155432663
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.65,639599.3373022538
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.65,643493.0964861626
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.65,647412.8140926117
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.65,2866.1415460780263
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.65,2915.240115540987
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.65,3166.4334153738805
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.65,3356.6756966551766
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.65,3499.0715179210533
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.65,3606.832811600645
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.65,3686.9787026419303
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.65,3746.7589077166513
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.65,3795.067417164287
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.65,3834.823924317979
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.65,3872.433351175953
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.65,3892.248711501225
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.65,3904.730470507266
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.65,3917.8469954630364
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.7,600258.6126476215
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.7,603218.8745878184
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.7,606451.8274900139
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.7,609886.4219344027
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.7,613465.0800216339
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.7,617150.2168071624
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.7,620919.8261147758
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.7,624755.5282128645
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.7,628638.4493949071
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.7,632584.7471786265
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.7,636583.3096590699
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.7,640642.2488145473
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.7,644729.2351228612
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.7,648785.6049254212
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.7,2881.6126476215663
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.7,2960.232218788052
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.7,3231.987789109233
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.7,3432.12755259166
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.7,3579.612350107729
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.7,3690.5182785188777
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.7,3780.6885887283597
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.7,3858.6808077891355
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.7,3910.5330415737812
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.7,3945.0666740604433
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.7,3975.2726542358278
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.7,3993.614611826627
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.7,4010.0906178225996
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.7,4018.397246674937
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.75,600273.0419923097
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.75,603276.5672458237
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.75,606577.2164709999
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.75,610102.5928460984
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.75,613798.0461659234
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.75,617623.7710681417
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.75,621546.8307129161
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.75,625520.272738217
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.75,629519.5160085117
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.75,633539.7627927165
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.75,637637.9924597419
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.75,641722.2336357187
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.75,645818.1943826318
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.75,649980.6518800717
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.75,2896.041992309736
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.75,3003.882706231205
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.75,3300.312643481884
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.75,3525.37637509848
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.75,3693.813910443685
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.75,3810.9139934361447
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.75,3898.898703471874
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.75,3962.084909462719
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.75,4019.788720522891
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.75,4058.353702094755
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.75,4069.8739798832685
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.75,4104.063793450594
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.75,4129.694100346998
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.75,4130.698230729089
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.8,600288.7592490141
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.8,603335.9132299104
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.8,606695.7515607891
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.8,610289.8054209065
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.8,614062.1114492256
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.8,617979.6073570256
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.8,621961.9389471081
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.8,626035.1817862777
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.8,630210.7061537104
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.8,634430.1733240723
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.8,638616.0054823244
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.8,642820.8472493901
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.8,646993.3882478467
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.8,651168.2631021615
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.8,2911.759249014174
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.8,3047.15398089625
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.8,3360.2832834881265
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.8,3597.5161181249887
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.8,3767.973081572517
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.8,3906.088134519151
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.8,4005.99078886509
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.8,4069.0515855862996
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.8,4118.526194119524
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.8,4159.298098229454
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.8,4190.378412780515
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.8,4222.360105221253
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.8,4244.904024945969
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.8,4247.546001306735
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.85,600302.8002721511
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.85,603393.3049255149
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.85,606823.0955867368
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.85,610503.2424226715
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.85,614366.8396481962
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.85,618349.7995197437
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.85,622468.355102274
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.85,626698.8592801527
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.85,631015.8020538151
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.85,635251.4494048037
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.85,639477.3342661008
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.85,643701.9795432377
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.85,647962.1222208907
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.85,652394.9459358553
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.85,2925.8002721511293
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.85,3090.845548388152
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.85,3427.885896914522
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.85,3673.6448314560807
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.85,3862.821540413238
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.85,4016.6823817146014
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.85,4101.351933400635
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.85,4155.696081098238
US,2021-06-06,9 wk ahead inc death,2021-08-07,US,quantile,0.85,4226.671940591116
US,2021-06-06,10 wk ahead inc death,2021-08-14,US,quantile,0.85,4276.042745467695
US,2021-06-06,11 wk ahead inc death,2021-08-21,US,quantile,0.85,4310.700115030212
US,2021-06-06,12 wk ahead inc death,2021-08-28,US,quantile,0.85,4338.531414887426
US,2021-06-06,13 wk ahead inc death,2021-09-04,US,quantile,0.85,4357.36442964198
US,2021-06-06,14 wk ahead inc death,2021-09-11,US,quantile,0.85,4374.1736628528215
US,2021-06-06,1 wk ahead cum death,2021-06-12,US,quantile,0.9,600318.7915963826
US,2021-06-06,2 wk ahead cum death,2021-06-19,US,quantile,0.9,603451.1579194104
US,2021-06-06,3 wk ahead cum death,2021-06-26,US,quantile,0.9,606941.7971358872
US,2021-06-06,4 wk ahead cum death,2021-07-03,US,quantile,0.9,610692.9215619876
US,2021-06-06,5 wk ahead cum death,2021-07-10,US,quantile,0.9,614652.9437892332
US,2021-06-06,6 wk ahead cum death,2021-07-17,US,quantile,0.9,618799.5800346639
US,2021-06-06,7 wk ahead cum death,2021-07-24,US,quantile,0.9,623063.7689796493
US,2021-06-06,8 wk ahead cum death,2021-07-31,US,quantile,0.9,627332.5741783846
US,2021-06-06,9 wk ahead cum death,2021-08-07,US,quantile,0.9,631693.7516735455
US,2021-06-06,10 wk ahead cum death,2021-08-14,US,quantile,0.9,636114.2456801507
US,2021-06-06,11 wk ahead cum death,2021-08-21,US,quantile,0.9,640652.240695767
US,2021-06-06,12 wk ahead cum death,2021-08-28,US,quantile,0.9,645118.5917338529
US,2021-06-06,13 wk ahead cum death,2021-09-04,US,quantile,0.9,649603.7613475213
US,2021-06-06,14 wk ahead cum death,2021-09-11,US,quantile,0.9,654142.2971233189
US,2021-06-06,1 wk ahead inc death,2021-06-12,US,quantile,0.9,2941.79159638267
US,2021-06-06,2 wk ahead inc death,2021-06-19,US,quantile,0.9,3132.3663230276666
US,2021-06-06,3 wk ahead inc death,2021-06-26,US,quantile,0.9,3488.7032573425913
US,2021-06-06,4 wk ahead inc death,2021-07-03,US,quantile,0.9,3760.083208868932
US,2021-06-06,5 wk ahead inc death,2021-07-10,US,quantile,0.9,3967.5437278615777
US,2021-06-06,6 wk ahead inc death,2021-07-17,US,quantile,0.9,4109.302484658593
US,2021-06-06,7 wk ahead inc death,2021-07-24,US,quantile,0.9,4227.870073162019
US,2021-06-06,8 wk ahead inc death,2021-07-31,US,quantile,0.9,4306.4309158992255
