target,forecast_date,target_end_date,type,quantile,value,location
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,14915.246271534474,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,15140.809116930654,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,14931.53273618575,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,15175.420528241393,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,14942.34056891368,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,15206.148155523597,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,15002.971148249053,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,15348.456044726314,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,15128.123709067322,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,15641.870198655823,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,15129.710435622563,45
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,15645.590200844972,45
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,2536.415002108701,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,2551.746342843065,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,2539.311940896137,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,2558.429901425735,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,2541.631987932044,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,2565.0651721131867,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,2545.1539692228357,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,2571.6430859225984,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,2547.629068122007,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,2577.001186622506,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,2549.177620046986,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,2579.306331383223,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,2550.5324316206825,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,2582.4077959506258,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,2552.324131538001,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,2585.9076047854956,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,2554.1039085141815,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,2590.0237448263088,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,2555.093142813222,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,2593.3981714711244,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,2557.0229940911045,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,2598.7278560421396,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,2558.219887371755,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,2601.967582890994,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,2559.9963930626777,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,2605.0636779344436,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,2560.3100409224453,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,2606.8686169942807,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,2561.3947222937227,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,2610.8926643407303,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,2562.9157937615782,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,2616.8179672366377,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,2565.324068995139,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,2624.5624986339285,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,2566.5506763677204,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,2627.227871892965,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,2569.515214592426,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,2630.7846646136054,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,2575.189325637548,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,2643.594203139867,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,2581.24667162874,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,2660.026337364575,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,2589.1373698258744,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,2690.988354532924,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,2633.394428197928,46
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,2777.8265772928644,46
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,21039.727351427686,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,21133.368406909813,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,21059.999840197735,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,21188.443330357422,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,21065.378922858377,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,21204.42137416905,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,21075.687592327922,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,21224.277958561834,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,21096.47917086586,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,21270.578615835337,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,21113.261635265822,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,21307.146211566393,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,21126.358693815764,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,21335.67201680138,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,21139.085337903027,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,21358.49259543403,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,21152.689011877832,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,21384.13109220303,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,21157.9,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,21393.66489518085,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,21168.045621927195,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,21414.30143840195,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,21179.254343008684,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,21438.91960911793,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,21188.154449251062,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,21461.490500884054,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,21198.128171381595,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,21484.2579337052,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,21209.800346493583,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,21506.016928421668,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,21229.512874387594,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,21543.442228083914,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,21233.12273169947,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,21550.33073823754,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,21234.877775700515,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,21567.46571046655,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,21249.105383497146,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,21598.283454438224,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,21264.56050320384,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,21651.1642472941,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,21294.834608788806,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,21892.279613746752,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,21381.546922890626,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,22530.868538793657,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,21433.9061194231,47
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,23083.13470126988,47
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,76724.3522197691,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,77006.16815549483,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,76774.09688360876,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,77152.2520003724,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,76783.01563277066,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,77199.58084898215,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,76821.40317141186,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,77253.076582937,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,76879.87529881972,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,77395.05397726408,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,76909.50992990831,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,77479.83320194336,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,76941.57248858458,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,77533.77057435804,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,76981.79353939631,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,77611.89435223362,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,77005.606290071,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,77676.28686349356,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,77018.34416283946,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,77722.66418090297,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,77042.48325171968,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,77765.53098969301,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,77079.58782650308,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,77831.77856975146,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,77129.02336644717,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,77932.72985257293,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,77156.00737377978,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,78020.7730404464,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,77192.96048620138,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,78096.94557290869,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,77271.61657052925,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,78227.28690316457,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,77273.62512398897,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,78325.36405885105,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,77273.88973768067,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,78325.94945865852,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,77274.29130063733,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,78327.034250345,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,77373.96677322805,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,78555.6953396217,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,77822.2152641007,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,79584.14924961884,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,78633.01630730947,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,81444.43704274874,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,80537.95489159289,48
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,85815.09552865982,48
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,3917.423041135482,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,3958.2098068602577,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,3920.2545567587163,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,3968.3601854627855,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,3925.371715919585,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,3975.0952460393178,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,3929.46340907906,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,3985.125541059923,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,3937.0138739899203,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,4002.5410176066785,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,3941.4563251838877,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,4010.8987280666656,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,3945.92441287753,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,4020.596643279588,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,3949.4217683094635,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,4029.4626257980694,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,3953.032599271963,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,4037.289721169848,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,3957.0058959875464,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,4047.2168104583607,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,3960.051566722783,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,4057.347691175216,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,3964.4758458784436,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,4066.514983142536,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,3968.3067787576433,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,4073.5507742113873,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,3971.751146352228,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,4085.696970201267,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,3978.4286569737055,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,4099.012522645197,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,3985.146244512236,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,4116.400901484739,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,3999.7011756049383,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,4140.402586649202,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,4012.323171907607,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,4169.473704416029,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,4012.4216399531247,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,4169.774705843788,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,4012.5067500037035,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,4195.019853425549,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,4032.5949702126636,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,4366.070598815811,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,4057.961724058599,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,4393.846506120664,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,4155.315218945424,49
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,4766.225764549857,49
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,485.93028272501164,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,491.5489024156472,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,488.2711330827646,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,494.3767445899144,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,488.33689817836665,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,496.6112198413064,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,490.6685338377171,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,500.5512376952138,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,491.8203511953721,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,502.6297233825125,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,493.1848664918481,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,504.97869637287397,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.25,494.0694603985191,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.25,506.4820063427711,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.3,494.6850694174542,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.3,507.85847268046876,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.35,495.5408150723665,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.35,509.76157839661323,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.4,496.2362347805531,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.4,511.1231078262433,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.45,496.7234689151596,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.45,512.4029994445926,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.5,497.94783524112796,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.5,514.8351405777537,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.55,498.4098517671182,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.55,515.6905538179288,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.6,499.0037860527726,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.6,517.079862743614,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.65,499.4470762862045,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.65,518.6110707416806,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.7,500.149562832438,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.7,519.3729206211757,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.75,500.1561261938859,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.75,520.0924566416503,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.8,500.4779054717822,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.8,523.6313775013543,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.85,502.6186056307106,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.85,526.4655671799077,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.9,505.26748185990095,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.9,531.7222809729293,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.95,507.8239047326663,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.95,539.1494644776517,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.975,514.241400149145,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.975,549.2454968117012,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.99,533.9652254832631,50
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.99,591.4725254302886,50
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.01,15719.426274902378,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.01,15794.834364677023,51
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.025,15736.091640992676,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.025,15826.97294009763,51
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.05,15736.960118025861,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.05,15831.756052451352,51
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.1,15739.775144996867,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.1,15853.860198545259,51
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.15,15759.93981725632,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.15,15889.796679051216,51
1 wk ahead cum death,2022-01-09,2022-01-15,quantile,0.2,15771.262858934913,51
2 wk ahead cum death,2022-01-09,2022-01-22,quantile,0.2,15909.83492507107,51
