target,forecast_date,target_end_date,type,quantile,location,value
2 wk ahead inc death,2021-12-26,2022-01-08,point,,50,18.0
2 wk ahead inc death,2021-12-26,2022-01-08,point,,51,248.0
2 wk ahead inc death,2021-12-26,2022-01-08,point,,53,126.0
2 wk ahead inc death,2021-12-26,2022-01-08,point,,54,88.0
2 wk ahead inc death,2021-12-26,2022-01-08,point,,55,377.0
2 wk ahead inc death,2021-12-26,2022-01-08,point,,56,24.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,60,0.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,66,1.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,69,6.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,72,58.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,78,4.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,01,108.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,02,18.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,04,411.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,05,110.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,06,535.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,08,234.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,09,114.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,10,41.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,11,54.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,12,259.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,13,321.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,16,28.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,18,349.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,19,138.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,20,107.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,21,224.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,22,62.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,23,55.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,25,324.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,26,714.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,27,232.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,28,42.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,29,212.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,30,39.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,31,71.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,32,100.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,33,56.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,35,178.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,37,157.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,38,26.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,40,154.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,41,96.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,42,875.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,44,40.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,45,100.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,46,26.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,47,258.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,48,443.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,49,58.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,50,22.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,51,272.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,53,134.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,54,94.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,55,398.0
3 wk ahead inc death,2021-12-26,2022-01-15,point,,56,22.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,60,0.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,66,1.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,69,5.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,72,62.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,78,5.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,01,116.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,02,19.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,04,386.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,05,118.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,06,586.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,08,237.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,09,119.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,10,52.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,11,62.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,12,333.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,13,362.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,16,26.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,18,329.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,19,138.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,20,106.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,21,222.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,22,82.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,23,56.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,25,352.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,26,668.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,27,226.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,28,42.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,29,218.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,30,36.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,31,70.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,32,100.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,33,56.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,35,174.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,37,156.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,38,28.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,40,152.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,41,98.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,42,875.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,44,44.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,45,99.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,46,24.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,47,250.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,48,446.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,49,54.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,50,23.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,51,292.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,53,140.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,54,92.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,55,382.0
4 wk ahead inc death,2021-12-26,2022-01-22,point,,56,22.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,01,16500.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,01,16596.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,01,16704.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,01,16820.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,02,994.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,02,1012.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,02,1030.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,02,1049.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,04,24436.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,04,24865.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,04,25276.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,04,25662.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,05,9162.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,05,9272.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,05,9383.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,05,9502.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,06,76591.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,06,77058.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,06,77592.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,06,78178.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,08,10304.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,08,10519.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,08,10754.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,08,10990.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,09,9168.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,09,9260.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,09,9374.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,09,9494.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,10,2304.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,10,2344.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,10,2385.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,10,2436.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,11,1215.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,11,1231.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,11,1285.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,11,1346.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,12,62530.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,12,62728.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,12,62986.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,12,63320.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,13,31446.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,13,31715.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,13,32036.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,13,32398.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,16,4134.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,16,4164.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,16,4192.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,16,4218.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,18,19086.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,18,19430.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,18,19780.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,18,20108.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,19,7940.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,19,8076.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,19,8215.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,19,8353.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,20,7031.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,20,7130.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,20,7237.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,20,7343.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,21,12156.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,21,12362.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,21,12586.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,21,12808.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,22,14998.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,22,15046.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,22,15107.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,22,15190.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,23,1524.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,23,1572.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,23,1626.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,23,1682.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,25,20300.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,25,20583.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,25,20908.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,25,21260.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,26,29138.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,26,29848.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,26,30563.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,26,31232.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,27,10682.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,27,10900.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,27,11133.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,27,11359.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,28,10434.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,28,10475.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,28,10517.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,28,10560.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,29,16218.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,29,16404.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,29,16616.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,29,16834.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,30,2935.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,30,2978.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,30,3016.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,30,3052.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,31,3380.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,31,3452.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,31,3523.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,31,3594.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,32,8462.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,32,8556.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,32,8656.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,32,8756.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,33,1931.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,33,1982.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,33,2038.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,33,2095.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,35,5928.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,35,6093.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,35,6271.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,35,6445.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,37,19386.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,37,19531.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,37,19688.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,37,19844.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,38,2064.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,38,2088.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,38,2114.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,38,2142.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,40,12512.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,40,12658.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,40,12812.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,40,12964.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,41,5696.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,41,5792.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,41,5888.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,41,5985.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,42,36897.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,42,37738.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,42,38614.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,42,39488.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,44,3053.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,44,3089.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,44,3128.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,44,3172.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,45,14647.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,45,14738.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,45,14838.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,45,14938.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,46,2484.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,46,2510.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,46,2535.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,46,2560.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,47,20645.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,47,20870.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,47,21128.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,47,21378.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,48,75757.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,48,76161.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,48,76604.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,48,77050.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,49,3813.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,49,3868.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,49,3926.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,49,3980.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,50,478.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,50,495.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,50,516.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,50,540.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,51,15512.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,51,15760.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,51,16032.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,51,16324.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,53,9911.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,53,10038.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,53,10171.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,53,10312.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,54,5347.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,54,5435.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,54,5529.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,54,5621.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,55,11384.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,55,11762.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,55,12160.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,55,12542.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,56,1553.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,56,1578.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,56,1600.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,56,1622.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,60,0.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,60,0.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,60,0.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,60,0.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,66,271.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,66,272.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,66,273.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,66,274.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,69,14.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,69,20.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,69,26.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,69,31.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,72,3306.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,72,3346.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,72,3404.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,72,3466.0
1 wk ahead cum death,2021-12-26,2022-01-01,point,,78,89.0
2 wk ahead cum death,2021-12-26,2022-01-08,point,,78,92.0
3 wk ahead cum death,2021-12-26,2022-01-15,point,,78,95.0
4 wk ahead cum death,2021-12-26,2022-01-22,point,,78,100.0
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,US,960341.662430525
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.1,US,1085993.0798409
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.25,US,1223753.16172654
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.5,US,1443599.4679827
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.75,US,1696602.77138966
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.9,US,1975032.03714216
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.975,US,2307549.66011456
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.025,US,1155411.24907968
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.1,US,1319853.64415112
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.25,US,1505409.25722967
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.5,US,1790323.57539959
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.75,US,2129905.3797056
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.9,US,2454298.76142027
2 wk ahead inc case,2021-12-26,2022-01-08,quantile,0.975,US,2863999.66501203
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.025,US,1476015.34943097
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.1,US,1671931.11452816
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.25,US,1908884.35817013
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.5,US,2334220.29910549
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.75,US,2799318.01879553
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.9,US,3166129.1122613996
3 wk ahead inc case,2021-12-26,2022-01-15,quantile,0.975,US,3740979.1384916306
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.025,US,1923657.08188017
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.1,US,2191360.03159649
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.25,US,2566910.52517066
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.5,US,3210139.19991766
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.75,US,3876558.52301568
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.9,US,4357370.30795551
4 wk ahead inc case,2021-12-26,2022-01-22,quantile,0.975,US,5085070.60893564
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,60,0.0
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,66,30.0238097960284
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,69,130.422221883138
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,78,18.3857142448425
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,01,6727.425318022039
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,02,569.243015761685
1 wk ahead inc case,2021-12-26,2022-01-01,quantile,0.025,04,15847.3716672684
