target,location,forecast_date,target_end_date,type,quantile,value
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.025,100.20567707693957
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.025,25.76498429622697
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.025,60.267533320111355
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.025,383.6321453072057
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.025,59.511220739617805
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.025,67.70291968497767
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.025,149.78250042060603
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.025,9.619474603113146
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.05,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.05,1.6508785275851978
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.05,53.962834774948334
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.05,99.91727240983377
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.05,2.573563064471967
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.05,306.35149507484834
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.05,83.05329761028409
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.05,360.27959106573473
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.05,129.86729815170122
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.05,30.21696932099079
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.05,176.4344580270291
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.05,38.17977725290737
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.05,540.7535799786356
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.05,52.416725666629056
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.05,112.06629329385237
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.05,80.42704371741442
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.05,525.1897854037243
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.05,149.15837348822103
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.05,75.6783156204551
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.05,201.0120924479353
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.05,9.658518325233674
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.05,86.40201444748982
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.05,15.863474086662453
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.05,111.56510926014306
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.05,151.1724239070099
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.05,9.813816467601555
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.05,669.8050493781134
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.05,43.929413206693226
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.05,122.43795792622987
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.05,28.60776232916136
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.05,63.67046619665315
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.05,459.4892205922197
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.05,70.75558331337815
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.05,73.86685256269477
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.05,178.41156058542163
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.05,11.126603318909808
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.1,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.1,1.8044864242727106
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.1,58.72776941528706
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.1,125.12834903611352
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.1,4.410538509572812
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.1,364.78814099246404
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.1,98.51335358194336
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.1,546.336800654055
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.1,155.31777420856926
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.1,40.938300476268275
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.1,206.22510446923758
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.1,42.507015618325326
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.1,596.58828183236
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.1,58.57110342453126
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.1,136.53533954648057
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.1,92.27766239893086
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.1,618.6066127149151
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.1,182.53758534245827
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.1,84.20037373311786
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.1,242.73297806942458
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.1,14.52238459919992
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.1,95.07738570279493
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.1,25.3985386885606
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.1,119.433702214155
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.1,180.30647418591622
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.1,15.255331531360317
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.1,735.9162450203473
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.1,52.0262023535841
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.1,153.92963557100308
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.1,29.573951927406913
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.1,67.89697021673857
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.1,558.1712356195235
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.1,79.77490245245076
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.1,86.33140446360403
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.1,218.7559423438446
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.1,12.57881747690558
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.15,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.15,1.8571428060531616
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.15,63.04507403680607
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.15,127.61228501707247
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.15,5.205751003504324
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.15,422.95363550048256
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.15,105.34600392188365
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.15,695.2055705417756
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.15,170.1660808893174
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.15,45.63103147083659
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.15,266.45031067870343
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.15,45.5335252625703
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.15,648.9310084753158
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.15,60.75941074384066
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.15,147.48089093746165
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.15,95.99024992137336
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.15,624.9171671148285
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.15,201.95955453455025
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.15,92.5532451643194
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.15,290.5295173326642
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.15,15.299411640795157
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.15,107.1398871172801
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.15,29.842240529865997
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.15,127.68309586548276
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.15,215.03115074296954
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.15,16.938316787288745
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.15,771.0733193030801
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.15,54.095951908550234
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.15,161.31823176298894
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.15,31.247111063404972
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.15,72.5722196911425
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.15,650.6301718270763
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.15,86.7815159716969
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.15,91.66433557801037
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.15,243.75090827662413
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.15,14.863679730878312
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.2,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.2,1.8964973868745747
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.2,66.75428277560573
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.2,132.1301034036834
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.2,6.427101776154757
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.2,435.2282381670689
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.2,108.05554413997609
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.2,724.251420783101
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.2,179.6225683525414
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.2,55.86027793020869
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.2,276.2063148258246
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.2,47.88845944558217
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.2,662.7262861987082
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.2,61.325265912453006
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.2,150.20500188924015
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.2,103.3010083484354
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.2,667.5182185760153
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.2,216.9915461511288
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.2,95.4524940352894
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.2,307.32699387771595
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.2,18.136943273040373
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.2,114.23549366748345
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.2,35.00898683489785
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.2,132.17439992338052
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.2,237.54672988552818
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.2,17.910167189809695
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.2,881.8516117746851
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.2,55.619176168761214
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.2,164.00689590758986
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.2,33.039873040061536
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.2,84.00151889464999
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.2,677.9771007932475
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.2,99.6298837236705
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.2,96.38754826737579
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.2,253.58600684753736
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.2,17.590349307167664
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.25,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.25,2.066596630647126
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.25,68.7426901090096
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.25,135.91140868903233
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.25,7.1391159349402376
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.25,446.57232221877524
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.25,117.25521722723971
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.25,737.1486005925174
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.25,183.5482051684998
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.25,66.51875780251143
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.25,294.99047794422734
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.25,49.278603696666366
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.25,696.8767452059094
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.25,61.420783803856125
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.25,154.1367970667969
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.25,108.07373351424482
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.25,701.2708848349391
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.25,220.53235513481556
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.25,98.06357144107618
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.25,327.7289097146145
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.25,19.312290024997576
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.25,119.64280934896559
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.25,40.44806484902379
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.25,136.8749620439663
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.25,257.10900143325955
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.25,19.57590551105421
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.25,943.1611282286142
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.25,57.69669004445463
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.25,172.92341919250575
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.25,35.03460940741017
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.25,107.0405354237112
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.25,704.915118062541
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.25,108.36232720533658
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.25,97.84988322908183
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.25,256.65901230552026
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.25,18.74350795807701
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.3,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.3,2.130989627591495
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.3,74.14142578191749
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.3,139.46498264394052
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.3,7.419483584816106
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.3,447.40480457332876
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.3,129.63994776624014
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.3,792.4433364629215
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.3,186.77053684643613
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.3,73.01984683841928
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.3,339.49749462299303
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.3,53.03852216204369
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.3,708.0297333666081
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.3,61.46596194951255
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.3,161.88122690969166
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.3,110.5526083552837
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.3,708.6226600448797
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.3,221.85327536781037
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.3,106.05160927881383
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.3,336.0427924710729
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.3,20.403468790762965
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.3,122.86641266613032
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.3,46.62827918340143
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.3,144.03749232886733
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.3,274.91303054971434
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.3,20.99163683928412
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.3,994.9315892731006
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.3,61.224631778784584
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.3,180.70018588293414
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.3,36.891192588682244
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.3,114.300766540999
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.3,734.1322676444556
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.3,119.74865536224912
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.3,103.5470177812012
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.3,259.2444252016405
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.3,20.541669481291304
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.35,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.35,2.2828571579251995
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.35,78.30586375309579
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.35,145.34170935104405
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.35,7.822155119833525
1 wk ahead inc death,04,2022-01-16,2022-01-22,quantile,0.35,447.98314730130926
1 wk ahead inc death,05,2022-01-16,2022-01-22,quantile,0.35,136.66599928918814
1 wk ahead inc death,06,2022-01-16,2022-01-22,quantile,0.35,812.062576989751
1 wk ahead inc death,08,2022-01-16,2022-01-22,quantile,0.35,188.35023574907797
1 wk ahead inc death,12,2022-01-16,2022-01-22,quantile,0.35,76.02131343289041
1 wk ahead inc death,13,2022-01-16,2022-01-22,quantile,0.35,371.7449624849402
1 wk ahead inc death,16,2022-01-16,2022-01-22,quantile,0.35,57.53991787442451
1 wk ahead inc death,17,2022-01-16,2022-01-22,quantile,0.35,746.6493009801494
1 wk ahead inc death,20,2022-01-16,2022-01-22,quantile,0.35,61.49436017992007
1 wk ahead inc death,21,2022-01-16,2022-01-22,quantile,0.35,174.91073855990092
1 wk ahead inc death,22,2022-01-16,2022-01-22,quantile,0.35,113.0298169199947
1 wk ahead inc death,26,2022-01-16,2022-01-22,quantile,0.35,724.5366966663184
1 wk ahead inc death,27,2022-01-16,2022-01-22,quantile,0.35,223.11234152246547
1 wk ahead inc death,28,2022-01-16,2022-01-22,quantile,0.35,106.99264300732418
1 wk ahead inc death,29,2022-01-16,2022-01-22,quantile,0.35,343.9620531974085
1 wk ahead inc death,30,2022-01-16,2022-01-22,quantile,0.35,21.051031931343832
1 wk ahead inc death,32,2022-01-16,2022-01-22,quantile,0.35,127.69671487371102
1 wk ahead inc death,33,2022-01-16,2022-01-22,quantile,0.35,50.89577265841272
1 wk ahead inc death,35,2022-01-16,2022-01-22,quantile,0.35,147.8221786388741
1 wk ahead inc death,37,2022-01-16,2022-01-22,quantile,0.35,293.9847089169192
1 wk ahead inc death,38,2022-01-16,2022-01-22,quantile,0.35,22.021423807640552
1 wk ahead inc death,42,2022-01-16,2022-01-22,quantile,0.35,1014.2430424426595
1 wk ahead inc death,44,2022-01-16,2022-01-22,quantile,0.35,65.47802741861426
1 wk ahead inc death,45,2022-01-16,2022-01-22,quantile,0.35,185.08464676098976
1 wk ahead inc death,46,2022-01-16,2022-01-22,quantile,0.35,38.626898973327286
1 wk ahead inc death,47,2022-01-16,2022-01-22,quantile,0.35,116.65718727676212
1 wk ahead inc death,48,2022-01-16,2022-01-22,quantile,0.35,747.6129216349011
1 wk ahead inc death,51,2022-01-16,2022-01-22,quantile,0.35,125.09687157333653
1 wk ahead inc death,54,2022-01-16,2022-01-22,quantile,0.35,106.75485812956134
1 wk ahead inc death,55,2022-01-16,2022-01-22,quantile,0.35,268.9444523641512
1 wk ahead inc death,56,2022-01-16,2022-01-22,quantile,0.35,21.88597776096954
1 wk ahead inc death,60,2022-01-16,2022-01-22,quantile,0.4,0.0
1 wk ahead inc death,69,2022-01-16,2022-01-22,quantile,0.4,2.6498701607988906
1 wk ahead inc death,72,2022-01-16,2022-01-22,quantile,0.4,81.29809614068573
1 wk ahead inc death,01,2022-01-16,2022-01-22,quantile,0.4,151.57335951648713
1 wk ahead inc death,02,2022-01-16,2022-01-22,quantile,0.4,8.891971761530083
