target,forecast_date,target_end_date,type,quantile,location,value
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,33,1989.3714294433594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,33,2017.7428588867188
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,33,2049.8857185159413
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,33,2087.1523881439184
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,33,1996.5918350219727
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,33,2030.9802722702218
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,33,2072.7421780312134
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,33,2125.135043092977
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,33,2001.1428565979004
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,33,2044.8571491241455
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,33,2100.061238464041
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,33,2158.6582827291
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,33,2015.8571434020996
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,33,2074.3714288075817
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,33,2134.441442330702
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,33,2194.595094733566
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,33,2018.82857131958
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,33,2078.987316208424
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,33,2140.341386127224
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,33,2201.9841201342992
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,33,2021.4642848968506
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,33,2083.1503675012345
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,33,2145.293224099135
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,33,2207.4360806970353
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,33,2023.447618484497
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,33,2085.5904750823975
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,33,2147.798895502236
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,33,2210.0935209706913
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,33,2024.4634914398193
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,33,2087.6538751769826
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,33,2150.161394891808
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,33,2212.9851216967068
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,33,2025.0218492395738
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,33,2089.0577587795983
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,33,2153.440145156214
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,33,2219.3423994759637
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,33,2025.1226918837604
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,33,2089.5512654921586
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,33,2159.0593779897226
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,33,2228.375705018592
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,33,2026.5714302062988
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,33,2093.3308296203613
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,33,2165.8378414994745
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,33,2238.574123886901
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,33,2028.877550760905
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,33,2097.4360261425986
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,33,2172.293165730001
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,33,2247.87545299495
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,33,2030.714282989502
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,33,2103.811028676831
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,33,2179.3974933579625
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,33,2257.3678093487997
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,33,2034.4505486121545
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,33,2108.4587159485272
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,33,2186.0426815655264
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,33,2267.0886503260695
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,33,2035.4285736083984
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,33,2110.757596047895
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,33,2191.4347781738384
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,33,2272.863351782237
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,33,2036.67142868042
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,33,2112.305320953771
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,33,2193.7338945621696
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,33,2276.4770013353705
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,33,2039.9591827392578
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,33,2120.4536909488493
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,33,2205.8312391666227
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,33,2292.716953888302
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,33,2042.9047622680664
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,33,2126.194132996286
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,33,2214.3012763983857
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,33,2305.8012763983857
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,33,2048.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,33,2137.9142828804906
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,33,2235.62856968469
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,33,2334.62856968469
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,33,2059.0
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,33,2157.928569793701
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,33,2272.5
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,33,2378.6428553263345
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,33,2089.642852783203
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,33,2231.3207758123226
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,33,2387.8417880624374
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,33,2526.3989284127792
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,33,2111.0357189178467
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,33,2297.703254873102
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,33,2527.5419138230104
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,33,2686.7619165695924
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,33,2123.5285720825195
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,33,2391.74156258323
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,33,2674.344927415491
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,33,2833.8306451889284
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,34,29202.928565979004
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,34,29365.023801167805
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,34,29548.8809483846
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,34,29755.175235493978
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,34,29227.169643301517
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,34,29425.312506257247
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,34,29625.975010453414
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,34,29926.34303210055
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,34,29236.609999904198
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,34,29459.524285182517
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,34,29713.98765455901
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,34,30045.215926043384
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,34,29238.755148549913
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,34,29468.612291952013
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,34,29746.802762713993
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,34,30095.433026098643
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,34,29258.724343522157
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,34,29500.397815608747
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,34,29799.228506450527
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,34,30166.40945152906
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,34,29269.55038221914
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,34,29519.547955922953
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,34,29846.13351384561
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,34,30241.64542078734
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,34,29272.906831539935
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,34,29527.042358511437
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,34,29862.012971417815
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,34,30270.08503638299
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,34,29281.767822230846
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,34,29544.567280495627
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,34,29888.91063708817
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,34,30306.518731700224
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,34,29283.08076558277
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,34,29553.489548541755
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,34,29901.73134954402
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,34,30330.766553882328
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,34,29285.262638142798
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,34,29557.265566533588
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,34,29914.921221608452
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,34,30355.249779958063
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,34,29293.142852783203
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,34,29579.35164130914
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,34,29960.296051331265
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,34,30406.23891903417
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,34,29302.739375427354
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,34,29594.219741983317
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,34,29989.785688373704
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,34,30439.37009722047
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,34,29303.328713874726
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,34,29597.735307560783
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,34,30005.084218343152
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,34,30455.227071126355
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,34,29307.41913919736
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,34,29602.753978451132
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,34,30026.699039153173
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,34,30496.377620390966
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,34,29316.61248206144
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,34,29612.83566966423
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,34,30065.31437950376
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,34,30558.467440416847
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,34,29323.406581333704
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,34,29621.080126209785
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,34,30089.64648434633
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,34,30603.64648434633
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,34,29332.767010498046
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,34,29647.59116821289
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,34,30160.62688140869
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,34,30705.46436767578
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,34,29346.934066604823
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,34,29689.846129834652
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,34,30325.297970257525
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,34,30901.440823040728
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,34,29348.67866892446
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,34,29744.148054054855
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,34,30393.952041779692
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,34,31009.38063064688
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,34,29350.92592454803
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,34,29766.66249095362
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,34,30459.496371710797
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,34,31271.380305731793
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,34,29395.15380859375
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,34,29903.860667835583
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,34,30754.43542454661
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,34,31713.50037705016
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,34,29449.16880221877
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,34,30110.454507785176
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,34,31039.89970247313
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,34,32030.78283679486
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,34,29601.14286295573
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,34,30262.428568522137
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,34,31239.196025996247
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,34,32239.624614863435
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,35,5905.857143044472
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,35,5956.089286446571
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,35,6010.454104988229
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,35,6063.037105426599
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,35,5913.314285687038
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,35,5964.296429089138
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,35,6026.043778840255
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,35,6082.996796786125
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,35,5918.678564276015
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,35,5971.103564943587
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,35,6042.861221041142
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,35,6102.325984806931
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,35,5938.614282063078
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,35,5999.399995258878
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,35,6080.743450953279
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,35,6142.44821576447
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,35,5944.5357028245735
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,35,6018.3928478615435
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,35,6105.003950720567
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,35,6177.432524328966
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,35,5948.091838758817
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,35,6033.612247389188
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,35,6130.18964467443
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,35,6211.042985208516
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,35,5955.992468019409
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,35,6057.063898225708
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,35,6158.708246411072
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,35,6243.408254185822
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,35,5976.857139042462
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,35,6085.499997547711
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,35,6193.632791508002
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,35,6284.613755151351
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,35,5979.857140786317
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,35,6094.5872984265625
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,35,6203.301585230762
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,35,6300.873011622363
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,35,5984.102022858725
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,35,6102.659167023764
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,35,6212.766527584803
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,35,6312.052240780604
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,35,5986.948052542538
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,35,6108.719481985897
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,35,6223.201629114451
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,35,6325.582586654368
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,35,5991.371417672373
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,35,6115.657130868174
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,35,6232.371417672373
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.5,35,6341.447615414625
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.55,35,6002.632648390152
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.55,35,6132.471649515912
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.55,35,6251.111020264158
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.55,35,6364.870277056505
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.6,35,6007.285691034359
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.6,35,6140.69640423016
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.6,35,6262.69640423016
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.6,35,6380.687050888063
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.65,35,6011.714279174805
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.65,35,6147.153842632587
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.65,35,6271.933370378382
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.65,35,6391.309613969691
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.7,35,6016.7142731802305
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.7,35,6153.190462348525
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.7,35,6282.481282962029
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.7,35,6406.749148244797
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.75,35,6023.714282444445
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.75,35,6164.778569902593
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.75,35,6301.146135289172
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.75,35,6436.862791273451
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.8,35,6033.714274815167
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.8,35,6189.071419488832
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.8,35,6328.956900400112
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.8,35,6468.888520808106
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.85,35,6049.829914015175
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.85,35,6211.758479994179
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.85,35,6352.704288359566
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.85,35,6495.332862113281
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.9,35,6055.521008131816
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.9,35,6237.854336378887
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.9,35,6387.117054222661
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.9,35,6544.539705503012
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.95,35,6267.204071044922
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.95,35,6481.418357849121
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.95,35,6647.2014017698775
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.95,35,6824.487114965678
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.975,35,6305.719755649401
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.975,35,6553.148325443102
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.975,35,6780.608184655342
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.975,35,7105.369118667619
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.99,35,6309.571441650391
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.99,35,6560.857162475586
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.99,35,6914.571446736653
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.99,35,7369.142888387044
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.01,36,60055.9285736084
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.01,36,60556.642862319946
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.01,36,61189.73214149475
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.01,36,61826.327716977656
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.025,36,60082.85713704427
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.025,36,60605.64286623115
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.025,36,61277.00001344795
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.025,36,61957.691887037545
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.05,36,60098.92858123779
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.05,36,60691.71428258077
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.05,36,61412.87141759053
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.05,36,62139.148711330956
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.1,36,60124.714294433594
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.1,36,60772.757177352905
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.1,36,61521.87144737244
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.1,36,62437.70681227752
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.15,36,60158.77551269531
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.15,36,60826.197779625945
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.15,36,61661.51206185251
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.15,36,62647.991644321395
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.2,36,60232.50651966442
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.2,36,60930.90651917026
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.2,36,61795.65651917026
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.2,36,62823.65480768262
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.25,36,60236.58365478516
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.25,36,60941.26618770904
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.25,36,61855.62333492584
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.25,36,62986.384576152755
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.3,36,60267.01713492256
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.3,36,60977.348060237135
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.3,36,61940.56232415315
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.3,36,63105.94926222216
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.35,36,60287.16552740916
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.35,36,61005.91080559736
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.35,36,62018.37508477217
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.35,36,63210.499234134295
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.4,36,60303.7861086435
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.4,36,61033.40718547776
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.4,36,62108.40719983897
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.4,36,63326.78494062436
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.45,36,60327.29845662881
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.45,36,61077.487790482584
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.45,36,62182.313162118866
4 wk ahead cum death,2022-01-02,2022-01-29,quantile,0.45,36,63430.37592472125
1 wk ahead cum death,2022-01-02,2022-01-08,quantile,0.5,36,60338.50615712523
2 wk ahead cum death,2022-01-02,2022-01-15,quantile,0.5,36,61112.79650136351
3 wk ahead cum death,2022-01-02,2022-01-22,quantile,0.5,36,62251.090583107536
