,date,location,location_name,cases,deaths,hosps
24174,2020-09-07,53,Washington,197,4,35
24175,2020-09-08,53,Washington,289,2,31
24176,2020-09-09,53,Washington,499,4,17
24177,2020-09-10,53,Washington,600,7,26
24178,2020-09-11,53,Washington,494,7,23
24179,2020-09-12,53,Washington,364,6,22
24180,2020-09-13,53,Washington,318,5,30
24181,2020-09-14,53,Washington,336,7,25
24182,2020-09-15,53,Washington,384,9,32
24183,2020-09-16,53,Washington,417,8,29
24184,2020-09-17,53,Washington,417,6,35
24185,2020-09-18,53,Washington,629,8,32
24186,2020-09-19,53,Washington,383,5,22
24187,2020-09-20,53,Washington,303,8,29
24188,2020-09-21,53,Washington,345,6,25
24189,2020-09-22,53,Washington,544,11,28
24190,2020-09-23,53,Washington,583,6,24
24191,2020-09-24,53,Washington,1025,6,27
24192,2020-09-25,53,Washington,640,7,22
24193,2020-09-26,53,Washington,457,4,23
24194,2020-09-27,53,Washington,378,7,20
24195,2020-09-28,53,Washington,394,7,19
24196,2020-09-29,53,Washington,532,5,17
24197,2020-09-30,53,Washington,640,7,25
24198,2020-10-01,53,Washington,716,10,24
24199,2020-10-02,53,Washington,642,7,21
24200,2020-10-03,53,Washington,469,6,18
24201,2020-10-04,53,Washington,419,4,27
24202,2020-10-05,53,Washington,427,8,23
24203,2020-10-06,53,Washington,556,11,24
24204,2020-10-07,53,Washington,758,5,30
24205,2020-10-08,53,Washington,693,7,24
24206,2020-10-09,53,Washington,548,7,31
24207,2020-10-10,53,Washington,848,3,30
24208,2020-10-11,53,Washington,375,3,36
24209,2020-10-12,53,Washington,607,12,34
24210,2020-10-13,53,Washington,719,4,28
24211,2020-10-14,53,Washington,698,9,25
24212,2020-10-15,53,Washington,775,4,22
24213,2020-10-16,53,Washington,826,5,32
24214,2020-10-17,53,Washington,566,6,26
24215,2020-10-18,53,Washington,467,10,30
24216,2020-10-19,53,Washington,492,10,30
24217,2020-10-20,53,Washington,800,6,34
24218,2020-10-21,53,Washington,703,11,27
24219,2020-10-22,53,Washington,812,11,29
24220,2020-10-23,53,Washington,949,7,32
24221,2020-10-24,53,Washington,741,11,30
24222,2020-10-25,53,Washington,596,8,29
24223,2020-10-26,53,Washington,547,9,48
24224,2020-10-27,53,Washington,751,10,37
24225,2020-10-28,53,Washington,880,12,55
24226,2020-10-29,53,Washington,1111,4,58
24227,2020-10-30,53,Washington,978,11,30
24228,2020-10-31,53,Washington,876,14,31
24229,2020-11-01,53,Washington,1040,8,39
24230,2020-11-02,53,Washington,745,5,38
24231,2020-11-03,53,Washington,1534,10,43
24232,2020-11-04,53,Washington,1124,12,45
24233,2020-11-05,53,Washington,1772,12,47
24234,2020-11-06,53,Washington,1748,14,57
24235,2020-11-07,53,Washington,1450,5,59
24236,2020-11-08,53,Washington,1246,11,50
24237,2020-11-09,53,Washington,1420,10,65
24238,2020-11-10,53,Washington,1662,14,77
24239,2020-11-11,53,Washington,2025,7,66
24240,2020-11-12,53,Washington,2247,13,55
24241,2020-11-13,53,Washington,2320,11,86
24242,2020-11-14,53,Washington,2250,16,53
24243,2020-11-15,53,Washington,1578,12,78
24244,2020-11-16,53,Washington,2592,15,76
24245,2020-11-17,53,Washington,1559,12,93
24246,2020-11-18,53,Washington,2111,13,107
24247,2020-11-19,53,Washington,2174,12,94
24248,2020-11-20,53,Washington,1876,16,99
24249,2020-11-21,53,Washington,2648,22,91
24250,2020-11-22,53,Washington,3559,17,84
24251,2020-11-23,53,Washington,3282,19,124
24252,2020-11-24,53,Washington,3020,14,101
24253,2020-11-25,53,Washington,2873,17,103
24254,2020-11-26,53,Washington,2067,19,90
24255,2020-11-27,53,Washington,2394,14,100
24256,2020-11-28,53,Washington,2107,19,91
24257,2020-11-29,53,Washington,2269,17,86
24258,2020-11-30,53,Washington,2462,31,106
24259,2020-12-01,53,Washington,3071,21,96
24260,2020-12-02,53,Washington,2325,23,107
24261,2020-12-03,53,Washington,2085,17,122
24262,2020-12-04,53,Washington,1886,26,99
24263,2020-12-05,53,Washington,1752,18,104
24264,2020-12-06,53,Washington,6071,16,101
24265,2020-12-07,53,Washington,3795,22,118
24266,2020-12-08,53,Washington,3085,10,94
24267,2020-12-09,53,Washington,2996,7,89
24268,2020-12-10,53,Washington,3149,11,105
24269,2020-12-11,53,Washington,4111,6,93
24270,2020-12-12,53,Washington,2429,2,92
24271,2020-12-13,53,Washington,2092,0,87
24272,2020-12-14,53,Washington,1775,0,125
24273,2020-12-15,53,Washington,1681,0,108
24274,2020-12-16,53,Washington,0,101,97
24275,2020-12-17,53,Washington,2940,75,94
24276,2020-12-18,53,Washington,3063,-13,108
24277,2020-12-19,53,Washington,2332,0,100
24278,2020-12-20,53,Washington,0,0,92
24279,2020-12-21,53,Washington,4035,2,107
24280,2020-12-22,53,Washington,1252,25,122
24281,2020-12-23,53,Washington,2315,31,132
24282,2020-12-24,53,Washington,2891,22,80
24283,2020-12-25,53,Washington,0,0,119
24284,2020-12-26,53,Washington,3626,0,114
24285,2020-12-27,53,Washington,0,0,92
24286,2020-12-28,53,Washington,1953,11,104
24287,2020-12-29,53,Washington,2174,174,90
24288,2020-12-30,53,Washington,1484,51,107
24289,2020-12-31,53,Washington,4422,41,101
24290,2021-01-01,53,Washington,0,0,99
24291,2021-01-02,53,Washington,0,0,90
24292,2021-01-03,53,Washington,8644,-2,98
24293,2021-01-04,53,Washington,1039,23,108
24294,2021-01-05,53,Washington,2332,59,118
24295,2021-01-06,53,Washington,1985,64,108
24296,2021-01-07,53,Washington,3260,29,103
24297,2021-01-08,53,Washington,4595,65,86
24298,2021-01-09,53,Washington,2988,-1,87
24299,2021-01-10,53,Washington,0,0,105
24300,2021-01-11,53,Washington,5091,1,104
24301,2021-01-12,53,Washington,1858,90,99
24302,2021-01-13,53,Washington,2658,49,96
24303,2021-01-14,53,Washington,2575,38,102
24304,2021-01-15,53,Washington,2193,27,71
24305,2021-01-16,53,Washington,0,0,88
24306,2021-01-17,53,Washington,3969,0,110
24307,2021-01-18,53,Washington,0,0,80
24308,2021-01-19,53,Washington,2050,37,88
24309,2021-01-20,53,Washington,2028,0,93
24310,2021-01-21,53,Washington,2070,125,100
24311,2021-01-22,53,Washington,2162,49,83
24312,2021-01-23,53,Washington,1949,0,67
24313,2021-01-24,53,Washington,0,0,70
24314,2021-01-25,53,Washington,1943,34,91
24315,2021-01-26,53,Washington,1341,19,87
24316,2021-01-27,53,Washington,1807,44,100
24317,2021-01-28,53,Washington,2520,32,84
24318,2021-01-29,53,Washington,1992,42,78
24319,2021-01-30,53,Washington,1796,0,68
24320,2021-01-31,53,Washington,0,0,71
24321,2021-02-01,53,Washington,1738,33,76
24322,2021-02-02,53,Washington,1357,-2,77
24323,2021-02-03,53,Washington,1602,72,68
24324,2021-02-04,53,Washington,1584,28,70
24325,2021-02-05,53,Washington,1493,33,71
24326,2021-02-06,53,Washington,775,0,48
24327,2021-02-07,53,Washington,0,0,48
24328,2021-02-08,53,Washington,3068,2,53
24329,2021-02-09,53,Washington,811,107,50
24330,2021-02-10,53,Washington,681,45,67
24331,2021-02-11,53,Washington,1453,30,54
24332,2021-02-12,53,Washington,1008,42,61
24333,2021-02-13,53,Washington,880,0,40
24334,2021-02-14,53,Washington,0,0,64
24335,2021-02-15,53,Washington,0,0,72
24336,2021-02-16,53,Washington,1699,34,68
24337,2021-02-17,53,Washington,1061,50,45
24338,2021-02-18,53,Washington,1200,44,53
24339,2021-02-19,53,Washington,897,19,35
24340,2021-02-20,53,Washington,890,0,40
24341,2021-02-21,53,Washington,0,0,50
24342,2021-02-22,53,Washington,1168,35,43
24343,2021-02-23,53,Washington,731,24,46
24344,2021-02-24,53,Washington,872,31,51
24345,2021-02-25,53,Washington,1088,30,43
24346,2021-02-26,53,Washington,1169,14,43
24347,2021-02-27,53,Washington,951,0,26
24348,2021-02-28,53,Washington,0,0,36
24349,2021-03-01,53,Washington,935,13,49
24350,2021-03-02,53,Washington,733,19,62
24351,2021-03-03,53,Washington,795,24,34
24352,2021-03-04,53,Washington,854,20,30
24353,2021-03-05,53,Washington,778,9,35
24354,2021-03-06,53,Washington,664,0,32
24355,2021-03-07,53,Washington,0,0,36
24356,2021-03-08,53,Washington,1199,22,41
24357,2021-03-09,53,Washington,672,14,48
24358,2021-03-10,53,Washington,728,23,39
24359,2021-03-11,53,Washington,753,7,35
24360,2021-03-12,53,Washington,632,16,45
24361,2021-03-13,53,Washington,909,0,34
24362,2021-03-14,53,Washington,0,0,53
24363,2021-03-15,53,Washington,1081,12,36
24364,2021-03-16,53,Washington,603,14,37
24365,2021-03-17,53,Washington,903,7,47
24366,2021-03-18,53,Washington,895,12,45
24367,2021-03-19,53,Washington,885,6,38
24368,2021-03-20,53,Washington,990,0,23
24369,2021-03-21,53,Washington,0,0,26
24370,2021-03-22,53,Washington,1204,9,42
24371,2021-03-23,53,Washington,550,3,43
24372,2021-03-24,53,Washington,963,14,46
24373,2021-03-25,53,Washington,1107,13,41
24374,2021-03-26,53,Washington,1060,5,30
24375,2021-03-27,53,Washington,1449,0,33
24376,2021-03-28,53,Washington,0,0,46
24377,2021-03-29,53,Washington,1270,8,62
24378,2021-03-30,53,Washington,850,11,51
24379,2021-03-31,53,Washington,1251,10,43
24380,2021-04-01,53,Washington,1276,15,52
24381,2021-04-02,53,Washington,1353,16,58
24382,2021-04-03,53,Washington,1288,0,26
24383,2021-04-04,53,Washington,0,0,54
24384,2021-04-05,53,Washington,1614,7,45
24385,2021-04-06,53,Washington,635,14,50
24386,2021-04-07,53,Washington,1518,7,72
24387,2021-04-08,53,Washington,1042,10,52
24388,2021-04-09,53,Washington,1582,6,51
24389,2021-04-10,53,Washington,1436,0,49
24390,2021-04-11,53,Washington,0,0,62
24391,2021-04-12,53,Washington,1722,7,58
24392,2021-04-13,53,Washington,1104,11,54
24393,2021-04-14,53,Washington,1283,17,77
24394,2021-04-15,53,Washington,1386,5,66
24395,2021-04-16,53,Washington,2169,18,68
24396,2021-04-17,53,Washington,1655,0,58
24397,2021-04-18,53,Washington,0,0,63
24398,2021-04-19,53,Washington,1371,14,57
24399,2021-04-20,53,Washington,1798,13,74
24400,2021-04-21,53,Washington,1496,15,80
24401,2021-04-22,53,Washington,1625,6,71
24402,2021-04-23,53,Washington,1755,6,88
24403,2021-04-24,53,Washington,1718,0,65
24404,2021-04-25,53,Washington,0,0,78
24405,2021-04-26,53,Washington,2105,16,86
24406,2021-04-27,53,Washington,1092,12,88
24407,2021-04-28,53,Washington,1640,12,79
24408,2021-04-29,53,Washington,1569,13,77
24409,2021-04-30,53,Washington,1322,12,68
24410,2021-05-01,53,Washington,1669,0,49
24411,2021-05-02,53,Washington,0,0,76
24412,2021-05-03,53,Washington,2482,8,75
24413,2021-05-04,53,Washington,1416,21,72
24414,2021-05-05,53,Washington,1326,11,73
24415,2021-05-06,53,Washington,1142,14,77
24416,2021-05-07,53,Washington,1408,11,59
24417,2021-05-08,53,Washington,1497,0,53
24418,2021-05-09,53,Washington,0,0,74
24419,2021-05-10,53,Washington,1725,22,82
24420,2021-05-11,53,Washington,1225,7,65
24421,2021-05-12,53,Washington,1090,21,68
24422,2021-05-13,53,Washington,1362,12,68
24423,2021-05-14,53,Washington,2375,-4,57
24424,2021-05-15,53,Washington,908,0,46
24425,2021-05-16,53,Washington,0,0,64
24426,2021-05-17,53,Washington,717,18,63
24427,2021-05-18,53,Washington,668,13,60
24428,2021-05-19,53,Washington,853,20,74
24429,2021-05-20,53,Washington,945,17,97
24430,2021-05-21,53,Washington,1646,12,69
24431,2021-05-22,53,Washington,0,0,52
24432,2021-05-23,53,Washington,0,0,83
24433,2021-05-24,53,Washington,2005,7,98
24434,2021-05-25,53,Washington,916,13,57
24435,2021-05-26,53,Washington,1755,19,55
24436,2021-05-27,53,Washington,1531,13,55
24437,2021-05-28,53,Washington,1082,11,35
24438,2021-05-29,53,Washington,1066,0,41
24439,2021-05-30,53,Washington,0,0,48
24440,2021-05-31,53,Washington,0,0,49
24441,2021-06-01,53,Washington,1135,24,65
24442,2021-06-02,53,Washington,693,12,63
24443,2021-06-03,53,Washington,867,20,60
24444,2021-06-04,53,Washington,719,15,61
24445,2021-06-05,53,Washington,794,0,41
24446,2021-06-06,53,Washington,0,0,62
24447,2021-06-07,53,Washington,832,20,52
24448,2021-06-08,53,Washington,702,-71,51
24449,2021-06-09,53,Washington,507,8,44
24450,2021-06-10,53,Washington,717,10,40
24451,2021-06-11,53,Washington,639,12,32
24452,2021-06-12,53,Washington,712,0,37
24453,2021-06-13,53,Washington,0,0,39
24454,2021-06-14,53,Washington,556,-33,36
24455,2021-06-15,53,Washington,433,18,32
24456,2021-06-16,53,Washington,531,1,38
24457,2021-06-17,53,Washington,438,9,38
24458,2021-06-18,53,Washington,558,10,40
24459,2021-06-19,53,Washington,521,0,35
24460,2021-06-20,53,Washington,0,0,52
24461,2021-06-21,53,Washington,521,18,48
24462,2021-06-22,53,Washington,418,5,35
24463,2021-06-23,53,Washington,803,46,45
24464,2021-06-24,53,Washington,546,9,36
24465,2021-06-25,53,Washington,492,4,42
24466,2021-06-26,53,Washington,421,0,23
24467,2021-06-27,53,Washington,0,0,35
24468,2021-06-28,53,Washington,526,9,29
24469,2021-06-29,53,Washington,318,9,31
24470,2021-06-30,53,Washington,347,10,50
24471,2021-07-01,53,Washington,477,8,28
24472,2021-07-02,53,Washington,411,1,41
24473,2021-07-03,53,Washington,0,0,37
24474,2021-07-04,53,Washington,0,0,30
24475,2021-07-05,53,Washington,0,0,34
24476,2021-07-06,53,Washington,1182,21,36
24477,2021-07-07,53,Washington,403,13,44
24478,2021-07-08,53,Washington,582,13,43
24479,2021-07-09,53,Washington,453,11,37
24480,2021-07-10,53,Washington,0,0,37
24481,2021-07-11,53,Washington,0,0,30
24482,2021-07-12,53,Washington,1606,3,43
24483,2021-07-13,53,Washington,1105,22,44
24484,2021-07-14,53,Washington,703,5,45
24485,2021-07-15,53,Washington,789,9,48
24486,2021-07-16,53,Washington,761,6,40
24487,2021-07-17,53,Washington,0,0,45
24488,2021-07-18,53,Washington,0,0,47
24489,2021-07-19,53,Washington,1780,1,42
24490,2021-07-20,53,Washington,730,13,60
24491,2021-07-21,53,Washington,960,7,59
24492,2021-07-22,53,Washington,2562,3,59
24493,2021-07-23,53,Washington,0,0,47
24494,2021-07-24,53,Washington,136,12,62
24495,2021-07-25,53,Washington,0,0,65
24496,2021-07-26,53,Washington,3073,11,72
24497,2021-07-27,53,Washington,1025,8,89
24498,2021-07-28,53,Washington,1156,3,76
24499,2021-07-29,53,Washington,873,19,86
24500,2021-07-30,53,Washington,714,3,77
24501,2021-07-31,53,Washington,0,0,66
24502,2021-08-01,53,Washington,0,0,89
24503,2021-08-02,53,Washington,2805,5,105
24504,2021-08-03,53,Washington,5476,9,82
24505,2021-08-04,53,Washington,2032,9,105
24506,2021-08-05,53,Washington,2914,10,97
24507,2021-08-06,53,Washington,2337,13,82
24508,2021-08-07,53,Washington,0,0,70
24509,2021-08-08,53,Washington,0,0,122
24510,2021-08-09,53,Washington,6698,9,113
24511,2021-08-10,53,Washington,19,10,130
24512,2021-08-11,53,Washington,5077,17,119
24513,2021-08-12,53,Washington,3698,11,111
24514,2021-08-13,53,Washington,3162,24,116
24515,2021-08-14,53,Washington,0,0,114
24516,2021-08-15,53,Washington,0,0,142
24517,2021-08-16,53,Washington,7590,9,172
24518,2021-08-17,53,Washington,2330,21,130
24519,2021-08-18,53,Washington,3519,28,138
24520,2021-08-19,53,Washington,3937,33,155
24521,2021-08-20,53,Washington,3783,26,157
24522,2021-08-21,53,Washington,0,0,127
24523,2021-08-22,53,Washington,0,0,156
24524,2021-08-23,53,Washington,8361,27,180
24525,2021-08-24,53,Washington,3073,34,163
24526,2021-08-25,53,Washington,2991,31,158
24527,2021-08-26,53,Washington,3843,23,159
24528,2021-08-27,53,Washington,4267,36,176
24529,2021-08-28,53,Washington,0,0,173
24530,2021-08-29,53,Washington,0,0,152
24531,2021-08-30,53,Washington,8774,27,180
24532,2021-08-31,53,Washington,3279,40,188
24533,2021-09-01,53,Washington,4063,37,175
24534,2021-09-02,53,Washington,4364,32,178
24535,2021-09-03,53,Washington,4022,48,175
24536,2021-09-04,53,Washington,0,0,191
24537,2021-09-05,53,Washington,0,0,155
24538,2021-09-06,53,Washington,0,0,165
24539,2021-09-07,53,Washington,11204,52,187
24540,2021-09-08,53,Washington,3587,48,189
24541,2021-09-09,53,Washington,4063,59,131
24542,2021-09-10,53,Washington,3388,68,143
24543,2021-09-11,53,Washington,0,0,167
24544,2021-09-12,53,Washington,0,0,145
24545,2021-09-13,53,Washington,9428,63,149
24546,2021-09-14,53,Washington,2751,56,152
24547,2021-09-15,53,Washington,3759,52,164
24548,2021-09-16,53,Washington,3201,56,146
24549,2021-09-17,53,Washington,3881,56,142
24550,2021-09-18,53,Washington,0,0,113
24551,2021-09-19,53,Washington,0,0,117
24552,2021-09-20,53,Washington,7736,70,171
24553,2021-09-21,53,Washington,2535,44,121
24554,2021-09-22,53,Washington,2255,58,109
24555,2021-09-23,53,Washington,4089,61,117
24556,2021-09-24,53,Washington,3129,60,126
24557,2021-09-25,53,Washington,0,0,108
24558,2021-09-26,53,Washington,0,0,132
24559,2021-09-27,53,Washington,8788,34,141
24560,2021-09-28,53,Washington,2727,63,118
24561,2021-09-29,53,Washington,2699,63,140
24562,2021-09-30,53,Washington,2916,72,114
24563,2021-10-01,53,Washington,3284,39,113
24564,2021-10-02,53,Washington,0,0,96
24565,2021-10-03,53,Washington,0,0,111
24566,2021-10-04,53,Washington,6924,42,113
24567,2021-10-05,53,Washington,2373,53,132
24568,2021-10-06,53,Washington,2575,57,115
24569,2021-10-07,53,Washington,2913,55,106
24570,2021-10-08,53,Washington,2300,50,105
24571,2021-10-09,53,Washington,0,0,89
24572,2021-10-10,53,Washington,0,0,112
24573,2021-10-11,53,Washington,6537,42,119
24574,2021-10-12,53,Washington,1885,-2,113
24575,2021-10-13,53,Washington,3067,90,101
24576,2021-10-14,53,Washington,2853,46,107
24577,2021-10-15,53,Washington,2679,36,101
24578,2021-10-16,53,Washington,0,0,97
24579,2021-10-17,53,Washington,0,0,108
24580,2021-10-18,53,Washington,0,0,87
24581,2021-10-19,53,Washington,7409,88,99
24582,2021-10-20,53,Washington,2453,49,91
24583,2021-10-21,53,Washington,3154,46,91
24584,2021-10-22,53,Washington,2479,34,97
24585,2021-10-23,53,Washington,0,0,85
24586,2021-10-24,53,Washington,0,0,104
24587,2021-10-25,53,Washington,5804,29,97
24588,2021-10-26,53,Washington,1609,31,128
24589,2021-10-27,53,Washington,1576,43,96
24590,2021-10-28,53,Washington,3339,31,77
24591,2021-10-29,53,Washington,2596,43,102
24592,2021-10-30,53,Washington,0,0,67
24593,2021-10-31,53,Washington,0,0,95
24594,2021-11-01,53,Washington,4673,31,92
24595,2021-11-02,53,Washington,1786,34,90
24596,2021-11-03,53,Washington,1641,34,120
24597,2021-11-04,53,Washington,2346,40,107
24598,2021-11-05,53,Washington,1817,31,107
24599,2021-11-06,53,Washington,0,0,63
24600,2021-11-07,53,Washington,0,0,101
24601,2021-11-08,53,Washington,5221,29,97
24602,2021-11-09,53,Washington,1445,31,84
24603,2021-11-10,53,Washington,1990,-1,83
24604,2021-11-11,53,Washington,0,0,92
24605,2021-11-12,53,Washington,4123,77,85
24606,2021-11-13,53,Washington,0,0,44
24607,2021-11-14,53,Washington,0,0,100
24608,2021-11-15,53,Washington,4534,56,89
24609,2021-11-16,53,Washington,1299,39,72
24610,2021-11-17,53,Washington,2173,27,82
24611,2021-11-18,53,Washington,1999,30,78
24612,2021-11-19,53,Washington,1636,24,54
24613,2021-11-20,53,Washington,0,0,49
24614,2021-11-21,53,Washington,0,0,64
24615,2021-11-22,53,Washington,3890,29,74
24616,2021-11-23,53,Washington,1037,38,78
24617,2021-11-24,53,Washington,1106,31,70
24618,2021-11-25,53,Washington,0,0,53
24619,2021-11-26,53,Washington,0,0,74
24620,2021-11-27,53,Washington,0,0,49
24621,2021-11-28,53,Washington,0,0,56
24622,2021-11-29,53,Washington,4918,49,89
24623,2021-11-30,53,Washington,1396,46,76
24624,2021-12-01,53,Washington,0,0,84
24625,2021-12-02,53,Washington,4451,77,67
24626,2021-12-03,53,Washington,1919,33,88
24627,2021-12-04,53,Washington,0,0,62
24628,2021-12-05,53,Washington,0,0,68
24629,2021-12-06,53,Washington,3294,23,83
24630,2021-12-07,53,Washington,1913,24,81
24631,2021-12-08,53,Washington,1203,37,77
24632,2021-12-09,53,Washington,1632,38,71
24633,2021-12-10,53,Washington,1535,19,57
24634,2021-12-11,53,Washington,0,0,51
24635,2021-12-12,53,Washington,0,0,63
24636,2021-12-13,53,Washington,3345,26,90
24637,2021-12-14,53,Washington,1121,28,61
24638,2021-12-15,53,Washington,1491,27,74
24639,2021-12-16,53,Washington,1870,18,60
24640,2021-12-17,53,Washington,2090,21,66
24641,2021-12-18,53,Washington,0,0,68
24642,2021-12-19,53,Washington,0,0,70
24643,2021-12-20,53,Washington,5502,21,73
24644,2021-12-21,53,Washington,1698,30,81
24645,2021-12-22,53,Washington,2071,30,90
24646,2021-12-23,53,Washington,4141,29,93
24647,2021-12-24,53,Washington,0,0,86
24648,2021-12-25,53,Washington,0,0,80
24649,2021-12-26,53,Washington,0,0,105
24650,2021-12-27,53,Washington,20494,17,106
24651,2021-12-28,53,Washington,3143,21,138
24652,2021-12-29,53,Washington,4818,17,151
24653,2021-12-30,53,Washington,6879,14,175
24654,2021-12-31,53,Washington,0,0,151
24655,2022-01-01,53,Washington,0,0,174
24656,2022-01-02,53,Washington,0,0,200
24657,2022-01-03,53,Washington,33069,0,231
24658,2022-01-04,53,Washington,6192,56,187
24659,2022-01-05,53,Washington,10700,0,215
24660,2022-01-06,53,Washington,14944,65,222
24661,2022-01-07,53,Washington,17091,30,226
24662,2022-01-08,53,Washington,0,0,205
24663,2022-01-09,53,Washington,0,0,232
24664,2022-01-10,53,Washington,47609,24,265
24665,2022-01-11,53,Washington,13158,-2,265
24666,2022-01-12,53,Washington,17349,77,281
24667,2022-01-13,53,Washington,16135,40,261
24668,2022-01-14,53,Washington,16134,53,261
24669,2022-01-15,53,Washington,0,0,277
24670,2022-01-16,53,Washington,0,0,264
24671,2022-01-17,53,Washington,0,0,302
24672,2022-01-18,53,Washington,64166,34,300
24673,2022-01-19,53,Washington,13606,0,301
24674,2022-01-20,53,Washington,16550,109,296
24675,2022-01-21,53,Washington,16248,62,251
24676,2022-01-22,53,Washington,-191,4,212
24677,2022-01-23,53,Washington,0,0,228
24678,2022-01-24,53,Washington,51476,53,240
24679,2022-01-25,53,Washington,0,0,283
24680,2022-01-26,53,Washington,54607,122,255
24681,2022-01-27,53,Washington,0,0,275
24682,2022-01-28,53,Washington,36579,119,275
24683,2022-01-29,53,Washington,0,0,272
24684,2020-07-14,54,West Virginia,94,0,8
24685,2020-07-15,54,West Virginia,150,1,13
24686,2020-07-16,54,West Virginia,100,1,17
24687,2020-07-17,54,West Virginia,126,1,7
24688,2020-07-18,54,West Virginia,111,0,9
24689,2020-07-19,54,West Virginia,96,0,5
24690,2020-07-20,54,West Virginia,94,0,7
24691,2020-07-21,54,West Virginia,88,1,17
24692,2020-07-22,54,West Virginia,40,0,21
24693,2020-07-23,54,West Virginia,240,1,15
24694,2020-07-24,54,West Virginia,201,1,10
24695,2020-07-25,54,West Virginia,122,0,10
24696,2020-07-26,54,West Virginia,114,0,13
24697,2020-07-27,54,West Virginia,110,1,22
24698,2020-07-28,54,West Virginia,121,4,16
24699,2020-07-29,54,West Virginia,157,3,7
24700,2020-07-30,54,West Virginia,98,1,20
24701,2020-07-31,54,West Virginia,204,4,8
24702,2020-08-01,54,West Virginia,159,0,7
24703,2020-08-02,54,West Virginia,120,1,15
24704,2020-08-03,54,West Virginia,120,0,16
24705,2020-08-04,54,West Virginia,81,7,17
24706,2020-08-05,54,West Virginia,103,0,10
24707,2020-08-06,54,West Virginia,116,0,15
24708,2020-08-07,54,West Virginia,174,3,17
24709,2020-08-08,54,West Virginia,111,4,11
24710,2020-08-09,54,West Virginia,132,8,9
24711,2020-08-10,54,West Virginia,62,2,10
24712,2020-08-11,54,West Virginia,122,6,14
24713,2020-08-12,54,West Virginia,139,6,11
24714,2020-08-13,54,West Virginia,145,0,7
24715,2020-08-14,54,West Virginia,114,4,12
24716,2020-08-15,54,West Virginia,185,3,9
24717,2020-08-16,54,West Virginia,105,0,9
24718,2020-08-17,54,West Virginia,74,0,10
24719,2020-08-18,54,West Virginia,97,2,28
24720,2020-08-19,54,West Virginia,69,4,15
24721,2020-08-20,54,West Virginia,180,1,11
24722,2020-08-21,54,West Virginia,90,4,12
24723,2020-08-22,54,West Virginia,108,6,11
24724,2020-08-23,54,West Virginia,88,2,9
24725,2020-08-24,54,West Virginia,42,0,20
24726,2020-08-25,54,West Virginia,84,8,14
24727,2020-08-26,54,West Virginia,145,3,20
24728,2020-08-27,54,West Virginia,89,8,22
24729,2020-08-28,54,West Virginia,193,3,18
24730,2020-08-29,54,West Virginia,144,14,13
24731,2020-08-30,54,West Virginia,139,-1,11
24732,2020-08-31,54,West Virginia,140,1,9
24733,2020-09-01,54,West Virginia,264,9,16
24734,2020-09-02,54,West Virginia,145,9,18
24735,2020-09-03,54,West Virginia,197,7,14
24736,2020-09-04,54,West Virginia,187,5,15
24737,2020-09-05,54,West Virginia,251,1,9
24738,2020-09-06,54,West Virginia,125,3,19
24739,2020-09-07,54,West Virginia,157,-1,7
24740,2020-09-08,54,West Virginia,87,4,11
24741,2020-09-09,54,West Virginia,152,3,13
24742,2020-09-10,54,West Virginia,202,3,8
24743,2020-09-11,54,West Virginia,161,6,23
24744,2020-09-12,54,West Virginia,351,2,12
24745,2020-09-13,54,West Virginia,177,1,14
24746,2020-09-14,54,West Virginia,125,11,19
24747,2020-09-15,54,West Virginia,156,5,23
24748,2020-09-16,54,West Virginia,216,10,20
24749,2020-09-17,54,West Virginia,232,4,17
24750,2020-09-18,54,West Virginia,251,3,16
24751,2020-09-19,54,West Virginia,204,11,23
24752,2020-09-20,54,West Virginia,173,3,17
24753,2020-09-21,54,West Virginia,119,1,10
24754,2020-09-22,54,West Virginia,213,5,21
24755,2020-09-23,54,West Virginia,121,2,18
24756,2020-09-24,54,West Virginia,204,6,16
24757,2020-09-25,54,West Virginia,243,7,11
24758,2020-09-26,54,West Virginia,205,2,12
24759,2020-09-27,54,West Virginia,184,2,14
24760,2020-09-28,54,West Virginia,165,3,20
24761,2020-09-29,54,West Virginia,177,8,22
24762,2020-09-30,54,West Virginia,157,5,10
24763,2020-10-01,54,West Virginia,176,4,19
24764,2020-10-02,54,West Virginia,281,2,21
24765,2020-10-03,54,West Virginia,174,2,13
24766,2020-10-04,54,West Virginia,154,1,16
24767,2020-10-05,54,West Virginia,114,3,18
24768,2020-10-06,54,West Virginia,193,3,10
24769,2020-10-07,54,West Virginia,208,5,15
24770,2020-10-08,54,West Virginia,183,1,21
24771,2020-10-09,54,West Virginia,374,6,16
24772,2020-10-10,54,West Virginia,220,5,17
24773,2020-10-11,54,West Virginia,205,-2,15
24774,2020-10-12,54,West Virginia,149,3,24
24775,2020-10-13,54,West Virginia,276,2,26
24776,2020-10-14,54,West Virginia,266,3,24
24777,2020-10-15,54,West Virginia,261,2,30
24778,2020-10-16,54,West Virginia,502,3,24
24779,2020-10-17,54,West Virginia,219,3,20
24780,2020-10-18,54,West Virginia,276,1,29
24781,2020-10-19,54,West Virginia,212,0,27
24782,2020-10-20,54,West Virginia,227,9,20
24783,2020-10-21,54,West Virginia,215,3,28
24784,2020-10-22,54,West Virginia,322,6,38
24785,2020-10-23,54,West Virginia,336,4,36
24786,2020-10-24,54,West Virginia,323,0,25
