,date,location,location_name,hosps
19766,2021-06-20,09,Connecticut,8
19767,2021-05-19,09,Connecticut,49
19768,2021-07-25,25,Massachusetts,32
19769,2021-09-19,35,New Mexico,44
19770,2021-09-17,04,Arizona,185
19771,2021-06-30,48,Texas,242
19772,2021-05-03,12,Florida,496
19773,2021-05-29,48,Texas,182
19774,2021-10-05,49,Utah,65
19775,2021-08-13,19,Iowa,66
19776,2021-05-17,09,Connecticut,44
19777,2021-04-07,56,Wyoming,6
19778,2021-06-07,40,Oklahoma,24
19779,2021-04-29,02,Alaska,8
19780,2021-06-02,54,West Virginia,22
19781,2021-06-15,11,District of Columbia,5
19782,2021-06-18,46,South Dakota,3
19783,2021-06-15,08,Colorado,54
19784,2021-04-13,02,Alaska,6
19785,2021-07-19,22,Louisiana,183
19786,2021-05-01,38,North Dakota,8
19787,2021-10-13,34,New Jersey,118
19788,2021-10-27,13,Georgia,173
19789,2021-09-12,54,West Virginia,93
19790,2021-09-29,01,Alabama,135
19791,2021-06-21,32,Nevada,47
19792,2021-08-08,15,Hawaii,30
19793,2021-07-05,49,Utah,33
19794,2021-09-05,05,Arkansas,104
19795,2021-08-12,34,New Jersey,130
19796,2021-07-13,44,Rhode Island,3
19797,2021-09-05,40,Oklahoma,282
19798,2021-07-22,30,Montana,18
19799,2021-04-18,10,Delaware,23
19800,2021-08-31,78,Virgin Islands,1
19801,2021-09-09,24,Maryland,103
19802,2021-08-22,15,Hawaii,62
19803,2021-08-25,21,Kentucky,511
19804,2021-04-17,56,Wyoming,6
19805,2021-05-30,33,New Hampshire,2
19806,2021-08-24,35,New Mexico,58
19807,2021-10-27,37,North Carolina,111
19808,2021-08-31,50,Vermont,4
19809,2021-04-25,05,Arkansas,30
19810,2021-05-01,22,Louisiana,40
19811,2021-08-07,04,Arizona,158
19812,2021-09-05,36,New York,298
19813,2021-06-18,28,Mississippi,33
19814,2021-11-04,54,West Virginia,66
19815,2021-08-08,46,South Dakota,15
19816,2021-05-21,41,Oregon,29
19817,2021-09-16,04,Arizona,199
19818,2021-04-16,15,Hawaii,4
19819,2021-04-06,21,Kentucky,143
19820,2021-07-05,39,Ohio,50
19821,2021-07-11,78,Virgin Islands,3
19822,2021-09-13,25,Massachusetts,66
19823,2021-04-26,22,Louisiana,57
19824,2021-05-29,34,New Jersey,55
19825,2021-08-24,78,Virgin Islands,0
19826,2021-09-11,41,Oregon,120
19827,2021-07-31,40,Oklahoma,205
19828,2021-10-05,29,Missouri,110
19829,2021-05-23,06,California,142
19830,2021-04-13,31,Nebraska,16
19831,2021-05-22,25,Massachusetts,39
19832,2021-06-12,29,Missouri,72
19833,2021-06-19,51,Virginia,19
19834,2021-04-14,42,Pennsylvania,373
19835,2021-06-13,38,North Dakota,4
19836,2021-05-23,09,Connecticut,20
19837,2021-07-15,37,North Carolina,96
19838,2021-06-26,10,Delaware,1
19839,2021-05-24,27,Minnesota,54
19840,2021-08-22,29,Missouri,225
19841,2021-10-03,50,Vermont,6
19842,2021-10-28,34,New Jersey,88
19843,2021-08-20,38,North Dakota,21
19844,2021-08-14,22,Louisiana,340
19845,2021-09-27,45,South Carolina,171
19846,2021-09-08,09,Connecticut,46
19847,2021-06-09,53,Washington,44
19848,2021-04-10,25,Massachusetts,93
19849,2021-05-28,27,Minnesota,29
19850,2021-05-27,55,Wisconsin,54
19851,2021-10-16,78,Virgin Islands,0
19852,2021-05-17,36,New York,204
19853,2021-09-30,22,Louisiana,80
19854,2021-06-27,46,South Dakota,4
19855,2021-10-22,06,California,474
19856,2021-06-03,37,North Carolina,64
19857,2021-04-26,09,Connecticut,79
19858,2021-09-24,15,Hawaii,22
19859,2021-04-08,12,Florida,529
19860,2021-09-03,11,District of Columbia,18
19861,2021-05-14,46,South Dakota,5
19862,2021-05-31,08,Colorado,59
19863,2021-05-31,36,New York,91
19864,2021-10-24,33,New Hampshire,20
19865,2021-05-02,37,North Carolina,104
19866,2021-05-11,24,Maryland,103
19867,2021-09-22,39,Ohio,511
19868,2021-04-14,48,Texas,419
19869,2021-07-16,46,South Dakota,9
19870,2021-09-05,11,District of Columbia,15
19871,2021-09-13,36,New York,304
19872,2021-05-06,04,Arizona,62
19873,2021-06-16,35,New Mexico,14
19874,2021-07-04,48,Texas,247
19875,2021-04-19,06,California,258
19876,2021-04-09,78,Virgin Islands,0
19877,2021-10-14,55,Wisconsin,180
19878,2021-04-30,13,Georgia,214
19879,2021-09-28,56,Wyoming,30
19880,2021-07-30,15,Hawaii,15
19881,2021-06-19,09,Connecticut,9
19882,2021-07-05,28,Mississippi,37
19883,2021-04-13,51,Virginia,127
19884,2021-07-31,08,Colorado,73
19885,2021-08-12,26,Michigan,127
19886,2021-06-22,30,Montana,8
19887,2021-09-22,23,Maine,22
19888,2021-06-04,28,Mississippi,30
19889,2021-07-10,54,West Virginia,5
19890,2021-06-03,20,Kansas,13
19891,2021-08-02,02,Alaska,21
19892,2021-06-11,78,Virgin Islands,1
19893,2021-10-02,02,Alaska,19
19894,2021-09-17,31,Nebraska,56
19895,2021-10-28,04,Arizona,221
19896,2021-07-23,28,Mississippi,79
19897,2021-08-31,18,Indiana,300
19898,2021-10-14,10,Delaware,23
19899,2021-07-08,48,Texas,325
19900,2021-05-12,05,Arkansas,40
19901,2021-08-19,36,New York,307
19902,2021-05-06,49,Utah,25
19903,2021-04-23,19,Iowa,27
19904,2021-07-01,12,Florida,343
19905,2021-06-20,46,South Dakota,1
19906,2021-08-28,22,Louisiana,229
19907,2021-08-08,38,North Dakota,9
19908,2021-08-16,40,Oklahoma,313
19909,2021-04-29,38,North Dakota,12
19910,2021-10-22,23,Maine,27
19911,2021-05-18,48,Texas,277
19912,2021-10-13,50,Vermont,10
19913,2021-07-05,06,California,192
19914,2021-05-22,42,Pennsylvania,136
19915,2021-08-30,42,Pennsylvania,236
19916,2021-08-13,01,Alabama,345
19917,2021-07-16,34,New Jersey,51
19918,2021-04-15,21,Kentucky,132
19919,2021-08-12,36,New York,316
19920,2021-06-03,48,Texas,201
19921,2021-07-23,41,Oregon,28
19922,2021-09-21,12,Florida,833
19923,2021-08-02,21,Kentucky,234
19924,2021-09-19,56,Wyoming,35
19925,2021-06-26,44,Rhode Island,0
19926,2021-09-27,28,Mississippi,55
19927,2021-04-11,28,Mississippi,13
19928,2021-10-14,39,Ohio,447
19929,2021-08-23,28,Mississippi,180
19930,2021-04-19,40,Oklahoma,45
19931,2021-07-24,54,West Virginia,16
19932,2021-10-02,51,Virginia,142
19933,2021-05-23,42,Pennsylvania,131
19934,2021-09-30,11,District of Columbia,14
19935,2021-04-10,54,West Virginia,26
19936,2021-08-27,12,Florida,1869
19937,2021-05-15,27,Minnesota,42
19938,2021-06-21,55,Wisconsin,19
19939,2021-09-22,51,Virginia,216
19940,2021-06-06,47,Tennessee,34
19941,2021-04-17,13,Georgia,202
19942,2021-07-13,39,Ohio,68
19943,2021-09-04,31,Nebraska,32
19944,2021-10-05,55,Wisconsin,193
19945,2021-10-12,12,Florida,405
19946,2021-09-09,09,Connecticut,43
19947,2021-06-25,38,North Dakota,2
19948,2021-08-02,18,Indiana,133
19949,2021-07-23,35,New Mexico,18
19950,2021-08-19,53,Washington,155
19951,2021-10-23,10,Delaware,21
19952,2021-10-20,19,Iowa,80
19953,2021-07-07,37,North Carolina,45
19954,2021-09-03,46,South Dakota,42
19955,2021-04-19,18,Indiana,107
19956,2021-07-05,55,Wisconsin,16
19957,2021-06-02,09,Connecticut,15
19958,2021-08-19,05,Arkansas,188
19959,2021-08-05,22,Louisiana,449
19960,2021-09-01,18,Indiana,338
19961,2021-05-12,21,Kentucky,125
19962,2021-06-29,50,Vermont,1
19963,2021-10-07,41,Oregon,60
19964,2021-09-19,08,Colorado,142
19965,2021-07-03,27,Minnesota,12
19966,2021-06-27,17,Illinois,33
19967,2021-04-22,46,South Dakota,7
19968,2021-04-08,30,Montana,18
19969,2021-04-30,46,South Dakota,12
19970,2021-09-13,60,American Samoa,0
19971,2021-06-12,26,Michigan,41
19972,2021-10-20,48,Texas,530
19973,2021-06-20,37,North Carolina,38
19974,2021-09-06,40,Oklahoma,289
19975,2021-05-07,48,Texas,339
19976,2021-05-25,39,Ohio,146
19977,2021-07-21,02,Alaska,12
19978,2021-07-11,29,Missouri,153
19979,2021-05-04,49,Utah,18
19980,2021-07-15,21,Kentucky,112
19981,2021-10-17,01,Alabama,66
19982,2021-07-10,08,Colorado,38
19983,2021-05-28,09,Connecticut,13
19984,2021-10-01,37,North Carolina,229
19985,2021-06-15,30,Montana,11
19986,2021-07-24,16,Idaho,22
19987,2021-09-14,02,Alaska,32
19988,2021-10-31,32,Nevada,81
19989,2021-05-24,28,Mississippi,29
19990,2021-04-13,30,Montana,8
19991,2021-07-02,18,Indiana,29
19992,2021-06-09,06,California,136
19993,2021-08-16,34,New Jersey,132
19994,2021-09-01,33,New Hampshire,26
19995,2021-07-01,56,Wyoming,3
19996,2021-09-29,11,District of Columbia,11
19997,2021-06-06,41,Oregon,19
19998,2021-04-25,23,Maine,13
19999,2021-05-17,54,West Virginia,38
20000,2021-05-14,78,Virgin Islands,0
20001,2021-10-27,18,Indiana,131
20002,2021-10-12,23,Maine,20
20003,2021-11-03,10,Delaware,16
20004,2021-05-17,25,Massachusetts,46
20005,2021-06-10,28,Mississippi,35
20006,2021-04-14,18,Indiana,78
20007,2021-09-27,04,Arizona,197
20008,2021-04-19,30,Montana,13
20009,2021-08-06,51,Virginia,88
20010,2021-07-01,39,Ohio,34
20011,2021-06-14,08,Colorado,51
20012,2021-10-09,19,Iowa,58
20013,2021-10-15,54,West Virginia,75
20014,2021-10-20,31,Nebraska,33
20015,2021-08-26,29,Missouri,225
20016,2021-08-29,10,Delaware,22
20017,2021-08-02,51,Virginia,110
20018,2021-09-23,05,Arkansas,106
20019,2021-07-05,13,Georgia,101
20020,2021-08-10,44,Rhode Island,11
20021,2021-10-10,21,Kentucky,90
20022,2021-04-26,01,Alabama,57
20023,2021-05-26,05,Arkansas,41
20024,2021-05-12,50,Vermont,6
20025,2021-06-24,11,District of Columbia,4
20026,2021-05-13,46,South Dakota,7
20027,2021-07-28,01,Alabama,279
20028,2021-05-07,21,Kentucky,119
20029,2021-10-25,72,Puerto Rico,2
20030,2021-07-17,56,Wyoming,11
20031,2021-09-06,02,Alaska,31
20032,2021-05-09,23,Maine,10
20033,2021-09-19,01,Alabama,174
20034,2021-04-17,46,South Dakota,15
20035,2021-06-04,33,New Hampshire,4
20036,2021-06-21,38,North Dakota,1
20037,2021-10-22,40,Oklahoma,95
20038,2021-06-17,23,Maine,5
20039,2021-04-26,15,Hawaii,6
20040,2021-09-05,72,Puerto Rico,13
20041,2021-05-10,37,North Carolina,132
20042,2021-06-12,12,Florida,224
20043,2021-05-13,06,California,209
20044,2021-11-03,31,Nebraska,63
20045,2021-10-17,35,New Mexico,47
20046,2021-10-30,47,Tennessee,70
20047,2021-06-28,37,North Carolina,47
20048,2021-04-22,78,Virgin Islands,2
20049,2021-09-05,06,California,713
20050,2021-05-23,05,Arkansas,22
20051,2021-05-14,42,Pennsylvania,165
20052,2021-10-15,28,Mississippi,38
20053,2021-04-11,40,Oklahoma,40
20054,2021-06-13,47,Tennessee,27
20055,2021-07-15,42,Pennsylvania,55
20056,2021-08-23,17,Illinois,314
20057,2021-04-20,06,California,243
20058,2021-06-25,10,Delaware,0
20059,2021-10-05,39,Ohio,475
20060,2021-09-10,46,South Dakota,20
20061,2021-10-21,54,West Virginia,55
20062,2021-05-25,50,Vermont,2
20063,2021-07-13,33,New Hampshire,2
20064,2021-04-26,38,North Dakota,13
20065,2021-08-09,21,Kentucky,360
20066,2021-10-03,20,Kansas,67
20067,2021-08-27,25,Massachusetts,81
20068,2021-09-26,25,Massachusetts,64
20069,2021-04-27,53,Washington,88
20070,2021-06-28,21,Kentucky,80
20071,2021-04-29,53,Washington,77
20072,2021-04-25,36,New York,280
20073,2021-07-07,51,Virginia,32
20074,2021-08-18,49,Utah,71
20075,2021-09-07,16,Idaho,82
20076,2021-05-13,41,Oregon,35
20077,2021-08-31,38,North Dakota,19
20078,2021-09-24,47,Tennessee,244
20079,2021-05-25,49,Utah,31
20080,2021-09-05,25,Massachusetts,80
20081,2021-07-09,50,Vermont,0
20082,2021-10-19,51,Virginia,114
20083,2021-06-30,25,Massachusetts,9
20084,2021-09-02,56,Wyoming,29
20085,2021-09-17,44,Rhode Island,13
20086,2021-06-11,46,South Dakota,2
20087,2021-04-08,45,South Carolina,82
20088,2021-09-12,25,Massachusetts,88
20089,2021-08-31,32,Nevada,132
20090,2021-05-21,53,Washington,69
20091,2021-08-21,04,Arizona,183
20092,2021-09-29,15,Hawaii,18
20093,2021-07-31,02,Alaska,7
20094,2021-07-18,40,Oklahoma,79
20095,2021-07-13,49,Utah,43
20096,2021-06-27,13,Georgia,67
20097,2021-04-15,02,Alaska,6
20098,2021-06-30,17,Illinois,51
20099,2021-08-28,04,Arizona,214
20100,2021-09-22,25,Massachusetts,73
20101,2021-08-24,18,Indiana,294
20102,2021-10-02,45,South Carolina,142
20103,2021-09-21,29,Missouri,148
20104,2021-10-14,22,Louisiana,63
20105,2021-07-29,39,Ohio,135
20106,2021-05-16,19,Iowa,21
20107,2021-06-08,28,Mississippi,34
20108,2021-10-16,13,Georgia,245
20109,2021-05-06,39,Ohio,183
20110,2021-06-16,02,Alaska,1
20111,2021-09-16,30,Montana,83
20112,2021-08-26,48,Texas,1807
20113,2021-07-12,12,Florida,702
20114,2021-09-20,37,North Carolina,357
20115,2021-07-27,26,Michigan,40
20116,2021-10-04,21,Kentucky,205
20117,2021-05-08,46,South Dakota,5
20118,2021-06-04,56,Wyoming,12
20119,2021-09-02,12,Florida,1588
20120,2021-05-02,02,Alaska,5
20121,2021-04-09,25,Massachusetts,112
20122,2021-11-05,08,Colorado,253
20123,2021-04-21,15,Hawaii,6
20124,2021-09-12,35,New Mexico,52
20125,2021-08-15,72,Puerto Rico,29
20126,2021-07-19,78,Virgin Islands,1
20127,2021-09-26,33,New Hampshire,17
20128,2021-10-11,06,California,441
20129,2021-04-16,42,Pennsylvania,408
20130,2021-06-27,28,Mississippi,28
20131,2021-04-07,39,Ohio,208
20132,2021-10-08,37,North Carolina,226
20133,2021-08-03,33,New Hampshire,3
20134,2021-04-24,38,North Dakota,9
20135,2021-05-30,01,Alabama,52
20136,2021-07-26,01,Alabama,262
20137,2021-09-07,30,Montana,98
20138,2021-08-17,24,Maryland,101
20139,2021-08-23,51,Virginia,178
20140,2021-10-23,47,Tennessee,76
20141,2021-10-10,01,Alabama,75
20142,2021-07-01,33,New Hampshire,0
20143,2021-08-19,23,Maine,11
20144,2021-07-10,20,Kansas,27
20145,2021-10-24,29,Missouri,77
20146,2021-05-25,16,Idaho,10
20147,2021-07-01,49,Utah,47
20148,2021-05-30,44,Rhode Island,3
20149,2021-04-23,51,Virginia,95
20150,2021-09-30,72,Puerto Rico,3
20151,2021-10-22,50,Vermont,9
20152,2021-05-08,34,New Jersey,101
20153,2021-09-02,24,Maryland,103
20154,2021-04-09,35,New Mexico,14
20155,2021-10-29,60,American Samoa,0
20156,2021-11-06,45,South Carolina,34
20157,2021-07-06,51,Virginia,23
20158,2021-07-22,20,Kansas,57
20159,2021-06-15,48,Texas,204
20160,2021-08-02,53,Washington,105
20161,2021-06-26,31,Nebraska,2
20162,2021-06-07,25,Massachusetts,27
20163,2021-08-11,13,Georgia,655
20164,2021-06-24,26,Michigan,31
20165,2021-10-19,22,Louisiana,43
20166,2021-10-21,42,Pennsylvania,352
20167,2021-08-12,05,Arkansas,205
20168,2021-09-10,37,North Carolina,368
20169,2021-05-21,19,Iowa,20
20170,2021-08-28,17,Illinois,243
20171,2021-10-18,41,Oregon,50
20172,2021-05-15,51,Virginia,49
20173,2021-07-27,19,Iowa,30
20174,2021-05-20,38,North Dakota,3
20175,2021-04-17,41,Oregon,41
20176,2021-07-06,09,Connecticut,8
20177,2021-07-17,18,Indiana,40
20178,2021-05-19,42,Pennsylvania,167
20179,2021-11-01,39,Ohio,332
20180,2021-05-01,04,Arizona,73
20181,2021-06-05,25,Massachusetts,11
20182,2021-07-19,32,Nevada,112
20183,2021-10-07,13,Georgia,373
20184,2021-05-03,28,Mississippi,34
20185,2021-06-15,72,Puerto Rico,2
20186,2021-09-06,34,New Jersey,160
20187,2021-09-30,31,Nebraska,56
20188,2021-06-24,37,North Carolina,47
20189,2021-06-30,12,Florida,302
20190,2021-10-01,10,Delaware,22
20191,2021-08-25,26,Michigan,173
20192,2021-05-02,53,Washington,76
20193,2021-05-18,23,Maine,17
20194,2021-08-09,38,North Dakota,3
20195,2021-08-22,42,Pennsylvania,184
20196,2021-10-07,78,Virgin Islands,1
20197,2021-06-22,11,District of Columbia,7
20198,2021-08-29,23,Maine,23
20199,2021-07-21,47,Tennessee,88
20200,2021-07-23,78,Virgin Islands,0
20201,2021-07-19,55,Wisconsin,26
20202,2021-10-07,46,South Dakota,23
20203,2021-10-02,50,Vermont,7
20204,2021-08-04,20,Kansas,77
20205,2021-07-22,45,South Carolina,49
20206,2021-06-01,44,Rhode Island,2
20207,2021-05-24,13,Georgia,121
20208,2021-05-28,37,North Carolina,69
20209,2021-06-05,40,Oklahoma,16
20210,2021-09-14,45,South Carolina,289
20211,2021-04-14,50,Vermont,5
20212,2021-08-07,39,Ohio,158
20213,2021-07-19,18,Indiana,60
20214,2021-06-07,10,Delaware,4
20215,2021-10-12,30,Montana,88
20216,2021-10-08,56,Wyoming,44
20217,2021-05-08,06,California,183
20218,2021-06-22,49,Utah,35
20219,2021-10-11,02,Alaska,28
20220,2021-09-06,06,California,745
20221,2021-09-03,37,North Carolina,390
20222,2021-07-31,53,Washington,66
20223,2021-08-20,09,Connecticut,54
20224,2021-05-03,05,Arkansas,33
20225,2021-11-01,50,Vermont,12
20226,2021-05-27,10,Delaware,6
20227,2021-08-26,37,North Carolina,396
20228,2021-05-13,30,Montana,9
20229,2021-09-29,78,Virgin Islands,2
20230,2021-04-20,44,Rhode Island,10
20231,2021-06-07,54,West Virginia,14
20232,2021-05-14,13,Georgia,155
20233,2021-06-12,11,District of Columbia,5
20234,2021-09-09,28,Mississippi,104
20235,2021-08-24,54,West Virginia,64
20236,2021-08-22,54,West Virginia,67
20237,2021-10-05,16,Idaho,73
20238,2021-10-10,36,New York,248
20239,2021-06-22,29,Missouri,91
20240,2021-05-31,05,Arkansas,21
20241,2021-10-31,16,Idaho,34
20242,2021-08-28,51,Virginia,153
20243,2021-07-11,33,New Hampshire,2
20244,2021-09-27,33,New Hampshire,23
20245,2021-07-03,22,Louisiana,60
20246,2021-05-28,36,New York,134
20247,2021-10-27,46,South Dakota,28
20248,2021-07-12,78,Virgin Islands,1
20249,2021-08-13,48,Texas,1747
20250,2021-06-09,21,Kentucky,124
20251,2021-05-19,37,North Carolina,76
20252,2021-06-03,06,California,179
20253,2021-04-22,11,District of Columbia,17
20254,2021-07-20,72,Puerto Rico,16
20255,2021-07-15,05,Arkansas,112
20256,2021-05-30,10,Delaware,1
20257,2021-09-21,53,Washington,121
20258,2021-06-02,78,Virgin Islands,0
20259,2021-05-27,05,Arkansas,46
20260,2021-04-08,51,Virginia,120
20261,2021-09-23,45,South Carolina,193
20262,2021-05-31,25,Massachusetts,21
20263,2021-08-10,42,Pennsylvania,155
20264,2021-08-06,31,Nebraska,27
20265,2021-06-14,22,Louisiana,43
20266,2021-05-26,31,Nebraska,4
20267,2021-09-29,35,New Mexico,56
20268,2021-09-15,36,New York,327
20269,2021-04-18,47,Tennessee,96
20270,2021-05-09,09,Connecticut,42
20271,2021-10-09,36,New York,225
20272,2021-04-23,34,New Jersey,205
20273,2021-07-08,19,Iowa,15
20274,2021-08-12,53,Washington,111
20275,2021-08-18,29,Missouri,285
20276,2021-09-15,38,North Dakota,26
20277,2021-08-21,21,Kentucky,436
20278,2021-10-29,23,Maine,22
20279,2021-07-31,21,Kentucky,186
20280,2021-10-04,42,Pennsylvania,336
20281,2021-07-06,34,New Jersey,46
20282,2021-08-26,12,Florida,1948
20283,2021-08-26,11,District of Columbia,17
20284,2021-09-28,78,Virgin Islands,2
20285,2021-05-22,54,West Virginia,22
20286,2021-11-05,01,Alabama,40
20287,2021-07-22,23,Maine,11
20288,2021-10-02,34,New Jersey,102
20289,2021-04-11,20,Kansas,26
20290,2021-07-12,35,New Mexico,18
20291,2021-10-09,27,Minnesota,90
20292,2021-06-11,20,Kansas,22
20293,2021-10-14,44,Rhode Island,13
20294,2021-08-13,78,Virgin Islands,1
20295,2021-10-06,51,Virginia,159
20296,2021-06-28,46,South Dakota,6
20297,2021-05-06,44,Rhode Island,11
20298,2021-08-06,17,Illinois,197
20299,2021-09-20,13,Georgia,490
20300,2021-06-25,22,Louisiana,75
20301,2021-06-05,06,California,147
20302,2021-06-17,10,Delaware,1
20303,2021-04-30,28,Mississippi,26
20304,2021-08-15,13,Georgia,612
20305,2021-09-23,51,Virginia,226
20306,2021-10-14,04,Arizona,181
20307,2021-10-07,24,Maryland,87
20308,2021-10-10,45,South Carolina,102
20309,2021-09-01,55,Wisconsin,207
20310,2021-11-06,46,South Dakota,34
20311,2021-04-09,12,Florida,538
20312,2021-04-23,05,Arkansas,24
20313,2021-10-14,31,Nebraska,50
20314,2021-05-04,33,New Hampshire,21
20315,2021-08-30,32,Nevada,132
20316,2021-06-23,49,Utah,31
20317,2021-08-09,02,Alaska,18
20318,2021-06-17,48,Texas,206
20319,2021-07-25,54,West Virginia,21
20320,2021-04-21,38,North Dakota,13
20321,2021-09-14,29,Missouri,164
20322,2021-04-28,17,Illinois,222
20323,2021-06-10,42,Pennsylvania,87
20324,2021-08-14,01,Alabama,357
20325,2021-08-05,41,Oregon,95
20326,2021-04-22,35,New Mexico,9
20327,2021-08-19,06,California,994
20328,2021-07-30,78,Virgin Islands,2
20329,2021-07-21,18,Indiana,75
20330,2021-07-30,41,Oregon,39
20331,2021-10-02,17,Illinois,152
20332,2021-05-29,19,Iowa,12
20333,2021-06-21,22,Louisiana,46
20334,2021-07-26,20,Kansas,68
20335,2021-08-17,39,Ohio,289
20336,2021-10-25,24,Maryland,78
20337,2021-05-30,49,Utah,18
20338,2021-05-20,50,Vermont,1
20339,2021-09-12,06,California,650
20340,2021-11-01,06,California,430
20341,2021-07-04,29,Missouri,99
20342,2021-05-19,05,Arkansas,41
20343,2021-06-21,17,Illinois,43
20344,2021-06-06,15,Hawaii,1
20345,2021-05-04,48,Texas,335
20346,2021-04-24,44,Rhode Island,6
20347,2021-06-19,22,Louisiana,38
20348,2021-08-27,04,Arizona,229
20349,2021-08-26,24,Maryland,92
20350,2021-07-26,40,Oklahoma,155
20351,2021-09-18,28,Mississippi,64
20352,2021-10-30,38,North Dakota,22
20353,2021-10-07,28,Mississippi,30
20354,2021-09-07,28,Mississippi,128
20355,2021-11-05,18,Indiana,140
20356,2021-10-18,51,Virginia,111
20357,2021-10-11,26,Michigan,299
20358,2021-05-02,24,Maryland,98
20359,2021-10-24,72,Puerto Rico,1
20360,2021-08-20,51,Virginia,141
20361,2021-09-08,39,Ohio,492
20362,2021-07-18,19,Iowa,18
20363,2021-05-29,25,Massachusetts,17
20364,2021-08-14,31,Nebraska,29
20365,2021-09-03,04,Arizona,221
20366,2021-05-13,10,Delaware,13
20367,2021-04-06,30,Montana,10
20368,2021-07-22,40,Oklahoma,110
20369,2021-04-21,17,Illinois,281
20370,2021-05-16,24,Maryland,74
20371,2021-05-21,45,South Carolina,21
20372,2021-04-16,32,Nevada,48
20373,2021-08-16,39,Ohio,290
20374,2021-04-27,72,Puerto Rico,39
20375,2021-10-13,10,Delaware,40
20376,2021-06-24,38,North Dakota,3
20377,2021-06-14,78,Virgin Islands,0
20378,2021-09-08,56,Wyoming,36
20379,2021-08-14,40,Oklahoma,266
20380,2021-04-15,35,New Mexico,16
20381,2021-06-17,40,Oklahoma,25
20382,2021-05-01,51,Virginia,69
20383,2021-11-06,34,New Jersey,71
20384,2021-04-28,56,Wyoming,9
20385,2021-07-03,33,New Hampshire,2
20386,2021-10-06,56,Wyoming,44
20387,2021-07-28,22,Louisiana,295
20388,2021-07-01,55,Wisconsin,11
20389,2021-07-25,18,Indiana,91
20390,2021-08-25,54,West Virginia,81
20391,2021-05-03,24,Maryland,120
20392,2021-09-19,38,North Dakota,26
20393,2021-09-24,27,Minnesota,102
20394,2021-09-13,21,Kentucky,608
20395,2021-08-14,17,Illinois,246
20396,2021-04-25,48,Texas,315
20397,2021-08-25,16,Idaho,53
20398,2021-09-08,30,Montana,86
20399,2021-05-19,54,West Virginia,31
20400,2021-06-23,15,Hawaii,6
20401,2021-09-11,26,Michigan,176
20402,2021-05-31,18,Indiana,50
20403,2021-08-18,55,Wisconsin,169
20404,2021-04-13,72,Puerto Rico,44
20405,2021-10-27,78,Virgin Islands,1
