location,location_name,date,orig_obs,issue_date,real_diff,relative_diff
US,US,2020-05-09,12276,2021-03-14,3,2.4437927663734115e-4
US,US,2020-05-16,10012,2021-03-14,1,9.988014382740711e-5
US,US,2020-05-30,6559,2021-03-14,3,4.5738679676779996e-4
US,US,2020-06-20,4168,2021-03-14,2,4.798464491362764e-4
US,US,2020-07-04,3652,2021-03-14,1,2.738225629791895e-4
US,US,2020-07-18,5565,2021-03-14,1,1.7969451931716083e-4
US,US,2020-07-25,6442,2021-03-14,2,3.104625892579944e-4
US,US,2020-08-01,7958,2021-03-14,1,1.2565971349585322e-4
US,US,2020-08-08,7284,2021-03-14,7,9.610104338275673e-4
US,US,2020-08-22,6823,2021-03-14,1,1.465630954125751e-4
US,US,2020-08-29,6338,2021-03-14,2,3.155569580309246e-4
US,US,2020-09-05,5875,2021-03-14,1,1.7021276595744682e-4
US,US,2020-09-12,5140,2021-03-14,2,3.891050583657588e-4
US,US,2020-09-19,5502,2021-03-14,4,7.270083605961468e-4
US,US,2020-10-24,5842,2021-03-14,1,1.7117425539198904e-4
US,US,2020-11-07,7225,2021-03-14,1,1.384083044982699e-4
US,US,2020-11-21,10860,2021-03-14,1,9.208103130755064e-5
US,US,2020-11-28,10809,2021-03-14,1,9.25154963456379e-5
US,US,2020-12-05,15718,2021-03-14,1,6.36213258684311e-5
US,US,2020-12-12,17628,2021-03-14,3,1.7018379850238256e-4
US,US,2020-12-19,19152,2021-03-14,2,1.0442773600668337e-4
US,US,2020-12-26,16642,2021-03-14,2,1.2017786323759164e-4
US,US,2021-01-02,18878,2021-03-14,1,5.297171310520182e-5
US,US,2021-01-09,22500,2021-03-14,22,9.777777777777777e-4
US,US,2021-01-16,23821,2021-03-14,33,0.0013853322698459342
US,US,2021-01-23,21783,2021-03-14,38,0.0017444796400863057
US,US,2021-01-30,22168,2021-03-14,37,0.0016690725369902563
US,US,2021-02-06,21113,2021-03-14,32,0.0015156538625491402
US,US,2021-02-13,17578,2021-03-14,3,1.706678803049266e-4
US,US,2021-02-20,13027,2021-03-14,40,0.003070545789514086
US,US,2021-02-27,13799,2021-03-14,68,0.004927893325603305
US,US,2021-03-06,12110,2021-03-14,51,0.0042113955408753095
06,California,2021-03-20,1009,2021-03-28,-7,-0.006937561942517344
39,Ohio,2020-07-18,110,2021-03-28,1,0.00909090909090909
39,Ohio,2020-07-25,168,2021-03-28,1,0.005952380952380952
39,Ohio,2020-11-07,383,2021-03-28,-1,-0.0026109660574412533
39,Ohio,2020-12-05,1125,2021-03-28,-1,-8.888888888888889e-4
39,Ohio,2020-12-19,1332,2021-03-28,1,7.507507507507507e-4
39,Ohio,2020-12-26,1197,2021-03-28,1,8.35421888053467e-4
39,Ohio,2021-01-02,1085,2021-03-28,12,0.011059907834101382
39,Ohio,2021-01-09,933,2021-03-28,26,0.027867095391211148
39,Ohio,2021-01-16,896,2021-03-28,38,0.04241071428571429
39,Ohio,2021-01-23,694,2021-03-28,51,0.07348703170028818
39,Ohio,2021-01-30,546,2021-03-28,45,0.08241758241758242
39,Ohio,2021-02-06,418,2021-03-28,53,0.12679425837320574
39,Ohio,2021-02-13,276,2021-03-28,48,0.17391304347826086
39,Ohio,2021-02-20,224,2021-03-28,45,0.20089285714285715
39,Ohio,2021-02-27,116,2021-03-28,48,0.41379310344827586
39,Ohio,2021-03-06,53,2021-03-28,63,1.1886792452830188
39,Ohio,2021-03-13,7,2021-03-28,33,4.714285714285714
39,Ohio,2021-03-20,468,2021-03-28,-463,-0.9893162393162394
US,US,2020-07-18,5566,2021-03-28,1,1.7966223499820338e-4
US,US,2020-07-25,6444,2021-03-28,1,1.5518311607697082e-4
US,US,2020-11-07,7226,2021-03-28,-1,-1.383891502906172e-4
US,US,2020-12-05,15719,2021-03-28,-1,-6.361727845282778e-5
US,US,2020-12-19,19154,2021-03-28,1,5.220841599665866e-5
US,US,2020-12-26,16644,2021-03-28,1,6.00817111271329e-5
US,US,2021-01-02,18879,2021-03-28,12,6.356268870173208e-4
US,US,2021-01-09,22522,2021-03-28,26,0.0011544267827013587
US,US,2021-01-16,23854,2021-03-28,38,0.0015930242307369833
US,US,2021-01-23,21821,2021-03-28,51,0.002337198111910545
US,US,2021-01-30,22205,2021-03-28,45,0.002026570592208962
US,US,2021-02-06,21145,2021-03-28,53,0.002506502719318988
US,US,2021-02-13,17581,2021-03-28,48,0.0027302201239974974
US,US,2021-02-20,13067,2021-03-28,45,0.0034437896992423663
US,US,2021-02-27,13867,2021-03-28,48,0.0034614552534794835
US,US,2021-03-06,12161,2021-03-28,63,0.005180495025080174
US,US,2021-03-13,9585,2021-03-28,33,0.0034428794992175274
US,US,2021-03-20,7610,2021-03-28,-470,-0.06176084099868594
02,Alaska,2020-10-03,6,2021-04-04,1,0.16666666666666666
02,Alaska,2020-10-17,7,2021-04-04,-1,-0.14285714285714285
02,Alaska,2020-11-07,2,2021-04-04,2,1
02,Alaska,2020-11-28,19,2021-04-04,-1,-0.05263157894736842
02,Alaska,2020-12-05,22,2021-04-04,-1,-0.045454545454545456
15,Hawaii,2021-01-09,18,2021-04-04,1,0.05555555555555555
39,Ohio,2020-04-25,268,2021-04-04,2,0.007462686567164179
39,Ohio,2020-05-02,309,2021-04-04,2,0.006472491909385114
39,Ohio,2020-05-09,269,2021-04-04,2,0.007434944237918215
39,Ohio,2020-08-08,150,2021-04-04,1,0.006666666666666667
39,Ohio,2020-09-12,139,2021-04-04,1,0.007194244604316547
39,Ohio,2020-10-10,146,2021-04-04,1,0.00684931506849315
39,Ohio,2020-10-24,217,2021-04-04,1,0.004608294930875576
39,Ohio,2020-11-07,382,2021-04-04,1,0.002617801047120419
39,Ohio,2020-11-21,665,2021-04-04,1,0.0015037593984962407
39,Ohio,2020-11-28,896,2021-04-04,2,0.002232142857142857
39,Ohio,2020-12-05,1124,2021-04-04,3,0.0026690391459074734
39,Ohio,2020-12-12,1277,2021-04-04,2,0.0015661707126076742
39,Ohio,2020-12-19,1333,2021-04-04,7,0.005251312828207052
39,Ohio,2020-12-26,1198,2021-04-04,4,0.00333889816360601
39,Ohio,2021-01-02,1097,2021-04-04,4,0.0036463081130355514
39,Ohio,2021-01-09,959,2021-04-04,1,0.0010427528675703858
39,Ohio,2021-01-16,934,2021-04-04,5,0.0053533190578158455
39,Ohio,2021-01-23,745,2021-04-04,4,0.005369127516778523
39,Ohio,2021-01-30,591,2021-04-04,15,0.025380710659898477
39,Ohio,2021-02-06,471,2021-04-04,13,0.027600849256900213
39,Ohio,2021-02-13,324,2021-04-04,27,0.08333333333333333
39,Ohio,2021-02-20,269,2021-04-04,30,0.11152416356877323
39,Ohio,2021-02-27,164,2021-04-04,20,0.12195121951219512
39,Ohio,2021-03-06,116,2021-04-04,30,0.25862068965517243
39,Ohio,2021-03-13,40,2021-04-04,53,1.325
39,Ohio,2021-03-20,5,2021-04-04,25,5
39,Ohio,2021-03-27,185,2021-04-04,-173,-0.9351351351351351
US,US,2020-04-25,15527,2021-04-04,2,1.288078830424422e-4
US,US,2020-05-02,13381,2021-04-04,2,1.494656602645542e-4
US,US,2020-05-09,12279,2021-04-04,2,1.6287971333170455e-4
US,US,2020-08-08,7291,2021-04-04,1,1.371553970648745e-4
US,US,2020-09-12,5142,2021-04-04,1,1.9447685725398678e-4
US,US,2020-10-03,4872,2021-04-04,1,2.0525451559934318e-4
US,US,2020-10-10,5087,2021-04-04,1,1.9657951641438963e-4
US,US,2020-10-17,5200,2021-04-04,-1,-1.923076923076923e-4
US,US,2020-10-24,5843,2021-04-04,1,1.7114495978093444e-4
US,US,2020-11-07,7225,2021-04-04,3,4.152249134948097e-4
US,US,2020-11-21,10861,2021-04-04,1,9.207255317189946e-5
US,US,2020-11-28,10810,2021-04-04,1,9.250693802035152e-5
US,US,2020-12-05,15718,2021-04-04,2,1.272426517368622e-4
US,US,2020-12-12,17631,2021-04-04,2,1.134365606034825e-4
US,US,2020-12-19,19155,2021-04-04,7,3.6543983294179064e-4
US,US,2020-12-26,16645,2021-04-04,4,2.4031240612796637e-4
US,US,2021-01-02,18891,2021-04-04,4,2.1174104070721507e-4
US,US,2021-01-09,22548,2021-04-04,2,8.869966294128082e-5
US,US,2021-01-16,23892,2021-04-04,5,2.0927507115352419e-4
US,US,2021-01-23,21872,2021-04-04,4,1.82882223847842e-4
US,US,2021-01-30,22250,2021-04-04,15,6.741573033707865e-4
US,US,2021-02-06,21198,2021-04-04,13,6.132654023964525e-4
US,US,2021-02-13,17629,2021-04-04,27,0.001531567303874298
US,US,2021-02-20,13112,2021-04-04,30,0.002287980475899939
US,US,2021-02-27,13915,2021-04-04,20,0.001437297879985627
US,US,2021-03-06,12224,2021-04-04,30,0.0024541884816753927
US,US,2021-03-13,9618,2021-04-04,53,0.005510501143688917
US,US,2021-03-20,7140,2021-04-04,25,0.0035014005602240898
US,US,2021-03-27,6908,2021-04-04,-173,-0.025043427909669947
06,California,2021-04-03,799,2021-04-11,36,0.04505632040050062
39,Ohio,2020-06-13,111,2021-04-11,1,0.009009009009009009
39,Ohio,2020-11-07,383,2021-04-11,1,0.0026109660574412533
39,Ohio,2020-11-14,479,2021-04-11,1,0.0020876826722338203
39,Ohio,2020-11-21,666,2021-04-11,1,0.0015015015015015015
39,Ohio,2020-11-28,898,2021-04-11,1,0.0011135857461024498
39,Ohio,2020-12-05,1127,2021-04-11,1,8.873114463176575e-4
39,Ohio,2020-12-19,1340,2021-04-11,4,0.0029850746268656717
39,Ohio,2020-12-26,1202,2021-04-11,1,8.319467554076539e-4
39,Ohio,2021-01-02,1101,2021-04-11,2,0.0018165304268846503
39,Ohio,2021-01-09,960,2021-04-11,1,0.0010416666666666667
39,Ohio,2021-01-16,939,2021-04-11,5,0.005324813631522897
39,Ohio,2021-01-30,606,2021-04-11,3,0.0049504950495049506
39,Ohio,2021-02-06,484,2021-04-11,2,0.004132231404958678
39,Ohio,2021-02-13,351,2021-04-11,5,0.014245014245014245
39,Ohio,2021-02-20,299,2021-04-11,9,0.030100334448160536
39,Ohio,2021-02-27,184,2021-04-11,12,0.06521739130434782
39,Ohio,2021-03-06,146,2021-04-11,13,0.08904109589041095
39,Ohio,2021-03-13,93,2021-04-11,23,0.24731182795698925
39,Ohio,2021-03-20,30,2021-04-11,29,0.9666666666666667
39,Ohio,2021-03-27,12,2021-04-11,11,0.9166666666666666
39,Ohio,2021-04-03,34,2021-04-11,-28,-0.8235294117647058
US,US,2020-06-13,5141,2021-04-11,1,1.9451468585878233e-4
US,US,2020-11-07,7228,2021-04-11,1,1.383508577753182e-4
US,US,2020-11-14,7953,2021-04-11,1,1.257387149503332e-4
US,US,2020-11-21,10862,2021-04-11,1,9.206407659731172e-5
US,US,2020-11-28,10811,2021-04-11,1,9.249838127832763e-5
US,US,2020-12-05,15720,2021-04-11,1,6.361323155216285e-5
US,US,2020-12-19,19162,2021-04-11,4,2.0874647740319382e-4
US,US,2020-12-26,16649,2021-04-11,1,6.006366748753679e-5
US,US,2021-01-02,18895,2021-04-11,2,1.0584810796507012e-4
US,US,2021-01-09,22550,2021-04-11,1,4.434589800443459e-5
US,US,2021-01-16,23897,2021-04-11,5,2.092312842616228e-4
US,US,2021-01-30,22265,2021-04-11,3,1.347406242982259e-4
US,US,2021-02-06,21211,2021-04-11,2,9.429069822262034e-5
US,US,2021-02-13,17656,2021-04-11,5,2.831898504757589e-4
US,US,2021-02-20,13142,2021-04-11,9,6.848272713437833e-4
US,US,2021-02-27,13935,2021-04-11,12,8.61141011840689e-4
US,US,2021-03-06,12254,2021-04-11,13,0.0010608780806267341
US,US,2021-03-13,9671,2021-04-11,23,0.0023782442353427772
US,US,2021-03-20,7165,2021-04-11,29,0.004047452896022331
US,US,2021-03-27,6735,2021-04-11,11,0.0016332590942835933
US,US,2021-04-03,5866,2021-04-11,8,0.0013637913399249914
06,California,2020-08-22,913,2021-04-18,2,0.002190580503833516
06,California,2020-08-29,763,2021-04-18,11,0.014416775884665793
06,California,2020-09-05,815,2021-04-18,-13,-0.015950920245398775
06,California,2020-09-12,618,2021-04-18,4,0.006472491909385114
06,California,2020-09-26,565,2021-04-18,-2,-0.0035398230088495575
06,California,2020-10-03,532,2021-04-18,3,0.005639097744360902
06,California,2020-10-10,452,2021-04-18,-3,-0.00663716814159292
06,California,2020-10-24,387,2021-04-18,-2,-0.00516795865633075
06,California,2020-10-31,316,2021-04-18,1,0.0031645569620253164
06,California,2020-11-07,302,2021-04-18,-1,-0.0033112582781456954
06,California,2021-02-27,2833,2021-04-18,1,3.5298270384751147e-4
06,California,2021-03-06,2181,2021-04-18,-1,-4.585052728106373e-4
06,California,2021-03-13,2292,2021-04-18,-145,-0.06326352530541013
06,California,2021-03-20,1002,2021-04-18,47,0.046906187624750496
06,California,2021-03-27,1387,2021-04-18,78,0.05623648161499639
06,California,2021-04-03,835,2021-04-18,24,0.02874251497005988
06,California,2021-04-10,734,2021-04-18,-4,-0.005449591280653951
21,Kentucky,2021-03-27,288,2021-04-18,15,0.052083333333333336
21,Kentucky,2021-04-03,141,2021-04-18,-15,-0.10638297872340426
39,Ohio,2020-03-28,43,2021-04-18,-1,-0.023255813953488372
39,Ohio,2020-05-16,240,2021-04-18,1,0.004166666666666667
39,Ohio,2020-05-30,166,2021-04-18,1,0.006024096385542169
39,Ohio,2020-06-06,169,2021-04-18,3,0.01775147928994083
39,Ohio,2020-06-13,112,2021-04-18,1,0.008928571428571428
39,Ohio,2020-06-20,90,2021-04-18,1,0.011111111111111112
39,Ohio,2020-10-10,147,2021-04-18,1,0.006802721088435374
39,Ohio,2020-11-21,667,2021-04-18,2,0.0029985007496251873
39,Ohio,2020-11-28,899,2021-04-18,1,0.0011123470522803114
39,Ohio,2020-12-05,1128,2021-04-18,1,8.865248226950354e-4
39,Ohio,2020-12-12,1279,2021-04-18,3,0.0023455824863174357
39,Ohio,2020-12-19,1344,2021-04-18,2,0.001488095238095238
39,Ohio,2020-12-26,1203,2021-04-18,2,0.0016625103906899418
39,Ohio,2021-01-02,1103,2021-04-18,2,0.001813236627379873
39,Ohio,2021-01-23,749,2021-04-18,1,0.0013351134846461949
39,Ohio,2021-01-30,609,2021-04-18,7,0.011494252873563218
39,Ohio,2021-02-06,486,2021-04-18,5,0.0102880658436214
39,Ohio,2021-02-13,356,2021-04-18,4,0.011235955056179775
39,Ohio,2021-02-20,308,2021-04-18,4,0.012987012987012988
39,Ohio,2021-02-27,196,2021-04-18,14,0.07142857142857142
39,Ohio,2021-03-06,159,2021-04-18,19,0.11949685534591195
39,Ohio,2021-03-13,116,2021-04-18,16,0.13793103448275862
39,Ohio,2021-03-20,59,2021-04-18,22,0.3728813559322034
39,Ohio,2021-03-27,23,2021-04-18,30,1.3043478260869565
39,Ohio,2021-04-03,6,2021-04-18,19,3.1666666666666665
39,Ohio,2021-04-10,86,2021-04-18,-71,-0.8255813953488372
US,US,2020-03-28,2468,2021-04-18,-1,-4.051863857374392e-4
US,US,2020-05-16,10013,2021-04-18,1,9.987016878058524e-5
US,US,2020-05-30,6562,2021-04-18,1,1.5239256324291374e-4
US,US,2020-06-06,5929,2021-04-18,3,5.059875189745319e-4
US,US,2020-06-13,5142,2021-04-18,1,1.9447685725398678e-4
US,US,2020-06-20,4170,2021-04-18,1,2.3980815347721823e-4
US,US,2020-08-22,6824,2021-04-18,2,2.9308323563892143e-4
US,US,2020-08-29,6340,2021-04-18,11,0.0017350157728706626
US,US,2020-09-05,5876,2021-04-18,-13,-0.0022123893805309734
US,US,2020-09-12,5143,2021-04-18,4,7.777561734396267e-4
US,US,2020-09-26,5391,2021-04-18,-2,-3.709886848451122e-4
US,US,2020-10-03,4873,2021-04-18,3,6.15637184485943e-4
US,US,2020-10-10,5088,2021-04-18,-2,-3.9308176100628933e-4
US,US,2020-10-24,5844,2021-04-18,-2,-3.4223134839151266e-4
US,US,2020-10-31,5977,2021-04-18,1,1.6730801405387318e-4
US,US,2020-11-07,7229,2021-04-18,-1,-1.3833171946327292e-4
US,US,2020-11-21,10863,2021-04-18,2,1.841112031667127e-4
US,US,2020-11-28,10812,2021-04-18,1,9.24898261191269e-5
US,US,2020-12-05,15721,2021-04-18,1,6.360918516633803e-5
US,US,2020-12-12,17633,2021-04-18,3,1.701355413145806e-4
US,US,2020-12-19,19166,2021-04-18,2,1.0435145570280705e-4
US,US,2020-12-26,16650,2021-04-18,2,1.2012012012012012e-4
US,US,2021-01-02,18897,2021-04-18,2,1.0583690532888819e-4
US,US,2021-01-23,21876,2021-04-18,1,4.5712196013896505e-5
US,US,2021-01-30,22268,2021-04-18,7,3.1435243398598886e-4
US,US,2021-02-06,21213,2021-04-18,5,2.357045208127092e-4
US,US,2021-02-13,17661,2021-04-18,4,2.2648774135099938e-4
US,US,2021-02-20,13151,2021-04-18,4,3.041593795148658e-4
US,US,2021-02-27,13947,2021-04-18,15,0.0010755001075500108
US,US,2021-03-06,12267,2021-04-18,18,0.001467351430667645
US,US,2021-03-13,9694,2021-04-18,-129,-0.013307200330101094
US,US,2021-03-20,7194,2021-04-18,69,0.009591326105087573
US,US,2021-03-27,6746,2021-04-18,123,0.01823302697895049
US,US,2021-04-03,5874,2021-04-18,28,0.004766768811712632
US,US,2021-04-10,6870,2021-04-18,-75,-0.010917030567685589
06,California,2020-04-04,179,2021-04-25,-2,-0.0111731843575419
06,California,2020-04-11,315,2021-04-25,4,0.012698412698412698
06,California,2020-04-18,536,2021-04-25,-2,-0.0037313432835820895
06,California,2020-05-02,491,2021-04-25,1,0.002036659877800407
06,California,2020-05-09,507,2021-04-25,4,0.007889546351084813
06,California,2020-05-16,521,2021-04-25,-7,-0.013435700575815739
06,California,2020-05-23,529,2021-04-25,-1,-0.001890359168241966
06,California,2020-05-30,407,2021-04-25,-5,-0.012285012285012284
06,California,2020-06-06,463,2021-04-25,-4,-0.008639308855291577
06,California,2020-06-13,469,2021-04-25,6,0.01279317697228145
06,California,2020-06-20,418,2021-04-25,-1,-0.0023923444976076554
06,California,2020-06-27,405,2021-04-25,2,0.0049382716049382715
06,California,2020-07-04,435,2021-04-25,5,0.011494252873563218
06,California,2020-07-11,693,2021-04-25,4,0.005772005772005772
06,California,2020-07-18,675,2021-04-25,-10,-0.014814814814814815
06,California,2020-07-25,706,2021-04-25,20,0.028328611898016998
06,California,2020-08-01,937,2021-04-25,3,0.0032017075773745998
06,California,2020-08-08,962,2021-04-25,5,0.005197505197505198
06,California,2020-08-15,911,2021-04-25,4,0.0043907793633369925
06,California,2020-08-22,915,2021-04-25,-49,-0.053551912568306013
06,California,2020-08-29,774,2021-04-25,61,0.07881136950904392
06,California,2020-09-05,802,2021-04-25,-3,-0.003740648379052369
06,California,2020-09-12,622,2021-04-25,22,0.03536977491961415
06,California,2020-09-19,691,2021-04-25,5,0.00723589001447178
06,California,2020-10-03,535,2021-04-25,4,0.007476635514018692
06,California,2020-10-10,449,2021-04-25,5,0.011135857461024499
06,California,2020-10-24,385,2021-04-25,7,0.01818181818181818
06,California,2020-11-07,301,2021-04-25,8,0.026578073089700997
06,California,2020-11-14,294,2021-04-25,1,0.003401360544217687
06,California,2020-11-21,455,2021-04-25,6,0.013186813186813187
06,California,2020-11-28,422,2021-04-25,2,0.004739336492890996
06,California,2020-12-05,751,2021-04-25,20,0.02663115845539281
06,California,2020-12-12,1094,2021-04-25,-17,-0.015539305301645339
06,California,2020-12-19,1622,2021-04-25,5,0.0030826140567200987
06,California,2020-12-26,1626,2021-04-25,14,0.008610086100861008
06,California,2021-01-02,2326,2021-04-25,28,0.012037833190025795
06,California,2021-01-09,3156,2021-04-25,38,0.012040557667934094
06,California,2021-01-16,3701,2021-04-25,-17,-0.0045933531477978925
06,California,2021-01-23,3438,2021-04-25,89,0.025887143688190808
06,California,2021-01-30,3856,2021-04-25,19,0.004927385892116182
06,California,2021-02-06,3289,2021-04-25,96,0.02918820310124658
06,California,2021-02-13,2883,2021-04-25,105,0.036420395421436005
06,California,2021-02-20,2246,2021-04-25,85,0.03784505788067676
06,California,2021-02-27,2834,2021-04-25,85,0.029992942836979536
06,California,2021-03-06,2180,2021-04-25,-8,-0.003669724770642202
06,California,2021-03-13,2147,2021-04-25,-637,-0.2966930600838379
06,California,2021-03-20,1049,2021-04-25,13,0.012392755004766444
06,California,2021-03-27,1465,2021-04-25,-13,-0.008873720136518772
06,California,2021-04-03,859,2021-04-25,13,0.015133876600698487
06,California,2021-04-10,730,2021-04-25,-13,-0.01780821917808219
39,Ohio,2020-05-23,245,2021-04-25,1,0.004081632653061225
39,Ohio,2020-06-20,91,2021-04-25,1,0.01098901098901099
39,Ohio,2020-10-10,148,2021-04-25,-1,-0.006756756756756757
39,Ohio,2020-11-21,669,2021-04-25,1,0.0014947683109118087
39,Ohio,2020-12-12,1282,2021-04-25,1,7.8003120124805e-4
39,Ohio,2020-12-19,1346,2021-04-25,1,7.429420505200594e-4
39,Ohio,2020-12-26,1205,2021-04-25,1,8.298755186721991e-4
39,Ohio,2021-01-09,961,2021-04-25,2,0.002081165452653486
39,Ohio,2021-02-27,210,2021-04-25,3,0.014285714285714285
39,Ohio,2021-03-06,178,2021-04-25,4,0.02247191011235955
39,Ohio,2021-03-13,132,2021-04-25,13,0.09848484848484848
39,Ohio,2021-03-20,81,2021-04-25,9,0.1111111111111111
39,Ohio,2021-03-27,53,2021-04-25,24,0.4528301886792453
39,Ohio,2021-04-03,25,2021-04-25,29,1.16
39,Ohio,2021-04-10,15,2021-04-25,22,1.4666666666666666
39,Ohio,2021-04-17,74,2021-04-25,-69,-0.9324324324324325
US,US,2020-04-04,8213,2021-04-25,-2,-2.4351637647631802e-4
US,US,2020-04-11,14641,2021-04-25,4,2.7320538214602825e-4
US,US,2020-04-18,15157,2021-04-25,-2,-1.3195223329154845e-4
US,US,2020-05-02,13383,2021-04-25,1,7.472166180975865e-5
US,US,2020-05-09,12281,2021-04-25,4,3.257063757023044e-4
US,US,2020-05-16,10014,2021-04-25,-7,-6.990213700818854e-4
US,US,2020-05-30,6563,2021-04-25,-5,-7.618467164406522e-4
US,US,2020-06-06,5932,2021-04-25,-4,-6.743088334457181e-4
US,US,2020-06-13,5143,2021-04-25,6,0.00116663426015944
US,US,2020-06-27,3876,2021-04-25,2,5.159958720330237e-4
US,US,2020-07-04,3653,2021-04-25,5,0.001368738023542294
US,US,2020-07-11,5250,2021-04-25,4,7.619047619047619e-4
US,US,2020-07-18,5567,2021-04-25,-10,-0.0017962996227770792
US,US,2020-07-25,6445,2021-04-25,20,0.0031031807602792862
US,US,2020-08-01,7959,2021-04-25,3,3.769317753486619e-4
US,US,2020-08-08,7292,2021-04-25,5,6.856829402084476e-4
US,US,2020-08-15,7077,2021-04-25,4,5.652112477038293e-4
US,US,2020-08-22,6826,2021-04-25,-49,-0.007178435394081454
US,US,2020-08-29,6351,2021-04-25,61,0.009604786647772005
US,US,2020-09-05,5863,2021-04-25,-3,-5.116834385127068e-4
US,US,2020-09-12,5147,2021-04-25,22,0.004274334563823586
US,US,2020-09-19,5506,2021-04-25,5,9.081002542680712e-4
US,US,2020-10-03,4876,2021-04-25,4,8.203445447087777e-4
US,US,2020-10-10,5086,2021-04-25,4,7.864726700747149e-4
US,US,2020-10-24,5842,2021-04-25,7,0.0011982197877439234
US,US,2020-11-07,7228,2021-04-25,8,0.0011068068622025456
US,US,2020-11-14,7954,2021-04-25,1,1.2572290671360322e-4
US,US,2020-11-21,10865,2021-04-25,7,6.442705936493328e-4
US,US,2020-11-28,10813,2021-04-25,2,1.8496254508462037e-4
US,US,2020-12-05,15722,2021-04-25,20,0.0012721027859051012
US,US,2020-12-12,17636,2021-04-25,-16,-9.072352007257881e-4
US,US,2020-12-19,19168,2021-04-25,6,3.1302170283806343e-4
US,US,2020-12-26,16652,2021-04-25,15,9.00792697573865e-4
US,US,2021-01-02,18899,2021-04-25,28,0.0014815598708926398
US,US,2021-01-09,22551,2021-04-25,40,0.0017737572613187886
US,US,2021-01-16,23902,2021-04-25,-17,-7.112375533428165e-4
US,US,2021-01-23,21877,2021-04-25,89,0.004068199478904786
US,US,2021-01-30,22275,2021-04-25,19,8.529741863075196e-4
US,US,2021-02-06,21218,2021-04-25,96,0.004524460363842021
US,US,2021-02-13,17665,2021-04-25,105,0.005943956977073309
US,US,2021-02-20,13155,2021-04-25,85,0.006461421512732801
US,US,2021-02-27,13962,2021-04-25,88,0.006302821945280046
US,US,2021-03-06,12285,2021-04-25,-4,-3.256003256003256e-4
US,US,2021-03-13,9565,2021-04-25,-624,-0.06523784631468897
US,US,2021-03-20,7263,2021-04-25,22,0.0030290513561889026
US,US,2021-03-27,6869,2021-04-25,11,0.001601397583345465
US,US,2021-04-03,5902,2021-04-25,42,0.00711623178583531
US,US,2021-04-10,6795,2021-04-25,9,0.0013245033112582781
US,US,2021-04-17,5031,2021-04-25,-69,-0.013714967203339297
39,Ohio,2020-05-16,241,2021-05-02,1,0.004149377593360996
39,Ohio,2020-09-05,150,2021-05-02,1,0.006666666666666667
39,Ohio,2020-11-28,900,2021-05-02,3,0.0033333333333333335
39,Ohio,2020-12-05,1129,2021-05-02,1,0.00088573959255978745
39,Ohio,2020-12-12,1283,2021-05-02,2,0.001558846453624318
39,Ohio,2020-12-26,1206,2021-05-02,1,8.291873963515755e-4
39,Ohio,2021-01-02,1105,2021-05-02,1,9.049773755656109e-4
39,Ohio,2021-01-09,963,2021-05-02,1,0.0010384215991692627
39,Ohio,2021-01-16,944,2021-05-02,2,0.00211864406779661
39,Ohio,2021-01-30,616,2021-05-02,2,0.003246753246753247
39,Ohio,2021-02-06,491,2021-05-02,4,0.008146639511201629
39,Ohio,2021-02-13,360,2021-05-02,1,0.002777777777777778
39,Ohio,2021-02-27,213,2021-05-02,1,0.004694835680751174
39,Ohio,2021-03-06,182,2021-05-02,2,0.01098901098901099
39,Ohio,2021-03-13,145,2021-05-02,8,0.05517241379310345
39,Ohio,2021-03-20,90,2021-05-02,13,0.14444444444444443
39,Ohio,2021-03-27,77,2021-05-02,14,0.18181818181818182
39,Ohio,2021-04-03,54,2021-05-02,16,0.2962962962962963
39,Ohio,2021-04-10,37,2021-05-02,43,1.162162162162162
39,Ohio,2021-04-17,5,2021-05-02,23,4.6
39,Ohio,2021-04-24,89,2021-05-02,-74,-0.8314606741573034
US,US,2020-05-16,10007,2021-05-02,1,9.9930048965724e-5
US,US,2020-09-05,5860,2021-05-02,1,1.7064846416382253e-4
US,US,2020-11-28,10815,2021-05-02,3,2.7739251040221914e-4
US,US,2020-12-05,15742,2021-05-02,1,6.352432981832041e-5
US,US,2020-12-12,17620,2021-05-02,2,1.1350737797956867e-4
US,US,2020-12-26,16667,2021-05-02,1,5.999880002399952e-5
US,US,2021-01-02,18927,2021-05-02,1,5.283457494584456e-5
US,US,2021-01-09,22591,2021-05-02,1,4.4265415430923817e-05
US,US,2021-01-16,23885,2021-05-02,2,8.373456144023445e-5
US,US,2021-01-30,22294,2021-05-02,2,8.971023593792052e-5
US,US,2021-02-06,21314,2021-05-02,4,1.876700760063808e-4
US,US,2021-02-13,17770,2021-05-02,1,5.627462014631401e-5
US,US,2021-02-27,14050,2021-05-02,1,7.117437722419929e-5
US,US,2021-03-06,12281,2021-05-02,2,1.628531878511522e-4
US,US,2021-03-13,8941,2021-05-02,8,8.947545017335869e-4
US,US,2021-03-20,7285,2021-05-02,13,0.0017844886753603294
US,US,2021-03-27,6880,2021-05-02,14,0.0020348837209302325
US,US,2021-04-03,5944,2021-05-02,16,0.0026917900403768506
US,US,2021-04-10,6804,2021-05-02,43,0.006319811875367431
US,US,2021-04-17,4962,2021-05-02,23,0.004635227730753728
US,US,2021-04-24,4975,2021-05-02,-74,-0.014874371859296482
20,Kansas,2020-08-29,23,2021-05-09,2,0.08695652173913043
