country,state,location,quantile,forecast_date,target,target_end_date,value
US,ND,38,0.900,2020-05-25,7 day ahead cum death,2020-06-01,645
US,ND,38,0.950,2020-05-25,7 day ahead cum death,2020-06-01,645
US,ND,38,0.975,2020-05-25,7 day ahead cum death,2020-06-01,645
US,ND,38,0.990,2020-05-25,7 day ahead cum death,2020-06-01,645
US,ND,38,0.010,2020-05-25,8 day ahead cum death,2020-06-02,57
US,ND,38,0.025,2020-05-25,8 day ahead cum death,2020-06-02,64
US,ND,38,0.050,2020-05-25,8 day ahead cum death,2020-06-02,74
US,ND,38,0.100,2020-05-25,8 day ahead cum death,2020-06-02,93
US,ND,38,0.150,2020-05-25,8 day ahead cum death,2020-06-02,109
US,ND,38,0.200,2020-05-25,8 day ahead cum death,2020-06-02,124
US,ND,38,0.250,2020-05-25,8 day ahead cum death,2020-06-02,137
US,ND,38,0.300,2020-05-25,8 day ahead cum death,2020-06-02,150
US,ND,38,0.350,2020-05-25,8 day ahead cum death,2020-06-02,163
US,ND,38,0.400,2020-05-25,8 day ahead cum death,2020-06-02,176
US,ND,38,0.450,2020-05-25,8 day ahead cum death,2020-06-02,189
US,ND,38,0.500,2020-05-25,8 day ahead cum death,2020-06-02,202
US,ND,38,NA,2020-05-25,8 day ahead cum death,2020-06-02,202
US,ND,38,0.550,2020-05-25,8 day ahead cum death,2020-06-02,216
US,ND,38,0.600,2020-05-25,8 day ahead cum death,2020-06-02,231
US,ND,38,0.650,2020-05-25,8 day ahead cum death,2020-06-02,247
US,ND,38,0.700,2020-05-25,8 day ahead cum death,2020-06-02,265
US,ND,38,0.750,2020-05-25,8 day ahead cum death,2020-06-02,287
US,ND,38,0.800,2020-05-25,8 day ahead cum death,2020-06-02,315
US,ND,38,0.850,2020-05-25,8 day ahead cum death,2020-06-02,360
US,ND,38,0.900,2020-05-25,8 day ahead cum death,2020-06-02,731
US,ND,38,0.950,2020-05-25,8 day ahead cum death,2020-06-02,731
US,ND,38,0.975,2020-05-25,8 day ahead cum death,2020-06-02,731
US,ND,38,0.990,2020-05-25,8 day ahead cum death,2020-06-02,731
US,ND,38,0.010,2020-05-25,9 day ahead cum death,2020-06-03,58
US,ND,38,0.025,2020-05-25,9 day ahead cum death,2020-06-03,67
US,ND,38,0.050,2020-05-25,9 day ahead cum death,2020-06-03,80
US,ND,38,0.100,2020-05-25,9 day ahead cum death,2020-06-03,102
US,ND,38,0.150,2020-05-25,9 day ahead cum death,2020-06-03,121
US,ND,38,0.200,2020-05-25,9 day ahead cum death,2020-06-03,138
US,ND,38,0.250,2020-05-25,9 day ahead cum death,2020-06-03,153
US,ND,38,0.300,2020-05-25,9 day ahead cum death,2020-06-03,168
US,ND,38,0.350,2020-05-25,9 day ahead cum death,2020-06-03,183
US,ND,38,0.400,2020-05-25,9 day ahead cum death,2020-06-03,197
US,ND,38,0.450,2020-05-25,9 day ahead cum death,2020-06-03,211
US,ND,38,0.500,2020-05-25,9 day ahead cum death,2020-06-03,226
US,ND,38,NA,2020-05-25,9 day ahead cum death,2020-06-03,226
US,ND,38,0.550,2020-05-25,9 day ahead cum death,2020-06-03,241
US,ND,38,0.600,2020-05-25,9 day ahead cum death,2020-06-03,256
US,ND,38,0.650,2020-05-25,9 day ahead cum death,2020-06-03,274
US,ND,38,0.700,2020-05-25,9 day ahead cum death,2020-06-03,293
US,ND,38,0.750,2020-05-25,9 day ahead cum death,2020-06-03,315
US,ND,38,0.800,2020-05-25,9 day ahead cum death,2020-06-03,343
US,ND,38,0.850,2020-05-25,9 day ahead cum death,2020-06-03,383
US,ND,38,0.900,2020-05-25,9 day ahead cum death,2020-06-03,475
US,ND,38,0.950,2020-05-25,9 day ahead cum death,2020-06-03,825
US,ND,38,0.975,2020-05-25,9 day ahead cum death,2020-06-03,825
US,ND,38,0.990,2020-05-25,9 day ahead cum death,2020-06-03,825
US,ND,38,0.010,2020-05-25,10 day ahead cum death,2020-06-04,60
US,ND,38,0.025,2020-05-25,10 day ahead cum death,2020-06-04,71
US,ND,38,0.050,2020-05-25,10 day ahead cum death,2020-06-04,87
US,ND,38,0.100,2020-05-25,10 day ahead cum death,2020-06-04,114
US,ND,38,0.150,2020-05-25,10 day ahead cum death,2020-06-04,136
US,ND,38,0.200,2020-05-25,10 day ahead cum death,2020-06-04,155
US,ND,38,0.250,2020-05-25,10 day ahead cum death,2020-06-04,173
US,ND,38,0.300,2020-05-25,10 day ahead cum death,2020-06-04,189
US,ND,38,0.350,2020-05-25,10 day ahead cum death,2020-06-04,206
US,ND,38,0.400,2020-05-25,10 day ahead cum death,2020-06-04,221
US,ND,38,0.450,2020-05-25,10 day ahead cum death,2020-06-04,237
US,ND,38,0.500,2020-05-25,10 day ahead cum death,2020-06-04,253
US,ND,38,NA,2020-05-25,10 day ahead cum death,2020-06-04,253
US,ND,38,0.550,2020-05-25,10 day ahead cum death,2020-06-04,269
US,ND,38,0.600,2020-05-25,10 day ahead cum death,2020-06-04,287
US,ND,38,0.650,2020-05-25,10 day ahead cum death,2020-06-04,305
US,ND,38,0.700,2020-05-25,10 day ahead cum death,2020-06-04,325
US,ND,38,0.750,2020-05-25,10 day ahead cum death,2020-06-04,349
US,ND,38,0.800,2020-05-25,10 day ahead cum death,2020-06-04,377
US,ND,38,0.850,2020-05-25,10 day ahead cum death,2020-06-04,414
US,ND,38,0.900,2020-05-25,10 day ahead cum death,2020-06-04,480
US,ND,38,0.950,2020-05-25,10 day ahead cum death,2020-06-04,927
US,ND,38,0.975,2020-05-25,10 day ahead cum death,2020-06-04,927
US,ND,38,0.990,2020-05-25,10 day ahead cum death,2020-06-04,927
US,ND,38,0.010,2020-05-25,11 day ahead cum death,2020-06-05,63
US,ND,38,0.025,2020-05-25,11 day ahead cum death,2020-06-05,77
US,ND,38,0.050,2020-05-25,11 day ahead cum death,2020-06-05,97
US,ND,38,0.100,2020-05-25,11 day ahead cum death,2020-06-05,128
US,ND,38,0.150,2020-05-25,11 day ahead cum death,2020-06-05,154
US,ND,38,0.200,2020-05-25,11 day ahead cum death,2020-06-05,176
US,ND,38,0.250,2020-05-25,11 day ahead cum death,2020-06-05,196
US,ND,38,0.300,2020-05-25,11 day ahead cum death,2020-06-05,215
US,ND,38,0.350,2020-05-25,11 day ahead cum death,2020-06-05,233
US,ND,38,0.400,2020-05-25,11 day ahead cum death,2020-06-05,250
US,ND,38,0.450,2020-05-25,11 day ahead cum death,2020-06-05,267
US,ND,38,0.500,2020-05-25,11 day ahead cum death,2020-06-05,285
US,ND,38,NA,2020-05-25,11 day ahead cum death,2020-06-05,285
US,ND,38,0.550,2020-05-25,11 day ahead cum death,2020-06-05,303
US,ND,38,0.600,2020-05-25,11 day ahead cum death,2020-06-05,321
US,ND,38,0.650,2020-05-25,11 day ahead cum death,2020-06-05,341
US,ND,38,0.700,2020-05-25,11 day ahead cum death,2020-06-05,363
US,ND,38,0.750,2020-05-25,11 day ahead cum death,2020-06-05,387
US,ND,38,0.800,2020-05-25,11 day ahead cum death,2020-06-05,416
US,ND,38,0.850,2020-05-25,11 day ahead cum death,2020-06-05,454
US,ND,38,0.900,2020-05-25,11 day ahead cum death,2020-06-05,512
US,ND,38,0.950,2020-05-25,11 day ahead cum death,2020-06-05,1040
US,ND,38,0.975,2020-05-25,11 day ahead cum death,2020-06-05,1040
US,ND,38,0.990,2020-05-25,11 day ahead cum death,2020-06-05,1040
US,ND,38,0.010,2020-05-25,12 day ahead cum death,2020-06-06,66
US,ND,38,0.025,2020-05-25,12 day ahead cum death,2020-06-06,85
US,ND,38,0.050,2020-05-25,12 day ahead cum death,2020-06-06,110
US,ND,38,0.100,2020-05-25,12 day ahead cum death,2020-06-06,147
US,ND,38,0.150,2020-05-25,12 day ahead cum death,2020-06-06,176
US,ND,38,0.200,2020-05-25,12 day ahead cum death,2020-06-06,201
US,ND,38,0.250,2020-05-25,12 day ahead cum death,2020-06-06,224
US,ND,38,0.300,2020-05-25,12 day ahead cum death,2020-06-06,245
US,ND,38,0.350,2020-05-25,12 day ahead cum death,2020-06-06,265
US,ND,38,0.400,2020-05-25,12 day ahead cum death,2020-06-06,284
US,ND,38,0.450,2020-05-25,12 day ahead cum death,2020-06-06,303
US,ND,38,0.500,2020-05-25,12 day ahead cum death,2020-06-06,322
US,ND,38,NA,2020-05-25,12 day ahead cum death,2020-06-06,322
US,ND,38,0.550,2020-05-25,12 day ahead cum death,2020-06-06,342
US,ND,38,0.600,2020-05-25,12 day ahead cum death,2020-06-06,362
US,ND,38,0.650,2020-05-25,12 day ahead cum death,2020-06-06,383
US,ND,38,0.700,2020-05-25,12 day ahead cum death,2020-06-06,407
US,ND,38,0.750,2020-05-25,12 day ahead cum death,2020-06-06,433
US,ND,38,0.800,2020-05-25,12 day ahead cum death,2020-06-06,463
US,ND,38,0.850,2020-05-25,12 day ahead cum death,2020-06-06,501
US,ND,38,0.900,2020-05-25,12 day ahead cum death,2020-06-06,556
US,ND,38,0.950,2020-05-25,12 day ahead cum death,2020-06-06,690
US,ND,38,0.975,2020-05-25,12 day ahead cum death,2020-06-06,1162
US,ND,38,0.990,2020-05-25,12 day ahead cum death,2020-06-06,1162
US,ND,38,0.010,2020-05-25,13 day ahead cum death,2020-06-07,72
US,ND,38,0.025,2020-05-25,13 day ahead cum death,2020-06-07,96
US,ND,38,0.050,2020-05-25,13 day ahead cum death,2020-06-07,126
US,ND,38,0.100,2020-05-25,13 day ahead cum death,2020-06-07,170
US,ND,38,0.150,2020-05-25,13 day ahead cum death,2020-06-07,203
US,ND,38,0.200,2020-05-25,13 day ahead cum death,2020-06-07,232
US,ND,38,0.250,2020-05-25,13 day ahead cum death,2020-06-07,257
US,ND,38,0.300,2020-05-25,13 day ahead cum death,2020-06-07,280
US,ND,38,0.350,2020-05-25,13 day ahead cum death,2020-06-07,302
US,ND,38,0.400,2020-05-25,13 day ahead cum death,2020-06-07,323
US,ND,38,0.450,2020-05-25,13 day ahead cum death,2020-06-07,344
US,ND,38,0.500,2020-05-25,13 day ahead cum death,2020-06-07,365
US,ND,38,NA,2020-05-25,13 day ahead cum death,2020-06-07,365
US,ND,38,0.550,2020-05-25,13 day ahead cum death,2020-06-07,387
US,ND,38,0.600,2020-05-25,13 day ahead cum death,2020-06-07,409
US,ND,38,0.650,2020-05-25,13 day ahead cum death,2020-06-07,432
US,ND,38,0.700,2020-05-25,13 day ahead cum death,2020-06-07,457
US,ND,38,0.750,2020-05-25,13 day ahead cum death,2020-06-07,485
US,ND,38,0.800,2020-05-25,13 day ahead cum death,2020-06-07,517
US,ND,38,0.850,2020-05-25,13 day ahead cum death,2020-06-07,557
US,ND,38,0.900,2020-05-25,13 day ahead cum death,2020-06-07,612
US,ND,38,0.950,2020-05-25,13 day ahead cum death,2020-06-07,719
US,ND,38,0.975,2020-05-25,13 day ahead cum death,2020-06-07,1294
US,ND,38,0.990,2020-05-25,13 day ahead cum death,2020-06-07,1294
US,ND,38,0.010,2020-05-25,14 day ahead cum death,2020-06-08,80
US,ND,38,0.025,2020-05-25,14 day ahead cum death,2020-06-08,111
US,ND,38,0.050,2020-05-25,14 day ahead cum death,2020-06-08,147
US,ND,38,0.100,2020-05-25,14 day ahead cum death,2020-06-08,198
US,ND,38,0.150,2020-05-25,14 day ahead cum death,2020-06-08,236
US,ND,38,0.200,2020-05-25,14 day ahead cum death,2020-06-08,268
US,ND,38,0.250,2020-05-25,14 day ahead cum death,2020-06-08,296
US,ND,38,0.300,2020-05-25,14 day ahead cum death,2020-06-08,322
US,ND,38,0.350,2020-05-25,14 day ahead cum death,2020-06-08,346
US,ND,38,0.400,2020-05-25,14 day ahead cum death,2020-06-08,369
US,ND,38,0.450,2020-05-25,14 day ahead cum death,2020-06-08,392
US,ND,38,0.500,2020-05-25,14 day ahead cum death,2020-06-08,415
US,ND,38,NA,2020-05-25,14 day ahead cum death,2020-06-08,415
US,ND,38,0.550,2020-05-25,14 day ahead cum death,2020-06-08,438
US,ND,38,0.600,2020-05-25,14 day ahead cum death,2020-06-08,462
US,ND,38,0.650,2020-05-25,14 day ahead cum death,2020-06-08,488
US,ND,38,0.700,2020-05-25,14 day ahead cum death,2020-06-08,515
US,ND,38,0.750,2020-05-25,14 day ahead cum death,2020-06-08,545
US,ND,38,0.800,2020-05-25,14 day ahead cum death,2020-06-08,579
US,ND,38,0.850,2020-05-25,14 day ahead cum death,2020-06-08,621
US,ND,38,0.900,2020-05-25,14 day ahead cum death,2020-06-08,678
US,ND,38,0.950,2020-05-25,14 day ahead cum death,2020-06-08,777
US,ND,38,0.975,2020-05-25,14 day ahead cum death,2020-06-08,929
US,ND,38,0.990,2020-05-25,14 day ahead cum death,2020-06-08,1438
US,ND,38,0.010,2020-05-25,15 day ahead cum death,2020-06-09,91
US,ND,38,0.025,2020-05-25,15 day ahead cum death,2020-06-09,130
US,ND,38,0.050,2020-05-25,15 day ahead cum death,2020-06-09,174
US,ND,38,0.100,2020-05-25,15 day ahead cum death,2020-06-09,233
US,ND,38,0.150,2020-05-25,15 day ahead cum death,2020-06-09,275
US,ND,38,0.200,2020-05-25,15 day ahead cum death,2020-06-09,311
US,ND,38,0.250,2020-05-25,15 day ahead cum death,2020-06-09,342
US,ND,38,0.300,2020-05-25,15 day ahead cum death,2020-06-09,370
US,ND,38,0.350,2020-05-25,15 day ahead cum death,2020-06-09,397
US,ND,38,0.400,2020-05-25,15 day ahead cum death,2020-06-09,422
US,ND,38,0.450,2020-05-25,15 day ahead cum death,2020-06-09,447
US,ND,38,0.500,2020-05-25,15 day ahead cum death,2020-06-09,472
US,ND,38,NA,2020-05-25,15 day ahead cum death,2020-06-09,472
US,ND,38,0.550,2020-05-25,15 day ahead cum death,2020-06-09,498
US,ND,38,0.600,2020-05-25,15 day ahead cum death,2020-06-09,524
US,ND,38,0.650,2020-05-25,15 day ahead cum death,2020-06-09,551
US,ND,38,0.700,2020-05-25,15 day ahead cum death,2020-06-09,581
US,ND,38,0.750,2020-05-25,15 day ahead cum death,2020-06-09,613
US,ND,38,0.800,2020-05-25,15 day ahead cum death,2020-06-09,650
US,ND,38,0.850,2020-05-25,15 day ahead cum death,2020-06-09,695
US,ND,38,0.900,2020-05-25,15 day ahead cum death,2020-06-09,754
US,ND,38,0.950,2020-05-25,15 day ahead cum death,2020-06-09,852
US,ND,38,0.975,2020-05-25,15 day ahead cum death,2020-06-09,966
US,ND,38,0.990,2020-05-25,15 day ahead cum death,2020-06-09,1592
US,ND,38,0.010,2020-05-25,16 day ahead cum death,2020-06-10,107
US,ND,38,0.025,2020-05-25,16 day ahead cum death,2020-06-10,156
US,ND,38,0.050,2020-05-25,16 day ahead cum death,2020-06-10,207
US,ND,38,0.100,2020-05-25,16 day ahead cum death,2020-06-10,274
US,ND,38,0.150,2020-05-25,16 day ahead cum death,2020-06-10,322
US,ND,38,0.200,2020-05-25,16 day ahead cum death,2020-06-10,361
US,ND,38,0.250,2020-05-25,16 day ahead cum death,2020-06-10,395
US,ND,38,0.300,2020-05-25,16 day ahead cum death,2020-06-10,426
US,ND,38,0.350,2020-05-25,16 day ahead cum death,2020-06-10,455
US,ND,38,0.400,2020-05-25,16 day ahead cum death,2020-06-10,483
US,ND,38,0.450,2020-05-25,16 day ahead cum death,2020-06-10,510
US,ND,38,0.500,2020-05-25,16 day ahead cum death,2020-06-10,537
US,ND,38,NA,2020-05-25,16 day ahead cum death,2020-06-10,537
US,ND,38,0.550,2020-05-25,16 day ahead cum death,2020-06-10,565
US,ND,38,0.600,2020-05-25,16 day ahead cum death,2020-06-10,593
US,ND,38,0.650,2020-05-25,16 day ahead cum death,2020-06-10,623
US,ND,38,0.700,2020-05-25,16 day ahead cum death,2020-06-10,655
US,ND,38,0.750,2020-05-25,16 day ahead cum death,2020-06-10,690
US,ND,38,0.800,2020-05-25,16 day ahead cum death,2020-06-10,730
US,ND,38,0.850,2020-05-25,16 day ahead cum death,2020-06-10,778
US,ND,38,0.900,2020-05-25,16 day ahead cum death,2020-06-10,840
US,ND,38,0.950,2020-05-25,16 day ahead cum death,2020-06-10,940
US,ND,38,0.975,2020-05-25,16 day ahead cum death,2020-06-10,1044
US,ND,38,0.990,2020-05-25,16 day ahead cum death,2020-06-10,1288
US,ND,38,0.010,2020-05-25,17 day ahead cum death,2020-06-11,129
US,ND,38,0.025,2020-05-25,17 day ahead cum death,2020-06-11,188
US,ND,38,0.050,2020-05-25,17 day ahead cum death,2020-06-11,248
US,ND,38,0.100,2020-05-25,17 day ahead cum death,2020-06-11,323
US,ND,38,0.150,2020-05-25,17 day ahead cum death,2020-06-11,375
US,ND,38,0.200,2020-05-25,17 day ahead cum death,2020-06-11,418
US,ND,38,0.250,2020-05-25,17 day ahead cum death,2020-06-11,455
US,ND,38,0.300,2020-05-25,17 day ahead cum death,2020-06-11,489
US,ND,38,0.350,2020-05-25,17 day ahead cum death,2020-06-11,521
US,ND,38,0.400,2020-05-25,17 day ahead cum death,2020-06-11,552
US,ND,38,0.450,2020-05-25,17 day ahead cum death,2020-06-11,581
US,ND,38,0.500,2020-05-25,17 day ahead cum death,2020-06-11,611
US,ND,38,NA,2020-05-25,17 day ahead cum death,2020-06-11,611
US,ND,38,0.550,2020-05-25,17 day ahead cum death,2020-06-11,641
US,ND,38,0.600,2020-05-25,17 day ahead cum death,2020-06-11,672
US,ND,38,0.650,2020-05-25,17 day ahead cum death,2020-06-11,704
US,ND,38,0.700,2020-05-25,17 day ahead cum death,2020-06-11,739
US,ND,38,0.750,2020-05-25,17 day ahead cum death,2020-06-11,777
US,ND,38,0.800,2020-05-25,17 day ahead cum death,2020-06-11,820
US,ND,38,0.850,2020-05-25,17 day ahead cum death,2020-06-11,871
US,ND,38,0.900,2020-05-25,17 day ahead cum death,2020-06-11,937
US,ND,38,0.950,2020-05-25,17 day ahead cum death,2020-06-11,1042
US,ND,38,0.975,2020-05-25,17 day ahead cum death,2020-06-11,1144
US,ND,38,0.990,2020-05-25,17 day ahead cum death,2020-06-11,1302
US,ND,38,0.010,2020-05-25,18 day ahead cum death,2020-06-12,159
US,ND,38,0.025,2020-05-25,18 day ahead cum death,2020-06-12,229
US,ND,38,0.050,2020-05-25,18 day ahead cum death,2020-06-12,297
US,ND,38,0.100,2020-05-25,18 day ahead cum death,2020-06-12,379
US,ND,38,0.150,2020-05-25,18 day ahead cum death,2020-06-12,437
US,ND,38,0.200,2020-05-25,18 day ahead cum death,2020-06-12,484
US,ND,38,0.250,2020-05-25,18 day ahead cum death,2020-06-12,524
US,ND,38,0.300,2020-05-25,18 day ahead cum death,2020-06-12,561
US,ND,38,0.350,2020-05-25,18 day ahead cum death,2020-06-12,596
US,ND,38,0.400,2020-05-25,18 day ahead cum death,2020-06-12,629
US,ND,38,0.450,2020-05-25,18 day ahead cum death,2020-06-12,661
US,ND,38,0.500,2020-05-25,18 day ahead cum death,2020-06-12,693
US,ND,38,NA,2020-05-25,18 day ahead cum death,2020-06-12,693
US,ND,38,0.550,2020-05-25,18 day ahead cum death,2020-06-12,726
US,ND,38,0.600,2020-05-25,18 day ahead cum death,2020-06-12,759
US,ND,38,0.650,2020-05-25,18 day ahead cum death,2020-06-12,794
US,ND,38,0.700,2020-05-25,18 day ahead cum death,2020-06-12,832
US,ND,38,0.750,2020-05-25,18 day ahead cum death,2020-06-12,873
US,ND,38,0.800,2020-05-25,18 day ahead cum death,2020-06-12,919
US,ND,38,0.850,2020-05-25,18 day ahead cum death,2020-06-12,974
US,ND,38,0.900,2020-05-25,18 day ahead cum death,2020-06-12,1045
US,ND,38,0.950,2020-05-25,18 day ahead cum death,2020-06-12,1156
US,ND,38,0.975,2020-05-25,18 day ahead cum death,2020-06-12,1259
US,ND,38,0.990,2020-05-25,18 day ahead cum death,2020-06-12,1400
US,ND,38,0.010,2020-05-25,19 day ahead cum death,2020-06-13,196
US,ND,38,0.025,2020-05-25,19 day ahead cum death,2020-06-13,277
US,ND,38,0.050,2020-05-25,19 day ahead cum death,2020-06-13,353
US,ND,38,0.100,2020-05-25,19 day ahead cum death,2020-06-13,444
US,ND,38,0.150,2020-05-25,19 day ahead cum death,2020-06-13,507
US,ND,38,0.200,2020-05-25,19 day ahead cum death,2020-06-13,558
US,ND,38,0.250,2020-05-25,19 day ahead cum death,2020-06-13,602
US,ND,38,0.300,2020-05-25,19 day ahead cum death,2020-06-13,642
US,ND,38,0.350,2020-05-25,19 day ahead cum death,2020-06-13,679
US,ND,38,0.400,2020-05-25,19 day ahead cum death,2020-06-13,715
US,ND,38,0.450,2020-05-25,19 day ahead cum death,2020-06-13,750
US,ND,38,0.500,2020-05-25,19 day ahead cum death,2020-06-13,784
US,ND,38,NA,2020-05-25,19 day ahead cum death,2020-06-13,784
US,ND,38,0.550,2020-05-25,19 day ahead cum death,2020-06-13,820
US,ND,38,0.600,2020-05-25,19 day ahead cum death,2020-06-13,856
US,ND,38,0.650,2020-05-25,19 day ahead cum death,2020-06-13,893
US,ND,38,0.700,2020-05-25,19 day ahead cum death,2020-06-13,934
US,ND,38,0.750,2020-05-25,19 day ahead cum death,2020-06-13,978
US,ND,38,0.800,2020-05-25,19 day ahead cum death,2020-06-13,1028
US,ND,38,0.850,2020-05-25,19 day ahead cum death,2020-06-13,1087
US,ND,38,0.900,2020-05-25,19 day ahead cum death,2020-06-13,1163
US,ND,38,0.950,2020-05-25,19 day ahead cum death,2020-06-13,1281
US,ND,38,0.975,2020-05-25,19 day ahead cum death,2020-06-13,1388
US,ND,38,0.990,2020-05-25,19 day ahead cum death,2020-06-13,1525
US,ND,38,0.010,2020-05-25,20 day ahead cum death,2020-06-14,241
US,ND,38,0.025,2020-05-25,20 day ahead cum death,2020-06-14,334
US,ND,38,0.050,2020-05-25,20 day ahead cum death,2020-06-14,418
US,ND,38,0.100,2020-05-25,20 day ahead cum death,2020-06-14,517
US,ND,38,0.150,2020-05-25,20 day ahead cum death,2020-06-14,585
US,ND,38,0.200,2020-05-25,20 day ahead cum death,2020-06-14,640
US,ND,38,0.250,2020-05-25,20 day ahead cum death,2020-06-14,687
US,ND,38,0.300,2020-05-25,20 day ahead cum death,2020-06-14,730
US,ND,38,0.350,2020-05-25,20 day ahead cum death,2020-06-14,771
US,ND,38,0.400,2020-05-25,20 day ahead cum death,2020-06-14,809
US,ND,38,0.450,2020-05-25,20 day ahead cum death,2020-06-14,847
US,ND,38,0.500,2020-05-25,20 day ahead cum death,2020-06-14,884
US,ND,38,NA,2020-05-25,20 day ahead cum death,2020-06-14,884
US,ND,38,0.550,2020-05-25,20 day ahead cum death,2020-06-14,922
US,ND,38,0.600,2020-05-25,20 day ahead cum death,2020-06-14,961
US,ND,38,0.650,2020-05-25,20 day ahead cum death,2020-06-14,1002
US,ND,38,0.700,2020-05-25,20 day ahead cum death,2020-06-14,1045
US,ND,38,0.750,2020-05-25,20 day ahead cum death,2020-06-14,1093
US,ND,38,0.800,2020-05-25,20 day ahead cum death,2020-06-14,1146
US,ND,38,0.850,2020-05-25,20 day ahead cum death,2020-06-14,1210
US,ND,38,0.900,2020-05-25,20 day ahead cum death,2020-06-14,1291
US,ND,38,0.950,2020-05-25,20 day ahead cum death,2020-06-14,1416
US,ND,38,0.975,2020-05-25,20 day ahead cum death,2020-06-14,1528
US,ND,38,0.990,2020-05-25,20 day ahead cum death,2020-06-14,1667
US,ND,38,0.010,2020-05-25,21 day ahead cum death,2020-06-15,295
US,ND,38,0.025,2020-05-25,21 day ahead cum death,2020-06-15,398
US,ND,38,0.050,2020-05-25,21 day ahead cum death,2020-06-15,490
US,ND,38,0.100,2020-05-25,21 day ahead cum death,2020-06-15,598
US,ND,38,0.150,2020-05-25,21 day ahead cum death,2020-06-15,671
US,ND,38,0.200,2020-05-25,21 day ahead cum death,2020-06-15,730
US,ND,38,0.250,2020-05-25,21 day ahead cum death,2020-06-15,781
US,ND,38,0.300,2020-05-25,21 day ahead cum death,2020-06-15,827
US,ND,38,0.350,2020-05-25,21 day ahead cum death,2020-06-15,871
US,ND,38,0.400,2020-05-25,21 day ahead cum death,2020-06-15,912
US,ND,38,0.450,2020-05-25,21 day ahead cum death,2020-06-15,952
US,ND,38,0.500,2020-05-25,21 day ahead cum death,2020-06-15,993
US,ND,38,NA,2020-05-25,21 day ahead cum death,2020-06-15,993
US,ND,38,0.550,2020-05-25,21 day ahead cum death,2020-06-15,1033
US,ND,38,0.600,2020-05-25,21 day ahead cum death,2020-06-15,1075
US,ND,38,0.650,2020-05-25,21 day ahead cum death,2020-06-15,1119
US,ND,38,0.700,2020-05-25,21 day ahead cum death,2020-06-15,1165
US,ND,38,0.750,2020-05-25,21 day ahead cum death,2020-06-15,1216
US,ND,38,0.800,2020-05-25,21 day ahead cum death,2020-06-15,1273
US,ND,38,0.850,2020-05-25,21 day ahead cum death,2020-06-15,1341
US,ND,38,0.900,2020-05-25,21 day ahead cum death,2020-06-15,1428
US,ND,38,0.950,2020-05-25,21 day ahead cum death,2020-06-15,1560
US,ND,38,0.975,2020-05-25,21 day ahead cum death,2020-06-15,1678
US,ND,38,0.990,2020-05-25,21 day ahead cum death,2020-06-15,1821
US,ND,38,0.010,2020-05-25,22 day ahead cum death,2020-06-16,357
US,ND,38,0.025,2020-05-25,22 day ahead cum death,2020-06-16,471
US,ND,38,0.050,2020-05-25,22 day ahead cum death,2020-06-16,571
US,ND,38,0.100,2020-05-25,22 day ahead cum death,2020-06-16,687
US,ND,38,0.150,2020-05-25,22 day ahead cum death,2020-06-16,766
US,ND,38,0.200,2020-05-25,22 day ahead cum death,2020-06-16,829
US,ND,38,0.250,2020-05-25,22 day ahead cum death,2020-06-16,883
US,ND,38,0.300,2020-05-25,22 day ahead cum death,2020-06-16,932
US,ND,38,0.350,2020-05-25,22 day ahead cum death,2020-06-16,979
US,ND,38,0.400,2020-05-25,22 day ahead cum death,2020-06-16,1023
US,ND,38,0.450,2020-05-25,22 day ahead cum death,2020-06-16,1066
US,ND,38,0.500,2020-05-25,22 day ahead cum death,2020-06-16,1109
US,ND,38,NA,2020-05-25,22 day ahead cum death,2020-06-16,1109
US,ND,38,0.550,2020-05-25,22 day ahead cum death,2020-06-16,1152
US,ND,38,0.600,2020-05-25,22 day ahead cum death,2020-06-16,1197
US,ND,38,0.650,2020-05-25,22 day ahead cum death,2020-06-16,1243
US,ND,38,0.700,2020-05-25,22 day ahead cum death,2020-06-16,1293
US,ND,38,0.750,2020-05-25,22 day ahead cum death,2020-06-16,1347
US,ND,38,0.800,2020-05-25,22 day ahead cum death,2020-06-16,1408
US,ND,38,0.850,2020-05-25,22 day ahead cum death,2020-06-16,1480
US,ND,38,0.900,2020-05-25,22 day ahead cum death,2020-06-16,1572
US,ND,38,0.950,2020-05-25,22 day ahead cum death,2020-06-16,1712
US,ND,38,0.975,2020-05-25,22 day ahead cum death,2020-06-16,1837
US,ND,38,0.990,2020-05-25,22 day ahead cum death,2020-06-16,1985
US,ND,38,0.010,2020-05-25,23 day ahead cum death,2020-06-17,426
US,ND,38,0.025,2020-05-25,23 day ahead cum death,2020-06-17,551
US,ND,38,0.050,2020-05-25,23 day ahead cum death,2020-06-17,659
US,ND,38,0.100,2020-05-25,23 day ahead cum death,2020-06-17,783
US,ND,38,0.150,2020-05-25,23 day ahead cum death,2020-06-17,867
US,ND,38,0.200,2020-05-25,23 day ahead cum death,2020-06-17,934
US,ND,38,0.250,2020-05-25,23 day ahead cum death,2020-06-17,992
US,ND,38,0.300,2020-05-25,23 day ahead cum death,2020-06-17,1045
US,ND,38,0.350,2020-05-25,23 day ahead cum death,2020-06-17,1094
US,ND,38,0.400,2020-05-25,23 day ahead cum death,2020-06-17,1141
US,ND,38,0.450,2020-05-25,23 day ahead cum death,2020-06-17,1187
US,ND,38,0.500,2020-05-25,23 day ahead cum death,2020-06-17,1233
