target,location,location_name,type,quantile,value
4 day ahead inc death,48,Texas,point,NA,45.508
4 wk ahead cum death,48,Texas,point,NA,1907.423
5 day ahead cum death,48,Texas,point,NA,525.615
5 day ahead inc death,48,Texas,point,NA,49.461
5 wk ahead cum death,48,Texas,point,NA,2263.076
6 day ahead cum death,48,Texas,point,NA,578.73
6 day ahead inc death,48,Texas,point,NA,53.115
6 wk ahead cum death,48,Texas,point,NA,2491.93
7 day ahead cum death,48,Texas,point,NA,635.088
7 day ahead inc death,48,Texas,point,NA,56.358
1 day ahead cum death,48,Texas,quantile,0.025,286
1 day ahead inc death,48,Texas,quantile,0.025,0
1 wk ahead cum death,48,Texas,quantile,0.025,292
2 day ahead cum death,48,Texas,quantile,0.025,286
2 day ahead inc death,48,Texas,quantile,0.025,0
2 wk ahead cum death,48,Texas,quantile,0.025,356.975
3 day ahead cum death,48,Texas,quantile,0.025,287
3 day ahead inc death,48,Texas,quantile,0.025,1
3 wk ahead cum death,48,Texas,quantile,0.025,471.975
4 day ahead cum death,48,Texas,quantile,0.025,289
4 day ahead inc death,48,Texas,quantile,0.025,2
4 wk ahead cum death,48,Texas,quantile,0.025,566.75
5 day ahead cum death,48,Texas,quantile,0.025,292
5 day ahead inc death,48,Texas,quantile,0.025,3
5 wk ahead cum death,48,Texas,quantile,0.025,612.725
6 day ahead cum death,48,Texas,quantile,0.025,296
6 day ahead inc death,48,Texas,quantile,0.025,4
6 wk ahead cum death,48,Texas,quantile,0.025,626.8
7 day ahead cum death,48,Texas,quantile,0.025,301.975
7 day ahead inc death,48,Texas,quantile,0.025,5
1 day ahead cum death,48,Texas,quantile,0.5,351.252
1 day ahead inc death,48,Texas,quantile,0.5,34.314
1 wk ahead cum death,48,Texas,quantile,0.5,525.615
2 day ahead cum death,48,Texas,quantile,0.5,389.094
2 day ahead inc death,48,Texas,quantile,0.5,37.842
2 wk ahead cum death,48,Texas,quantile,0.5,952.744
3 day ahead cum death,48,Texas,quantile,0.5,430.646
3 day ahead inc death,48,Texas,quantile,0.5,41.552
3 wk ahead cum death,48,Texas,quantile,0.5,1445.032
4 day ahead cum death,48,Texas,quantile,0.5,476.154
4 day ahead inc death,48,Texas,quantile,0.5,45.508
4 wk ahead cum death,48,Texas,quantile,0.5,1907.423
5 day ahead cum death,48,Texas,quantile,0.5,525.615
5 day ahead inc death,48,Texas,quantile,0.5,49.461
5 wk ahead cum death,48,Texas,quantile,0.5,2263.076
6 day ahead cum death,48,Texas,quantile,0.5,578.73
6 day ahead inc death,48,Texas,quantile,0.5,53.115
6 wk ahead cum death,48,Texas,quantile,0.5,2491.93
7 day ahead cum death,48,Texas,quantile,0.5,635.088
7 day ahead inc death,48,Texas,quantile,0.5,56.358
1 day ahead cum death,48,Texas,quantile,0.975,575.075
1 day ahead inc death,48,Texas,quantile,0.975,151.05
1 wk ahead cum death,48,Texas,quantile,0.975,1273.15
2 day ahead cum death,48,Texas,quantile,0.975,736.25
2 day ahead inc death,48,Texas,quantile,0.975,155.3
2 wk ahead cum death,48,Texas,quantile,0.975,2661.275
3 day ahead cum death,48,Texas,quantile,0.975,896.874999999999
3 day ahead inc death,48,Texas,quantile,0.975,167.15
3 wk ahead cum death,48,Texas,quantile,0.975,4124.425
4 day ahead cum death,48,Texas,quantile,0.975,1066.975
4 day ahead inc death,48,Texas,quantile,0.975,182.075
4 wk ahead cum death,48,Texas,quantile,0.975,5565.9
5 day ahead cum death,48,Texas,quantile,0.975,1273.15
5 day ahead inc death,48,Texas,quantile,0.975,188.15
5 wk ahead cum death,48,Texas,quantile,0.975,6787.2
6 day ahead cum death,48,Texas,quantile,0.975,1439.725
6 day ahead inc death,48,Texas,quantile,0.975,196.225
6 wk ahead cum death,48,Texas,quantile,0.975,7611.025
7 day ahead cum death,48,Texas,quantile,0.975,1615.55
7 day ahead inc death,48,Texas,quantile,0.975,201
1 day ahead cum death,49,Utah,point,NA,22.359
1 day ahead inc death,49,Utah,point,NA,2.059
1 wk ahead cum death,49,Utah,point,NA,32.432
2 day ahead cum death,49,Utah,point,NA,24.596
2 day ahead inc death,49,Utah,point,NA,2.237
2 wk ahead cum death,49,Utah,point,NA,56.948
3 day ahead cum death,49,Utah,point,NA,27.022
3 day ahead inc death,49,Utah,point,NA,2.426
3 wk ahead cum death,49,Utah,point,NA,87.324
4 day ahead cum death,49,Utah,point,NA,29.623
4 day ahead inc death,49,Utah,point,NA,2.601
4 wk ahead cum death,49,Utah,point,NA,118.084
5 day ahead cum death,49,Utah,point,NA,32.432
5 day ahead inc death,49,Utah,point,NA,2.809
5 wk ahead cum death,49,Utah,point,NA,143.583
6 day ahead cum death,49,Utah,point,NA,35.406
6 day ahead inc death,49,Utah,point,NA,2.974
6 wk ahead cum death,49,Utah,point,NA,161.414
7 day ahead cum death,49,Utah,point,NA,38.582
7 day ahead inc death,49,Utah,point,NA,3.176
1 day ahead cum death,49,Utah,quantile,0.025,18
1 day ahead inc death,49,Utah,quantile,0.025,0
1 wk ahead cum death,49,Utah,quantile,0.025,18
2 day ahead cum death,49,Utah,quantile,0.025,18
2 day ahead inc death,49,Utah,quantile,0.025,0
2 wk ahead cum death,49,Utah,quantile,0.025,18
3 day ahead cum death,49,Utah,quantile,0.025,18
3 day ahead inc death,49,Utah,quantile,0.025,0
3 wk ahead cum death,49,Utah,quantile,0.025,25
4 day ahead cum death,49,Utah,quantile,0.025,18
4 day ahead inc death,49,Utah,quantile,0.025,0
4 wk ahead cum death,49,Utah,quantile,0.025,31.975
5 day ahead cum death,49,Utah,quantile,0.025,18
5 day ahead inc death,49,Utah,quantile,0.025,0
5 wk ahead cum death,49,Utah,quantile,0.025,35.975
6 day ahead cum death,49,Utah,quantile,0.025,18
6 day ahead inc death,49,Utah,quantile,0.025,0
6 wk ahead cum death,49,Utah,quantile,0.025,35.975
7 day ahead cum death,49,Utah,quantile,0.025,18
7 day ahead inc death,49,Utah,quantile,0.025,0
1 day ahead cum death,49,Utah,quantile,0.5,22.359
1 day ahead inc death,49,Utah,quantile,0.5,2.059
1 wk ahead cum death,49,Utah,quantile,0.5,32.432
2 day ahead cum death,49,Utah,quantile,0.5,24.596
2 day ahead inc death,49,Utah,quantile,0.5,2.237
2 wk ahead cum death,49,Utah,quantile,0.5,56.948
3 day ahead cum death,49,Utah,quantile,0.5,27.022
3 day ahead inc death,49,Utah,quantile,0.5,2.426
3 wk ahead cum death,49,Utah,quantile,0.5,87.324
4 day ahead cum death,49,Utah,quantile,0.5,29.623
4 day ahead inc death,49,Utah,quantile,0.5,2.601
4 wk ahead cum death,49,Utah,quantile,0.5,118.084
5 day ahead cum death,49,Utah,quantile,0.5,32.432
5 day ahead inc death,49,Utah,quantile,0.5,2.809
5 wk ahead cum death,49,Utah,quantile,0.5,143.583
6 day ahead cum death,49,Utah,quantile,0.5,35.406
6 day ahead inc death,49,Utah,quantile,0.5,2.974
6 wk ahead cum death,49,Utah,quantile,0.5,161.414
7 day ahead cum death,49,Utah,quantile,0.5,38.582
7 day ahead inc death,49,Utah,quantile,0.5,3.176
1 day ahead cum death,49,Utah,quantile,0.975,43
1 day ahead inc death,49,Utah,quantile,0.975,10.025
1 wk ahead cum death,49,Utah,quantile,0.975,94.0749999999999
2 day ahead cum death,49,Utah,quantile,0.975,54.025
2 day ahead inc death,49,Utah,quantile,0.975,12
2 wk ahead cum death,49,Utah,quantile,0.975,204.225
3 day ahead cum death,49,Utah,quantile,0.975,66
3 day ahead inc death,49,Utah,quantile,0.975,13
3 wk ahead cum death,49,Utah,quantile,0.975,304.15
4 day ahead cum death,49,Utah,quantile,0.975,78.0749999999999
4 day ahead inc death,49,Utah,quantile,0.975,14
4 wk ahead cum death,49,Utah,quantile,0.975,423.2
5 day ahead cum death,49,Utah,quantile,0.975,94.0749999999999
5 day ahead inc death,49,Utah,quantile,0.975,14.025
5 wk ahead cum death,49,Utah,quantile,0.975,531.125
6 day ahead cum death,49,Utah,quantile,0.975,111.025
6 day ahead inc death,49,Utah,quantile,0.975,14.025
6 wk ahead cum death,49,Utah,quantile,0.975,617.025
7 day ahead cum death,49,Utah,quantile,0.975,128.025
7 day ahead inc death,49,Utah,quantile,0.975,14.025
1 day ahead cum death,05,Arkansas,point,NA,31.242
1 day ahead inc death,05,Arkansas,point,NA,2.253
1 wk ahead cum death,05,Arkansas,point,NA,42.351
2 day ahead cum death,05,Arkansas,point,NA,33.685
2 day ahead inc death,05,Arkansas,point,NA,2.443
2 wk ahead cum death,05,Arkansas,point,NA,67.917
3 day ahead cum death,05,Arkansas,point,NA,36.348
3 day ahead inc death,05,Arkansas,point,NA,2.663
3 wk ahead cum death,05,Arkansas,point,NA,97.151
4 day ahead cum death,05,Arkansas,point,NA,39.237
4 day ahead inc death,05,Arkansas,point,NA,2.889
4 wk ahead cum death,05,Arkansas,point,NA,127.195
5 day ahead cum death,05,Arkansas,point,NA,42.351
5 day ahead inc death,05,Arkansas,point,NA,3.114
5 wk ahead cum death,05,Arkansas,point,NA,153.076
6 day ahead cum death,05,Arkansas,point,NA,45.694
6 day ahead inc death,05,Arkansas,point,NA,3.343
6 wk ahead cum death,05,Arkansas,point,NA,172.318
7 day ahead cum death,05,Arkansas,point,NA,49.184
7 day ahead inc death,05,Arkansas,point,NA,3.49
1 day ahead cum death,05,Arkansas,quantile,0.025,27
1 day ahead inc death,05,Arkansas,quantile,0.025,0
1 wk ahead cum death,05,Arkansas,quantile,0.025,27
2 day ahead cum death,05,Arkansas,quantile,0.025,27
2 day ahead inc death,05,Arkansas,quantile,0.025,0
2 wk ahead cum death,05,Arkansas,quantile,0.025,28
3 day ahead cum death,05,Arkansas,quantile,0.025,27
3 day ahead inc death,05,Arkansas,quantile,0.025,0
3 wk ahead cum death,05,Arkansas,quantile,0.025,35
4 day ahead cum death,05,Arkansas,quantile,0.025,27
4 day ahead inc death,05,Arkansas,quantile,0.025,0
4 wk ahead cum death,05,Arkansas,quantile,0.025,42
5 day ahead cum death,05,Arkansas,quantile,0.025,27
5 day ahead inc death,05,Arkansas,quantile,0.025,0
5 wk ahead cum death,05,Arkansas,quantile,0.025,49
6 day ahead cum death,05,Arkansas,quantile,0.025,27
6 day ahead inc death,05,Arkansas,quantile,0.025,0
6 wk ahead cum death,05,Arkansas,quantile,0.025,51
7 day ahead cum death,05,Arkansas,quantile,0.025,27
7 day ahead inc death,05,Arkansas,quantile,0.025,0
1 day ahead cum death,05,Arkansas,quantile,0.5,31.242
1 day ahead inc death,05,Arkansas,quantile,0.5,2.253
1 wk ahead cum death,05,Arkansas,quantile,0.5,42.351
2 day ahead cum death,05,Arkansas,quantile,0.5,33.685
2 day ahead inc death,05,Arkansas,quantile,0.5,2.443
2 wk ahead cum death,05,Arkansas,quantile,0.5,67.917
3 day ahead cum death,05,Arkansas,quantile,0.5,36.348
3 day ahead inc death,05,Arkansas,quantile,0.5,2.663
3 wk ahead cum death,05,Arkansas,quantile,0.5,97.151
4 day ahead cum death,05,Arkansas,quantile,0.5,39.237
4 day ahead inc death,05,Arkansas,quantile,0.5,2.889
4 wk ahead cum death,05,Arkansas,quantile,0.5,127.195
5 day ahead cum death,05,Arkansas,quantile,0.5,42.351
5 day ahead inc death,05,Arkansas,quantile,0.5,3.114
5 wk ahead cum death,05,Arkansas,quantile,0.5,153.076
6 day ahead cum death,05,Arkansas,quantile,0.5,45.694
6 day ahead inc death,05,Arkansas,quantile,0.5,3.343
6 wk ahead cum death,05,Arkansas,quantile,0.5,172.318
7 day ahead cum death,05,Arkansas,quantile,0.5,49.184
7 day ahead inc death,05,Arkansas,quantile,0.5,3.49
1 day ahead cum death,05,Arkansas,quantile,0.975,54.0749999999999
1 day ahead inc death,05,Arkansas,quantile,0.975,14.05
1 wk ahead cum death,05,Arkansas,quantile,0.975,112.325
2 day ahead cum death,05,Arkansas,quantile,0.975,68.1499999999999
2 day ahead inc death,05,Arkansas,quantile,0.975,14.05
2 wk ahead cum death,05,Arkansas,quantile,0.975,244.175
3 day ahead cum death,05,Arkansas,quantile,0.975,82.2249999999998
3 day ahead inc death,05,Arkansas,quantile,0.975,14.0749999999999
3 wk ahead cum death,05,Arkansas,quantile,0.975,342.25
4 day ahead cum death,05,Arkansas,quantile,0.975,97.2749999999997
4 day ahead inc death,05,Arkansas,quantile,0.975,15.05
4 wk ahead cum death,05,Arkansas,quantile,0.975,424.624999999999
5 day ahead cum death,05,Arkansas,quantile,0.975,112.325
5 day ahead inc death,05,Arkansas,quantile,0.975,18
5 wk ahead cum death,05,Arkansas,quantile,0.975,497.749999999999
6 day ahead cum death,05,Arkansas,quantile,0.975,128.35
6 day ahead inc death,05,Arkansas,quantile,0.975,18.025
6 wk ahead cum death,05,Arkansas,quantile,0.975,565.45
7 day ahead cum death,05,Arkansas,quantile,0.975,150.225
7 day ahead inc death,05,Arkansas,quantile,0.975,17.025
1 day ahead cum death,50,Vermont,point,NA,27.393
1 day ahead inc death,50,Vermont,point,NA,0.243
1 wk ahead cum death,50,Vermont,point,NA,28.206
2 day ahead cum death,50,Vermont,point,NA,27.598
2 day ahead inc death,50,Vermont,point,NA,0.205
2 wk ahead cum death,50,Vermont,point,NA,30.496
3 day ahead cum death,50,Vermont,point,NA,27.793
3 day ahead inc death,50,Vermont,point,NA,0.195
3 wk ahead cum death,50,Vermont,point,NA,33.512
4 day ahead cum death,50,Vermont,point,NA,27.996
4 day ahead inc death,50,Vermont,point,NA,0.203
4 wk ahead cum death,50,Vermont,point,NA,35.44
5 day ahead cum death,50,Vermont,point,NA,28.206
5 day ahead inc death,50,Vermont,point,NA,0.21
5 wk ahead cum death,50,Vermont,point,NA,35.728
6 day ahead cum death,50,Vermont,point,NA,28.443
6 day ahead inc death,50,Vermont,point,NA,0.237
6 wk ahead cum death,50,Vermont,point,NA,35.73
7 day ahead cum death,50,Vermont,point,NA,28.707
7 day ahead inc death,50,Vermont,point,NA,0.264
1 day ahead cum death,50,Vermont,quantile,0.025,27
1 day ahead inc death,50,Vermont,quantile,0.025,0
1 wk ahead cum death,50,Vermont,quantile,0.025,27
2 day ahead cum death,50,Vermont,quantile,0.025,27
2 day ahead inc death,50,Vermont,quantile,0.025,0
2 wk ahead cum death,50,Vermont,quantile,0.025,27
3 day ahead cum death,50,Vermont,quantile,0.025,27
3 day ahead inc death,50,Vermont,quantile,0.025,0
3 wk ahead cum death,50,Vermont,quantile,0.025,27
4 day ahead cum death,50,Vermont,quantile,0.025,27
4 day ahead inc death,50,Vermont,quantile,0.025,0
4 wk ahead cum death,50,Vermont,quantile,0.025,27
5 day ahead cum death,50,Vermont,quantile,0.025,27
5 day ahead inc death,50,Vermont,quantile,0.025,0
5 wk ahead cum death,50,Vermont,quantile,0.025,27
6 day ahead cum death,50,Vermont,quantile,0.025,27
6 day ahead inc death,50,Vermont,quantile,0.025,0
6 wk ahead cum death,50,Vermont,quantile,0.025,27
7 day ahead cum death,50,Vermont,quantile,0.025,27
7 day ahead inc death,50,Vermont,quantile,0.025,0
1 day ahead cum death,50,Vermont,quantile,0.5,27.393
1 day ahead inc death,50,Vermont,quantile,0.5,0.243
1 wk ahead cum death,50,Vermont,quantile,0.5,28.206
2 day ahead cum death,50,Vermont,quantile,0.5,27.598
2 day ahead inc death,50,Vermont,quantile,0.5,0.205
2 wk ahead cum death,50,Vermont,quantile,0.5,30.496
3 day ahead cum death,50,Vermont,quantile,0.5,27.793
3 day ahead inc death,50,Vermont,quantile,0.5,0.195
3 wk ahead cum death,50,Vermont,quantile,0.5,33.512
4 day ahead cum death,50,Vermont,quantile,0.5,27.996
4 day ahead inc death,50,Vermont,quantile,0.5,0.203
4 wk ahead cum death,50,Vermont,quantile,0.5,35.44
5 day ahead cum death,50,Vermont,quantile,0.5,28.206
5 day ahead inc death,50,Vermont,quantile,0.5,0.21
5 wk ahead cum death,50,Vermont,quantile,0.5,35.728
6 day ahead cum death,50,Vermont,quantile,0.5,28.443
6 day ahead inc death,50,Vermont,quantile,0.5,0.237
6 wk ahead cum death,50,Vermont,quantile,0.5,35.73
7 day ahead cum death,50,Vermont,quantile,0.5,28.707
7 day ahead inc death,50,Vermont,quantile,0.5,0.264
1 day ahead cum death,50,Vermont,quantile,0.975,29
1 day ahead inc death,50,Vermont,quantile,0.975,1
1 wk ahead cum death,50,Vermont,quantile,0.975,33
2 day ahead cum death,50,Vermont,quantile,0.975,30
2 day ahead inc death,50,Vermont,quantile,0.975,1
2 wk ahead cum death,50,Vermont,quantile,0.975,42
3 day ahead cum death,50,Vermont,quantile,0.975,31
3 day ahead inc death,50,Vermont,quantile,0.975,1
3 wk ahead cum death,50,Vermont,quantile,0.975,51
4 day ahead cum death,50,Vermont,quantile,0.975,32
4 day ahead inc death,50,Vermont,quantile,0.975,1
4 wk ahead cum death,50,Vermont,quantile,0.975,58
5 day ahead cum death,50,Vermont,quantile,0.975,33
5 day ahead inc death,50,Vermont,quantile,0.975,1
5 wk ahead cum death,50,Vermont,quantile,0.975,61.025
6 day ahead cum death,50,Vermont,quantile,0.975,34
6 day ahead inc death,50,Vermont,quantile,0.975,1
6 wk ahead cum death,50,Vermont,quantile,0.975,61.025
7 day ahead cum death,50,Vermont,quantile,0.975,35
7 day ahead inc death,50,Vermont,quantile,0.975,1
1 day ahead cum death,51,Virginia,point,NA,179.063
1 day ahead inc death,51,Virginia,point,NA,15.433
1 wk ahead cum death,51,Virginia,point,NA,259.575
2 day ahead cum death,51,Virginia,point,NA,196.324
2 day ahead inc death,51,Virginia,point,NA,17.261
2 wk ahead cum death,51,Virginia,point,NA,462.35
3 day ahead cum death,51,Virginia,point,NA,215.47
3 day ahead inc death,51,Virginia,point,NA,19.146
3 wk ahead cum death,51,Virginia,point,NA,687.719
4 day ahead cum death,51,Virginia,point,NA,236.554
4 day ahead inc death,51,Virginia,point,NA,21.084
4 wk ahead cum death,51,Virginia,point,NA,878.755
5 day ahead cum death,51,Virginia,point,NA,259.575
5 day ahead inc death,51,Virginia,point,NA,23.021
5 wk ahead cum death,51,Virginia,point,NA,1019.025
6 day ahead cum death,51,Virginia,point,NA,284.482
6 day ahead inc death,51,Virginia,point,NA,24.907
6 wk ahead cum death,51,Virginia,point,NA,1108.282
7 day ahead cum death,51,Virginia,point,NA,311.101
7 day ahead inc death,51,Virginia,point,NA,26.619
1 day ahead cum death,51,Virginia,quantile,0.025,150
1 day ahead inc death,51,Virginia,quantile,0.025,0
1 wk ahead cum death,51,Virginia,quantile,0.025,153
2 day ahead cum death,51,Virginia,quantile,0.025,150
2 day ahead inc death,51,Virginia,quantile,0.025,0
2 wk ahead cum death,51,Virginia,quantile,0.025,188
3 day ahead cum death,51,Virginia,quantile,0.025,151
3 day ahead inc death,51,Virginia,quantile,0.025,1
3 wk ahead cum death,51,Virginia,quantile,0.025,242
4 day ahead cum death,51,Virginia,quantile,0.025,152
4 day ahead inc death,51,Virginia,quantile,0.025,1
4 wk ahead cum death,51,Virginia,quantile,0.025,278
5 day ahead cum death,51,Virginia,quantile,0.025,153
5 day ahead inc death,51,Virginia,quantile,0.025,1
5 wk ahead cum death,51,Virginia,quantile,0.025,292.975
6 day ahead cum death,51,Virginia,quantile,0.025,155
6 day ahead inc death,51,Virginia,quantile,0.025,2
6 wk ahead cum death,51,Virginia,quantile,0.025,297.975
7 day ahead cum death,51,Virginia,quantile,0.025,158
7 day ahead inc death,51,Virginia,quantile,0.025,3
1 day ahead cum death,51,Virginia,quantile,0.5,179.063
1 day ahead inc death,51,Virginia,quantile,0.5,15.433
1 wk ahead cum death,51,Virginia,quantile,0.5,259.575
2 day ahead cum death,51,Virginia,quantile,0.5,196.324
2 day ahead inc death,51,Virginia,quantile,0.5,17.261
2 wk ahead cum death,51,Virginia,quantile,0.5,462.35
3 day ahead cum death,51,Virginia,quantile,0.5,215.47
3 day ahead inc death,51,Virginia,quantile,0.5,19.146
3 wk ahead cum death,51,Virginia,quantile,0.5,687.719
4 day ahead cum death,51,Virginia,quantile,0.5,236.554
4 day ahead inc death,51,Virginia,quantile,0.5,21.084
4 wk ahead cum death,51,Virginia,quantile,0.5,878.755
5 day ahead cum death,51,Virginia,quantile,0.5,259.575
5 day ahead inc death,51,Virginia,quantile,0.5,23.021
5 wk ahead cum death,51,Virginia,quantile,0.5,1019.025
6 day ahead cum death,51,Virginia,quantile,0.5,284.482
6 day ahead inc death,51,Virginia,quantile,0.5,24.907
6 wk ahead cum death,51,Virginia,quantile,0.5,1108.282
7 day ahead cum death,51,Virginia,quantile,0.5,311.101
7 day ahead inc death,51,Virginia,quantile,0.5,26.619
1 day ahead cum death,51,Virginia,quantile,0.975,309.125
1 day ahead inc death,51,Virginia,quantile,0.975,83.0999999999999
1 wk ahead cum death,51,Virginia,quantile,0.975,709.375
2 day ahead cum death,51,Virginia,quantile,0.975,399.275
2 day ahead inc death,51,Virginia,quantile,0.975,90.0999999999999
2 wk ahead cum death,51,Virginia,quantile,0.975,1436.125
3 day ahead cum death,51,Virginia,quantile,0.975,496.375
3 day ahead inc death,51,Virginia,quantile,0.975,98.025
3 wk ahead cum death,51,Virginia,quantile,0.975,2068.075
4 day ahead cum death,51,Virginia,quantile,0.975,599.5
4 day ahead inc death,51,Virginia,quantile,0.975,103
4 wk ahead cum death,51,Virginia,quantile,0.975,2710.5
5 day ahead cum death,51,Virginia,quantile,0.975,709.375
5 day ahead inc death,51,Virginia,quantile,0.975,108
5 wk ahead cum death,51,Virginia,quantile,0.975,3188.675
6 day ahead cum death,51,Virginia,quantile,0.975,825
6 day ahead inc death,51,Virginia,quantile,0.975,108.075
6 wk ahead cum death,51,Virginia,quantile,0.975,3562.8
7 day ahead cum death,51,Virginia,quantile,0.975,926.5
7 day ahead inc death,51,Virginia,quantile,0.975,107.075
1 day ahead cum death,53,Washington,point,NA,558.094
1 day ahead inc death,53,Washington,point,NA,24.103
1 wk ahead cum death,53,Washington,point,NA,648.128
2 day ahead cum death,53,Washington,point,NA,581.684
2 day ahead inc death,53,Washington,point,NA,23.59
2 wk ahead cum death,53,Washington,point,NA,767.177
3 day ahead cum death,53,Washington,point,NA,604.612
3 day ahead inc death,53,Washington,point,NA,22.928
3 wk ahead cum death,53,Washington,point,NA,829.152
4 day ahead cum death,53,Washington,point,NA,626.784
4 day ahead inc death,53,Washington,point,NA,22.172
4 wk ahead cum death,53,Washington,point,NA,850.882
5 day ahead cum death,53,Washington,point,NA,648.128
5 day ahead inc death,53,Washington,point,NA,21.344
5 wk ahead cum death,53,Washington,point,NA,855.271
6 day ahead cum death,53,Washington,point,NA,668.525
6 day ahead inc death,53,Washington,point,NA,20.397
6 wk ahead cum death,53,Washington,point,NA,855.283
7 day ahead cum death,53,Washington,point,NA,687.861
7 day ahead inc death,53,Washington,point,NA,19.336
1 day ahead cum death,53,Washington,quantile,0.025,528
1 day ahead inc death,53,Washington,quantile,0.025,9
1 wk ahead cum death,53,Washington,quantile,0.025,563
2 day ahead cum death,53,Washington,quantile,0.025,537
2 day ahead inc death,53,Washington,quantile,0.025,9
2 wk ahead cum death,53,Washington,quantile,0.025,612
3 day ahead cum death,53,Washington,quantile,0.025,545.975
3 day ahead inc death,53,Washington,quantile,0.025,9
3 wk ahead cum death,53,Washington,quantile,0.025,638.95
4 day ahead cum death,53,Washington,quantile,0.025,554
4 day ahead inc death,53,Washington,quantile,0.025,9
4 wk ahead cum death,53,Washington,quantile,0.025,648.95
5 day ahead cum death,53,Washington,quantile,0.025,563
5 day ahead inc death,53,Washington,quantile,0.025,9
5 wk ahead cum death,53,Washington,quantile,0.025,649.925
6 day ahead cum death,53,Washington,quantile,0.025,571.975
6 day ahead inc death,53,Washington,quantile,0.025,8
6 wk ahead cum death,53,Washington,quantile,0.025,649.925
7 day ahead cum death,53,Washington,quantile,0.025,579.975
7 day ahead inc death,53,Washington,quantile,0.025,7.975
1 day ahead cum death,53,Washington,quantile,0.5,558.094
1 day ahead inc death,53,Washington,quantile,0.5,24.103
1 wk ahead cum death,53,Washington,quantile,0.5,648.128
2 day ahead cum death,53,Washington,quantile,0.5,581.684
2 day ahead inc death,53,Washington,quantile,0.5,23.59
2 wk ahead cum death,53,Washington,quantile,0.5,767.177
3 day ahead cum death,53,Washington,quantile,0.5,604.612
3 day ahead inc death,53,Washington,quantile,0.5,22.928
3 wk ahead cum death,53,Washington,quantile,0.5,829.152
4 day ahead cum death,53,Washington,quantile,0.5,626.784
4 day ahead inc death,53,Washington,quantile,0.5,22.172
4 wk ahead cum death,53,Washington,quantile,0.5,850.882
5 day ahead cum death,53,Washington,quantile,0.5,648.128
5 day ahead inc death,53,Washington,quantile,0.5,21.344
5 wk ahead cum death,53,Washington,quantile,0.5,855.271
6 day ahead cum death,53,Washington,quantile,0.5,668.525
6 day ahead inc death,53,Washington,quantile,0.5,20.397
6 wk ahead cum death,53,Washington,quantile,0.5,855.283
7 day ahead cum death,53,Washington,quantile,0.5,687.861
7 day ahead inc death,53,Washington,quantile,0.5,19.336
1 day ahead cum death,53,Washington,quantile,0.975,628
1 day ahead inc death,53,Washington,quantile,0.975,59
1 wk ahead cum death,53,Washington,quantile,0.975,846.1
2 day ahead cum death,53,Washington,quantile,0.975,686
2 day ahead inc death,53,Washington,quantile,0.975,58
2 wk ahead cum death,53,Washington,quantile,0.975,1121.25
3 day ahead cum death,53,Washington,quantile,0.975,742
3 day ahead inc death,53,Washington,quantile,0.975,56
3 wk ahead cum death,53,Washington,quantile,0.975,1255.075
4 day ahead cum death,53,Washington,quantile,0.975,795.05
4 day ahead inc death,53,Washington,quantile,0.975,53.025
4 wk ahead cum death,53,Washington,quantile,0.975,1287.125
5 day ahead cum death,53,Washington,quantile,0.975,846.1
5 day ahead inc death,53,Washington,quantile,0.975,51.025
5 wk ahead cum death,53,Washington,quantile,0.975,1293.2
6 day ahead cum death,53,Washington,quantile,0.975,894.15
6 day ahead inc death,53,Washington,quantile,0.975,48.025
6 wk ahead cum death,53,Washington,quantile,0.975,1293.225
7 day ahead cum death,53,Washington,quantile,0.975,939.175
7 day ahead inc death,53,Washington,quantile,0.975,45.025
1 day ahead cum death,54,West Virginia,point,NA,10.457
1 day ahead inc death,54,West Virginia,point,NA,2.53
1 wk ahead cum death,54,West Virginia,point,NA,23.884
2 day ahead cum death,54,West Virginia,point,NA,13.37
2 day ahead inc death,54,West Virginia,point,NA,2.913
2 wk ahead cum death,54,West Virginia,point,NA,48.725
3 day ahead cum death,54,West Virginia,point,NA,16.662
3 day ahead inc death,54,West Virginia,point,NA,3.292
3 wk ahead cum death,54,West Virginia,point,NA,63.845
4 day ahead cum death,54,West Virginia,point,NA,20.194
4 day ahead inc death,54,West Virginia,point,NA,3.532
4 wk ahead cum death,54,West Virginia,point,NA,68.944
5 day ahead cum death,54,West Virginia,point,NA,23.884
5 day ahead inc death,54,West Virginia,point,NA,3.69
5 wk ahead cum death,54,West Virginia,point,NA,69.938
6 day ahead cum death,54,West Virginia,point,NA,27.652
6 day ahead inc death,54,West Virginia,point,NA,3.768
6 wk ahead cum death,54,West Virginia,point,NA,70.022
7 day ahead cum death,54,West Virginia,point,NA,31.439
7 day ahead inc death,54,West Virginia,point,NA,3.787
1 day ahead cum death,54,West Virginia,quantile,0.025,6
1 day ahead inc death,54,West Virginia,quantile,0.025,0
1 wk ahead cum death,54,West Virginia,quantile,0.025,6
2 day ahead cum death,54,West Virginia,quantile,0.025,6
2 day ahead inc death,54,West Virginia,quantile,0.025,0
2 wk ahead cum death,54,West Virginia,quantile,0.025,6
3 day ahead cum death,54,West Virginia,quantile,0.025,6
3 day ahead inc death,54,West Virginia,quantile,0.025,0
3 wk ahead cum death,54,West Virginia,quantile,0.025,6
4 day ahead cum death,54,West Virginia,quantile,0.025,6
4 day ahead inc death,54,West Virginia,quantile,0.025,0
