0.025,06037,1 wk ahead inc case,2020-07-12,2020-07-18,8238,forecast_date,location,quantile,target,target_end_date,type,value
,,,,,,2020-07-12,15,0.975,2 wk ahead inc death,2020-07-25,quantile,6
,,,,,,2020-07-12,15,0.990,2 wk ahead inc death,2020-07-25,quantile,8
,,,,,,2020-07-12,15,0.010,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.025,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.050,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.100,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.150,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.200,3 wk ahead inc death,2020-08-01,quantile,0
,,,,,,2020-07-12,15,0.250,3 wk ahead inc death,2020-08-01,quantile,1
,,,,,,2020-07-12,15,0.300,3 wk ahead inc death,2020-08-01,quantile,1
,,,,,,2020-07-12,15,0.350,3 wk ahead inc death,2020-08-01,quantile,1
,,,,,,2020-07-12,15,0.400,3 wk ahead inc death,2020-08-01,quantile,1
,,,,,,2020-07-12,15,0.450,3 wk ahead inc death,2020-08-01,quantile,2
,,,,,,2020-07-12,15,0.500,3 wk ahead inc death,2020-08-01,quantile,2
,,,,,,2020-07-12,15,,3 wk ahead inc death,2020-08-01,point,2
,,,,,,2020-07-12,15,0.550,3 wk ahead inc death,2020-08-01,quantile,2
,,,,,,2020-07-12,15,0.600,3 wk ahead inc death,2020-08-01,quantile,2
,,,,,,2020-07-12,15,0.650,3 wk ahead inc death,2020-08-01,quantile,3
,,,,,,2020-07-12,15,0.700,3 wk ahead inc death,2020-08-01,quantile,3
,,,,,,2020-07-12,15,0.750,3 wk ahead inc death,2020-08-01,quantile,4
,,,,,,2020-07-12,15,0.800,3 wk ahead inc death,2020-08-01,quantile,4
,,,,,,2020-07-12,15,0.850,3 wk ahead inc death,2020-08-01,quantile,5
,,,,,,2020-07-12,15,0.900,3 wk ahead inc death,2020-08-01,quantile,6
,,,,,,2020-07-12,15,0.950,3 wk ahead inc death,2020-08-01,quantile,8
,,,,,,2020-07-12,15,0.975,3 wk ahead inc death,2020-08-01,quantile,11
,,,,,,2020-07-12,15,0.990,3 wk ahead inc death,2020-08-01,quantile,13
,,,,,,2020-07-12,15,0.010,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.025,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.050,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.100,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.150,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.200,4 wk ahead inc death,2020-08-08,quantile,0
,,,,,,2020-07-12,15,0.250,4 wk ahead inc death,2020-08-08,quantile,1
,,,,,,2020-07-12,15,0.300,4 wk ahead inc death,2020-08-08,quantile,1
,,,,,,2020-07-12,15,0.350,4 wk ahead inc death,2020-08-08,quantile,1
,,,,,,2020-07-12,15,0.400,4 wk ahead inc death,2020-08-08,quantile,1
,,,,,,2020-07-12,15,0.450,4 wk ahead inc death,2020-08-08,quantile,2
,,,,,,2020-07-12,15,0.500,4 wk ahead inc death,2020-08-08,quantile,2
,,,,,,2020-07-12,15,,4 wk ahead inc death,2020-08-08,point,2
,,,,,,2020-07-12,15,0.550,4 wk ahead inc death,2020-08-08,quantile,3
,,,,,,2020-07-12,15,0.600,4 wk ahead inc death,2020-08-08,quantile,3
,,,,,,2020-07-12,15,0.650,4 wk ahead inc death,2020-08-08,quantile,4
,,,,,,2020-07-12,15,0.700,4 wk ahead inc death,2020-08-08,quantile,4
,,,,,,2020-07-12,15,0.750,4 wk ahead inc death,2020-08-08,quantile,5
,,,,,,2020-07-12,15,0.800,4 wk ahead inc death,2020-08-08,quantile,6
,,,,,,2020-07-12,15,0.850,4 wk ahead inc death,2020-08-08,quantile,8
,,,,,,2020-07-12,15,0.900,4 wk ahead inc death,2020-08-08,quantile,10
,,,,,,2020-07-12,15,0.950,4 wk ahead inc death,2020-08-08,quantile,13
,,,,,,2020-07-12,15,0.975,4 wk ahead inc death,2020-08-08,quantile,16
,,,,,,2020-07-12,15,0.990,4 wk ahead inc death,2020-08-08,quantile,25
,,,,,,2020-07-12,19,0.010,1 wk ahead inc death,2020-07-18,quantile,12
,,,,,,2020-07-12,19,0.025,1 wk ahead inc death,2020-07-18,quantile,14
,,,,,,2020-07-12,19,0.050,1 wk ahead inc death,2020-07-18,quantile,17
,,,,,,2020-07-12,19,0.100,1 wk ahead inc death,2020-07-18,quantile,19
,,,,,,2020-07-12,19,0.150,1 wk ahead inc death,2020-07-18,quantile,22
,,,,,,2020-07-12,19,0.200,1 wk ahead inc death,2020-07-18,quantile,23
,,,,,,2020-07-12,19,0.250,1 wk ahead inc death,2020-07-18,quantile,24
,,,,,,2020-07-12,19,0.300,1 wk ahead inc death,2020-07-18,quantile,26
,,,,,,2020-07-12,19,0.350,1 wk ahead inc death,2020-07-18,quantile,27
,,,,,,2020-07-12,19,0.400,1 wk ahead inc death,2020-07-18,quantile,29
,,,,,,2020-07-12,19,0.450,1 wk ahead inc death,2020-07-18,quantile,30
,,,,,,2020-07-12,19,0.500,1 wk ahead inc death,2020-07-18,quantile,32
,,,,,,2020-07-12,19,,1 wk ahead inc death,2020-07-18,point,32
,,,,,,2020-07-12,19,0.550,1 wk ahead inc death,2020-07-18,quantile,33
,,,,,,2020-07-12,19,0.600,1 wk ahead inc death,2020-07-18,quantile,34
,,,,,,2020-07-12,19,0.650,1 wk ahead inc death,2020-07-18,quantile,35
,,,,,,2020-07-12,19,0.700,1 wk ahead inc death,2020-07-18,quantile,37
,,,,,,2020-07-12,19,0.750,1 wk ahead inc death,2020-07-18,quantile,39
,,,,,,2020-07-12,19,0.800,1 wk ahead inc death,2020-07-18,quantile,41
,,,,,,2020-07-12,19,0.850,1 wk ahead inc death,2020-07-18,quantile,44
,,,,,,2020-07-12,19,0.900,1 wk ahead inc death,2020-07-18,quantile,47
,,,,,,2020-07-12,19,0.950,1 wk ahead inc death,2020-07-18,quantile,52
,,,,,,2020-07-12,19,0.975,1 wk ahead inc death,2020-07-18,quantile,57
,,,,,,2020-07-12,19,0.990,1 wk ahead inc death,2020-07-18,quantile,66
,,,,,,2020-07-12,19,0.010,2 wk ahead inc death,2020-07-25,quantile,12
,,,,,,2020-07-12,19,0.025,2 wk ahead inc death,2020-07-25,quantile,15
,,,,,,2020-07-12,19,0.050,2 wk ahead inc death,2020-07-25,quantile,17
,,,,,,2020-07-12,19,0.100,2 wk ahead inc death,2020-07-25,quantile,21
,,,,,,2020-07-12,19,0.150,2 wk ahead inc death,2020-07-25,quantile,23
,,,,,,2020-07-12,19,0.200,2 wk ahead inc death,2020-07-25,quantile,26
,,,,,,2020-07-12,19,0.250,2 wk ahead inc death,2020-07-25,quantile,29
,,,,,,2020-07-12,19,0.300,2 wk ahead inc death,2020-07-25,quantile,31
,,,,,,2020-07-12,19,0.350,2 wk ahead inc death,2020-07-25,quantile,34
,,,,,,2020-07-12,19,0.400,2 wk ahead inc death,2020-07-25,quantile,36
,,,,,,2020-07-12,19,0.450,2 wk ahead inc death,2020-07-25,quantile,38
,,,,,,2020-07-12,19,0.500,2 wk ahead inc death,2020-07-25,quantile,41
,,,,,,2020-07-12,19,,2 wk ahead inc death,2020-07-25,point,41
,,,,,,2020-07-12,19,0.550,2 wk ahead inc death,2020-07-25,quantile,45
,,,,,,2020-07-12,19,0.600,2 wk ahead inc death,2020-07-25,quantile,47
,,,,,,2020-07-12,19,0.650,2 wk ahead inc death,2020-07-25,quantile,49
,,,,,,2020-07-12,19,0.700,2 wk ahead inc death,2020-07-25,quantile,52
,,,,,,2020-07-12,19,0.750,2 wk ahead inc death,2020-07-25,quantile,55
,,,,,,2020-07-12,19,0.800,2 wk ahead inc death,2020-07-25,quantile,59
,,,,,,2020-07-12,19,0.850,2 wk ahead inc death,2020-07-25,quantile,64
,,,,,,2020-07-12,19,0.900,2 wk ahead inc death,2020-07-25,quantile,70
,,,,,,2020-07-12,19,0.950,2 wk ahead inc death,2020-07-25,quantile,82
,,,,,,2020-07-12,19,0.975,2 wk ahead inc death,2020-07-25,quantile,93
,,,,,,2020-07-12,19,0.990,2 wk ahead inc death,2020-07-25,quantile,104
,,,,,,2020-07-12,19,0.010,3 wk ahead inc death,2020-08-01,quantile,10
,,,,,,2020-07-12,19,0.025,3 wk ahead inc death,2020-08-01,quantile,12
,,,,,,2020-07-12,19,0.050,3 wk ahead inc death,2020-08-01,quantile,16
,,,,,,2020-07-12,19,0.100,3 wk ahead inc death,2020-08-01,quantile,21
,,,,,,2020-07-12,19,0.150,3 wk ahead inc death,2020-08-01,quantile,26
,,,,,,2020-07-12,19,0.200,3 wk ahead inc death,2020-08-01,quantile,29
,,,,,,2020-07-12,19,0.250,3 wk ahead inc death,2020-08-01,quantile,32
,,,,,,2020-07-12,19,0.300,3 wk ahead inc death,2020-08-01,quantile,37
,,,,,,2020-07-12,19,0.350,3 wk ahead inc death,2020-08-01,quantile,42
,,,,,,2020-07-12,19,0.400,3 wk ahead inc death,2020-08-01,quantile,47
,,,,,,2020-07-12,19,0.450,3 wk ahead inc death,2020-08-01,quantile,50
,,,,,,2020-07-12,19,0.500,3 wk ahead inc death,2020-08-01,quantile,54
,,,,,,2020-07-12,19,,3 wk ahead inc death,2020-08-01,point,54
,,,,,,2020-07-12,19,0.550,3 wk ahead inc death,2020-08-01,quantile,60
,,,,,,2020-07-12,19,0.600,3 wk ahead inc death,2020-08-01,quantile,65
,,,,,,2020-07-12,19,0.650,3 wk ahead inc death,2020-08-01,quantile,73
,,,,,,2020-07-12,19,0.700,3 wk ahead inc death,2020-08-01,quantile,79
,,,,,,2020-07-12,19,0.750,3 wk ahead inc death,2020-08-01,quantile,86
,,,,,,2020-07-12,19,0.800,3 wk ahead inc death,2020-08-01,quantile,94
,,,,,,2020-07-12,19,0.850,3 wk ahead inc death,2020-08-01,quantile,102
,,,,,,2020-07-12,19,0.900,3 wk ahead inc death,2020-08-01,quantile,115
,,,,,,2020-07-12,19,0.950,3 wk ahead inc death,2020-08-01,quantile,143
,,,,,,2020-07-12,19,0.975,3 wk ahead inc death,2020-08-01,quantile,170
,,,,,,2020-07-12,19,0.990,3 wk ahead inc death,2020-08-01,quantile,198
,,,,,,2020-07-12,19,0.010,4 wk ahead inc death,2020-08-08,quantile,9
,,,,,,2020-07-12,19,0.025,4 wk ahead inc death,2020-08-08,quantile,12
,,,,,,2020-07-12,19,0.050,4 wk ahead inc death,2020-08-08,quantile,15
,,,,,,2020-07-12,19,0.100,4 wk ahead inc death,2020-08-08,quantile,20
,,,,,,2020-07-12,19,0.150,4 wk ahead inc death,2020-08-08,quantile,26
,,,,,,2020-07-12,19,0.200,4 wk ahead inc death,2020-08-08,quantile,31
,,,,,,2020-07-12,19,0.250,4 wk ahead inc death,2020-08-08,quantile,37
,,,,,,2020-07-12,19,0.300,4 wk ahead inc death,2020-08-08,quantile,42
,,,,,,2020-07-12,19,0.350,4 wk ahead inc death,2020-08-08,quantile,50
,,,,,,2020-07-12,19,0.400,4 wk ahead inc death,2020-08-08,quantile,58
,,,,,,2020-07-12,19,0.450,4 wk ahead inc death,2020-08-08,quantile,65
,,,,,,2020-07-12,19,0.500,4 wk ahead inc death,2020-08-08,quantile,72
,,,,,,2020-07-12,19,,4 wk ahead inc death,2020-08-08,point,72
,,,,,,2020-07-12,19,0.550,4 wk ahead inc death,2020-08-08,quantile,80
,,,,,,2020-07-12,19,0.600,4 wk ahead inc death,2020-08-08,quantile,89
,,,,,,2020-07-12,19,0.650,4 wk ahead inc death,2020-08-08,quantile,100
,,,,,,2020-07-12,19,0.700,4 wk ahead inc death,2020-08-08,quantile,112
,,,,,,2020-07-12,19,0.750,4 wk ahead inc death,2020-08-08,quantile,124
,,,,,,2020-07-12,19,0.800,4 wk ahead inc death,2020-08-08,quantile,142
,,,,,,2020-07-12,19,0.850,4 wk ahead inc death,2020-08-08,quantile,158
,,,,,,2020-07-12,19,0.900,4 wk ahead inc death,2020-08-08,quantile,183
,,,,,,2020-07-12,19,0.950,4 wk ahead inc death,2020-08-08,quantile,233
,,,,,,2020-07-12,19,0.975,4 wk ahead inc death,2020-08-08,quantile,275
,,,,,,2020-07-12,19,0.990,4 wk ahead inc death,2020-08-08,quantile,334
,,,,,,2020-07-12,16,0.010,1 wk ahead inc death,2020-07-18,quantile,2
,,,,,,2020-07-12,16,0.025,1 wk ahead inc death,2020-07-18,quantile,3
,,,,,,2020-07-12,16,0.050,1 wk ahead inc death,2020-07-18,quantile,4
,,,,,,2020-07-12,16,0.100,1 wk ahead inc death,2020-07-18,quantile,5
,,,,,,2020-07-12,16,0.150,1 wk ahead inc death,2020-07-18,quantile,6
,,,,,,2020-07-12,16,0.200,1 wk ahead inc death,2020-07-18,quantile,7
,,,,,,2020-07-12,16,0.250,1 wk ahead inc death,2020-07-18,quantile,8
,,,,,,2020-07-12,16,0.300,1 wk ahead inc death,2020-07-18,quantile,9
,,,,,,2020-07-12,16,0.350,1 wk ahead inc death,2020-07-18,quantile,9
,,,,,,2020-07-12,16,0.400,1 wk ahead inc death,2020-07-18,quantile,10
,,,,,,2020-07-12,16,0.450,1 wk ahead inc death,2020-07-18,quantile,11
,,,,,,2020-07-12,16,0.500,1 wk ahead inc death,2020-07-18,quantile,12
,,,,,,2020-07-12,16,,1 wk ahead inc death,2020-07-18,point,12
,,,,,,2020-07-12,16,0.550,1 wk ahead inc death,2020-07-18,quantile,12
,,,,,,2020-07-12,16,0.600,1 wk ahead inc death,2020-07-18,quantile,13
,,,,,,2020-07-12,16,0.650,1 wk ahead inc death,2020-07-18,quantile,14
,,,,,,2020-07-12,16,0.700,1 wk ahead inc death,2020-07-18,quantile,15
,,,,,,2020-07-12,16,0.750,1 wk ahead inc death,2020-07-18,quantile,16
,,,,,,2020-07-12,16,0.800,1 wk ahead inc death,2020-07-18,quantile,17
,,,,,,2020-07-12,16,0.850,1 wk ahead inc death,2020-07-18,quantile,19
,,,,,,2020-07-12,16,0.900,1 wk ahead inc death,2020-07-18,quantile,20
,,,,,,2020-07-12,16,0.950,1 wk ahead inc death,2020-07-18,quantile,24
,,,,,,2020-07-12,16,0.975,1 wk ahead inc death,2020-07-18,quantile,27
,,,,,,2020-07-12,16,0.990,1 wk ahead inc death,2020-07-18,quantile,36
,,,,,,2020-07-12,16,0.010,2 wk ahead inc death,2020-07-25,quantile,3
,,,,,,2020-07-12,16,0.025,2 wk ahead inc death,2020-07-25,quantile,4
,,,,,,2020-07-12,16,0.050,2 wk ahead inc death,2020-07-25,quantile,5
,,,,,,2020-07-12,16,0.100,2 wk ahead inc death,2020-07-25,quantile,6
,,,,,,2020-07-12,16,0.150,2 wk ahead inc death,2020-07-25,quantile,8
,,,,,,2020-07-12,16,0.200,2 wk ahead inc death,2020-07-25,quantile,9
,,,,,,2020-07-12,16,0.250,2 wk ahead inc death,2020-07-25,quantile,11
,,,,,,2020-07-12,16,0.300,2 wk ahead inc death,2020-07-25,quantile,12
,,,,,,2020-07-12,16,0.350,2 wk ahead inc death,2020-07-25,quantile,13
,,,,,,2020-07-12,16,0.400,2 wk ahead inc death,2020-07-25,quantile,14
,,,,,,2020-07-12,16,0.450,2 wk ahead inc death,2020-07-25,quantile,16
,,,,,,2020-07-12,16,0.500,2 wk ahead inc death,2020-07-25,quantile,17
,,,,,,2020-07-12,16,,2 wk ahead inc death,2020-07-25,point,17
,,,,,,2020-07-12,16,0.550,2 wk ahead inc death,2020-07-25,quantile,18
,,,,,,2020-07-12,16,0.600,2 wk ahead inc death,2020-07-25,quantile,20
,,,,,,2020-07-12,16,0.650,2 wk ahead inc death,2020-07-25,quantile,22
,,,,,,2020-07-12,16,0.700,2 wk ahead inc death,2020-07-25,quantile,24
,,,,,,2020-07-12,16,0.750,2 wk ahead inc death,2020-07-25,quantile,26
,,,,,,2020-07-12,16,0.800,2 wk ahead inc death,2020-07-25,quantile,29
,,,,,,2020-07-12,16,0.850,2 wk ahead inc death,2020-07-25,quantile,31
,,,,,,2020-07-12,16,0.900,2 wk ahead inc death,2020-07-25,quantile,36
,,,,,,2020-07-12,16,0.950,2 wk ahead inc death,2020-07-25,quantile,42
,,,,,,2020-07-12,16,0.975,2 wk ahead inc death,2020-07-25,quantile,48
,,,,,,2020-07-12,16,0.990,2 wk ahead inc death,2020-07-25,quantile,58
,,,,,,2020-07-12,16,0.010,3 wk ahead inc death,2020-08-01,quantile,2
,,,,,,2020-07-12,16,0.025,3 wk ahead inc death,2020-08-01,quantile,4
,,,,,,2020-07-12,16,0.050,3 wk ahead inc death,2020-08-01,quantile,5
,,,,,,2020-07-12,16,0.100,3 wk ahead inc death,2020-08-01,quantile,7
,,,,,,2020-07-12,16,0.150,3 wk ahead inc death,2020-08-01,quantile,9
,,,,,,2020-07-12,16,0.200,3 wk ahead inc death,2020-08-01,quantile,11
,,,,,,2020-07-12,16,0.250,3 wk ahead inc death,2020-08-01,quantile,13
,,,,,,2020-07-12,16,0.300,3 wk ahead inc death,2020-08-01,quantile,15
,,,,,,2020-07-12,16,0.350,3 wk ahead inc death,2020-08-01,quantile,17
,,,,,,2020-07-12,16,0.400,3 wk ahead inc death,2020-08-01,quantile,19
,,,,,,2020-07-12,16,0.450,3 wk ahead inc death,2020-08-01,quantile,22
,,,,,,2020-07-12,16,0.500,3 wk ahead inc death,2020-08-01,quantile,25
,,,,,,2020-07-12,16,,3 wk ahead inc death,2020-08-01,point,25
,,,,,,2020-07-12,16,0.550,3 wk ahead inc death,2020-08-01,quantile,27
,,,,,,2020-07-12,16,0.600,3 wk ahead inc death,2020-08-01,quantile,31
,,,,,,2020-07-12,16,0.650,3 wk ahead inc death,2020-08-01,quantile,35
,,,,,,2020-07-12,16,0.700,3 wk ahead inc death,2020-08-01,quantile,40
,,,,,,2020-07-12,16,0.750,3 wk ahead inc death,2020-08-01,quantile,45
,,,,,,2020-07-12,16,0.800,3 wk ahead inc death,2020-08-01,quantile,51
,,,,,,2020-07-12,16,0.850,3 wk ahead inc death,2020-08-01,quantile,58
,,,,,,2020-07-12,16,0.900,3 wk ahead inc death,2020-08-01,quantile,69
,,,,,,2020-07-12,16,0.950,3 wk ahead inc death,2020-08-01,quantile,88
,,,,,,2020-07-12,16,0.975,3 wk ahead inc death,2020-08-01,quantile,105
,,,,,,2020-07-12,16,0.990,3 wk ahead inc death,2020-08-01,quantile,116
,,,,,,2020-07-12,16,0.010,4 wk ahead inc death,2020-08-08,quantile,2
,,,,,,2020-07-12,16,0.025,4 wk ahead inc death,2020-08-08,quantile,3
,,,,,,2020-07-12,16,0.050,4 wk ahead inc death,2020-08-08,quantile,5
,,,,,,2020-07-12,16,0.100,4 wk ahead inc death,2020-08-08,quantile,7
,,,,,,2020-07-12,16,0.150,4 wk ahead inc death,2020-08-08,quantile,9
,,,,,,2020-07-12,16,0.200,4 wk ahead inc death,2020-08-08,quantile,11
,,,,,,2020-07-12,16,0.250,4 wk ahead inc death,2020-08-08,quantile,14
,,,,,,2020-07-12,16,0.300,4 wk ahead inc death,2020-08-08,quantile,17
,,,,,,2020-07-12,16,0.350,4 wk ahead inc death,2020-08-08,quantile,20
,,,,,,2020-07-12,16,0.400,4 wk ahead inc death,2020-08-08,quantile,23
,,,,,,2020-07-12,16,0.450,4 wk ahead inc death,2020-08-08,quantile,28
,,,,,,2020-07-12,16,0.500,4 wk ahead inc death,2020-08-08,quantile,34
,,,,,,2020-07-12,16,,4 wk ahead inc death,2020-08-08,point,34
,,,,,,2020-07-12,16,0.550,4 wk ahead inc death,2020-08-08,quantile,39
,,,,,,2020-07-12,16,0.600,4 wk ahead inc death,2020-08-08,quantile,45
,,,,,,2020-07-12,16,0.650,4 wk ahead inc death,2020-08-08,quantile,54
,,,,,,2020-07-12,16,0.700,4 wk ahead inc death,2020-08-08,quantile,65
,,,,,,2020-07-12,16,0.750,4 wk ahead inc death,2020-08-08,quantile,75
,,,,,,2020-07-12,16,0.800,4 wk ahead inc death,2020-08-08,quantile,90
,,,,,,2020-07-12,16,0.850,4 wk ahead inc death,2020-08-08,quantile,104
,,,,,,2020-07-12,16,0.900,4 wk ahead inc death,2020-08-08,quantile,124
,,,,,,2020-07-12,16,0.950,4 wk ahead inc death,2020-08-08,quantile,164
,,,,,,2020-07-12,16,0.975,4 wk ahead inc death,2020-08-08,quantile,192
,,,,,,2020-07-12,16,0.990,4 wk ahead inc death,2020-08-08,quantile,226
,,,,,,2020-07-12,17,0.010,1 wk ahead inc death,2020-07-18,quantile,93
,,,,,,2020-07-12,17,0.025,1 wk ahead inc death,2020-07-18,quantile,102
,,,,,,2020-07-12,17,0.050,1 wk ahead inc death,2020-07-18,quantile,114
,,,,,,2020-07-12,17,0.100,1 wk ahead inc death,2020-07-18,quantile,126
,,,,,,2020-07-12,17,0.150,1 wk ahead inc death,2020-07-18,quantile,133
,,,,,,2020-07-12,17,0.200,1 wk ahead inc death,2020-07-18,quantile,140
,,,,,,2020-07-12,17,0.250,1 wk ahead inc death,2020-07-18,quantile,147
,,,,,,2020-07-12,17,0.300,1 wk ahead inc death,2020-07-18,quantile,154
,,,,,,2020-07-12,17,0.350,1 wk ahead inc death,2020-07-18,quantile,160
,,,,,,2020-07-12,17,0.400,1 wk ahead inc death,2020-07-18,quantile,165
,,,,,,2020-07-12,17,0.450,1 wk ahead inc death,2020-07-18,quantile,171
,,,,,,2020-07-12,17,0.500,1 wk ahead inc death,2020-07-18,quantile,176
,,,,,,2020-07-12,17,,1 wk ahead inc death,2020-07-18,point,176
,,,,,,2020-07-12,17,0.550,1 wk ahead inc death,2020-07-18,quantile,181
,,,,,,2020-07-12,17,0.600,1 wk ahead inc death,2020-07-18,quantile,187
,,,,,,2020-07-12,17,0.650,1 wk ahead inc death,2020-07-18,quantile,193
,,,,,,2020-07-12,17,0.700,1 wk ahead inc death,2020-07-18,quantile,199
,,,,,,2020-07-12,17,0.750,1 wk ahead inc death,2020-07-18,quantile,205
,,,,,,2020-07-12,17,0.800,1 wk ahead inc death,2020-07-18,quantile,213
,,,,,,2020-07-12,17,0.850,1 wk ahead inc death,2020-07-18,quantile,224
,,,,,,2020-07-12,17,0.900,1 wk ahead inc death,2020-07-18,quantile,237
,,,,,,2020-07-12,17,0.950,1 wk ahead inc death,2020-07-18,quantile,259
,,,,,,2020-07-12,17,0.975,1 wk ahead inc death,2020-07-18,quantile,271
,,,,,,2020-07-12,17,0.990,1 wk ahead inc death,2020-07-18,quantile,296
,,,,,,2020-07-12,17,0.010,2 wk ahead inc death,2020-07-25,quantile,76
,,,,,,2020-07-12,17,0.025,2 wk ahead inc death,2020-07-25,quantile,89
,,,,,,2020-07-12,17,0.050,2 wk ahead inc death,2020-07-25,quantile,103
,,,,,,2020-07-12,17,0.100,2 wk ahead inc death,2020-07-25,quantile,117
,,,,,,2020-07-12,17,0.150,2 wk ahead inc death,2020-07-25,quantile,129
,,,,,,2020-07-12,17,0.200,2 wk ahead inc death,2020-07-25,quantile,137
,,,,,,2020-07-12,17,0.250,2 wk ahead inc death,2020-07-25,quantile,146
,,,,,,2020-07-12,17,0.300,2 wk ahead inc death,2020-07-25,quantile,155
,,,,,,2020-07-12,17,0.350,2 wk ahead inc death,2020-07-25,quantile,163
,,,,,,2020-07-12,17,0.400,2 wk ahead inc death,2020-07-25,quantile,170
,,,,,,2020-07-12,17,0.450,2 wk ahead inc death,2020-07-25,quantile,179
,,,,,,2020-07-12,17,0.500,2 wk ahead inc death,2020-07-25,quantile,186
,,,,,,2020-07-12,17,,2 wk ahead inc death,2020-07-25,point,186
,,,,,,2020-07-12,17,0.550,2 wk ahead inc death,2020-07-25,quantile,193
,,,,,,2020-07-12,17,0.600,2 wk ahead inc death,2020-07-25,quantile,202
,,,,,,2020-07-12,17,0.650,2 wk ahead inc death,2020-07-25,quantile,210
,,,,,,2020-07-12,17,0.700,2 wk ahead inc death,2020-07-25,quantile,219
,,,,,,2020-07-12,17,0.750,2 wk ahead inc death,2020-07-25,quantile,231
,,,,,,2020-07-12,17,0.800,2 wk ahead inc death,2020-07-25,quantile,245
,,,,,,2020-07-12,17,0.850,2 wk ahead inc death,2020-07-25,quantile,259
,,,,,,2020-07-12,17,0.900,2 wk ahead inc death,2020-07-25,quantile,279
,,,,,,2020-07-12,17,0.950,2 wk ahead inc death,2020-07-25,quantile,314
,,,,,,2020-07-12,17,0.975,2 wk ahead inc death,2020-07-25,quantile,345
,,,,,,2020-07-12,17,0.990,2 wk ahead inc death,2020-07-25,quantile,393
,,,,,,2020-07-12,17,0.010,3 wk ahead inc death,2020-08-01,quantile,51
,,,,,,2020-07-12,17,0.025,3 wk ahead inc death,2020-08-01,quantile,76
,,,,,,2020-07-12,17,0.050,3 wk ahead inc death,2020-08-01,quantile,90
,,,,,,2020-07-12,17,0.100,3 wk ahead inc death,2020-08-01,quantile,114
,,,,,,2020-07-12,17,0.150,3 wk ahead inc death,2020-08-01,quantile,127
,,,,,,2020-07-12,17,0.200,3 wk ahead inc death,2020-08-01,quantile,138
,,,,,,2020-07-12,17,0.250,3 wk ahead inc death,2020-08-01,quantile,149
,,,,,,2020-07-12,17,0.300,3 wk ahead inc death,2020-08-01,quantile,159
,,,,,,2020-07-12,17,0.350,3 wk ahead inc death,2020-08-01,quantile,171
,,,,,,2020-07-12,17,0.400,3 wk ahead inc death,2020-08-01,quantile,184
,,,,,,2020-07-12,17,0.450,3 wk ahead inc death,2020-08-01,quantile,194
,,,,,,2020-07-12,17,0.500,3 wk ahead inc death,2020-08-01,quantile,206
,,,,,,2020-07-12,17,,3 wk ahead inc death,2020-08-01,point,206
,,,,,,2020-07-12,17,0.550,3 wk ahead inc death,2020-08-01,quantile,218
,,,,,,2020-07-12,17,0.600,3 wk ahead inc death,2020-08-01,quantile,232
,,,,,,2020-07-12,17,0.650,3 wk ahead inc death,2020-08-01,quantile,249
,,,,,,2020-07-12,17,0.700,3 wk ahead inc death,2020-08-01,quantile,266
,,,,,,2020-07-12,17,0.750,3 wk ahead inc death,2020-08-01,quantile,283
,,,,,,2020-07-12,17,0.800,3 wk ahead inc death,2020-08-01,quantile,306
,,,,,,2020-07-12,17,0.850,3 wk ahead inc death,2020-08-01,quantile,336
,,,,,,2020-07-12,17,0.900,3 wk ahead inc death,2020-08-01,quantile,377
,,,,,,2020-07-12,17,0.950,3 wk ahead inc death,2020-08-01,quantile,428
,,,,,,2020-07-12,17,0.975,3 wk ahead inc death,2020-08-01,quantile,497
,,,,,,2020-07-12,17,0.990,3 wk ahead inc death,2020-08-01,quantile,563
,,,,,,2020-07-12,17,0.010,4 wk ahead inc death,2020-08-08,quantile,45
,,,,,,2020-07-12,17,0.025,4 wk ahead inc death,2020-08-08,quantile,60
,,,,,,2020-07-12,17,0.050,4 wk ahead inc death,2020-08-08,quantile,76
,,,,,,2020-07-12,17,0.100,4 wk ahead inc death,2020-08-08,quantile,97
,,,,,,2020-07-12,17,0.150,4 wk ahead inc death,2020-08-08,quantile,118
,,,,,,2020-07-12,17,0.200,4 wk ahead inc death,2020-08-08,quantile,132
,,,,,,2020-07-12,17,0.250,4 wk ahead inc death,2020-08-08,quantile,149
