"V1","location_name","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
112,"Sicilia","2020-05-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
113,"Sicilia","2020-05-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
114,"Sicilia","2020-05-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
115,"Sicilia","2020-05-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
116,"Sicilia","2020-05-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
117,"Sicilia","2020-05-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
118,"Sicilia","2020-05-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
119,"Sicilia","2020-06-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
120,"Sicilia","2020-06-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
121,"Sicilia","2020-06-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
122,"Sicilia","2020-06-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
123,"Sicilia","2020-06-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
124,"Sicilia","2020-06-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
125,"Sicilia","2020-06-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
126,"Sicilia","2020-06-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
127,"Sicilia","2020-06-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
128,"Sicilia","2020-06-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
129,"Sicilia","2020-06-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
130,"Sicilia","2020-06-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
131,"Sicilia","2020-06-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
132,"Sicilia","2020-06-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
133,"Sicilia","2020-06-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
134,"Sicilia","2020-06-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
135,"Sicilia","2020-06-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
136,"Sicilia","2020-06-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
137,"Sicilia","2020-06-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
138,"Sicilia","2020-06-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
139,"Sicilia","2020-06-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
140,"Sicilia","2020-06-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
141,"Sicilia","2020-06-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
142,"Sicilia","2020-06-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
143,"Sicilia","2020-06-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
144,"Sicilia","2020-06-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
145,"Sicilia","2020-06-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
146,"Sicilia","2020-06-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
147,"Sicilia","2020-06-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
148,"Sicilia","2020-06-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
149,"Sicilia","2020-07-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
150,"Sicilia","2020-07-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
151,"Sicilia","2020-07-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
152,"Sicilia","2020-07-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
153,"Sicilia","2020-07-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
154,"Sicilia","2020-07-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
155,"Sicilia","2020-07-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
156,"Sicilia","2020-07-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
157,"Sicilia","2020-07-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
158,"Sicilia","2020-07-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
159,"Sicilia","2020-07-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
160,"Sicilia","2020-07-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
161,"Sicilia","2020-07-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
162,"Sicilia","2020-07-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
163,"Sicilia","2020-07-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
164,"Sicilia","2020-07-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
165,"Sicilia","2020-07-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
166,"Sicilia","2020-07-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
167,"Sicilia","2020-07-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
168,"Sicilia","2020-07-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
169,"Sicilia","2020-07-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
170,"Sicilia","2020-07-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
171,"Sicilia","2020-07-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
172,"Sicilia","2020-07-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
173,"Sicilia","2020-07-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
174,"Sicilia","2020-07-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
175,"Sicilia","2020-07-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
176,"Sicilia","2020-07-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
177,"Sicilia","2020-07-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
178,"Sicilia","2020-07-30",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
179,"Sicilia","2020-07-31",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
180,"Sicilia","2020-08-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
181,"Sicilia","2020-08-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
182,"Sicilia","2020-08-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
183,"Sicilia","2020-08-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204.859,180,236,0,0,0,0,0,0
1,"Schleswig-Holstein","2020-02-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,"Schleswig-Holstein","2020-02-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,"Schleswig-Holstein","2020-02-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,"Schleswig-Holstein","2020-02-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,"Schleswig-Holstein","2020-02-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,"Schleswig-Holstein","2020-02-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,"Schleswig-Holstein","2020-02-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,"Schleswig-Holstein","2020-02-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,"Schleswig-Holstein","2020-02-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,"Schleswig-Holstein","2020-02-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,"Schleswig-Holstein","2020-02-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,"Schleswig-Holstein","2020-02-15",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,"Schleswig-Holstein","2020-02-16",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,"Schleswig-Holstein","2020-02-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,"Schleswig-Holstein","2020-02-18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,"Schleswig-Holstein","2020-02-19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,"Schleswig-Holstein","2020-02-20",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,"Schleswig-Holstein","2020-02-21",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,"Schleswig-Holstein","2020-02-22",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,"Schleswig-Holstein","2020-02-23",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,"Schleswig-Holstein","2020-02-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,"Schleswig-Holstein","2020-02-25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,"Schleswig-Holstein","2020-02-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,"Schleswig-Holstein","2020-02-27",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,"Schleswig-Holstein","2020-02-28",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,"Schleswig-Holstein","2020-02-29",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,"Schleswig-Holstein","2020-03-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,"Schleswig-Holstein","2020-03-02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,"Schleswig-Holstein","2020-03-03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,"Schleswig-Holstein","2020-03-04",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,"Schleswig-Holstein","2020-03-05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,"Schleswig-Holstein","2020-03-06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,"Schleswig-Holstein","2020-03-07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,"Schleswig-Holstein","2020-03-08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,"Schleswig-Holstein","2020-03-09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,"Schleswig-Holstein","2020-03-10",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,"Schleswig-Holstein","2020-03-11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,"Schleswig-Holstein","2020-03-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,"Schleswig-Holstein","2020-03-13",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,"Schleswig-Holstein","2020-03-14",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,"Schleswig-Holstein","2020-03-15",5.05382748538012,3.8,6.95,1,1,1,0.848949122807018,0.7,1,0,0,0,5.05382748538012,3.8,6.95,1,1,1,0,0,0,0,0,0,0,0,0
42,"Schleswig-Holstein","2020-03-16",5.05382748538012,3.8,6.95,1,1,1,0.848949122807018,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,"Schleswig-Holstein","2020-03-17",5.05382748538012,3.8,6.95,1,1,1,0.848949122807018,0.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,"Schleswig-Holstein","2020-03-18",5.05382748538012,3.8,6.95,1.26298362573099,1.05,1.55,1.07336637426901,0.8,1.35,0,0,0,0,0,0,0.262983625730994,0.05,0.55,0,0,0,0,0,0,0,0,0
45,"Schleswig-Holstein","2020-03-19",10.0844660818713,8.39875,12.7525,2.26298362573099,2.05,2.55,1.92195643274854,1.6,2.25,0,0,0,5.03063859649123,3.8,6.85,1,1,1,0,0,0,0,0,0,0,0,0
46,"Schleswig-Holstein","2020-03-20",15.1009558479532,12.94875,18.05,3.26298362573099,3.05,3.55,2.77030526315789,2.45,3.1,1,1,1,5.01648976608187,3.8,6.9,1,1,1,1,1,1,0,0,0,0,0,0
47,"Schleswig-Holstein","2020-03-21",14.1009558479532,11.94875,17.05,2.26298362573099,2.05,2.55,1.92135614035088,1.65,2.25,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
48,"Schleswig-Holstein","2020-03-22",15.2958850877193,13,18.4,3.52202485380117,3.22166666666667,3.85,2.98911052631579,2.6,3.4,0,0,0,4.9857730994152,3.79875,6.80125,1.25904122807018,1.05,1.5,1,1,1,0,0,0,0,0,0
49,"Schleswig-Holstein","2020-03-23",15.2958850877193,13,18.4,3.77722719298246,3.4,4.2,3.20502514619883,2.79944444444444,3.65,0,0,0,0,0,0,0.255202339181287,0.05,0.5,1,1,1,0,0,0,0,0,0
50,"Schleswig-Holstein","2020-03-24",25.2977763157895,22.2,29.35125,5.77722719298246,5.4,6.2,4.90208830409357,4.4,5.45,1,1,1,10.0018912280702,8.1,12.6,2,2,2,2,2,2,0,0,0,0,0,0
51,"Schleswig-Holstein","2020-03-25",29.3064441520468,25.99625,33.60125,6.02767602339181,5.6,6.55,5.12137076023392,4.55,5.7,1,1,1,5.00866783625731,3.85,6.95,1.25044883040936,1.05,1.5,3,3,3,0,0,0,0,0,0
52,"Schleswig-Holstein","2020-03-26",34.5604239766082,30.9,39,7.02767602339181,6.6,7.55,5.97651871345029,5.4,6.55,0,0,0,10.0255771929825,8.15,12.6025,2,2,2,3,3,3,0,0,0,0,0,0
53,"Schleswig-Holstein","2020-03-27",35.806233625731,32.2975,40.30125,8.52293391812865,7.95,9.1,7.24994005847953,6.6,7.90125,1,1,1,5.00709707602339,3.8,6.85125,1.49525789473684,1.2,1.85,4,4,4,0,0,0,0,0,0
54,"Schleswig-Holstein","2020-03-28",39.8047356725146,35.94875,44.60125,8.77139561403509,8.15,9.4,7.45729941520468,6.75,8.2,0,0,0,4.99850204678363,3.8,6.85,1.24846169590643,1.05,1.55,4,4,4,0,0,0,0,0,0
55,"Schleswig-Holstein","2020-03-29",56.2183657894737,51.3,61.95125,13.2774356725146,12.6,14,11.2862713450292,10.5,12.2,2,2,2,20.1489543859649,17.3,23.50125,4.50604005847953,4.2,4.85,6,6,6,0,0,0,0,0,0
56,"Schleswig-Holstein","2020-03-30",64.2990535087719,59.1,70.6,13.5324622807018,12.85,14.30125,11.5042040935673,10.7,12.4,1,1,1,10.0806877192982,8.25,12.75,2.25502660818713,2.05,2.5,7,7,7,0,0,0,0,0,0
57,"Schleswig-Holstein","2020-03-31",60.7843204678363,55.84875,66.5025,13.5273412280702,12.8,14.3,11.4904380116959,10.65,12.35,2,2,2,4.99190029239766,3.85,6.8,1.25786257309942,1.05,1.55,9,9,9,0,0,0,0,0,0
58,"Schleswig-Holstein","2020-04-01",80.6792140350877,66.15,108.00375,17.6257751461988,14.9,23.1,14.9752891812866,12.5988888888889,19.4025,1,1,1,25.6550997076023,13.39875,53.4075,6.09843391812865,3.65,11.45,10,10,10,0,0,0,0,0,0
59,"Schleswig-Holstein","2020-04-02",91.4788520467836,68.9475,130.90375,20.9971298245614,16.45,29.00125,17.8385707602339,13.95,24.5,1,1,1,19.3191751461988,4.5,49.8025,4.37135467836257,1.35,10.60125,11,11,11,0,0,0,0,0,0
60,"Schleswig-Holstein","2020-04-03",108.003316081871,75.44375,165.11375,24.4362078947368,18.14875,37.35625,20.7631049707602,15.24875,31.80875,4,4,4,21.276534502924,4.75,59.525,4.43907807017544,1.2,12.20125,15,15,15,0,0,0,0,0,0
61,"Schleswig-Holstein","2020-04-04",124.435694152047,82.49875,191.975,26.3187222222222,17.85,40.85375,22.3785935672515,15.05,34.76875,2,2,2,24.4360011695906,5.05,61.9475,6.14155555555556,2.4,14.00125,17,17,17,0,0,0,0,0,0
62,"Schleswig-Holstein","2020-04-05",133.906355847953,80.48125,213.10125,30.3283359649123,19.29875,47.8075,25.7912798245614,16.4,40.8525,1,1,1,26.6011821637427,8.29875,68.9325,6.26481608187134,2.3,14.85125,18,18,18,0,0,0,0,0,0
63,"Schleswig-Holstein","2020-04-06",152.842334210526,91.59375,251.17125,35.8776614035088,22.39875,57.0575,30.5131131578947,18.8975,48.31375,5.08,3,10,27.5023114035088,4.9,84.045,6.54932543859649,1.79875,17.6025,23.08,21,28,0,0,0,0,0,0
64,"Schleswig-Holstein","2020-04-07",171.72726754386,103.59,299.39375,37.2623543859649,23.1475,63.95125,31.6851166666667,19.6975,54.30125,3.857,1,10,27.7087555555556,4.54875,118.95375,6.7151418128655,1.65,24.4075,26.937,23,35,0,0,0,0,0,0
65,"Schleswig-Holstein","2020-04-08",177.617865204678,99.53625,318.01125,40.5835394736842,23.6,70.91625,34.5174976608187,19.74875,61.05375,4.191,1,12,29.2871830409357,4.6,106.51375,7.1781850877193,1.99875,22.055,31.128,25,44,0,0,0,0,0,0
66,"Schleswig-Holstein","2020-04-09",190.318557017544,103.535,349.08625,43.5642602339181,25.5475,76.75125,37.0495274853801,21.59875,65.355,4.847,1,12.025,31.6262532163743,4.45,122.08,7.66697865497076,1.85,26.155,35.975,28,50,0,0,0,0,0,0
67,"Schleswig-Holstein","2020-04-10",205.217820175439,103.19875,394.28,46.9664719298246,25.8,91.50125,39.9413774853801,22.19125,77.86125,5.282,2,14,35.7564722222222,4.25,155.60375,8.49767339181287,1.45,31.765,41.257,31,56,0,0,0,0,0,0
68,"Schleswig-Holstein","2020-04-11",213.992926023392,104.44125,454.67125,49.1283076023392,25.59375,100.88125,41.7769649122807,21.4975,86.26125,5.474,1,16.025,32.6694140350877,4.4,137.69,7.94987573099415,1.6,28.16875,46.731,34.975,65.025,0,0,0,0,0,0
69,"Schleswig-Holstein","2020-04-12",225.046012280702,103.435,502.67125,52.2537657894737,25.89875,112,44.4243014619883,21.89875,95.97,5.488,1,24,36.5000833333333,4.29875,153.01875,8.85448479532164,1.35,34.155,52.219,38,77,0,0,0,0,0,0
70,"Schleswig-Holstein","2020-04-13",237.89530380117,105.24875,591.79125,56.1122722222222,28.795,132.74625,47.7024570175439,24.4475,113.43875,5.832,1,21,39.4728821637427,4.25,206.37625,9.60436900584795,1.54875,42.75625,58.051,42,86.025,0,0,0,0,0,0
71,"Schleswig-Holstein","2020-04-14",262.696644736842,108.1375,798.11125,61.209330994152,28.19875,167.4525,52.0165570175439,24.04625,142.69,6.279,1,24.025,51.7128847953216,4.1,222.05375,11.9474926900585,1.44875,44.58375,64.33,46,97.025,0,0,0,0,0,0
72,"Schleswig-Holstein","2020-04-15",266.730094736842,105.8975,806.14625,62.7939058479532,28.44625,172.86375,53.366585380117,23.99625,148.51375,7.108,1,31,32.7957973684211,4.15,189.94875,8.37792953216374,1.25,37.425,71.438,48.975,111,0,0,0,0,0,0
73,"Schleswig-Holstein","2020-04-16",280.686614327485,100.9625,943.8125,66.3667558479532,28.545,207.23375,56.4051388888889,24.53875,177.5175,6.472,1,27,45.061314619883,4.3,171.4675,10.9289280701754,1.49875,44.50125,77.91,53,122.025,0,0,0,0,0,0
74,"Schleswig-Holstein","2020-04-17",278.057048245614,101.87,953.73,67.3705929824561,29.2,208.39375,57.2625947368421,24.8,178.84625,7.249,1,30.025,30.9543997076023,4.44875,179.65125,8.77039269005848,1.45,42.125,85.159,57,144.025,0,0,0,0,0,0
75,"Schleswig-Holstein","2020-04-18",274.313025438596,99.03875,923.5,66.5893862573099,28.4,213.24375,56.6023719298246,24.04875,182.045,7.81,1,41.025,29.0553324561404,4.61083333333333,107.10125,7.45060935672515,1.44875,25.3575,92.969,62,172.025,0,0,0,0,0,0
76,"Schleswig-Holstein","2020-04-19",266.621097660819,102.84125,888.0625,65.5627684210526,28.84875,221.20125,55.7461444444444,24.49125,188.805,10.282,1,44.025,28.0355807017544,4.6,116.375,7.85870760233918,1.8,31.1025,103.251,66,210.025,0,0,0,0,0,0
77,"Schleswig-Holstein","2020-04-20",251.883975146199,101.54625,787.355,60.662880994152,28.795,151.5325,51.5877909356725,24.5,129.265,6.53,1,37.025,25.4589096491228,4.3975,90.51125,6.60925438596491,1.35,22.20375,109.781,70,227.05,0,0,0,0,0,0
78,"Schleswig-Holstein","2020-04-21",228.624316374269,102.69,572.225,58.8642403508772,28.65,146.88375,50.050785380117,24.25,125.41,8.932,1,34,23.3613888888889,4.5475,80.20625,6.07754444444444,1.55,19.9175,118.713,74,250.025,0,0,0,0,0,0
79,"Schleswig-Holstein","2020-04-22",216.029403508772,100.94875,528.9875,54.3141584795322,28.19875,119.255,46.1781058479532,24.1975,101.6525,6.136,1,37,21.9220912280702,4.3,78.8099999999999,5.76989678362573,1.5,18.2,124.849,78,253.075,0,0,0,0,0,0
80,"Schleswig-Holstein","2020-04-23",194.450729532164,103.04,427.976754385965,51.943867251462,27.44875,112.1225,44.1577619883041,23.2975,95.22375,5.787,1,21.025,19.4922584795322,4.25,60.15375,5.15538216374269,1.3,15.2575,130.636,82,258,0,0,0,0,0,0
81,"Schleswig-Holstein","2020-04-24",180.885556725146,97.4875,417.177083333333,49.1746953216374,25.64875,111.07375,41.8048023391813,21.9,94.8575,5.589,1,23,16.7011143274854,0,63.09,4.49570380116959,1.05,15.06,136.225,87,262,0,0,0,0,0,0
82,"Schleswig-Holstein","2020-04-25",165.333897953216,84.79875,374.47375,45.6992266081871,23.59875,105.25125,38.8371426900585,20.34875,88.9575,5.043,1,17.025,13.1913143274854,3.85,37.25625,3.71901608187135,1.25,9.605,141.268,91,266.025,0,0,0,0,0,0
83,"Schleswig-Holstein","2020-04-26",147.951402046784,77.09625,324.31375,41.8552371345029,22.25,98.48125,35.559467251462,18.94875,83.525,4.617,1,16,10.0841666666667,0,33.8525,2.99337953216374,0.7,8.60375,145.885,95,271.05,0,0,0,0,0,0
