forecast_date,location,location_name,target,type,target_end_date,quantile,value
2020-05-30,12,Florida,2 wk ahead inc death,point,2020-06-13,,228.5979830517246
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.010,206.34264112070795
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.025,209.84770535888333
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.050,212.86225397063393
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.100,216.33783545656573
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.150,218.6827937847638
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.200,220.54649232732385
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.250,222.14537972997556
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.300,223.58123003324934
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.350,224.9117593237042
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.400,226.17430150760282
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.450,227.3958256818064
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.500,228.5979830517246
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.550,229.80014042164282
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.600,231.0216645958464
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.650,232.28420677974503
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.700,233.61473607019988
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.750,235.0505863734737
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.800,236.64947377612538
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.850,238.51317231868543
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.900,240.8581306468835
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.950,244.3337121328153
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.975,247.3482607445659
2020-05-30,12,Florida,2 wk ahead inc death,quantile,2020-06-13,0.990,250.85332498274127
2020-05-30,12,Florida,20 day ahead cum death,point,2020-06-19,,2694.0049393407244
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.010,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.025,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.050,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.100,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.150,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.200,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.250,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.300,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.350,2258.0
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.400,2402.9410893462855
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.450,2549.6359098218863
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.500,2694.0049393407244
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.550,2838.373968859563
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.600,2985.0687893351637
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.650,3136.6895291626306
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.700,3296.4749509518097
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.750,3468.908544094505
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.800,3660.9215270922505
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.850,3884.7361096401037
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.900,4166.345960875393
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.950,4583.734181996354
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.975,4945.756217052718
2020-05-30,12,Florida,20 day ahead cum death,quantile,2020-06-19,0.990,5366.6850697377795
2020-05-30,12,Florida,20 day ahead inc death,point,2020-06-19,,23.79380534875869
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.010,0.0
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.025,1.9842324211370155
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.050,5.490634772550564
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.100,9.533292120087426
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.150,12.260853839911727
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.200,14.42863342936199
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.250,16.28839529435565
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.300,17.958518927476756
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.350,19.506137371740664
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.400,20.97467593340948
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.450,22.39550398708237
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.500,23.79380534875869
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.550,25.192106710435006
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.600,26.6129347641079
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.650,28.081473325776717
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.700,29.629091770040624
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.750,31.299215403161732
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.800,33.15897726815539
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.850,35.32675685760565
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.900,38.05431857742997
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.950,42.09697592496681
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.975,45.603378276380354
2020-05-30,12,Florida,20 day ahead inc death,quantile,2020-06-19,0.990,49.68032878190113
2020-05-30,12,Florida,20 day ahead inc hosp,point,2020-06-19,,71.0123582611322
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.010,0.0
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.025,0.0
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.050,0.0
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.100,6.3684261022501545
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.150,18.732659559219123
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.200,28.5593603566412
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.250,36.989794654799205
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.300,44.56058520807061
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.350,51.57605092901595
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.400,58.23304185430443
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.450,64.67375761524939
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.500,71.0123582611322
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.550,77.35095890701504
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.600,83.79167466796
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.650,90.44866559324849
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.700,97.4641313141938
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.750,105.03492186746523
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.800,113.46535616562322
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.850,123.2920569630453
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.900,135.65629042001433
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.950,153.9819469462015
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.975,169.8767210045992
2020-05-30,12,Florida,20 day ahead inc hosp,quantile,2020-06-19,0.990,188.35783088247712
2020-05-30,12,Florida,21 day ahead cum death,point,2020-06-20,,2710.065910459649
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.010,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.025,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.050,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.100,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.150,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.200,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.250,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.300,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.350,2258.0
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.400,2412.741906648988
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.450,2562.5918153989924
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.500,2710.065910459649
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.550,2857.5400055203054
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.600,3007.3899142703103
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.650,3162.2716882422355
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.700,3325.4937488239316
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.750,3501.6360155658313
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.800,3697.77878248659
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.850,3926.4071325740742
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.900,4214.073802562121
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.950,4640.439141471315
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.975,5010.247487415678
2020-05-30,12,Florida,21 day ahead cum death,quantile,2020-06-20,0.990,5440.229609215213
2020-05-30,12,Florida,21 day ahead inc death,point,2020-06-20,,23.56158714424756
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.010,0.0
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.025,1.282937479010986
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.050,4.8647549603413225
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.100,8.994361122794034
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.150,11.780586795251633
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.200,13.9949906345697
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.250,15.894751954448008
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.300,17.60079633429065
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.350,19.181700703653465
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.400,20.68182435320343
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.450,22.133211344932583
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.500,23.56158714424756
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.550,24.989962943562542
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.600,26.441349935291694
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.650,27.94147358484166
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.700,29.522377954204472
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.750,31.228422334047117
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.800,33.128183653925426
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.850,35.342587493243485
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.900,38.128813165701104
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.950,42.258419328153806
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.975,45.84023680948413
2020-05-30,12,Florida,21 day ahead inc death,quantile,2020-06-20,0.990,50.00487370156982
2020-05-30,12,Florida,21 day ahead inc hosp,point,2020-06-20,,70.0283329680567
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.010,0.0
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.025,0.0
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.050,0.0
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.100,3.994049659048102
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.150,16.624211032732887
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.200,26.66226290827418
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.250,35.274017612401636
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.300,43.007639494176345
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.350,50.17399270769896
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.400,56.974161108123226
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.450,63.55340273324145
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.500,70.0283329680567
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.550,76.50326320287196
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.600,83.08250482799019
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.650,89.88267322841446
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.700,97.04902644193706
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.750,104.78264832371178
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.800,113.39440302783923
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.850,123.43245490338052
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.900,136.0626162770654
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.950,154.7824180350956
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.975,171.01905430167054
2020-05-30,12,Florida,21 day ahead inc hosp,quantile,2020-06-20,0.990,189.89765287672682
2020-05-30,12,Florida,22 day ahead cum death,point,2020-06-21,,2725.8946633740625
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.010,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.025,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.050,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.100,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.150,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.200,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.250,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.300,2258.0
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.350,2264.3640740800065
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.400,2422.439622700129
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.450,2575.379545383517
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.500,2725.8946633740625
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.550,2876.409781364608
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.600,3029.3497040479965
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.650,3187.4252526681184
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.700,3354.013070664285
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.750,3533.787518853811
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.800,3733.97489205944
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.850,3967.3177247464128
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.900,4260.916290361544
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.950,4696.073592168354
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.975,5073.507654745991
2020-05-30,12,Florida,22 day ahead cum death,quantile,2020-06-21,0.990,5512.356320132703
2020-05-30,12,Florida,22 day ahead inc death,point,2020-06-21,,23.32936893973629
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.010,0.0
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.025,0.5913173405459204
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.050,4.246994499312649
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.100,8.46175613958853
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.150,11.305435808656886
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.200,13.565502263152425
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.250,15.504438040976654
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.300,17.245662294792254
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.350,18.85916606024031
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.400,20.39022334877327
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.450,21.871538994210557
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.500,23.32936893973629
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.550,24.78719888526203
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.600,26.268514530699317
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.650,27.799571819232277
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.700,29.41307558468033
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.750,31.154299838495934
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.800,33.09323561632016
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.850,35.353302070815694
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.900,38.196981739884066
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.950,42.41174338015994
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.975,46.067420538926655
2020-05-30,12,Florida,22 day ahead inc death,quantile,2020-06-21,0.990,50.31793526791845
2020-05-30,12,Florida,22 day ahead inc hosp,point,2020-06-21,,69.05678462638012
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.010,0.0
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.025,0.0
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.050,0.0
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.100,1.660826444107201
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.150,14.551430916831023
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.200,24.796474711274293
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.250,33.58581005090971
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.300,41.47890483173083
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.350,48.79303345243288
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.400,55.73342626328184
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.450,62.44833662828985
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.500,69.05678462638012
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.550,75.66523262447039
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.600,82.38014298947841
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.650,89.32053580032738
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.700,96.63466442102941
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.750,104.52775920185056
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.800,113.31709454148596
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.850,123.56213833592922
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.900,136.4527428086531
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.950,155.55856047249875
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.975,172.1300079692807
2020-05-30,12,Florida,22 day ahead inc hosp,quantile,2020-06-21,0.990,191.39789695583133
2020-05-30,12,Florida,23 day ahead cum death,point,2020-06-22,,2741.491198083965
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.010,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.025,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.050,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.100,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.150,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.200,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.250,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.300,2258.0
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.350,2270.8205018978915
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.400,2432.026563305069
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.450,2587.9952933390628
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.500,2741.491198083965
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.550,2894.9871028288676
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.600,3050.955832862862
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.650,3212.161894270039
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.700,3382.048801207898
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.750,3565.3834850806516
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.800,3769.535349550729
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.850,4007.4992809963064
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.900,4306.9122440431875
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.950,4750.687358722249
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.975,5135.596088757844
2020-05-30,12,Florida,23 day ahead cum death,quantile,2020-06-22,0.990,5583.1356704220425
2020-05-30,12,Florida,23 day ahead inc death,point,2020-06-22,,23.097150735225217
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.010,0.0
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.025,0.0
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.050,3.636870807744348
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.100,7.935101177526159
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.150,10.835096802123484
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.200,13.139921392821325
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.250,15.117255666167114
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.300,16.89296295571647
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.350,18.53842039277148
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.400,20.099798590903088
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.450,21.61045006727809
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.500,23.097150735225217
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.550,24.583851403172346
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.600,26.09450287954735
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.650,27.655881077678956
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.700,29.301338514733963
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.750,31.077045804283323
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.800,33.054380077629105
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.850,35.35920466832695
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.900,38.25920029292429
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.950,42.55743066270609
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.975,46.285504496295474
2020-05-30,12,Florida,23 day ahead inc death,quantile,2020-06-22,0.990,50.62019600548402
2020-05-30,12,Florida,23 day ahead inc hosp,point,2020-06-22,,68.09771323610371
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.010,0.0
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.025,0.0
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.050,0.0
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.100,0.0
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.150,12.512940804050174
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.200,22.960876449145957
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.250,31.92427493080828
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.300,39.973683792817134
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.350,47.43266070519458
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.400,54.510500380098165
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.450,61.358392176738626
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.500,68.09771323610371
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.550,74.83703429546881
2020-05-30,12,Florida,23 day ahead inc hosp,quantile,2020-06-22,0.600,81.68492609210928
