"","forecast_date","target","target_end_date","quantile","type","location","value"
"24184","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","15",14.6204218635561
"24185","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","15",15.4652599105562
"24186","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","15",18.1809336132574
"24187","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","15",20.0534688708042
"24188","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","15",26.9942705209431
"24189","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","15",31.2746171395408
"24190","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","15",35.8823632372251
"24191","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","15",39.3635092243571
"24192","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","15",42.6104709700635
"24193","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","15",49.3810345614953
"24194","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","15",70.1514798362672
"24195","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","15",79.5952051567568
"24196","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","15",93.1216668304623
"24197","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","19",0.901535691763705
"24198","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","19",1.10887847959646
"24199","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","19",1.43344711701183
"24200","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","19",2.05179409357018
"24201","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","19",2.29861929795699
"24202","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","19",2.53392189129559
"24203","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","19",2.91275610387846
"24204","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","19",3.39386573008411
"24205","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","19",3.79858074869971
"24206","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","19",4.2639962131629
"24207","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","19",4.78448251358156
"24208","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","19",5.15649004882674
"24209","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","19",6.41845194289938
"24210","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","19",7.62976017505386
"24211","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","19",8.58656013471538
"24212","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","19",9.84969722921732
"24213","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","19",12.0404215174166
"24214","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","19",14.1697328438877
"24215","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","19",18.9225379543389
"24216","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","19",24.6616684079937
"24217","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","19",35.3394459756072
"24218","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","19",42.5543268277494
"24219","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","19",56.8443574113313
"24220","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","16",0.546486849982708
"24221","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","16",0.600368020000152
"24222","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","16",0.702237287469882
"24223","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","16",1.02873838593263
"24224","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","16",1.32376935953584
"24225","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","16",1.60475490218405
"24226","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","16",2.07935494457098
"24227","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","16",2.23876323175589
"24228","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","16",2.76222295499599
"24229","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","16",3.26044549152671
"24230","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","16",3.65319488606382
"24231","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","16",4.49785440905074
"24232","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","16",5.2162672985958
"24233","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","16",5.59819560046887
"24234","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","16",6.11614879749717
"24235","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","16",7.57659585576561
"24236","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","16",10.053414811177
"24237","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","16",17.2471306710398
"24238","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","16",26.8297049233986
"24239","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","16",29.5991870954633
"24240","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","16",40.786991203256
"24241","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","16",48.3875377419597
"24242","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","16",52.2861330811531
"24243","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","17",4.39790256660363
"24244","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","17",4.59578681300569
"24245","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","17",4.80808832465494
"24246","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","17",6.69904919079232
"24247","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","17",8.42603720073477
"24248","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","17",11.1043823580404
"24249","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","17",14.2091797771051
"24250","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","17",17.3936706447752
"24251","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","17",20.2892196693917
"24252","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","17",21.3376298231437
"24253","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","17",24.5440115530931
"24254","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","17",29.0104730500919
"24255","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","17",32.5854083164438
"24256","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","17",35.8899350266674
"24257","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","17",37.7182700233077
"24258","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","17",40.6496431196661
"24259","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","17",43.9656291859582
"24260","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","17",48.3948562696522
"24261","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","17",61.5955142222164
"24262","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","17",98.7089832283285
"24263","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","17",168.125914816378
"24264","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","17",582.609832162272
"24265","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","17",651.098719452861
"24266","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","18",2.10675530439481
"24267","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","18",2.47363161230057
"24268","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","18",2.97731959813202
"24269","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","18",3.51472109909914
"24270","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","18",4.46126287322241
"24271","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","18",5.72086618771678
"24272","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","18",7.2419783387253
"24273","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","18",9.2724040762877
"24274","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","18",10.9342391635285
"24275","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","18",12.1766186462913
"24276","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","18",13.3382668694789
"24277","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","18",13.9272310325369
"24278","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","18",15.4086053019341
"24279","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","18",16.815696364567
"24280","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","18",19.2991064566087
"24281","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","18",22.1522182718225
"24282","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","18",25.6463923930838
"24283","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","18",29.9377175144494
"24284","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","18",41.3891565270315
"24285","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","18",49.7346181889793
"24286","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","18",72.5314216186679
"24287","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","18",89.5162998527469
"24288","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","18",142.496844257728
"24289","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","20",0.466512269777307
"24290","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","20",0.959202287117866
"24291","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","20",1.26851902200261
"24292","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","20",1.72698565840272
"24293","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","20",1.9323036170549
"24294","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","20",2.21842091983234
"24295","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","20",2.49312998368118
"24296","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","20",2.56679916430188
"24297","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","20",2.8130057693215
"24298","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","20",3.10619758808494
"24299","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","20",3.50935608569748
"24300","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","20",3.95908683310645
"24301","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","20",4.6566610315854
"24302","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","20",5.21891882402696
"24303","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","20",5.94896285279267
"24304","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","20",7.29374401173959
"24305","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","20",10.0180135558338
"24306","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","20",12.7647639035392
"24307","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","20",17.8665396988513
"24308","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","20",21.128782389033
"24309","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","20",25.1919880327291
"24310","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","20",27.6366454928443
"24311","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","20",31.2134716610146
"24312","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","21",2.10479387254466
"24313","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","21",2.40316267347344
"24314","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","21",2.67152424864657
"24315","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","21",4.18388690347932
"24316","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","21",5.01380455768891
"24317","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","21",5.83552564217947
"24318","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","21",7.41190424750708
"24319","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","21",9.1903887914656
"24320","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","21",10.7167839979346
"24321","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","21",12.0742421011347
"24322","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","21",14.2500244370076
"24323","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","21",17.9242176829997
"24324","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","21",20.2268092124511
"24325","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","21",23.4017450463016
"24326","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","21",27.124979670192
"24327","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","21",32.2476665353272
"24328","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","21",35.4754013939387
"24329","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","21",41.9554490988823
"24330","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","21",55.1366172353928
"24331","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","21",81.698124141171
"24332","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","21",139.793877355603
"24333","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","21",164.630903594036
"24334","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","21",201.374749744926
"24335","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","22",2.8289068867912
"24336","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","22",3.42480135437282
"24337","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","22",4.26258788136711
"24338","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","22",6.91385988681114
"24339","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","22",8.81151323740393
"24340","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","22",9.48997005003412
"24341","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","22",10.1960469643614
"24342","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","22",11.4813439028756
"24343","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","22",12.125164732332
"24344","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","22",13.1360082675332
"24345","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","22",15.4928687429767
"24346","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","22",19.0199365472841
"24347","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","22",20.8733561743366
"24348","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","22",24.2189918186009
"24349","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","22",28.7705517845673
"24350","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","22",39.3598288060161
"24351","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","22",46.4828981792022
"24352","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","22",54.7516938094635
"24353","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","22",70.8436151169342
"24354","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","22",88.9507104021055
"24355","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","22",147.700483009501
"24356","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","22",158.536422461299
"24357","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","22",187.959628478403
"24358","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","25",2.30898229233461
"24359","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","25",3.18739266777968
"24360","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","25",4.47096846037213
"24361","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","25",6.36553288986843
"24362","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","25",7.34146485808487
"24363","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","25",8.28966456555259
"24364","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","25",9.48858120131951
"24365","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","25",10.0873549927294
"24366","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","25",10.8751812589929
"24367","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","25",11.7884028674307
"24368","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","25",12.6980027520908
"24369","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","25",13.6598584947005
"24370","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","25",14.3296590336429
"24371","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","25",15.2356463702703
"24372","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","25",16.9890271191075
"24373","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","25",23.281614389824
"24374","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","25",26.4442078673518
"24375","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","25",32.2646649174759
"24376","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","25",36.9068950732431
"24377","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","25",57.154237858794
"24378","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","25",88.6878677602056
"24379","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","25",119.07735264329
"24380","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","25",129.56543125559
"24381","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","24",2.00627755570632
"24382","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","24",2.19632516089506
"24383","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","24",2.40044004714162
"24384","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","24",2.81506068450528
"24385","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","24",3.40168840597758
"24386","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","24",4.1162819007875
"24387","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","24",4.6570384136509
"24388","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","24",5.10107825290047
"24389","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","24",5.45448359511923
"24390","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","24",6.96931644482319
"24391","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","24",7.78697698008934
"24392","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","24",10.1271184141651
"24393","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","24",11.0792131286795
"24394","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","24",12.336126275075
"24395","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","24",15.3646370983892
"24396","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","24",17.7980687426207
"24397","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","24",19.3287727775132
"24398","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","24",21.4326296071131
"24399","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","24",26.2015580466836
"24400","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","24",35.7682305791734
"24401","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","24",49.0685209450706
"24402","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","24",84.3101966690838
"24403","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","24",102.564111828801
"24404","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","23",0.419188026538689
"24405","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","23",0.458816816651596
"24406","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","23",0.5078844599789
"24407","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","23",0.600087381013964
"24408","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","23",0.732313252477045
"24409","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","23",0.814261852771233
"24410","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","23",1.03076472317805
"24411","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","23",1.13618475289337
"24412","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","23",1.24369333651017
"24413","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","23",1.41891306249537
"24414","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","23",1.5833245786373
"24415","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","23",1.95065926820197
"24416","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","23",2.4155044731428
"24417","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","23",2.54679529709334
"24418","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","23",3.04486560912824
"24419","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","23",3.75207419922386
"24420","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","23",5.22376895626864
"24421","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","23",6.16858518116475
"24422","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","23",8.05271919404213
"24423","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","23",11.1794752987221
"24424","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","23",16.9936659098544
"24425","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","23",20.4726283887977
"24426","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","23",29.7605833032887
"24427","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","26",1.37874688861864
"24428","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","26",2.14237066028074
"24429","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","26",2.98937940871142
"24430","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","26",4.15132194388185
"24431","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","26",5.09086135007844
"24432","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","26",6.09282060330589
"24433","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","26",6.97697063338091
"24434","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","26",7.62188285564079
"24435","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","26",8.29605693698313
"24436","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","26",8.9598150057392
"24437","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","26",10.6846784888009
"24438","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","26",12.1602974604774
"24439","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","26",16.1975772620659
"24440","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","26",18.2216179024595
"24441","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","26",24.418116312548
"24442","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","26",30.8522527668649
"24443","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","26",42.7859414964817
"24444","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","26",58.1388174551992
"24445","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","26",75.1234153585434
"24446","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","26",111.502546537866
"24447","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","26",137.483459375858
"24448","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","26",166.293548079851
"24449","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","26",184.635474925126
"24450","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","27",1.40066607250016
"24451","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","27",1.50293494511599
"24452","2023-08-06","20 day ahead inc hosp","2023-08-26","0.050","quantile","27",1.70785102330015
"24453","2023-08-06","20 day ahead inc hosp","2023-08-26","0.100","quantile","27",1.87705068093774
"24454","2023-08-06","20 day ahead inc hosp","2023-08-26","0.150","quantile","27",2.26013572534698
"24455","2023-08-06","20 day ahead inc hosp","2023-08-26","0.200","quantile","27",2.71850860603349
"24456","2023-08-06","20 day ahead inc hosp","2023-08-26","0.250","quantile","27",3.42579763349392
"24457","2023-08-06","20 day ahead inc hosp","2023-08-26","0.300","quantile","27",3.9018488776507
"24458","2023-08-06","20 day ahead inc hosp","2023-08-26","0.350","quantile","27",4.23476984443328
"24459","2023-08-06","20 day ahead inc hosp","2023-08-26","0.400","quantile","27",4.69655193754924
"24460","2023-08-06","20 day ahead inc hosp","2023-08-26","0.450","quantile","27",5.03034629340938
"24461","2023-08-06","20 day ahead inc hosp","2023-08-26","0.500","quantile","27",5.32281094168354
"24462","2023-08-06","20 day ahead inc hosp","2023-08-26","0.550","quantile","27",6.23782302832115
"24463","2023-08-06","20 day ahead inc hosp","2023-08-26","0.600","quantile","27",8.0644625616089
"24464","2023-08-06","20 day ahead inc hosp","2023-08-26","0.650","quantile","27",10.1682904734715
"24465","2023-08-06","20 day ahead inc hosp","2023-08-26","0.700","quantile","27",12.0550833659191
"24466","2023-08-06","20 day ahead inc hosp","2023-08-26","0.750","quantile","27",17.4926815811339
"24467","2023-08-06","20 day ahead inc hosp","2023-08-26","0.800","quantile","27",24.3885720695687
"24468","2023-08-06","20 day ahead inc hosp","2023-08-26","0.850","quantile","27",29.0644666384098
"24469","2023-08-06","20 day ahead inc hosp","2023-08-26","0.900","quantile","27",39.2825315798369
"24470","2023-08-06","20 day ahead inc hosp","2023-08-26","0.950","quantile","27",71.1906851628588
"24471","2023-08-06","20 day ahead inc hosp","2023-08-26","0.975","quantile","27",118.57685681481
"24472","2023-08-06","20 day ahead inc hosp","2023-08-26","0.990","quantile","27",156.176721884311
"24473","2023-08-06","20 day ahead inc hosp","2023-08-26","0.010","quantile","29",1.25330767438302
"24474","2023-08-06","20 day ahead inc hosp","2023-08-26","0.025","quantile","29",3.5695605555141
